intervencion_id,meeting_id,texto,etiqueta_v3,relevancia_v3,origen,miembros
RPM-2015-12-17:7211:1,RPM-2015-12-17,"El Presidente señor Rodrigo Vergara agradece la exposición del Gerente de División Estudios señor Alberto Naudon y no habiendo comentarios por parte del staff, ofrece la palabra al Ministro de Hacienda subrogante señor Alejandro Micco.",neutral,0,base_v3,1|2|3|5
RPM-2005-09-08:390:1,RPM-2005-09-08,"El señor Gerente de División mencionado informa lo siguiente: En la reunión de política monetaria de agosto, el Consejo decidió aumentar la tasa de interés de política en 25 puntos base hasta un nivel de 3,75%. En la decisión se consideró que el crecimiento de la actividad seguía por encima de su tendencia y el gasto interno se expandía de manera robusta, en particular la inversión, que continuaba creciendo vigorosamente. La inflación del IPC se había ubicado sobre 3% antes de lo previsto —principalmente por la incidencia de alzas en los precios de los combustibles y algunas tarifas reguladas—, y las distintas medidas de la tendencia inflacionaria continuaban normalizándose. Los antecedentes acumulados desde la última reunión son mixtos. En el lado externo, los precios del petróleo y del cobre han vuelto a sorprender, ubicándose ambos por encima de lo proyectado. Ello ha sido particularmente notorio en el caso de la gasolina, como efecto del huracán Katrina. Nuevamente se han ajustado al alza las proyecciones del precio del petróleo, aunque su implicancia sobre la trayectoria de la inflación es menor, en vista de los nuevos mecanismos de estabilización de precios. Además, en lo más reciente los precios del crudo y derivados han vuelto a descender. El crecimiento de la actividad en julio fue bastante inferior al esperado para el mes y el verificado en meses pasados, evaluándose por ahora que este resultado tiene un importante componente transitorio y concentrado en gran medida en la minería. Controlando por el efecto calendario, el crecimiento continúa algo por encima de su tendencia, empujado por el PIB excluidos los sectores ligados a los recursos naturales. Además, el gasto Interno, en particular la inversión en capital fijo y la creación de empleos, sigue con un dinamismo sostenido. La inflación IPC no fue muy distinta a la proyectada hace un mes, pero la variación mensual del IPCX1 fue dos décimas menor. Aún así, las distintas medidas de la tendencia inflacionaria continúan aumentando gradualmente y se ubican entre 2% y 4% anual. Los costos laborales unitarios continúan comprimidos. Sin embargo, ha habido una novedad importante en las expectativas de inflación capturadas por encuestas y por la compensación inflacionaria. Con la excepción de la encuesta a analistas, que mantuvo la expectativa de inflación a 2 años, las demás medidas han aumentado entre 20 y 45 puntos base dependiendo del plazo y fuente, incluyendo los más largos. En los mercados financieros se siguen verificando condiciones monetarias expansivas. Específicamente, el crédito y los agregados monetarios continúan creciendo a tasas anuales elevadas, mientras que las tasas de interés reajustables se ubican en niveles aún más reducidos que hace un mes. Las tasas de interés de largo plazo en Estados Unidos de América también han disminuido. Con los antecedentes disponibles, señala el señor Valdés, que es difícil justificar una opción distinta a aumentar la tasa de política monetaria en 25 puntos base. Se podría argumentar que mantener la tasa de política monetaria en su nivel actual sería un seguro contra la eventual presencia de un punto de inflexión en el proceso de cierre de holguras, que a su vez podría acotar la trayectoria de precios hacia delante. Ello además se sumaría al panorama de costos laborales contenidos, que de por sí acota las presiones inflacionarias actuales, y el reducido registro de variación del IPCX1, que podría estar dando cuenta del escenario de riesgo identificado en el último Informe de Política Monetaria, referido al posible aumento más débil de la inflación subyacente en el corto plazo. Sin embargo, hay varios argumentos en contra de mantener. De partida, la información disponible es más coherente con la evaluación de que el cierre de holguras continuará progresando. La fortaleza del gasto interno y del mercado laboral y la concentración de las noticias de actividad en sectores específicos apoyan este diagnóstico. A ello se suma la clara expansividad de las condiciones monetarias que se mantendrá aun si se aumenta la tasa de política monetaria. Adicionalmente, mantener la tasa de política monetaria no parece apropiado cuando está tan distante de las distintas medidas de neutralidad, los indicadores de la tendencia inflacionaria siguen aumentando y se ubican en el rango meta, y las expectativas de inflación se ubican en o por encima de 3% según el plazo y la fuente. Por último, en conjunto, los antecedentes acumulados no modifican las proyecciones internas de inflación de corto plazo (si bien la inflación del IPCX1 se ha corregido marginalmente por antecedentes puntuales). En el extremo opuesto, se podría argumentar a favor de un aumento de 50 puntos base en la reunión de hoy en vista del incremento relevante de casi todas las medidas de inflación esperada, que se da en un momento en que la política monetaria continúa siendo claramente expansiva y la tendencia inflacionaria ya está alineada con la meta. Como se discutió el mes pasado, un ajuste de este tipo ofrece un seguro frente a nuevas sorpresas inflacionarias y sus eventuales efectos de segunda vuelta. Sin embargo, señala el señor Valdés, que al igual que en el caso de la mantención, hay buenos argumentos en contra de un aumento mayor a 25 puntos base. De partida, el aumento de expectativas de inflación en las encuestas no se aleja del mismo escenario del Informe de Política Monetaria. Más aún, no se puede descartar que corresponda a la asimilación de este último por parte del mercado. La misma reacción de las tasas de interés de mercado, además, está en línea con un aumento de 25 puntos base en esta reunión y siguientes (y no de 50 puntos base). Por otro lado, la evolución del IPCX1 y de los costos laborales dan espacio para que la normalización de la política monetaria continúe gradualmente. Así, los antecedentes apoyarían aumentar la tasa de política monetaria en 25 puntos base en esta reunión. Esta acción permite seguir normalizando las condiciones monetarias de manera que, en el escenario más probable, la inflación proyectada a 12-24 meses se ubique en torno a 3%. Desde el punto de vista táctico, también hay argumentos que favorecen la opción de 25 puntos base. De hecho, es el aumento mayoritariamente esperado por el mercado y no se ven motivos para intentar sorprender esta evaluación. En particular, un aumento de 50 puntos base luego de dos aumentos consecutivos de 25 puntos base darían cuenta de un importante endurecimiento de la política monetaria. Además de su efecto en precios financieros, incluido el tipo de cambio, es un cambio que sería difícil de explicar y arriesga que se confunda con que el Banco Central de Chile cuenta con antecedentes que el mercado no tiene. La mantención de la tasa de política monetaria sería igualmente muy difícil de explicar. Por último, cabe destacar que las novedades del mes parecen agregar más incertidumbre que la habitual a la evaluación de la marcha de la economía. Fenómenos como los efectos que pueda tener finalmente el huracán Katrina, los signos aislados de debilidad en la actividad interna en julio y el aumento de las expectativas de inflación abren escenarios nuevos para los cuales pueden requerirse mayores grados de libertad para la política monetaria. Por lo mismo, la práctica frecuente de evaluar sólo dos opciones podría implícitamente comunicar al público sesgos que, a posteriori, pueden ser perjudiciales.",hawkish,1,base_v3,1|3|4|5
RPM-2005-12-13:525:1,RPM-2005-12-13,"El Vicepresidente señor José De Gregorio, señala que el escenario macroeconómico es similar al presentado en el último IPoM, en el cual se reafirmó una política de retiro pausado al estímulo monetario. Señala que en los meses más recientes, la tasa de interés ha estado aumentando continuamente consistente con un aumento a las medidas de inflación subyacente al centro del rango meta y con la inflación del IPC subiendo transitoriamente en el corto plazo por sobre 4%. La necesidad de evitar desanclaje de expectativas, llevó a un ritmo de aumento de tasas de interés algo superior al previsto a mediados de 2005. Sin embargo, las cifras más recientes muestran una leve reducción de las presiones inflacionarias las que se observan en un aplanamiento en la trayectoria de la inflación subyacente. Asimismo, el crecimiento ha mostrado un leve deterioro. A pesar de una mejora de las perspectivas de la economía internacional, señala que éstas no se han traducido en un mayor dinamismo de la economía nacional, y además, debe considerarse que a pesar que en Latinoamérica se prevé un mayor crecimiento promedio para el año, las recientes bajas de tasas de interés en México y Brasil indicarían que probablemente en el margen de su actividad también se ha debilitado. El Vicepresidente señor De Gregorio, señala que todo lo anterior indicaría que el aumento del ritmo de tasa de interés ha sido consistente con la meta de inflación y en esta oportunidad se justifica realizar una pausa a la espera de información adicional que confirme el escenario base. De seguir sin pausa podría terminarse con una reducción de la inflación futura más allá de lo deseado. Si se realiza una sexta alza consecutiva, se puede entender que no eran pausa, lo que no es descartable en el futuro, pero hoy no se justificaría. Agrega, que el mercado podría seguir esperando tasas incluso con perspectivas inflacionarias más débiles lo que no le parece adecuado en términos de señalar cuál es la estrategia de retiro del estímulo monetario. A esto se debe agregar la inesperada apreciación del tipo de cambio, la que debería contener los aumentos de la inflación y abre espacio para la mantención de la tasa de interés. Si bien cree que no se debe variar la política de aumento gradual de las tasas de interés, todo vez que la evidencia en el margen de actividad e inflación pareciera ser transitoria, la información disponible sugiere que este es un momento apropiado para hacer una pausa. En consecuencia, vota por mantener inalterada la tasa de política monetaria.",hawkish,1,base_v3,1|2|3|4|5
RPM-2006-02-09:582:1,RPM-2006-02-09,"El Vicepresidente, señor José De Gregorio, indica que le llama la atención un alza de 10%, por cuanto se esperaba para estas semanas una caída bastante brusca en relación a lo que efectivamente sucedió.",neutral,1,base_v3,1|2|3|4
RPM-2006-02-09:583:1,RPM-2006-02-09,"El Presidente señor Vittorio Corbo, estima que el alza de los inventarios de cobre es producto de la acumulación de stocks de los consumidores, como es el caso de China, que ha acumulado un elevado stock.",neutral,1,base_v3,1|2|3|4
RPM-2006-02-09:595:1,RPM-2006-02-09,El Consejo aprueba el texto del Comunicado. Se levanta la Sesión a las 17.30 horas.,neutral,0,base_v3,1|2|3|4
RPM-2006-04-13:649:3,RPM-2006-04-13,"El Consejero señor Marfán, a propósito de lo expuesto por el señor Ministro de Hacienda, formula dos reflexiones. La primera, que es un tema muy debatible y opinable, pero tiende a coincidir que deberíamos cumplir nuestra meta constitucional de estabilidad de la moneda o tener una meta de inflación, no a costa de exacerbar otros desequilibrios y, por lo tanto, se tiene que determinar un panorama general, ya que el modelo supone que la economía converge hacia un equilibrio en variables reales y también en precios relativos, pero se puede estar en una dinámica que en realidad lo está alejando de ese equilibrio y, eso es un elemento que si las decisiones de política tienden a exacerbar esa divergencia, es un elemento a considerar en la decisión de política. Agrega, que a propósito de lo cambiario, ha sido en lo personal gran defensor de tener esa consideración en nuestras decisiones, pero en esta ocasión señala no estar particularmente preocupado de ese tema, ni cree que el Banco debería mostrar que es sensible a las presiones del medio en esta materia. Lo segundo, señala el señor Marfán, es que por lo menos algunas veces ha sido importante para dirimir su posición, cuáles son las expectativas de mercado cuando todo lo demás en realidad le deja indiferente entre dos opciones y, en ese caso, cree que lo más conservador es validar las expectativas, porque el riesgo que se tiene de no hacerlo, es que el mercado piense que el Banco cuenta con información que ellos no tienen, y por lo tanto, se puede afectar bastante. Entonces si se tiene información dura que lo lleva a tomar una determinada decisión, se tiene que tomar independientemente de las expectativas, porque se tiene que guiar al mercado también, y si se está indiferente, entonces cree que lo que el mercado espera, y eso está dentro de las posibilidades que se barajan y no tiene ninguna otra razón que incline la balanza, es una opción correcta considerarla. El punto más de fondo es que concuerda con lo inicialmente dicho en cuanto a que sí el tipo de cambio estuviera en una trayectoria preocupante, entonces ése es un elemento que se debería también considerar en la decisión de política.",neutral,1,base_v3,1|2|3|4|5
RPM-2006-05-11:672:1,RPM-2006-05-11,"El Consejero señor Jorge Desormeaux, agradece el valioso informe de la Gerencia de División de Estudios con el cual coincide. Destaca el Consejero señor Desormeaux, como el principal desarrollo del panorama macroeconómico, el fortalecimiento en el margen que ha exhibido el entorno externo y el excepcional alza que ha experimentado el precio del cobre. Señala, que en el plano interno, la mayoría de las variables evolucionan de acuerdo a lo que se había previsto, y el menor crecimiento del primer trimestre, pese a las observaciones del señor Ministro de Hacienda, asoma hasta ahora como un hecho puntual y transitorio. Por otra parte, menciona que el gasto interno continúa mostrando una desaceleración en línea con lo previsto en los meses previos. La inflación medida a través del IPC muestra los efectos del alza en el precio del petróleo y de otros precios regulados y bordea el 4%. Sin embargo, estima que la tendencia inflacionaria y las expectativas de inflación permanecen ancladas en torno a la meta del 3% anual. Agrega, que el escenario central de la Gerencia de División Estudios, proyecta que las holguras de capacidad se van a copar este año y, para el año 2007, se proyecta una brecha positiva, todo ello bajo el supuesto de que se mantiene la normalización gradual de la política monetaria. Indica, que el supuesto implícito en este escenario, es que la tasa de política monetaria aumente los próximos trimestres a un ritmo similar al que está implícito en la curva forward del mercado, esto es, alrededor de 75 puntos base adicionales en lo que resta de este -I Por otra parte, indica que el alza que han experimentado las tasas de mediano plazo, durante las últimas semanas, ha permitido reducir en alguna medida la expansividad de las condiciones financieras. Por último, hace presente que están los argumentos tácticos que destaca la Gerencia de División Estudios. Dos alzas consecutivas de la tasa de política monetaria podrían dar cuenta de un cambio en la estrategia de normalización pausada de la política monetaria, lo cual, a su juicio, no se justifica en nuestro escenario central. Señala que existen, por cierto, escenarios alternativos que pudieran exigir una estrategia de normalización más agresiva de la política monetaria. En particular, estima que existe la posibilidad de que las favorables condiciones externas y el elevado precio del cobre, impulsen la demanda interna por encima de lo previsto, pero como destaca la Gerencia de División Estudios, resulta prematuro hacer juicios acerca de este tipo de escenarios. Le parece, que el beneficio de esperar para disponer de mayor información acerca de estos escenarios alternativos, parece hoy día muy alto. En consecuencia, señala que se suma a la votación de los Consejeros que lo han precedido y que vota, en consecuencia, por mantener la tasa de política monetaria en 5%.",hawkish,1,base_v3,2|3|4|5
RPM-2006-07-13:762:2,RPM-2006-07-13,"En relación al comentario del señor Gerente de Análisis Macroeconómico respecto del nivel del tipo de cambio y su apreciación respecto del dólar, el Consejero señor Marfán señala que éste estaría dentro del rango que podría suponerse de equilibrio. Consulta el señor Consejero si en el supuesto que se considerara, de acuerdo al modelo, y el Banco tomara alguna decisión respecto de las tasas de interés, en la reunión de hoy, que influyera en el tipo de cambio de corto plazo, si ese efecto tendería a desaparecer en términos significativos dentro del horizonte habitual de proyecciones. Agrega el señor Marfán, que en un horizonte de 12 meses, un posible efecto deflacionario o inflacionario, no debería tener una contribución muy fuerte en una proyección de inflación a 24 meses.",neutral,1,base_v3,1|2|3|4
RPM-2006-07-13:769:2,RPM-2006-07-13,"Adicionalmente, el señor Ministro de Hacienda señala que quiere aportar otro tema que se refiere a la política fiscal. Un primer aspecto es el supuesto que se tenga respecto a la política fiscal del próximo año, que es esencial para construir la política monetaria actual y la del futuro, y lo otro que menciona el señor Ministro es el hecho de que la prensa en los últimos días ha especulado respecto a cuál sería el rango de expansión de la política fiscal el próximo año, atendido diversos cálculos de agentes más o menos autorizados, respecto a lo que la regla permitiría. Señala con total y completa tranquilidad que la estimación de éste es del 10% o más del crecimiento real del gasto para el próximo año, ya que el Gobierno se ceñirá tajantemente a la regla fiscal ya anunciada sin cambio alguno. Con respecto a las proyecciones del precio del cobre se supone un escenario de US$ 1,20 la libra. Señala el señor Ministro que de las distintas proyecciones que hay en el mercado destaca dos en particular: Primero, que los excedentes esperados de Codelco a precios de alrededor de US$ 1,20 son menores de lo que se discute en el mercado, ya que la tendencia de los costos de Codelco son significativamente al alza, por razones endógenas y exógenas. Las exógenas son las laborales, pero la parte más significativa de este asunto que el alza proyectada de los insumos no laborales que están muy vinculados al precio del cobre y además a los combustibles, electricidad, equipos, repuestos, maquinarias, etc. En consecuencia, si hay un boom en el precio del cobre se van a necesitar más camiones que son especializados y, por lo tanto, la demanda sube y los precios suben. En consecuencia, estima que las cifras que uno aprecia de posibles transferencias de Codelco al Fisco son bastante abultadas y no muy congruentes con las cifras que se tienen. En segundo lugar, señala el señor Ministro que se manejan cifras respecto a los intereses brutos que el Fisco percibiría y que se agregarían a los ingresos estructurales, cifras que son también bastante abultadas, entre otras cosas porque están sobreestimando la acumulación de activos brutos y además están subestimando el monto de los prepagos que el Fisco va a efectuar.",neutral,1,base_v3,1|2|3|4
RPM-2006-07-13:770:3,RPM-2006-07-13,"A continuación, el Presidente, don Vittorio Corbo, solicita al Gerente de División Estudios, don Rodrigo Valdés, que presente las Opciones de Política Monetaria.",neutral,0,base_v3,1|2|3|4
RPM-2006-07-13:780:4,RPM-2006-07-13,"En mérito de lo anterior, el Consejo, por la unanimidad de sus miembros, adopta el siguiente Acuerdo: 95-01-060713 - Tasa de Política Monetaria. En su reunión mensual de política monetaria, el Consejo del Banco Central acordó aumentar la tasa de interés de política monetaria en 25 puntos base, hasta 5,25% anual. Comunicado “En su reunión mensual de política monetaria, el Consejo del Banco Central de Chile acordó aumentar la tasa de interés de política monetaria en 25 puntos base hasta 5,25% anual. El entorno externo relevante para la economía chilena se mantiene favorable. La volatilidad observada durante las últimas semanas en los mercados financieros internacionales se ha reducido. El precio del cobre se ha vuelto a elevar y el del petróleo alcanza niveles récord. La demanda interna habría moderado su tasa de crecimiento en el segundo trimestre, en línea con lo proyectado en el último Informe de Política Monetaria. Los indicadores más recientes de actividad apoyan la evaluación de que el bajo registro de abril obedeció principalmente a factores transitorios. No obstante, los antecedentes disponibles apuntan a que el aumento en el ritmo de crecimiento contemplado para el segundo semestre podría ser algo inferior al previsto. Por su parte, el empleo asalariado continúa aumentando con relativo vigor y las condiciones financieras internas siguen siendo expansivas. La inflación del IPC se ubica en la parte alta del rango meta y probablemente postergue su convergencia hacia el centro de éste durante algunos trimestres, debido a la incidencia del mayor precio de los combustibles. Las medidas de inflación subyacente IPCX e IPCX1 (que excluyen combustibles, perecibles y algunos servicios regulados) se ubican alrededor de 3%. Otros indicadores de la tendencia inflacionaria se mantienen estables y las distintas mediciones de expectativas de inflación continúan ancladas en torno a 3%. Si bien los precios de los combustibles han seguido aumentando, otras presiones de costos están contenidas. El Consejo estima que, en el escenario más probable, siguen siendo necesarios ajustes pausados de la tasa de interés para mantener la inflación proyectada en torno a 3% anual, El Consejo estima que, en el escenario más probable, siguen siendo necesarios ajustes pausados de la tasa de interés para mantener la inflación proyectada en torno a 3% anual, en el horizonte habitual de política. La oportunidad de estos ajustes dependerá de los antecedentes que se acumulen, pudiendo ser menos frecuentes que en los últimos trimestres.”",hawkish,1,base_v3,1|2|3|4
RPM-2006-08-10:816:1,RPM-2006-08-10,"A continuación, el Presidente, don Vittorio Corbo, solicita al Gerente de División
Estudios don Rodrigo Valdés, que presente las Opciones de Política Monetaria.",neutral,0,base_v3,2|3|4|5
RPM-2006-08-10:826:1,RPM-2006-08-10,"El Presidente señor Vittorio Corbo, indica que el escenario internacional continúa
siendo favorable en cuanto a actividad y condiciones financieras. Señala, que en contraste, la
inflación de los principales países industriales sigue aumentando.
La principal noticia en el
ámbito internacional es una desaceleración más pronunciada de lo anticipado en el crecimiento
de Estados Unidos de América, resultado de los efectos rezagados del proceso de
normalización de su política monetaria, de los mayores precios de los combustibles, del
enfriamiento progresivo del mercado de la vivienda y de la moderación de la creación de
empleos, y el repunte en su inflación.
Con este cuadro, indica el señor Presidente, que la
Reserva Federal decidió en su última reunión mantener la tasa de política argumentando que,
en el escenario más probable, la inflación se debiera moderar en el tiempo gracias a que las
expectativas de inflación están bien contenidas, ya que el crecimiento del gasto interno se
reduce.
Sin embargo, con brechas de capacidad muy reducidas, el cuadro inflacionario se
puede tornar menos benigno por los eventuales efectos de segunda vuelta de los aumentos en
los precios de los combustibles y por la aceleración del crecimiento de los costos unitarios del
trabajo. Indica el señor Presidente, que de darse este escenario alternativo, subirían las tasas
de interés más allá de lo que hoy esperan los mercados y el crecimiento del gasto y del
producto profundizarían su desaceleración. Con excepción de Estados Unidos de América, se
mantiene el dinamismo de Europa y Japón, mientras que se acelera el crecimiento en Asia
emergente. Agrega el señor Presidente, que en cuanto a los precios de los principales bienes
primarios, el del cobre se mantiene alto y el del petróleo WTI se acerca a los US$ 80 el barril.
En relación a la economía nacional, manifiesta el señor Presidente que las
condiciones financieras se mantienen expansivas, el crecimiento de la demanda interna se
desacelera, pero igual crece algo por encima de la proyección del último IPoM, con un mayor
dinamismo del resto de la demanda interna, consumo total más variación de existencias, y uno
menor de la inversión. En contraste, el crecimiento del PIB también se desacelera aunque sólo
marginalmente por debajo de lo proyectado.
Sin embargo, los antecedentes disponibles
apuntan a que en el segundo semestre el crecimiento del PIB y de la demanda interna serían
algo inferiores al previsto en el último IPoM. Menciona el señor Presidente, que la inflación del IPC repunta principalmente por
los aumentos en los precios de los combustibles.
Sin embargo, las distintas medidas de
tendencia inflacionaria se mantienen estables en torno al 3%, evolucionando en forma
consistente con las proyecciones del último IPoM.
Con las expectativas de inflación para horizontes mayores a 12 meses bien
ancladas en torno al 3%, con costos laborales con un crecimiento acotado, una desaceleración
del crecimiento del producto y de la demanda interna que posterga el momento del cierre de
brechas, y con efectos rezagados del proceso gradual de normalización de la política monetaria
por manifestarse, las presiones inflacionarias debieran reducirse en los próximos trimestres.
Sin embargo, los nuevos aumentos en el precio del petróleo, de sostenerse o intensificarse,
pueden terminar postergando esta reducción de la inflación. Con este cuadro, señala el señor
Presidente, lo prudente es reafirmar la política de ajustes más pausados en la Tasa de Política
Monetaria para que a la luz de la evolución del entorno externo y de la economía nacional y sus
implicancias para la inflación proyectada, calibrar el proceso de normalización de la política
monetaria de modo que la inflación retorne al centro del rango meta en el horizonte habitual de
la política monetaria.
Por lo anterior, su voto también es por mantener la tasa de política
monetaria en 5,25%.",hawkish,1,base_v3,2|3|4|5
RPM-2006-09-07:866:1,RPM-2006-09-07,"A continuación, el Presidente don Vittorio Corbo, solicita al Gerente de División
Estudios don Rodrigo Valdés, que presente las Opciones de Política Monetaria.",neutral,0,base_v3,1|2|4|5
RPM-2006-09-07:867:1,RPM-2006-09-07,"El señor Gerente de División mencionado informa lo siguiente:
En la reunión de política monetaria de agosto, el Consejo decidió mantener la
tasa de interés de política monetaria en 5,25% anual, luego de haberla aumentado 25 puntos
base el mes anterior. Señala que en la decisión se consideró que el crecimiento de la actividad
en el segundo trimestre era menor que lo esperado y que el aumento del ritmo de crecimiento
contemplado para el segundo semestre sería inferior al estimado anteriormente. Ello, a pesar
de que la demanda interna moderaba su tasa de crecimiento en el segundo trimestre, en línea
con lo esperado.
Por su parte, la inflación del IPC seguía en la parte alta del rango meta,
debido principalmente al mayor precio de los combustibles, mientras las medidas de inflación
subyacente, otros indicadores de la tendencia inflacionaria y los distintos indicadores de
expectativas de inflación de mediano y largo plazo continuaban en torno a 3%. Además, indica
el señor Valdés, que se ratificó que, en el escenario más probable, seguía siendo necesario
hacer ajustes pausados a la tasa de política monetaria, pero que su frecuencia podía disminuir
respecto de los últimos trimestres.
Señala el Gerente de División Estudios que, desde la última reunión, las
principales novedades son las siguientes:
•
En Estados Unidos de América, continúan los signos de desaceleración en el crecimiento,
de acuerdo con lo anticipado, y se mantienen los riesgos de un ajuste más pronunciado
debido, entre otros factores, al comportamiento del sector inmobiliario. Al mismo tiempo,
se han atenuado en algo las preocupaciones por el aumento de las presiones
inflacionarias. Se desprende que los mercados asignan una baja probabilidad a nuevas
alzas de la tasa de interés de la FED, mientras el retorno del bono a 10 años en Estados Unidos de América ha disminuido cerca de 20 puntos base en el último mes (y 50 puntos
base desde fines de junio).
Otras zonas mantienen o incluso han intensificado su
dinamismo, especialmente Asia. Con ello, las proyecciones para el crecimiento mundial
aumentan marginalmente para el 2006 desde la reunión anterior. El precio del cobre se
ubica en torno a US$ 3,5 por libra, marginalmente menos que hace un mes, y el precio
del petróleo ha descendido casi 10%, para situarse por debajo de US$ 70, caída que es
aún más marcada para los derivados.
•
En el ámbito interno, las tasas de interés han disminuido, tanto en la parte corta como en
la parte larga de la curva de rendimiento.
No hay grandes novedades en las tasas de
crecimiento del crédito y del dinero; las primeras siguen elevadas. El peso mostró una
leve apreciación respecto del dólar (1%), que también se registra en términos
multilaterales. El tipo de cambio real se mantiene estable, cerca de 94 (con base 100 en
1986).
•
En julio, la actividad creció 4,2%, sin un efecto calendario significativo.
Esta cifra es
aproximadamente 1 punto porcentual menor que la que se esperaba hace un mes. Su
evaluación, unida al desempeño proyectado para la minería en el tercer trimestre,
configura un escenario de crecimiento de corto plazo más lento que el considerado en la
reunión anterior. La industria sigue registrando cifras de crecimiento bajas, a lo que se
suma una expansión más acotada del comercio. Se espera que este menor dinamismo
siga en los próximos dos meses por la incidencia de minería e industria. En cambio, las
cifras más recientes de inversión en maquinaria y equipos revelan que su rápida
normalización podría estar concluyendo.
•
El crecimiento anual de los salarios nominales disminuyó hasta cerca de 5%, lo que
apunta hacia una inflación futura del IPCX1 relativamente baja. El empalme disponible de
las cifras del mercado laboral muestra que la tasa de crecimiento del empleo continúa
disminuyendo (aunque el componente asalariado crece sostenidamente a un ritmo
estable) y que la tasa de desempleo se ha reducido.
•
La inflación del IPC de junio se ubicó dentro de lo esperado (3,8% anual), pero el IPCX1
estuvo bastante por debajo (2,4% anual).
Esto último, junto a la caída de los
combustibles, modifican a la baja el panorama de inflación de corto plazo. Las medidas
alternativas de la tendencia inflacionaria mostraron una pequeña baja y las expectativas
han tenido una leve disminución, pero siguen cerca de 3%.
Agrega el Gerente de División Estudios señor Valdés, que con los antecedentes
disponibles, se justifica solamente la opción de mantener la tasa de política monetaria en esta
reunión.
Señala que en particular, las proyecciones preparadas para el Informe de Política
Monetaria de septiembre consideran que, en el escenario más probable, el cierre de las
holguras de capacidad se postergará para fines del próximo año.
La inflación subyacente
IPCX1 mostrará un leve aumento durante los próximos dos años, mientras la inflación del IPC
disminuirá hacia el centro del rango meta, ayudada por la disminución materializada y
proyectada de los precios de los combustibles.
Todo esto ocurriría bajo los supuestos de
mantención de la tasa de política monetaria por varios trimestres - para recién en el cuarto
trimestre del próximo año aumentarla gradualmente - y de un tipo de cambio real que no sufre
mayores variaciones.
Menciona el señor Valdés que, habitualmente, un ejercicio completo de
proyecciones de corto y mediano plazo provee poco espacio para argumentar a favor o en
contra de opciones distintas a los cambios de tasa de política monetaria implícitos en las
mismas. En esta oportunidad, el supuesto de una mantención prolongada de la tasa de política
monetaria y el resultado de que con este supuesto la inflación se ubicaría en torno a 3% en el
horizonte de política, dejan aun menos espacio para considerar alternativas a la mantención.
En la práctica, en el escenario central no hay decisiones que adelantar o atrasar.
Indica el
señor Valdés que en concreto, se proyecta un crecimiento del PIB de 4,7% para el año 2006 y de 5,6% para el 2007, y una inflación promedio de 3,7% el 2006 y de 3,4% el 2007. A 12 y 24
meses la inflación IPC se proyecta en 3,3% y 3,0%, respectivamente.
Agrega el Gerente de División Estudios, que los principales riesgos tampoco dan
un sesgo claro para la política, en caso de estimarse conveniente evaluar movimientos
preventivos de la tasa de política monetaria.
En particular, el persistente riesgo analizado
durante los últimos meses de que las alzas del precio internacional del petróleo tendrían
efectos de segunda vuelta sobre la inflación IPC y sobre las expectativas de inflación, no sólo
no
se
ha
materializado,
sino
que
además
el
precio
del
petróleo
ha
disminuido
considerablemente durante los últimos días. Asimismo, indica el señor Valdés que el riesgo
asociado a una eventual expansión fiscal el próximo año por encima de lo contemplado en
escenarios previos ha disminuido.
En el lado opuesto, si bien el crecimiento de la actividad se ha visto más lento,
hay varios elementos que juegan en contra del riesgo de que este escenario de bajo empuje
persista el próximo año. En particular, el escenario externo sigue favorable,
las condiciones
financieras aportan tracción al gasto interno y los factores adversos que podrían explicar el
menor crecimiento actual no deberían repetirse el año 2007.
Por último, hace presente el señor Valdés que cabe señalar que las expectativas
de que se mantendrá la tasa de política monetaria son prácticamente unánimes para esta
reunión. Hacia delante, sin embargo, menciona que la trayectoria de tasas de interés supuesta
en el escenario central es diferente al implícito durante las últimas dos semanas en los
instrumentos financieros.
En particular, estos precios suponen alzas en la tasa de política
monetaria relativamente pronto.
Agrega el señor Valdés, que ello podría dar cuenta de la
necesidad de modificar el comunicado de la Reunión de Política Monetaria en lo relativo al
sesgo que tendrá la política monetaria, luego de dos reuniones en que se explícita que las
pausas podrían ser más prolongadas que en el último tiempo.",neutral,1,base_v3,1|2|4|5
RPM-2006-12-14:1001:1,RPM-2006-12-14,"El Gerente de División Estudios, señor Valdés agrega un comentario respecto a la interpretación de la Reserva Federal. Señala que en una lectura se enteró que estaban muy incómodos con el tipo de cambio, a propósito de que el mercado, al esperar baja de tasa, puede haber generado esta depreciación reciente, y vía tipo de cambio se le estaba complicando el panorama inflacionario, además del tema de las brechas. A continuación,",neutral,1,base_v3,1|2|4|5
RPM-2007-01-11:1058:1,RPM-2007-01-11,El Consejo aprueba el texto del Comunicado. Se levanta la Sesión a las 17.15 horas.,neutral,0,base_v3,1|2|4|5
