intervencion_id,fold,etapa,contraste,b_activa,sentido,rango,termino,tfidf,coef_contraste,aporte,df_train
RPM-2005-03-10:159:1,1,A,relevante_vs_irrelevante,True,a_favor,1,que,0.137781589257039,2.690485098958898,0.37069931280693885,1025
RPM-2005-03-10:159:1,1,A,relevante_vs_irrelevante,True,a_favor,2,mas,0.15589822483342994,1.4796838986786187,0.23068009311860546,516
RPM-2005-03-10:159:1,1,A,relevante_vs_irrelevante,True,a_favor,3,se,0.10896906536445976,1.3658392177330432,0.14883422299449456,898
RPM-2005-03-10:159:1,1,A,relevante_vs_irrelevante,True,a_favor,4,en,0.06374959570873992,2.3012769776798927,0.14670547694092406,909
RPM-2005-03-10:159:1,1,A,relevante_vs_irrelevante,True,a_favor,5,fuerte,0.17339118391916655,0.6799342848380416,0.11789461063529985,101
RPM-2005-03-10:159:1,1,A,relevante_vs_irrelevante,True,en_contra,1,senor,0.05739807358205825,-1.7079814552811943,-0.09803484524702093,1032
RPM-2005-03-10:159:1,1,A,relevante_vs_irrelevante,True,en_contra,2,vicepresidente,0.1628046802325345,-0.48936310228852625,-0.07967060338568459,125
RPM-2005-03-10:159:1,1,A,relevante_vs_irrelevante,True,en_contra,3,ese,0.23477987934570987,-0.07473024537763887,-0.017545157993237345,203
RPM-2005-03-10:159:1,1,A,relevante_vs_irrelevante,True,en_contra,4,era,0.34444026599781385,-0.0398780194390435,-0.013735595623050134,55
RPM-2005-03-10:159:1,1,A,relevante_vs_irrelevante,True,en_contra,5,respecto,0.10619889009070062,-0.012686059782860222,-0.0013472454685640302,389
RPM-2005-03-10:159:1,1,B,neutral_vs_dovish,True,a_favor,1,respecto de,0.06919423510111976,0.5428584534847627,0.03756267545705495,172
RPM-2005-03-10:159:1,1,B,neutral_vs_dovish,True,a_favor,2,de ese,0.09996358047190083,0.2617431478173567,0.02616478221980897,51
RPM-2005-03-10:159:1,1,B,neutral_vs_dovish,True,a_favor,3,que mientras,0.13972532022209935,0.158794075488951,0.022187553047065895,10
RPM-2005-03-10:159:1,1,B,neutral_vs_dovish,True,a_favor,4,ese pais,0.13013412806992058,0.1577885482436785,0.0205336751451097,15
RPM-2005-03-10:159:1,1,B,neutral_vs_dovish,True,a_favor,5,percepcion,0.09630056557120613,0.20491901191620157,0.01973381674382294,59
RPM-2005-03-10:159:1,1,B,neutral_vs_dovish,True,en_contra,1,el ultimo,0.07184192108055258,-0.5819744917092742,-0.04181016550427238,155
RPM-2005-03-10:159:1,1,B,neutral_vs_dovish,True,en_contra,2,riesgo,0.06626162462553953,-0.6263232299007215,-0.041501194753937105,193
RPM-2005-03-10:159:1,1,B,neutral_vs_dovish,True,en_contra,3,ultimo,0.06007907100196827,-0.5925087476083141,-0.0355973751168472,246
RPM-2005-03-10:159:1,1,B,neutral_vs_dovish,True,en_contra,4,podria,0.06626162462553953,-0.5308798495432604,-0.035176961311698424,193
RPM-2005-03-10:159:1,1,B,neutral_vs_dovish,True,en_contra,5,riesgo de que,0.1208446773783085,-0.26271146415299584,-0.03174728212915184,22
RPM-2005-03-10:159:1,1,HD,hawkish_vs_dovish,True,a_favor,1,el riesgo,0.09235470317938599,0.43138489846929406,0.039840424254201215,69
RPM-2005-03-10:159:1,1,HD,hawkish_vs_dovish,True,a_favor,2,ese,0.11715602407246292,0.317105134609625,0.03715077678382682,172
RPM-2005-03-10:159:1,1,HD,hawkish_vs_dovish,True,a_favor,3,el riesgo de,0.11009749480918982,0.2702326167600458,0.029751934121012923,34
RPM-2005-03-10:159:1,1,HD,hawkish_vs_dovish,True,a_favor,4,mas,0.0701304439198882,0.3960361721127452,0.02777419255860007,511
RPM-2005-03-10:159:1,1,HD,hawkish_vs_dovish,True,a_favor,5,senor de,0.1066794333327506,0.25846157503675277,0.02757253436321098,39
RPM-2005-03-10:159:1,1,HD,hawkish_vs_dovish,True,en_contra,1,tiempo,0.07813466616785626,-0.6664516812376501,-0.052072979630510344,121
RPM-2005-03-10:159:1,1,HD,hawkish_vs_dovish,True,en_contra,2,el ultimo,0.07184192108055258,-0.5152216708503226,-0.03701451461621931,155
RPM-2005-03-10:159:1,1,HD,hawkish_vs_dovish,True,en_contra,3,de que,0.11567837314100009,-0.27317351766292475,-0.03160026810845139,178
RPM-2005-03-10:159:1,1,HD,hawkish_vs_dovish,True,en_contra,4,ser mas,0.11674031641509108,-0.24037834049087625,-0.028061843528239396,26
RPM-2005-03-10:159:1,1,HD,hawkish_vs_dovish,True,en_contra,5,el ultimo tiempo,0.13013412806992058,-0.21482321036368718,-0.027955831169859557,15
RPM-2005-03-10:160:1,1,A,relevante_vs_irrelevante,True,a_favor,1,que,0.1280204809164611,2.690485098958898,0.3444371962672906,1025
RPM-2005-03-10:160:1,1,A,relevante_vs_irrelevante,True,a_favor,2,en,0.109532188515714,2.3012769776798927,0.25206390374610654,909
RPM-2005-03-10:160:1,1,A,relevante_vs_irrelevante,True,a_favor,3,crecimiento,0.14060122460328006,1.2697350927798792,0.17852630896661043,324
RPM-2005-03-10:160:1,1,A,relevante_vs_irrelevante,True,a_favor,4,un,0.09724174107640311,1.7107940224108875,0.16636058936233772,660
RPM-2005-03-10:160:1,1,A,relevante_vs_irrelevante,True,a_favor,5,es,0.12964572041674488,1.0227106933846264,0.13259006462175857,585
RPM-2005-03-10:160:1,1,A,relevante_vs_irrelevante,True,en_contra,1,sergio,0.13498627432639504,-0.9409392444801911,-0.12701388297987395,76
RPM-2005-03-10:160:1,1,A,relevante_vs_irrelevante,True,en_contra,2,dia,0.11809073597291554,-0.9647174296733557,-0.11392419127602597,122
RPM-2005-03-10:160:1,1,A,relevante_vs_irrelevante,True,en_contra,3,al,0.10095599128759548,-0.9939780279709111,-0.10034803713189264,621
RPM-2005-03-10:160:1,1,A,relevante_vs_irrelevante,True,en_contra,4,lehmann,0.12779022023680559,-0.5869864860246568,-0.0750111323251195,93
RPM-2005-03-10:160:1,1,A,relevante_vs_irrelevante,True,en_contra,5,da,0.12484390005269541,-0.5988052184030308,-0.07475717883734043,101
RPM-2005-03-10:160:1,1,B,neutral_vs_dovish,True,a_favor,1,lehmann,0.06088313687412634,0.5352117638247663,0.03258537107358583,61
RPM-2005-03-10:160:1,1,B,neutral_vs_dovish,True,a_favor,2,gerente de analisis,0.0561208870012646,0.46928374998965766,0.026336620304699285,82
RPM-2005-03-10:160:1,1,B,neutral_vs_dovish,True,a_favor,3,de analisis,0.05498143630573738,0.46671148607313917,0.02566046784468634,88
RPM-2005-03-10:160:1,1,B,neutral_vs_dovish,True,a_favor,4,senor sergio,0.0661150007271924,0.3576841556423792,0.0236482882104011,44
RPM-2005-03-10:160:1,1,B,neutral_vs_dovish,True,a_favor,5,senor sergio lehmann,0.0661150007271924,0.3576841556423792,0.0236482882104011,44
RPM-2005-03-10:160:1,1,B,neutral_vs_dovish,True,en_contra,1,en esta,0.044512508035880055,-0.9824412899002248,-0.04373092581146412,168
RPM-2005-03-10:160:1,1,B,neutral_vs_dovish,True,en_contra,2,hoy,0.0483009857992222,-0.8749925910378809,-0.04226300471414532,133
RPM-2005-03-10:160:1,1,B,neutral_vs_dovish,True,en_contra,3,que en,0.05053368553157541,-0.8321707997387752,-0.042052657502558884,414
RPM-2005-03-10:160:1,1,B,neutral_vs_dovish,True,en_contra,4,direccion,0.06803786764888198,-0.5769532813601672,-0.03925467099677122,39
RPM-2005-03-10:160:1,1,B,neutral_vs_dovish,True,en_contra,5,mantiene,0.05357622529991437,-0.6280275985134822,-0.03364734811252249,96
RPM-2005-03-10:160:1,1,HD,hawkish_vs_dovish,True,a_favor,1,que en esta,0.07219911101194244,0.6945922532213565,0.05014894319836396,30
RPM-2005-03-10:160:1,1,HD,hawkish_vs_dovish,True,a_favor,2,elevado,0.06225583578493026,0.5630768562863298,0.03505482029925652,56
RPM-2005-03-10:160:1,1,HD,hawkish_vs_dovish,True,a_favor,3,como las,0.07021783436865568,0.3565084277279007,0.025033249729227585,34
RPM-2005-03-10:160:1,1,HD,hawkish_vs_dovish,True,a_favor,4,que es,0.04217631524572922,0.5649030495141452,0.023825529099582368,194
RPM-2005-03-10:160:1,1,HD,hawkish_vs_dovish,True,a_favor,5,que si bien,0.055541222566976196,0.41083628290293595,0.02281834942730116,85
RPM-2005-03-10:160:1,1,HD,hawkish_vs_dovish,True,en_contra,1,desaceleracion,0.0483009857992222,-0.6642321975414416,-0.032083069940835325,133
RPM-2005-03-10:160:1,1,HD,hawkish_vs_dovish,True,en_contra,2,mientras que las,0.0770721582283943,-0.3871055162227034,-0.029835057597400454,22
RPM-2005-03-10:160:1,1,HD,hawkish_vs_dovish,True,en_contra,3,agrega el gerente,0.0964927126402697,-0.2513380403801657,-0.024252289305971834,6
RPM-2005-03-10:160:1,1,HD,hawkish_vs_dovish,True,en_contra,4,agrega el gerente de,0.0964927126402697,-0.2513380403801657,-0.024252289305971834,6
RPM-2005-03-10:160:1,1,HD,hawkish_vs_dovish,True,en_contra,5,la evidencia,0.07637735125292705,-0.30368967964671933,-0.023195013334266372,23
RPM-2005-03-10:161:1,1,A,relevante_vs_irrelevante,True,a_favor,1,que,0.08551029328438564,2.690485098958898,0.23006416988924472,1025
RPM-2005-03-10:161:1,1,A,relevante_vs_irrelevante,True,a_favor,2,en,0.09441231701856322,2.3012769776798927,0.21726889156423507,909
RPM-2005-03-10:161:1,1,A,relevante_vs_irrelevante,True,a_favor,3,con,0.07121231194050195,1.7875977557235936,0.12729896900472976,614
RPM-2005-03-10:161:1,1,A,relevante_vs_irrelevante,True,a_favor,4,lo,0.08503143814719191,1.388246186613246,0.11804456975007928,656
RPM-2005-03-10:161:1,1,A,relevante_vs_irrelevante,True,a_favor,5,senala,0.09252832854422678,1.0915025034559873,0.10099490224662162,484
RPM-2005-03-10:161:1,1,A,relevante_vs_irrelevante,True,en_contra,1,oferta,0.13779508466238505,-0.8088215371745472,-0.11145163219172714,59
RPM-2005-03-10:161:1,1,A,relevante_vs_irrelevante,True,en_contra,2,efectivo,0.10278885769264653,-0.8511746228933315,-0.08749126718417473,20
RPM-2005-03-10:161:1,1,A,relevante_vs_irrelevante,True,en_contra,3,senor,0.04902209326525112,-1.7079814552811943,-0.08372882619611405,1032
RPM-2005-03-10:161:1,1,A,relevante_vs_irrelevante,True,en_contra,4,politica,0.0649470672781683,-1.1063214560781789,-0.0718523340391906,494
RPM-2005-03-10:161:1,1,A,relevante_vs_irrelevante,True,en_contra,5,dia,0.06674793548828059,-0.9647174296733557,-0.06439289676025702,122
RPM-2005-03-10:161:1,1,B,neutral_vs_dovish,True,a_favor,1,herrera,0.09008287602657016,0.298435608708865,0.026883937941234684,25
RPM-2005-03-10:161:1,1,B,neutral_vs_dovish,True,a_favor,2,oferta,0.07436475212915696,0.3104447025552821,0.023086143355333412,57
RPM-2005-03-10:161:1,1,B,neutral_vs_dovish,True,a_favor,3,uf,0.09165092828252117,0.24491950414639363,0.022447099909511766,23
RPM-2005-03-10:161:1,1,B,neutral_vs_dovish,True,a_favor,4,gerente,0.04512606131626385,0.4833766709449528,0.021812885291913435,257
RPM-2005-03-10:161:1,1,B,neutral_vs_dovish,True,a_favor,5,gerente de division,0.05885740343355186,0.36163177031216664,0.021284706999652753,127
RPM-2005-03-10:161:1,1,B,neutral_vs_dovish,True,en_contra,1,politica,0.03713236539082341,-2.1726520318005376,-0.08067570911193245,387
RPM-2005-03-10:161:1,1,B,neutral_vs_dovish,True,en_contra,2,bajar,0.050445914303848635,-1.249456958841733,-0.0630299986720774,32
RPM-2005-03-10:161:1,1,B,neutral_vs_dovish,True,en_contra,3,tasas,0.0758476962449431,-0.6989281492207917,-0.05301208995913888,278
RPM-2005-03-10:161:1,1,B,neutral_vs_dovish,True,en_contra,4,monetaria,0.022959427439267047,-2.0610667556346938,-0.0473209126234803,354
RPM-2005-03-10:161:1,1,B,neutral_vs_dovish,True,en_contra,5,politica monetaria,0.023189853243990827,-2.027811532924009,-0.047024651854979845,347
RPM-2005-03-10:161:1,1,HD,hawkish_vs_dovish,True,a_favor,1,oferta,0.07436475212915696,0.3955301973548101,0.029413505085886985,57
RPM-2005-03-10:161:1,1,HD,hawkish_vs_dovish,True,a_favor,2,que es,0.050610532839854054,0.5649030495141452,0.028590044338769344,194
RPM-2005-03-10:161:1,1,HD,hawkish_vs_dovish,True,a_favor,3,herrera,0.09008287602657016,0.306304854306433,0.027592822216823038,25
RPM-2005-03-10:161:1,1,HD,hawkish_vs_dovish,True,a_favor,4,estan,0.055362362624585326,0.4684394716995247,0.025933915899898262,152
RPM-2005-03-10:161:1,1,HD,hawkish_vs_dovish,True,a_favor,5,lo anterior,0.05724231587276403,0.3938512556170957,0.02254495798091852,138
RPM-2005-03-10:161:1,1,HD,hawkish_vs_dovish,True,en_contra,1,tasas,0.0758476962449431,-0.9365388034709992,-0.07103431068727081,278
RPM-2005-03-10:161:1,1,HD,hawkish_vs_dovish,True,en_contra,2,bajar,0.050445914303848635,-1.2708456454605654,-0.06410897052432289,32
RPM-2005-03-10:161:1,1,HD,hawkish_vs_dovish,True,en_contra,3,las tasas,0.06693439030056082,-0.7025389070988901,-0.04702401340908655,163
RPM-2005-03-10:161:1,1,HD,hawkish_vs_dovish,True,en_contra,4,mantener,0.0317543480221101,-1.2080125142119398,-0.03835964979135016,165
RPM-2005-03-10:161:1,1,HD,hawkish_vs_dovish,True,en_contra,5,las tasas de,0.060285661294417835,-0.5275916088684395,-0.03180620903401971,118
RPM-2005-03-10:162:1,1,A,relevante_vs_irrelevante,True,a_favor,1,tipo,0.29740536395040457,1.1541449570367819,0.34324890099904815,161
RPM-2005-03-10:162:1,1,A,relevante_vs_irrelevante,True,a_favor,2,en,0.12621647254184182,2.3012769776798927,0.2904590624645069,909
RPM-2005-03-10:162:1,1,A,relevante_vs_irrelevante,True,a_favor,3,cambio,0.25718680951630024,0.8113810965997099,0.2086765155363164,242
RPM-2005-03-10:162:1,1,A,relevante_vs_irrelevante,True,a_favor,4,que,0.06751667815789425,2.690485098958898,0.18165261651501818,1025
RPM-2005-03-10:162:1,1,A,relevante_vs_irrelevante,True,a_favor,5,un,0.09327421246291731,1.7107940224108875,0.15957296512664204,660
RPM-2005-03-10:162:1,1,A,relevante_vs_irrelevante,True,en_contra,1,manuel,0.19727556671142776,-0.8137344324455597,-0.16052992131329982,111
RPM-2005-03-10:162:1,1,A,relevante_vs_irrelevante,True,en_contra,2,marfan,0.18296083993283854,-0.7140664573426159,-0.1306461988032714,142
RPM-2005-03-10:162:1,1,A,relevante_vs_irrelevante,True,en_contra,3,habria,0.2291517447310165,-0.522085798807805,-0.11963687169609497,64
RPM-2005-03-10:162:1,1,A,relevante_vs_irrelevante,True,en_contra,4,senor,0.06711834026665651,-1.7079814552811943,-0.11463688048470237,1032
RPM-2005-03-10:162:1,1,A,relevante_vs_irrelevante,True,en_contra,5,al,0.09683691876068906,-0.9939780279709111,-0.09625376954452904,621
RPM-2005-03-10:162:1,1,B,neutral_vs_dovish,True,a_favor,1,comentario,0.13470974850694795,0.2360642960176542,0.03180016194800791,29
RPM-2005-03-10:162:1,1,B,neutral_vs_dovish,True,a_favor,2,un comentario,0.16504567393606231,0.13915466750766872,0.02296687588015186,10
RPM-2005-03-10:162:1,1,B,neutral_vs_dovish,True,a_favor,3,el sentido,0.11750255923762425,0.19525177382845887,0.0229425831205297,52
RPM-2005-03-10:162:1,1,B,neutral_vs_dovish,True,a_favor,4,nominal,0.12919705885728197,0.17241428779280182,0.022275418887802968,35
RPM-2005-03-10:162:1,1,B,neutral_vs_dovish,True,a_favor,5,en el sentido,0.11807850203400153,0.18293954784498678,0.021601227772313592,51
RPM-2005-03-10:162:1,1,B,neutral_vs_dovish,True,en_contra,1,nueva,0.1204986799541682,-0.2642957148625285,-0.031847284758477916,47
RPM-2005-03-10:162:1,1,B,neutral_vs_dovish,True,en_contra,2,en el,0.04536483725583344,-0.6873525490888874,-0.031181636526799644,575
RPM-2005-03-10:162:1,1,B,neutral_vs_dovish,True,en_contra,3,al,0.04857386582544802,-0.5599794180887381,-0.027200365119254825,517
RPM-2005-03-10:162:1,1,B,neutral_vs_dovish,True,en_contra,4,sobre la,0.08466756767332541,-0.2787332621347183,-0.02359966733459801,156
RPM-2005-03-10:162:1,1,B,neutral_vs_dovish,True,en_contra,5,que se habria,0.19563252265250294,-0.11331547886293473,-0.022168192985532298,3
RPM-2005-03-10:162:1,1,HD,hawkish_vs_dovish,True,a_favor,1,consejero,0.06929933482821622,0.2885526529471268,0.01999650691215301,260
RPM-2005-03-10:162:1,1,HD,hawkish_vs_dovish,True,a_favor,2,apreciado,0.14696942500419632,0.13497756337913258,0.019837574878298583,19
RPM-2005-03-10:162:1,1,HD,hawkish_vs_dovish,True,a_favor,3,manuel,0.1008274605704896,0.151714880451648,0.01529702612669508,91
RPM-2005-03-10:162:1,1,HD,hawkish_vs_dovish,True,a_favor,4,manuel marfan,0.1008274605704896,0.151714880451648,0.01529702612669508,91
RPM-2005-03-10:162:1,1,HD,hawkish_vs_dovish,True,a_favor,5,senor manuel,0.1008274605704896,0.151714880451648,0.01529702612669508,91
RPM-2005-03-10:162:1,1,HD,hawkish_vs_dovish,True,en_contra,1,tipo de,0.14501156633194356,-0.39874433664367714,-0.05782254082269142,151
RPM-2005-03-10:162:1,1,HD,hawkish_vs_dovish,True,en_contra,2,tipo,0.14174969013791583,-0.39842247298347755,-0.056476262089390085,161
RPM-2005-03-10:162:1,1,HD,hawkish_vs_dovish,True,en_contra,3,de cambio,0.14958865952095105,-0.3533147197135369,-0.05285187531096852,138
RPM-2005-03-10:162:1,1,HD,hawkish_vs_dovish,True,en_contra,4,tipo de cambio,0.15108348507554978,-0.34701476730088454,-0.052428200416498566,134
RPM-2005-03-10:162:1,1,HD,hawkish_vs_dovish,True,en_contra,5,nueva,0.1204986799541682,-0.30065380293160104,-0.03622838637645855,47
RPM-2005-03-10:163:1,1,A,relevante_vs_irrelevante,True,a_favor,1,que,0.12562836956268028,2.690485098958898,0.3380012563148929,1025
RPM-2005-03-10:163:1,1,A,relevante_vs_irrelevante,True,a_favor,2,en,0.11190783236024934,2.3012769776798927,0.2575309182327027,909
RPM-2005-03-10:163:1,1,A,relevante_vs_irrelevante,True,a_favor,3,ha,0.21096136086772363,1.005850498663665,0.2121955900275652,468
RPM-2005-03-10:163:1,1,A,relevante_vs_irrelevante,True,a_favor,4,senala,0.16725204135086089,1.0915025034559873,0.18255602184258896,484
RPM-2005-03-10:163:1,1,A,relevante_vs_irrelevante,True,a_favor,5,un,0.08270010024542643,1.7107940224108875,0.1414828371526567,660
RPM-2005-03-10:163:1,1,A,relevante_vs_irrelevante,True,en_contra,1,al,0.14537178365968328,-0.9939780279709111,-0.1444963588446659,621
RPM-2005-03-10:163:1,1,A,relevante_vs_irrelevante,True,en_contra,2,luis,0.21377497738453788,-0.5580754888484168,-0.11930257500743523,52
RPM-2005-03-10:163:1,1,A,relevante_vs_irrelevante,True,en_contra,3,senor,0.05950941124875113,-1.7079814552811943,-0.10164097082756902,1032
RPM-2005-03-10:163:1,1,A,relevante_vs_irrelevante,True,en_contra,4,herrera,0.21577301150621592,-0.4214924547416584,-0.09094669628675506,50
RPM-2005-03-10:163:1,1,A,relevante_vs_irrelevante,True,en_contra,5,visto,0.22710964355645546,-0.2530226541274499,-0.05746388479059346,40
RPM-2005-03-10:163:1,1,B,neutral_vs_dovish,True,a_favor,1,herrera,0.11058365333109386,0.298435608708865,0.0330020998951151,25
RPM-2005-03-10:163:1,1,B,neutral_vs_dovish,True,a_favor,2,senala que en,0.08575690506202219,0.35206015549899844,0.030191589331248377,72
RPM-2005-03-10:163:1,1,B,neutral_vs_dovish,True,a_favor,3,incremento,0.08209692476181711,0.334690476321401,0.02747705885305479,84
RPM-2005-03-10:163:1,1,B,neutral_vs_dovish,True,a_favor,4,el mismo,0.10967605618712019,0.22678782598451475,0.024873194345232476,26
RPM-2005-03-10:163:1,1,B,neutral_vs_dovish,True,a_favor,5,el senor luis,0.12917768713570116,0.18308450447735297,0.02365043283877038,11
RPM-2005-03-10:163:1,1,B,neutral_vs_dovish,True,en_contra,1,le,0.06500711193715925,-0.8133236141040241,-0.052871819223195206,172
RPM-2005-03-10:163:1,1,B,neutral_vs_dovish,True,en_contra,2,ha,0.08773251476113827,-0.4197098109699288,-0.03682219718631383,453
RPM-2005-03-10:163:1,1,B,neutral_vs_dovish,True,en_contra,3,de las,0.08102777499460333,-0.45251924609817534,-0.03666662765357048,352
RPM-2005-03-10:163:1,1,B,neutral_vs_dovish,True,en_contra,4,al,0.0654122831634579,-0.5599794180887381,-0.036629532261728916,517
RPM-2005-03-10:163:1,1,B,neutral_vs_dovish,True,en_contra,5,que en,0.043965015133696675,-0.8321707997387752,-0.036586401804335714,414
RPM-2005-03-10:163:1,1,HD,hawkish_vs_dovish,True,a_favor,1,mismo,0.13001222603060725,0.45898609198342677,0.05967380353585437,105
RPM-2005-03-10:163:1,1,HD,hawkish_vs_dovish,True,a_favor,2,el mismo,0.10967605618712019,0.3770125285944678,0.04134924726937511,26
RPM-2005-03-10:163:1,1,HD,hawkish_vs_dovish,True,a_favor,3,lo mismo,0.1027577425082266,0.37719390258035645,0.038759593917025374,35
RPM-2005-03-10:163:1,1,HD,hawkish_vs_dovish,True,a_favor,4,herrera,0.11058365333109386,0.306304854306433,0.0338723098222538,25
RPM-2005-03-10:163:1,1,HD,hawkish_vs_dovish,True,a_favor,5,senala que lo,0.12225937345680757,0.273203002254651,0.033401627882172415,15
RPM-2005-03-10:163:1,1,HD,hawkish_vs_dovish,True,en_contra,1,le,0.06500711193715925,-0.5277642057915312,-0.034308426802316015,172
RPM-2005-03-10:163:1,1,HD,hawkish_vs_dovish,True,en_contra,2,sobre el,0.07187913403300973,-0.3463068068953576,-0.024892233389375025,129
RPM-2005-03-10:163:1,1,HD,hawkish_vs_dovish,True,en_contra,3,en chile,0.09438149943242666,-0.2427893108879569,-0.022914819207770963,50
RPM-2005-03-10:163:1,1,HD,hawkish_vs_dovish,True,en_contra,4,de las monedas,0.12381142614398521,-0.17582171507464822,-0.02176873729047362,14
RPM-2005-03-10:163:1,1,HD,hawkish_vs_dovish,True,en_contra,5,le ha,0.15023137077145982,-0.13706061522572838,-0.02059080410414079,4
RPM-2005-03-10:164:1,1,A,relevante_vs_irrelevante,True,a_favor,1,que,0.08630002486282438,2.690485098958898,0.23218893093321144,1025
RPM-2005-03-10:164:1,1,A,relevante_vs_irrelevante,True,a_favor,2,tipo,0.15373997472285092,1.1541449570367819,0.1774382165213407,161
RPM-2005-03-10:164:1,1,A,relevante_vs_irrelevante,True,a_favor,3,mas,0.1163371851933773,1.4796838986786187,0.172142259748233,516
RPM-2005-03-10:164:1,1,A,relevante_vs_irrelevante,True,a_favor,4,en,0.06524602327423412,2.3012769776798927,0.15014917124616145,909
RPM-2005-03-10:164:1,1,A,relevante_vs_irrelevante,True,a_favor,5,tiene,0.14529605357530123,0.7733085464617747,0.11235867999694835,190
RPM-2005-03-10:164:1,1,A,relevante_vs_irrelevante,True,en_contra,1,politica,0.06844627506558719,-1.1063214560781789,-0.07572358269368797,494
RPM-2005-03-10:164:1,1,A,relevante_vs_irrelevante,True,en_contra,2,consulta,0.07500835524677264,-0.9802658397754854,-0.07352812834615552,98
RPM-2005-03-10:164:1,1,A,relevante_vs_irrelevante,True,en_contra,3,hacienda,0.0691548320610245,-0.8883691528754494,-0.061435019575296304,129
RPM-2005-03-10:164:1,1,A,relevante_vs_irrelevante,True,en_contra,4,senor,0.024617838229649906,-1.7079814552811943,-0.04204681116535446,1032
RPM-2005-03-10:164:1,1,A,relevante_vs_irrelevante,True,en_contra,5,al,0.035518095221622914,-0.9939780279709111,-0.035304206245671786,621
RPM-2005-03-10:164:1,1,B,neutral_vs_dovish,True,a_favor,1,consulta,0.04548564274710326,0.778160851311722,0.03539514648254673,84
RPM-2005-03-10:164:1,1,B,neutral_vs_dovish,True,a_favor,2,tiene,0.08313487831038888,0.33289368376502504,0.027675075890102433,188
RPM-2005-03-10:164:1,1,B,neutral_vs_dovish,True,a_favor,3,anos,0.03836952322925327,0.5905729613126385,0.022660002957654177,144
RPM-2005-03-10:164:1,1,B,neutral_vs_dovish,True,a_favor,4,mas alto,0.11614563280851817,0.19109950933153458,0.022195373440708405,14
RPM-2005-03-10:164:1,1,B,neutral_vs_dovish,True,a_favor,5,de los,0.03971911263956661,0.5305822363683543,0.02107425561086782,443
RPM-2005-03-10:164:1,1,B,neutral_vs_dovish,True,en_contra,1,politica,0.042760567870110795,-2.1726520318005376,-0.092903834663941,387
RPM-2005-03-10:164:1,1,B,neutral_vs_dovish,True,en_contra,2,hoy,0.08272877967608434,-0.8749925910378809,-0.07238706928217901,133
RPM-2005-03-10:164:1,1,B,neutral_vs_dovish,True,en_contra,3,condiciones,0.08013970686346487,-0.7129831255720448,-0.05713825868194063,146
RPM-2005-03-10:164:1,1,B,neutral_vs_dovish,True,en_contra,4,de politica,0.027412406194321018,-1.876198745223251,-0.05143112210533517,329
RPM-2005-03-10:164:1,1,B,neutral_vs_dovish,True,en_contra,5,el senor ministro de,0.05552890455815613,-0.728849877589477,-0.040472235289889844,39
RPM-2005-03-10:164:1,1,HD,hawkish_vs_dovish,True,a_favor,1,tiene,0.08313487831038888,0.47009078765198953,0.03908094042628301,188
RPM-2005-03-10:164:1,1,HD,hawkish_vs_dovish,True,a_favor,2,lugar,0.04502349208182686,0.6925461039236898,0.031180844026308288,87
RPM-2005-03-10:164:1,1,HD,hawkish_vs_dovish,True,a_favor,3,en primer,0.04865620562177651,0.6091330098805388,0.029638100979759118,66
RPM-2005-03-10:164:1,1,HD,hawkish_vs_dovish,True,a_favor,4,mas,0.06351404593040443,0.3960361721127452,0.025153859625670454,511
RPM-2005-03-10:164:1,1,HD,hawkish_vs_dovish,True,a_favor,5,de los,0.03971911263956661,0.623183899010382,0.024752311479957663,443
RPM-2005-03-10:164:1,1,HD,hawkish_vs_dovish,True,en_contra,1,condiciones,0.08013970686346487,-0.6083655788828388,-0.04875423915749282,146
RPM-2005-03-10:164:1,1,HD,hawkish_vs_dovish,True,en_contra,2,el senor ministro de,0.05552890455815613,-0.7161940055099343,-0.03976946857708469,39
RPM-2005-03-10:164:1,1,HD,hawkish_vs_dovish,True,en_contra,3,senor ministro de,0.0551998999810916,-0.7101785242038452,-0.03920178350477149,40
RPM-2005-03-10:164:1,1,HD,hawkish_vs_dovish,True,en_contra,4,senor ministro de hacienda,0.0551998999810916,-0.7101785242038452,-0.03920178350477149,40
RPM-2005-03-10:164:1,1,HD,hawkish_vs_dovish,True,en_contra,5,el senor ministro,0.05035042224543184,-0.7599160996848163,-0.03826209649023218,58
RPM-2005-03-10:166:1,1,A,relevante_vs_irrelevante,True,a_favor,1,que,0.09475937878002429,2.690485098958898,0.25494869659425734,1025
RPM-2005-03-10:166:1,1,A,relevante_vs_irrelevante,True,a_favor,2,en,0.07864781810351393,2.3012769776798927,0.1809904131463725,909
RPM-2005-03-10:166:1,1,A,relevante_vs_irrelevante,True,a_favor,3,se,0.09028374414784884,1.3658392177330432,0.12331307848090808,898
RPM-2005-03-10:166:1,1,A,relevante_vs_irrelevante,True,a_favor,4,como,0.10444157057602856,0.9913610771939049,0.10353930791007492,399
RPM-2005-03-10:166:1,1,A,relevante_vs_irrelevante,True,a_favor,5,tipo,0.08830539259568539,1.1541449570367819,0.10191722354346347,161
RPM-2005-03-10:166:1,1,A,relevante_vs_irrelevante,True,en_contra,1,macroeconomico,0.0973904637460201,-0.8414901616495926,-0.08195311708076725,118
RPM-2005-03-10:166:1,1,A,relevante_vs_irrelevante,True,en_contra,2,analisis,0.08122872623877325,-0.7265516205575064,-0.05901686268460275,205
