etapa,contraste,termino,folds_presente,folds_positivo,folds_negativo,coef_medio,coef_sd,coef_min,coef_max,df_train_min,df_train_max,reuniones_train_min
B,hawkish_vs_dovish,puntos base en,5,5,0,1.110882115963897,0.06242182751274159,1.0140931346880713,1.205456861497809,61,71,31
B,hawkish_vs_dovish,subir,5,5,0,1.2648798195261417,0.08321514806753376,1.1325095328486086,1.3956241212857363,60,70,38
B,hawkish_vs_dovish,subir la,5,5,0,1.2719027266193406,0.08235457498005469,1.1214498606609113,1.355983677691033,39,48,27
B,hawkish_vs_dovish,subir la tasa,5,5,0,1.0010758082543674,0.09087447183744762,0.8429148245527978,1.0917651050502286,31,39,21
B,hawkish_vs_dovish,subir la tasa de,5,5,0,1.0725692658839645,0.11335940786035667,0.8582549163873183,1.1732666132575875,21,26,16
B,hawkish_vs_dovish,tasa neutral,5,5,0,0.9064378286664496,0.09589045433644845,0.737707251520634,1.0330301017436876,17,23,9
B,hawkish_vs_dovish,un alza,5,5,0,0.774125079817215,0.12178804407964339,0.6741197307206117,1.0002045577095293,79,87,49
B,hawkish_vs_dovish,un alza de,5,5,0,0.9141621139640066,0.03131296979052812,0.8783769494506661,0.9505058390030101,43,50,23
B,dovish_vs_hawkish,200 puntos,3,3,0,0.6917796922430135,0.04073099564324617,0.6366736981976461,0.7338591504431193,3,3,3
B,dovish_vs_hawkish,200 puntos base,3,3,0,0.6917796922430135,0.04073099564324617,0.6366736981976461,0.7338591504431193,3,3,3
B,dovish_vs_hawkish,25 anual,5,5,0,0.6240363447336899,0.13060782364969542,0.4751235397361594,0.7981484316102219,17,19,15
B,dovish_vs_hawkish,baja,5,5,0,1.1315831380214534,0.11905432533763992,0.9303034026789032,1.235806457377236,198,218,85
B,dovish_vs_hawkish,bajar,5,5,0,1.2804238816101254,0.062210885934702385,1.1876772284437545,1.3836274734485254,31,36,27
B,dovish_vs_hawkish,bajar la,5,5,0,1.452035233417013,0.0859922589692265,1.3425132174553316,1.5874061389475114,17,20,14
B,dovish_vs_hawkish,bajar la tasa,5,5,0,1.3081642413704238,0.09073574535202561,1.1735185555230143,1.4259826317921669,16,18,12
B,dovish_vs_hawkish,bajar la tasa de,5,5,0,0.8575479900798886,0.06352608848086819,0.7820920010693682,0.9537764051091433,9,11,7
B,dovish_vs_hawkish,bajas,5,5,0,0.7666588825886562,0.11997757144889605,0.5923390855217334,0.95190271430921,41,48,29
B,dovish_vs_hawkish,condiciones,5,5,0,0.6474399890966968,0.08019236998076777,0.5764569143756864,0.7990195152543329,146,151,65
B,dovish_vs_hawkish,cual,5,5,0,0.7256809263873778,0.08478425328779413,0.580220252549071,0.8212000911853721,145,150,74
B,dovish_vs_hawkish,de mantenerse,5,5,0,0.7362993772620111,0.059664116561975206,0.6339930792426693,0.8006526685406659,9,11,8
B,dovish_vs_hawkish,el senor ministro,5,5,0,0.5739040233848717,0.10261927829845323,0.44859653285376616,0.7599160996848163,58,73,20
B,dovish_vs_hawkish,en 25 anual,5,5,0,0.6383174805767526,0.11542682558786102,0.45432859534993564,0.7530909194931055,9,11,7
B,dovish_vs_hawkish,en consecuencia,5,5,0,0.7023329226438826,0.10006206428360287,0.5139312195710163,0.7973001309749582,75,82,45
B,dovish_vs_hawkish,en solo,3,3,0,0.7495755144395077,0.027143197569969992,0.7142589520565971,0.7802601181194524,3,3,3
B,dovish_vs_hawkish,la baja,5,5,0,0.6494184822063531,0.13139727717402386,0.41452132266149955,0.7810608773354142,130,148,70
B,dovish_vs_hawkish,las tasas,5,5,0,0.6996077561377196,0.02929822274928988,0.6541359759463784,0.7436598668717882,163,171,69
B,dovish_vs_hawkish,mantener,5,5,0,1.1112073324796066,0.06334691463927115,1.0082928777450215,1.2080125142119398,164,175,80
B,dovish_vs_hawkish,mantener la,5,5,0,0.9445371253598326,0.06442205612569796,0.8271985524628901,0.9929802632114724,133,142,71
B,dovish_vs_hawkish,mantener la tasa,5,5,0,1.0294856266311183,0.08877297298986235,0.8830653640061146,1.1333792637599394,102,111,61
B,dovish_vs_hawkish,mantener la tasa de,5,5,0,0.7282198095638281,0.09591880093310123,0.5691323516888858,0.8581298056379004,88,98,55
B,dovish_vs_hawkish,mantenerse,5,5,0,0.7361121710411872,0.07547323832740088,0.6358472285361246,0.8267094893031984,19,21,18
B,dovish_vs_hawkish,monetaria en 50,5,5,0,0.6416353029586865,0.10115941365311341,0.5280148926149117,0.8289770966400507,12,17,9
B,dovish_vs_hawkish,politica monetaria en 50,5,5,0,0.6416353029586865,0.10115941365311341,0.5280148926149117,0.8289770966400507,12,17,9
B,dovish_vs_hawkish,por mantener,5,5,0,0.801260406701993,0.11894147704066621,0.6630330195081624,0.9822135021244727,43,50,33
B,dovish_vs_hawkish,por mantener la,5,5,0,0.7116666827902025,0.1189912564450192,0.5689967615310655,0.8961528151392406,40,47,31
B,dovish_vs_hawkish,presidente senor rodrigo,5,5,0,0.7018037511940145,0.09086380056011344,0.532996533373955,0.7976042916651159,36,43,26
B,dovish_vs_hawkish,presidente senor rodrigo vergara,5,5,0,0.7018037511940145,0.09086380056011344,0.532996533373955,0.7976042916651159,36,43,26
B,dovish_vs_hawkish,rebajar,4,4,0,0.9005002867242956,0.036732374763895834,0.843254463163977,0.9435259348170716,3,3,3
B,dovish_vs_hawkish,rebajar la,4,4,0,0.9005002867242956,0.036732374763895834,0.843254463163977,0.9435259348170716,3,3,3
B,dovish_vs_hawkish,rebajar la tasa,4,4,0,0.8381550246677534,0.03691356944170546,0.7806479709639036,0.8817503995122924,3,3,3
B,dovish_vs_hawkish,rebajar la tasa de,4,4,0,0.8381550246677534,0.03691356944170546,0.7806479709639036,0.8817503995122924,3,3,3
B,dovish_vs_hawkish,recorte,5,5,0,0.8825227776426322,0.08570161385255383,0.7285566867547913,0.9730385014945633,18,23,15
B,dovish_vs_hawkish,reduccion de,5,5,0,0.8541968016257627,0.06420520654242907,0.7611942091591789,0.9516912465136449,45,52,35
B,dovish_vs_hawkish,reducir,5,5,0,0.6699264437791352,0.05967191054908435,0.6125046931162792,0.7831921807770355,40,44,35
B,dovish_vs_hawkish,reducir la tasa,5,5,0,0.968837601788044,0.07920285521404832,0.8160399447392616,1.0426105284772054,5,9,5
B,dovish_vs_hawkish,reducir la tasa de,5,5,0,0.968837601788044,0.07920285521404832,0.8160399447392616,1.0426105284772054,5,9,5
B,dovish_vs_hawkish,sesgo,5,5,0,0.5601661819024952,0.10716779669954242,0.4259369353433562,0.7278441537910042,61,69,39
B,dovish_vs_hawkish,su decision,5,5,0,0.7534988375502654,0.0531278161857608,0.6900270275845717,0.8454927363556417,4,5,4
B,dovish_vs_hawkish,tasas,5,5,0,0.8519951490109665,0.06715697137973735,0.7478577665718625,0.9365388034709992,276,281,95
B,dovish_vs_hawkish,un recorte,5,5,0,0.714548628920752,0.040273051433648684,0.6536449474379983,0.774628241128616,14,19,12
B,dovish_vs_hawkish,votacion,5,5,0,0.6780099887302269,0.2288654338206702,0.5585809362700919,1.135704333463347,19,22,16
