fold,origen,intervencion_id,meeting_id,etiqueta_v3,excluir_reunion,excluir_texto,incluido
2,humana300_primera,RPM-2011-05-12:3971:1,RPM-2011-05-12,neutral,False,False,True
2,humana300_primera,RPM-2012-07-12:4945:1,RPM-2012-07-12,neutral,False,False,True
2,humana300_primera,RPM-2013-04-11:5456:1,RPM-2013-04-11,neutral,False,False,True
2,humana300_primera,RPM-2010-06-15:3129:1,RPM-2010-06-15,neutral,False,False,True
2,humana300_primera,RPM-2015-02-12:6625:2,RPM-2015-02-12,neutral,False,False,True
2,humana300_primera,RPM-2012-01-12:4524:1,RPM-2012-01-12,neutral,False,False,True
2,humana300_primera,RPM-2011-02-17:3801:2,RPM-2011-02-17,neutral,False,False,True
2,humana300_primera,RPM-2012-09-13:5083:1,RPM-2012-09-13,neutral,False,False,True
2,humana300_primera,RPM-2014-05-15:6224:1,RPM-2014-05-15,dovish,False,False,True
2,humana300_primera,RPM-2006-05-11:667:1,RPM-2006-05-11,hawkish,False,False,True
2,humana300_primera,RPM-2009-10-13:2759:1,RPM-2009-10-13,neutral,True,False,False
2,humana300_primera,RPM-2006-09-07:871:1,RPM-2006-09-07,neutral,False,False,True
2,humana300_primera,RPM-2007-01-11:1046:3,RPM-2007-01-11,neutral,False,False,True
2,humana300_primera,RPM-2008-04-10:1780:1,RPM-2008-04-10,neutral,False,False,True
2,humana300_primera,RPM-2009-11-12:2793:1,RPM-2009-11-12,hawkish,False,False,True
2,humana300_primera,RPM-2009-02-12:2361:1,RPM-2009-02-12,neutral,False,False,True
2,humana300_primera,RPM-2009-01-08:2261:1,RPM-2009-01-08,neutral,False,False,True
2,humana300_primera,RPM-2013-09-12:5810:1,RPM-2013-09-12,dovish,False,False,True
2,humana300_primera,RPM-2005-11-10:454:1,RPM-2005-11-10,neutral,False,False,True
2,humana300_primera,RPM-2013-01-17:5298:1,RPM-2013-01-17,neutral,False,False,True
2,humana300_primera,RPM-2014-07-15:6334:1,RPM-2014-07-15,dovish,False,False,True
2,humana300_primera,RPM-2007-07-12:1340:1,RPM-2007-07-12,hawkish,False,False,True
2,humana300_primera,RPM-2015-12-17:7209:3,RPM-2015-12-17,neutral,False,False,True
2,humana300_primera,RPM-2014-10-16:6468:1,RPM-2014-10-16,neutral,False,False,True
2,humana300_primera,RPM-2015-12-17:7174:1,RPM-2015-12-17,neutral,False,False,True
2,humana300_primera,RPM-2012-11-13:5220:1,RPM-2012-11-13,neutral,False,False,True
2,humana300_primera,RPM-2005-07-12:302:2,RPM-2005-07-12,neutral,False,False,True
2,humana300_primera,RPM-2010-02-11:2938:3,RPM-2010-02-11,neutral,False,False,True
2,humana300_primera,RPM-2011-08-18:4266:1,RPM-2011-08-18,neutral,False,False,True
2,humana300_primera,RPM-2010-08-12:3344:1,RPM-2010-08-12,hawkish,False,False,True
2,humana300_primera,RPM-2011-07-14:4167:1,RPM-2011-07-14,neutral,False,False,True
2,humana300_primera,RPM-2015-04-16:6749:1,RPM-2015-04-16,neutral,False,False,True
2,humana300_primera,RPM-2006-05-11:666:1,RPM-2006-05-11,neutral,False,False,True
2,humana300_primera,RPM-2014-06-12:6255:1,RPM-2014-06-12,neutral,False,False,True
2,humana300_primera,RPM-2013-09-12:5778:1,RPM-2013-09-12,neutral,False,False,True
2,humana300_primera,RPM-2005-12-13:526:2,RPM-2005-12-13,neutral,False,False,True
2,humana300_primera,RPM-2011-12-13:4474:1,RPM-2011-12-13,neutral,False,False,True
2,humana300_primera,RPM-2006-07-13:744:2,RPM-2006-07-13,neutral,False,False,True
2,humana300_primera,RPM-2007-09-13:1433:2,RPM-2007-09-13,neutral,False,False,True
2,humana300_primera,RPM-2013-12-12:5951:1,RPM-2013-12-12,dovish,False,False,True
2,humana300_primera,RPM-2012-07-12:4952:1,RPM-2012-07-12,neutral,False,False,True
2,humana300_primera,RPM-2014-06-12:6278:1,RPM-2014-06-12,neutral,False,False,True
2,humana300_primera,RPM-2008-10-09:2127:1,RPM-2008-10-09,neutral,False,False,True
2,humana300_primera,RPM-2008-03-13:1693:1,RPM-2008-03-13,neutral,False,False,True
2,humana300_primera,RPM-2011-05-12:4055:1,RPM-2011-05-12,hawkish,False,False,True
2,humana300_primera,RPM-2008-09-04:2054:1,RPM-2008-09-04,neutral,True,False,False
2,humana300_primera,RPM-2006-06-15:731:1,RPM-2006-06-15,hawkish,False,False,True
2,humana300_primera,RPM-2011-01-13:3645:1,RPM-2011-01-13,neutral,True,False,False
2,humana300_primera,RPM-2012-02-14:4652:1,RPM-2012-02-14,neutral,False,False,True
2,humana300_primera,RPM-2009-12-15:2826:1,RPM-2009-12-15,neutral,True,False,False
2,humana300_primera,RPM-2010-05-13:3107:2,RPM-2010-05-13,neutral,False,False,True
2,humana300_primera,RPM-2006-06-15:727:2,RPM-2006-06-15,neutral,False,False,True
2,humana300_primera,RPM-2007-04-12:1212:1,RPM-2007-04-12,neutral,False,False,True
2,humana300_primera,RPM-2014-12-11:6527:1,RPM-2014-12-11,neutral,False,False,True
2,humana300_primera,RPM-2011-04-12:3967:1,RPM-2011-04-12,hawkish,False,False,True
2,humana300_primera,RPM-2009-02-12:2312:5,RPM-2009-02-12,neutral,False,False,True
2,humana300_primera,RPM-2013-06-13:5606:1,RPM-2013-06-13,neutral,False,False,True
2,humana300_primera,RPM-2008-02-07:1663:3,RPM-2008-02-07,neutral,False,False,True
2,humana300_primera,RPM-2015-11-12:7121:1,RPM-2015-11-12,neutral,False,False,True
2,humana300_primera,RPM-2015-01-15:6572:1,RPM-2015-01-15,neutral,True,False,False
2,humana300_primera,RPM-2006-10-12:942:1,RPM-2006-10-12,neutral,True,False,False
2,humana300_primera,RPM-2008-06-10:1853:2,RPM-2008-06-10,neutral,False,False,True
2,humana300_primera,RPM-2012-07-12:4967:1,RPM-2012-07-12,neutral,False,False,True
2,humana300_primera,RPM-2015-09-15:7030:1,RPM-2015-09-15,neutral,False,False,True
2,humana300_primera,RPM-2013-05-16:5552:1,RPM-2013-05-16,neutral,False,False,True
2,humana300_primera,RPM-2012-05-17:4848:1,RPM-2012-05-17,neutral,False,False,True
2,humana300_primera,RPM-2015-04-16:6733:3,RPM-2015-04-16,neutral,False,False,True
2,humana300_primera,RPM-2008-12-11:2219:1,RPM-2008-12-11,neutral,False,False,True
2,humana300_primera,RPM-2013-05-16:5535:1,RPM-2013-05-16,neutral,False,False,True
2,humana300_primera,RPM-2012-03-15:4729:1,RPM-2012-03-15,neutral,True,False,False
2,humana300_primera,RPM-2006-06-15:725:1,RPM-2006-06-15,neutral,False,False,True
2,humana300_primera,RPM-2012-04-17:4785:1,RPM-2012-04-17,neutral,False,False,True
2,humana300_primera,RPM-2008-09-04:2084:2,RPM-2008-09-04,neutral,True,False,False
2,humana300_primera,RPM-2015-08-13:6976:1,RPM-2015-08-13,neutral,False,False,True
2,humana300_primera,RPM-2015-04-16:6745:1,RPM-2015-04-16,dovish,False,False,True
2,humana300_primera,RPM-2007-11-13:1562:1,RPM-2007-11-13,neutral,False,False,True
2,humana300_primera,RPM-2013-07-11:5638:1,RPM-2013-07-11,neutral,False,False,True
2,humana300_primera,RPM-2012-12-13:5254:1,RPM-2012-12-13,neutral,False,False,True
2,humana300_primera,RPM-2012-04-17:4741:1,RPM-2012-04-17,neutral,False,False,True
2,humana300_primera,RPM-2015-10-15:7092:2,RPM-2015-10-15,neutral,False,False,True
2,humana300_primera,RPM-2008-08-14:2003:2,RPM-2008-08-14,neutral,False,False,True
2,humana300_primera,RPM-2013-01-17:5324:1,RPM-2013-01-17,neutral,False,False,True
2,humana300_primera,RPM-2007-11-13:1544:2,RPM-2007-11-13,neutral,False,False,True
2,humana300_primera,RPM-2010-08-12:3343:1,RPM-2010-08-12,hawkish,False,False,True
2,humana300_primera,RPM-2011-10-13:4394:1,RPM-2011-10-13,neutral,False,False,True
2,humana300_primera,RPM-2008-09-04:2085:2,RPM-2008-09-04,neutral,True,False,False
2,humana300_primera,RPM-2007-08-09:1365:2,RPM-2007-08-09,neutral,False,False,True
2,humana300_primera,RPM-2012-09-13:5046:1,RPM-2012-09-13,neutral,False,False,True
2,humana300_primera,RPM-2014-03-13:6094:1,RPM-2014-03-13,neutral,False,False,True
2,humana300_primera,RPM-2015-07-14:6904:3,RPM-2015-07-14,neutral,False,False,True
2,humana300_primera,RPM-2009-04-09:2500:1,RPM-2009-04-09,dovish,False,False,True
2,humana300_primera,RPM-2014-09-11:6432:1,RPM-2014-09-11,dovish,True,False,False
2,humana300_primera,RPM-2013-02-14:5389:1,RPM-2013-02-14,neutral,False,False,True
2,humana300_primera,RPM-2006-12-14:992:1,RPM-2006-12-14,neutral,False,False,True
2,humana300_primera,RPM-2007-02-08:1092:2,RPM-2007-02-08,neutral,False,False,True
2,humana300_primera,RPM-2005-10-11:448:1,RPM-2005-10-11,hawkish,False,False,True
2,humana300_primera,RPM-2014-12-11:6534:3,RPM-2014-12-11,neutral,False,False,True
2,humana300_primera,RPM-2007-08-09:1397:1,RPM-2007-08-09,hawkish,False,False,True
2,humana300_primera,RPM-2013-02-14:5356:1,RPM-2013-02-14,neutral,False,False,True
2,humana300_primera,RPM-2012-07-12:4973:1,RPM-2012-07-12,neutral,False,False,True
2,humana300_primera,RPM-2011-07-14:4140:1,RPM-2011-07-14,neutral,False,False,True
2,humana300_primera,RPM-2014-02-18:6045:1,RPM-2014-02-18,dovish,False,False,True
2,humana300_primera,RPM-2014-09-11:6395:1,RPM-2014-09-11,neutral,True,False,False
2,humana300_primera,RPM-2014-06-12:6249:1,RPM-2014-06-12,neutral,False,False,True
2,humana300_primera,RPM-2013-03-14:5431:1,RPM-2013-03-14,neutral,False,False,True
2,humana300_primera,RPM-2014-07-15:6332:1,RPM-2014-07-15,dovish,False,False,True
2,humana300_primera,RPM-2008-11-13:2172:1,RPM-2008-11-13,neutral,False,False,True
2,humana300_primera,RPM-2008-02-07:1646:2,RPM-2008-02-07,neutral,False,False,True
2,humana300_primera,RPM-2010-07-15:3275:1,RPM-2010-07-15,hawkish,False,False,True
2,humana300_primera,RPM-2009-03-12:2401:1,RPM-2009-03-12,neutral,False,False,True
2,humana300_primera,RPM-2006-02-09:589:2,RPM-2006-02-09,hawkish,False,False,True
2,humana300_primera,RPM-2014-03-13:6099:1,RPM-2014-03-13,dovish,False,False,True
2,humana300_primera,RPM-2015-06-11:6818:1,RPM-2015-06-11,neutral,False,False,True
2,humana300_primera,RPM-2012-10-18:5157:1,RPM-2012-10-18,neutral,False,False,True
2,humana300_primera,RPM-2011-11-15:4447:1,RPM-2011-11-15,neutral,False,False,True
2,humana300_primera,RPM-2009-05-07:2510:4,RPM-2009-05-07,neutral,False,False,True
2,humana300_primera,RPM-2014-03-13:6062:1,RPM-2014-03-13,neutral,False,False,True
2,humana300_primera,RPM-2015-01-15:6593:1,RPM-2015-01-15,neutral,True,False,False
2,humana300_primera,RPM-2008-05-08:1849:1,RPM-2008-05-08,neutral,False,False,True
2,humana300_primera,RPM-2014-10-16:6461:1,RPM-2014-10-16,neutral,False,False,True
2,humana300_primera,RPM-2009-10-13:2754:1,RPM-2009-10-13,neutral,True,False,False
2,humana300_primera,RPM-2007-01-11:1049:1,RPM-2007-01-11,dovish,False,False,True
2,humana300_primera,RPM-2011-03-17:3832:1,RPM-2011-03-17,neutral,False,False,True
2,humana300_primera,RPM-2014-02-18:6021:2,RPM-2014-02-18,neutral,False,False,True
2,humana300_primera,RPM-2012-09-13:5087:1,RPM-2012-09-13,neutral,False,False,True
2,humana300_primera,RPM-2008-05-08:1842:1,RPM-2008-05-08,neutral,False,False,True
2,humana300_primera,RPM-2012-11-13:5211:1,RPM-2012-11-13,neutral,False,False,True
2,humana300_primera,RPM-2013-03-14:5435:3,RPM-2013-03-14,neutral,False,False,True
2,humana300_primera,RPM-2011-03-17:3888:1,RPM-2011-03-17,hawkish,False,False,True
2,humana300_primera,RPM-2012-12-13:5233:1,RPM-2012-12-13,neutral,False,False,True
2,humana300_primera,RPM-2013-05-16:5551:1,RPM-2013-05-16,neutral,False,False,True
2,humana300_primera,RPM-2012-03-15:4683:1,RPM-2012-03-15,neutral,True,False,False
2,humana300_primera,RPM-2011-05-12:4042:2,RPM-2011-05-12,neutral,False,False,True
2,humana300_primera,RPM-2011-12-13:4491:1,RPM-2011-12-13,neutral,False,False,True
2,humana300_primera,RPM-2010-11-16:3496:1,RPM-2010-11-16,neutral,False,False,True
2,humana300_primera,RPM-2009-02-12:2302:1,RPM-2009-02-12,neutral,False,False,True
2,humana300_primera,RPM-2009-12-15:2827:1,RPM-2009-12-15,neutral,True,False,False
2,humana300_primera,RPM-2015-09-15:7044:2,RPM-2015-09-15,hawkish,False,False,True
2,humana300_primera,RPM-2012-02-14:4612:1,RPM-2012-02-14,neutral,False,False,True
2,humana300_primera,RPM-2007-12-13:1606:2,RPM-2007-12-13,hawkish,False,False,True
2,humana300_primera,RPM-2011-06-14:4077:1,RPM-2011-06-14,neutral,False,False,True
2,humana300_primera,RPM-2014-09-11:6422:2,RPM-2014-09-11,neutral,True,False,False
2,humana300_primera,RPM-2009-10-13:2724:1,RPM-2009-10-13,neutral,True,False,False
2,humana300_primera,RPM-2013-09-12:5793:1,RPM-2013-09-12,neutral,False,False,True
2,humana300_primera,RPM-2008-06-10:1901:3,RPM-2008-06-10,neutral,False,False,True
2,humana300_primera,RPM-2007-03-15:1122:1,RPM-2007-03-15,neutral,False,False,True
2,humana300_primera,RPM-2008-02-07:1677:1,RPM-2008-02-07,neutral,False,False,True
2,humana300_primera,RPM-2014-07-15:6330:1,RPM-2014-07-15,dovish,False,False,True
2,humana300_primera,RPM-2009-12-15:2839:1,RPM-2009-12-15,neutral,True,False,False
2,humana300_primera,RPM-2012-10-18:5105:2,RPM-2012-10-18,neutral,False,False,True
2,humana300_primera,RPM-2015-03-19:6685:1,RPM-2015-03-19,neutral,False,False,True
2,humana300_primera,RPM-2008-06-10:1904:2,RPM-2008-06-10,hawkish,False,False,True
2,humana300_primera,RPM-2015-05-14:6797:1,RPM-2015-05-14,neutral,False,False,True
2,humana300_primera,RPM-2007-09-13:1436:1,RPM-2007-09-13,neutral,False,False,True
2,humana300_primera,RPM-2014-04-17:6179:1,RPM-2014-04-17,neutral,False,False,True
2,humana300_primera,RPM-2005-12-13:524:1,RPM-2005-12-13,neutral,False,False,True
2,humana300_primera,RPM-2006-09-07:874:1,RPM-2006-09-07,neutral,False,False,True
2,humana300_primera,RPM-2013-01-17:5328:1,RPM-2013-01-17,neutral,False,False,True
2,humana300_primera,RPM-2013-08-13:5740:1,RPM-2013-08-13,neutral,False,False,True
2,humana300_primera,RPM-2012-06-14:4861:1,RPM-2012-06-14,neutral,False,False,True
2,humana300_primera,RPM-2008-09-04:2050:4,RPM-2008-09-04,neutral,True,False,False
2,humana300_primera,RPM-2009-07-09:2646:2,RPM-2009-07-09,dovish,True,False,False
2,humana300_primera,RPM-2007-07-12:1343:1,RPM-2007-07-12,hawkish,False,False,True
2,humana300_primera,RPM-2012-10-18:5144:1,RPM-2012-10-18,neutral,False,False,True
2,humana300_primera,RPM-2010-06-15:3189:1,RPM-2010-06-15,neutral,False,False,True
2,humana300_primera,RPM-2014-01-16:5992:1,RPM-2014-01-16,neutral,False,False,True
2,humana300_primera,RPM-2013-12-12:5915:1,RPM-2013-12-12,neutral,False,False,True
2,humana300_primera,RPM-2010-08-12:3333:2,RPM-2010-08-12,hawkish,False,False,True
2,humana300_primera,RPM-2009-01-08:2281:2,RPM-2009-01-08,neutral,False,False,True
2,humana300_primera,RPM-2014-04-17:6169:1,RPM-2014-04-17,dovish,False,False,True
2,humana300_primera,RPM-2008-06-10:1905:1,RPM-2008-06-10,hawkish,False,False,True
2,humana300_primera,RPM-2007-02-08:1099:1,RPM-2007-02-08,neutral,False,False,True
2,humana300_primera,RPM-2011-04-12:3962:1,RPM-2011-04-12,neutral,False,False,True
2,humana300_primera,RPM-2011-05-12:3998:1,RPM-2011-05-12,neutral,False,False,True
2,humana300_primera,RPM-2009-06-16:2566:2,RPM-2009-06-16,neutral,False,False,True
2,humana300_primera,RPM-2008-12-11:2198:1,RPM-2008-12-11,neutral,False,False,True
2,humana300_primera,RPM-2010-07-15:3277:1,RPM-2010-07-15,hawkish,False,False,True
2,humana300_primera,RPM-2014-02-18:6021:3,RPM-2014-02-18,neutral,False,False,True
2,humana300_primera,RPM-2011-03-17:3880:1,RPM-2011-03-17,neutral,False,False,True
2,humana300_primera,RPM-2013-10-17:5856:1,RPM-2013-10-17,neutral,False,False,True
2,humana300_primera,RPM-2005-08-11:362:1,RPM-2005-08-11,hawkish,False,False,True
2,humana300_primera,RPM-2005-10-11:406:1,RPM-2005-10-11,neutral,False,False,True
2,humana300_primera,RPM-2005-11-10:502:1,RPM-2005-11-10,hawkish,False,False,True
2,humana300_primera,RPM-2013-11-19:5903:1,RPM-2013-11-19,dovish,True,False,False
2,humana300_primera,RPM-2011-09-15:4292:1,RPM-2011-09-15,neutral,False,False,True
2,humana300_primera,RPM-2007-01-11:1033:2,RPM-2007-01-11,neutral,False,False,True
2,humana300_primera,RPM-2009-08-13:2686:1,RPM-2009-08-13,neutral,False,False,True
2,humana300_primera,RPM-2015-07-14:6910:1,RPM-2015-07-14,neutral,False,False,True
2,humana300_primera,RPM-2007-12-13:1599:3,RPM-2007-12-13,neutral,False,False,True
2,humana300_primera,RPM-2006-07-13:771:2,RPM-2006-07-13,hawkish,False,False,True
2,humana300_primera,RPM-2015-06-11:6861:1,RPM-2015-06-11,neutral,False,False,True
2,humana300_primera,RPM-2012-12-13:5225:1,RPM-2012-12-13,neutral,False,False,True
2,humana300_primera,RPM-2010-03-18:3002:1,RPM-2010-03-18,neutral,False,False,True
2,humana300_primera,RPM-2014-10-16:6472:1,RPM-2014-10-16,dovish,False,False,True
2,humana300_primera,RPM-2006-09-07:869:1,RPM-2006-09-07,neutral,False,False,True
2,humana300_primera,RPM-2006-04-13:652:1,RPM-2006-04-13,hawkish,False,False,True
2,humana300_primera,RPM-2008-10-09:2110:4,RPM-2008-10-09,neutral,False,False,True
2,humana300_primera,RPM-2007-06-14:1297:4,RPM-2007-06-14,neutral,False,False,True
2,humana300_primera,RPM-2008-03-13:1728:3,RPM-2008-03-13,neutral,False,False,True
2,humana300_primera,RPM-2010-03-18:2973:1,RPM-2010-03-18,neutral,False,False,True
2,humana300_primera,RPM-2007-05-10:1239:1,RPM-2007-05-10,neutral,False,False,True
2,humana300_primera,RPM-2005-08-11:352:1,RPM-2005-08-11,hawkish,False,False,True
2,humana300_primera,RPM-2009-03-12:2431:1,RPM-2009-03-12,dovish,False,False,True
2,humana300_primera,RPM-2006-04-13:647:1,RPM-2006-04-13,neutral,False,False,True
2,humana300_primera,RPM-2007-07-12:1346:1,RPM-2007-07-12,neutral,False,False,True
2,humana300_primera,RPM-2007-11-13:1526:1,RPM-2007-11-13,neutral,False,False,True
2,humana300_primera,RPM-2013-02-14:5397:1,RPM-2013-02-14,neutral,False,False,True
2,humana300_primera,RPM-2010-12-16:3586:1,RPM-2010-12-16,neutral,False,False,True
2,humana300_primera,RPM-2005-07-12:299:7,RPM-2005-07-12,neutral,False,False,True
2,humana300_primera,RPM-2009-03-12:2425:1,RPM-2009-03-12,neutral,False,False,True
2,humana300_primera,RPM-2011-09-15:4323:1,RPM-2011-09-15,neutral,False,False,True
2,humana300_primera,RPM-2011-06-14:4074:1,RPM-2011-06-14,neutral,False,False,True
2,humana300_primera,RPM-2010-05-13:3112:1,RPM-2010-05-13,neutral,False,False,True
2,humana300_primera,RPM-2007-11-13:1522:1,RPM-2007-11-13,neutral,False,False,True
2,humana300_primera,RPM-2006-09-07:848:1,RPM-2006-09-07,neutral,False,False,True
2,humana300_primera,RPM-2010-04-15:3072:1,RPM-2010-04-15,neutral,False,False,True
2,humana300_primera,RPM-2013-10-17:5857:3,RPM-2013-10-17,dovish,False,False,True
2,humana300_primera,RPM-2012-11-13:5163:1,RPM-2012-11-13,neutral,False,False,True
2,humana300_primera,RPM-2013-12-12:5953:1,RPM-2013-12-12,neutral,False,False,True
2,humana300_primera,RPM-2012-05-17:4837:1,RPM-2012-05-17,neutral,False,False,True
2,humana300_primera,RPM-2009-05-07:2545:1,RPM-2009-05-07,dovish,False,False,True
2,humana300_primera,RPM-2014-03-13:6081:1,RPM-2014-03-13,neutral,False,False,True
2,humana300_primera,RPM-2010-02-11:2940:1,RPM-2010-02-11,neutral,False,False,True
2,humana300_primera,RPM-2015-08-13:6957:1,RPM-2015-08-13,neutral,False,False,True
2,humana300_primera,RPM-2015-08-13:6972:1,RPM-2015-08-13,neutral,False,False,True
2,humana300_primera,RPM-2012-03-15:4704:1,RPM-2012-03-15,neutral,True,False,False
2,humana300_primera,RPM-2005-07-12:301:2,RPM-2005-07-12,neutral,False,False,True
2,humana300_primera,RPM-2007-04-12:1209:2,RPM-2007-04-12,neutral,False,False,True
2,humana300_primera,RPM-2015-12-17:7195:1,RPM-2015-12-17,neutral,False,False,True
2,humana300_primera,RPM-2013-03-14:5436:1,RPM-2013-03-14,neutral,False,False,True
2,humana300_primera,RPM-2010-06-15:3204:1,RPM-2010-06-15,hawkish,False,False,True
2,humana300_primera,RPM-2012-06-14:4899:3,RPM-2012-06-14,neutral,False,False,True
2,humana300_primera,RPM-2007-12-13:1610:1,RPM-2007-12-13,hawkish,False,False,True
2,humana300_primera,RPM-2012-09-13:5063:1,RPM-2012-09-13,neutral,False,False,True
2,humana300_primera,RPM-2009-01-08:2299:1,RPM-2009-01-08,dovish,False,False,True
2,humana300_primera,RPM-2009-02-12:2366:1,RPM-2009-02-12,dovish,False,False,True
2,humana300_primera,RPM-2006-10-12:926:1,RPM-2006-10-12,neutral,True,False,False
2,humana300_primera,RPM-2008-01-10:1624:2,RPM-2008-01-10,neutral,False,False,True
2,humana300_primera,RPM-2013-06-13:5619:1,RPM-2013-06-13,neutral,False,False,True
2,humana300_primera,RPM-2005-10-11:407:1,RPM-2005-10-11,neutral,False,False,True
2,humana300_primera,RPM-2008-07-10:1963:1,RPM-2008-07-10,neutral,False,False,True
2,humana300_primera,RPM-2011-07-14:4197:1,RPM-2011-07-14,neutral,False,False,True
2,humana300_primera,RPM-2013-05-16:5558:1,RPM-2013-05-16,neutral,False,False,True
2,humana300_primera,RPM-2014-10-16:6474:1,RPM-2014-10-16,dovish,False,False,True
2,humana300_primera,RPM-2008-05-08:1794:1,RPM-2008-05-08,neutral,False,False,True
2,humana300_primera,RPM-2010-06-15:3201:1,RPM-2010-06-15,hawkish,False,False,True
2,humana300_primera,RPM-2012-03-15:4720:2,RPM-2012-03-15,neutral,True,False,False
2,humana300_primera,RPM-2014-11-18:6486:1,RPM-2014-11-18,neutral,False,False,True
2,humana300_primera,RPM-2014-05-15:6226:1,RPM-2014-05-15,neutral,False,False,True
2,humana300_primera,RPM-2007-02-08:1090:7,RPM-2007-02-08,neutral,False,False,True
2,humana300_primera,RPM-2010-10-14:3481:2,RPM-2010-10-14,neutral,False,False,True
2,humana300_primera,RPM-2006-06-15:693:1,RPM-2006-06-15,neutral,False,False,True
2,humana300_primera,RPM-2010-01-14:2882:1,RPM-2010-01-14,neutral,False,False,True
2,humana300_primera,RPM-2007-08-09:1390:1,RPM-2007-08-09,hawkish,False,False,True
2,humana300_primera,RPM-2009-07-09:2627:1,RPM-2009-07-09,neutral,True,False,False
2,humana300_primera,RPM-2009-05-07:2546:1,RPM-2009-05-07,dovish,False,False,True
2,humana300_primera,RPM-2009-07-09:2631:1,RPM-2009-07-09,neutral,True,False,False
2,humana300_primera,RPM-2008-07-10:1967:1,RPM-2008-07-10,hawkish,False,False,True
2,humana300_primera,RPM-2008-04-10:1747:1,RPM-2008-04-10,neutral,False,False,True
2,humana300_primera,RPM-2010-02-11:2896:4,RPM-2010-02-11,neutral,False,False,True
2,humana300_primera,RPM-2007-02-08:1098:1,RPM-2007-02-08,neutral,False,False,True
2,humana300_primera,RPM-2014-04-17:6122:2,RPM-2014-04-17,neutral,False,False,True
2,humana300_primera,RPM-2008-02-07:1685:1,RPM-2008-02-07,neutral,False,False,True
2,humana300_primera,RPM-2015-12-17:7204:1,RPM-2015-12-17,neutral,False,False,True
2,humana300_primera,RPM-2009-10-13:2725:2,RPM-2009-10-13,neutral,True,False,False
2,humana300_primera,RPM-2015-02-12:6602:1,RPM-2015-02-12,neutral,False,False,True
2,humana300_primera,RPM-2011-11-15:4454:1,RPM-2011-11-15,neutral,False,False,True
2,humana300_primera,RPM-2005-11-10:476:1,RPM-2005-11-10,neutral,False,False,True
2,humana300_primera,RPM-2011-01-13:3716:1,RPM-2011-01-13,hawkish,True,False,False
2,humana300_primera,RPM-2011-11-15:4457:1,RPM-2011-11-15,neutral,False,False,True
2,humana300_primera,RPM-2013-11-19:5869:1,RPM-2013-11-19,neutral,True,False,False
2,humana300_primera,RPM-2010-11-16:3573:1,RPM-2010-11-16,neutral,False,False,True
2,humana300_primera,RPM-2009-06-16:2573:3,RPM-2009-06-16,neutral,False,False,True
2,humana300_dirigida,RPM-2014-12-11:6531:1,RPM-2014-12-11,neutral,False,False,True
2,humana300_dirigida,RPM-2015-04-16:6747:1,RPM-2015-04-16,neutral,False,False,True
2,humana300_dirigida,RPM-2008-02-07:1679:1,RPM-2008-02-07,hawkish,False,False,True
2,humana300_dirigida,RPM-2008-11-13:2173:1,RPM-2008-11-13,neutral,False,False,True
2,humana300_dirigida,RPM-2015-11-12:7153:1,RPM-2015-11-12,hawkish,False,False,True
2,humana300_dirigida,RPM-2012-09-13:5091:1,RPM-2012-09-13,neutral,False,False,True
2,humana300_dirigida,RPM-2009-09-08:2711:1,RPM-2009-09-08,dovish,False,False,True
2,humana300_dirigida,RPM-2011-02-17:3767:1,RPM-2011-02-17,neutral,False,False,True
2,humana300_dirigida,RPM-2007-12-13:1572:2,RPM-2007-12-13,neutral,False,False,True
2,humana300_dirigida,RPM-2014-08-14:6381:2,RPM-2014-08-14,dovish,False,False,True
2,humana300_dirigida,RPM-2015-02-12:6613:1,RPM-2015-02-12,neutral,False,False,True
2,humana300_dirigida,RPM-2008-03-13:1689:2,RPM-2008-03-13,neutral,False,False,True
2,humana300_dirigida,RPM-2012-07-12:4904:1,RPM-2012-07-12,neutral,False,False,True
2,humana300_dirigida,RPM-2013-10-17:5824:1,RPM-2013-10-17,neutral,False,False,True
2,humana300_dirigida,RPM-2008-12-11:2233:1,RPM-2008-12-11,neutral,False,False,True
2,humana300_dirigida,RPM-2012-11-13:5210:1,RPM-2012-11-13,neutral,False,False,True
2,humana300_dirigida,RPM-2007-02-08:1090:6,RPM-2007-02-08,neutral,False,False,True
2,humana300_dirigida,RPM-2007-10-11:1511:1,RPM-2007-10-11,neutral,True,False,False
2,humana300_dirigida,RPM-2008-08-14:2043:1,RPM-2008-08-14,hawkish,False,False,True
2,humana300_dirigida,RPM-2015-08-13:6920:1,RPM-2015-08-13,neutral,False,False,True
2,humana300_dirigida,RPM-2010-07-15:3265:1,RPM-2010-07-15,neutral,False,False,True
2,humana300_dirigida,RPM-2012-12-13:5234:1,RPM-2012-12-13,neutral,False,False,True
2,humana300_dirigida,RPM-2011-11-15:4445:1,RPM-2011-11-15,neutral,False,False,True
2,humana300_dirigida,RPM-2012-01-12:4558:1,RPM-2012-01-12,neutral,False,False,True
2,humana300_dirigida,RPM-2013-05-16:5566:3,RPM-2013-05-16,neutral,False,False,True
2,humana300_dirigida,RPM-2011-10-13:4344:1,RPM-2011-10-13,neutral,False,False,True
2,humana300_dirigida,RPM-2015-05-14:6800:2,RPM-2015-05-14,neutral,False,False,True
2,humana300_dirigida,RPM-2010-04-15:3068:1,RPM-2010-04-15,neutral,False,False,True
2,humana300_dirigida,RPM-2015-08-13:6961:1,RPM-2015-08-13,neutral,False,False,True
