ngram,conteo_direccional,conteo_neutral,log_odds,z_score,distintivo_de
expectativas inflacionarias,114,84,1.2808771290054022,8.909520300940502,direccional
sus implicancias,82,38,1.7444106409672049,8.891326480003894,direccional
el siguiente acuerdo,81,37,1.7588009946680856,8.86604327663134,direccional
siguiente acuerdo,81,37,1.7588009946680856,8.86604327663134,direccional
trayectoria,554,912,0.47742972386359384,8.86519716968864,direccional
el senor vicepresidente que,90,50,1.5631537275952692,8.864258685285103,direccional
puede,617,1044,0.44998068568987737,8.863326138775644,direccional
claro que,94,56,1.4933426112590151,8.848442228090558,direccional
por lo anterior,72,23,2.1162300075154494,8.838446591555021,direccional
entorno,125,102,1.1788799755180168,8.836837876930222,direccional
en la reunion de,137,121,1.0997637335916153,8.817115147229796,direccional
de politica monetaria de,175,183,0.9309485862468279,8.80667775153931,direccional
senala el consejero senor,83,41,1.6805776997441502,8.806110310981522,direccional
del banco central de,279,368,0.6988923967320897,8.805835314033322,direccional
el estimulo,76,31,1.8719535819209163,8.786393420190597,direccional
rango de,165,167,0.9635850603047889,8.7802021992168,direccional
banco,875,1606,0.3687177596628448,8.77720677839538,direccional
pausada,69,14,2.569736515571858,8.771091482361184,direccional
pausas,72,25,2.0329016900130448,8.759959688655792,direccional
los proximos trimestres,122,99,1.1844367173253936,8.757869648796863,direccional
de la actividad,381,566,0.5800365560194276,8.754690515627177,direccional
noticias,381,566,0.5800365560194276,8.754690515627177,direccional
la meta de,110,81,1.2815243529157119,8.75460270317371,direccional
brechas de,94,58,1.4582660008031088,8.73547236296468,direccional
un ritmo,128,109,1.1362383587211191,8.719628329030144,direccional
esperada,232,285,0.7699724801195895,8.709261260754465,direccional
externas,190,211,0.8708410006381602,8.709002439063182,direccional
proximos trimestres,122,100,1.174390053664263,8.707647863252305,direccional
agradece el,79,37,1.7338108622349555,8.705548644551259,direccional
una reduccion,171,179,0.9299251245263012,8.698049838663353,direccional
estos antecedentes,97,63,1.4070131689154586,8.69732640182594,direccional
senor vicepresidente que,90,53,1.5049100735373404,8.693553527028893,direccional
vicepresidente que,90,53,1.5049100735373404,8.693553527028893,direccional
un ajuste,204,236,0.8299823094258674,8.68355768455108,direccional
meta en el,80,39,1.6937660085894937,8.67488072253182,direccional
argumentos,96,62,1.4126478868342183,8.672184651065175,direccional
aumento de 25,72,27,1.9559867539739333,8.670097526277525,direccional
la normalizacion de,86,48,1.5585130503303812,8.652192456232621,direccional
con el escenario,108,80,1.2755989456144547,8.649268183910548,direccional
aumento de 25 puntos,71,26,1.9797262259892197,8.639030403131198,direccional
contexto,365,540,0.584153336728896,8.622544992313024,direccional
prudente,89,53,1.4937409522939777,8.61111043036987,direccional
lugar,372,555,0.575755295801244,8.594208821654702,direccional
un escenario,326,465,0.6206624603648816,8.593912988815266,direccional
horizonte habitual,66,14,2.5253254279842263,8.586483820515108,direccional
el siguiente,90,55,1.4678844446945707,8.578362966760084,direccional
merito de lo,74,32,1.8135664731668832,8.574058093227103,direccional
expansivo,76,35,1.7506559603860357,8.572162269887473,direccional
gerente,573,5139,-1.2174569484065572,-27.666414661270633,neutral
senor,3244,14632,-0.5316581493061303,-27.408545145828903,neutral
gerente de,517,4147,-1.1057819724529994,-23.72687587527535,neutral
analisis,281,2361,-1.1517829997446487,-18.266656420528896,neutral
mes,942,4765,-0.6451743618304384,-18.10290360085382,neutral
don,23,2628,-3.7420031698108565,-18.06221046644579,neutral
america,286,2310,-1.1123537923492828,-17.759059672705593,neutral
el caso,132,1592,-1.5124349439150144,-16.717467070851583,neutral
de analisis,24,1737,-3.2930082979529,-16.132633206280982,neutral
ano,1120,5053,-0.5308395967634256,-16.080343078569246,neutral
presidente,458,2734,-0.8103969328066558,-16.060279022804426,neutral
caida,226,1857,-1.1294187933014737,-16.044147919983033,neutral
el presidente,314,2186,-0.963941732377557,-15.983269529369842,neutral
el gerente,404,2455,-0.8281545132001469,-15.43404665482836,neutral
en el caso,79,1232,-1.7686990796990294,-15.262342209299398,neutral
mes de,315,2098,-0.9197075471692511,-15.23041786667988,neutral
estados,396,2393,-0.8225718453418107,-15.171420528545692,neutral
estados unidos,395,2384,-0.8213319868426527,-15.128071060074081,neutral
el senor,1413,5868,-0.44806737051531,-15.126774065056324,neutral
unidos,397,2388,-0.8179615569122625,-15.100429723481993,neutral
presentacion,68,1174,-1.8700894787760411,-15.01788284438565,neutral
de america,276,1915,-0.9605366381457587,-14.928826994725428,neutral
el caso de,70,1129,-1.8022213366368014,-14.654340391425853,neutral
rodrigo,193,1562,-1.114236205270915,-14.615005036722666,neutral
el presidente senor,308,1983,-0.8858240934062467,-14.472560752083954,neutral
estados unidos de,269,1836,-0.944103530025866,-14.470897600344214,neutral
unidos de,269,1836,-0.944103530025866,-14.470897600344214,neutral
estados unidos de america,264,1813,-0.9502485871042694,-14.434807054159208,neutral
unidos de america,264,1813,-0.9502485871042694,-14.434807054159208,neutral
presidente senor,325,2036,-0.8585110991092133,-14.381201769441745,neutral
sector,173,1456,-1.1532837553272959,-14.35270235313974,neutral
claudio,19,1363,-3.284172812000768,-14.31388762970241,neutral
caso de,107,1199,-1.4389806953403976,-14.27754954996886,neutral
ministro,133,1278,-1.2855794203090598,-14.123094159250625,neutral
caso,419,2335,-0.7416395835687712,-13.986214490050324,neutral
precio,546,2787,-0.6539691569086417,-13.980556131293033,neutral
senor claudio,19,1221,-3.175527485146814,-13.81956308137033,neutral
continuacion,56,985,-1.888610101543076,-13.77086439774872,neutral
gerente de analisis,12,1670,-3.934283558068029,-13.759658719922639,neutral
al,2730,9735,-0.2959155425621782,-13.668806727587214,neutral
produccion,52,950,-1.9264016165753102,-13.549918362650155,neutral
china,116,1147,-1.3141146797592747,-13.500721437831615,neutral
respecto,1198,4870,-0.42661125158275226,-13.23370265427036,neutral
el mes,200,1438,-0.9960322286153129,-13.207334154315502,neutral
informa,71,950,-1.6158886104150145,-13.150673805449811,neutral
ministro de,85,995,-1.4825219600223019,-13.134082443356014,neutral
observa,108,1075,-1.3207179768232287,-13.096378873657802,neutral
euro,66,927,-1.6642749762450428,-13.0812189373994,neutral
macroeconomico,113,1091,-1.2902938690608572,-13.068691910396364,neutral
en el caso de,52,881,-1.8512323335337033,-12.99317327654838,neutral
el gerente de,388,2090,-0.7076501327496185,-12.808205467579432,neutral
que,25936,75336,-0.0920710895030572,-12.792818384402123,neutral
informa que,53,853,-1.8000400818879019,-12.735061415518762,neutral
zona,68,878,-1.5803178854522795,-12.57013127321973,neutral
se observa,103,994,-1.2898216055787604,-12.472201643260524,neutral
el mes de,106,1003,-1.2701617288404936,-12.44783745420508,neutral
senor rodrigo,191,1315,-0.9526922456431555,-12.311517798915343,neutral
el presidente senor rodrigo,103,972,-1.2674754848920333,-12.242872060514815,neutral
materia de,144,1126,-1.07978781710354,-12.210037338312778,neutral
en materia de,140,1108,-1.0918233249194689,-12.181838490535618,neutral
materia,211,1376,-0.8985248021989154,-12.16099719421533,neutral
la zona,57,800,-1.6635103539125655,-12.15075055026636,neutral
en materia,168,1210,-0.9977115367436156,-12.126417954674135,neutral
el,19317,56626,-0.10089976783884413,-12.113228830212064,neutral
rodrigo vergara,171,1209,-0.9792085138828792,-11.993509591080256,neutral
vergara,174,1217,-0.9684268331143677,-11.956925352168545,neutral
zona euro,55,774,-1.6661756719900023,-11.955906519389393,neutral
trimestre,522,2458,-0.5733098917351871,-11.901776850583001,neutral
presidente senor rodrigo,117,993,-1.161584801400446,-11.893626586734074,neutral
presidente senor rodrigo vergara,117,993,-1.161584801400446,-11.893626586734074,neutral
analisis macroeconomico,12,989,-3.4208417497051293,-11.871449426579696,neutral
del,7225,22485,-0.16011027984952975,-11.843383387007897,neutral
la proyeccion,113,972,-1.1749710277235508,-11.831686453661453,neutral
hacienda,133,1046,-1.0855312440093865,-11.800731845824904,neutral
soto,7,1534,-4.373505494624991,-11.78444147624274,neutral
de hacienda,133,1043,-1.082662621721159,-11.767613362896697,neutral
la zona euro,52,741,-1.6786529736280809,-11.717355676744344,neutral
ministro de hacienda,85,849,-1.3241295945492713,-11.650358187102862,neutral
de analisis macroeconomico,11,978,-3.4954432875171744,-11.626109215335795,neutral
importaciones,73,799,-1.4154336336007276,-11.588423824017866,neutral
cuenta,390,1961,-0.6388339623470838,-11.527889473738291,neutral
consulta,13,838,-3.178468694905458,-11.442228228579822,neutral
sesion,44,691,-1.7755592882479032,-11.436982763021945,neutral
horas,27,669,-2.2298272393553518,-11.386519849163879,neutral
lehmann,5,1915,-4.902284615778888,-11.341526742039214,neutral
cuanto,345,1783,-0.6662354506739003,-11.33312708911076,neutral
gerente de analisis macroeconomico,10,958,-3.5687903732612796,-11.329535314802225,neutral
comenta que,181,1185,-0.9024127419174501,-11.31505153495684,neutral
claudio soto,7,1296,-4.211104129882043,-11.306682413060704,neutral
porque,255,1452,-0.7630319601936115,-11.244058407782996,neutral
senor rodrigo vergara,170,1133,-0.9202083266783063,-11.195315958859018,neutral
una caida,72,753,-1.3700132346375344,-11.117312556555236,neutral
en cuanto,251,1425,-0.7600713454878507,-11.109760527023218,neutral
senor claudio soto,7,1195,-4.132608485877123,-11.078617971438447,neutral
el ano,220,1299,-0.7992630635989801,-10.969301882421835,neutral
ventas,34,621,-1.9260770618414345,-10.954655197353292,neutral
general,122,929,-1.0532641319996134,-10.945746861699215,neutral
en el mes,111,885,-1.0991602223036576,-10.924480326492457,neutral
relacion,152,1040,-0.9464310304989407,-10.906352141115166,neutral
consumo,359,1781,-0.6253657087995625,-10.814855341344531,neutral
el gerente de analisis,8,940,-3.7688914835553806,-10.733669985080336,neutral
us,50,638,-1.568470604520865,-10.693273496326603,neutral
economias,544,2397,-0.5069265625315502,-10.678822400997833,neutral
en estados,186,1147,-0.8426307891031914,-10.666532210250061,neutral
exhibe,22,590,-2.3085520354951754,-10.658971082746937,neutral
en estados unidos,186,1145,-0.8408871562672768,-10.643152661539247,neutral
exportaciones,50,632,-1.559043130152535,-10.625214656209861,neutral
su presentacion,21,589,-2.353141579409103,-10.624664251111025,neutral
europa,165,1062,-0.8853752526218148,-10.587247713636392,neutral
bancos,116,876,-1.0449545084492833,-10.583802682966848,neutral
construccion,40,597,-1.7247731213456738,-10.575525808068084,neutral
comentarios,39,592,-1.7416309651762543,-10.550369707509153,neutral
en el mes de,86,758,-1.199259210505673,-10.54863975011609,neutral
destaca,320,1619,-0.6449653840596508,-10.547856169942705,neutral
brasil,23,574,-2.236957211780897,-10.544536059713177,neutral
japon,69,691,-1.3267182800648314,-10.51854290546967,neutral
el senor claudio,8,872,-3.695373553392523,-10.512468381993427,neutral
bastante,355,1737,-0.6115593113715567,-10.504695726206903,neutral
del ano,294,1522,-0.6678922909402711,-10.489444305902072,neutral
se,9073,27315,-0.12694463208696316,-10.479729380248793,neutral
explica,64,662,-1.3589995454574755,-10.392107626036804,neutral
da,121,878,-1.0050891402861666,-10.372152071929564,neutral
los,7840,23787,-0.13463675174562617,-10.341942610608083,neutral
industrial,32,555,-1.8744980729446894,-10.327850820102581,neutral
datos,247,1336,-0.7116759860219686,-10.280774783404787,neutral
la presentacion,28,544,-1.9876112471470648,-10.275917420468549,neutral
dato,53,608,-1.4622757216705047,-10.221117586095625,neutral
proyeccion,254,1355,-0.6978662456265718,-10.211980684034659,neutral
tema,80,708,-1.2033242682712846,-10.210652360949537,neutral
bonos,46,582,-1.5599925246202542,-10.197927041684583,neutral
presente,582,2465,-0.4674047671311179,-10.146412467025991,neutral
en estados unidos de,126,879,-0.9657873582054233,-10.145510351260443,neutral
cuenta de,190,1114,-0.7922085221415749,-10.09882126372342,neutral
el precio,275,1406,-0.6554194771042336,-9.94523210936003,neutral
inventarios,47,558,-1.4965174939268113,-9.864312649000821,neutral
mientras que,213,1171,-0.7279123623044654,-9.777214996045231,neutral
anos,242,1274,-0.6846234791191197,-9.768347325672533,neutral
variacion,135,880,-0.8980147426801182,-9.721556122018887,neutral
comercio,51,559,-1.4168029471713801,-9.696046158622696,neutral
10,60,591,-1.3101672225391798,-9.678744666169314,neutral
america latina,21,479,-2.147384631349473,-9.652747002612081,neutral
latina,21,479,-2.147384631349473,-9.652747002612081,neutral
la sesion,35,502,-1.6850763652310068,-9.65199351231122,neutral
la caida,88,694,-1.0882192667945176,-9.624252047251352,neutral
la produccion,29,483,-1.8341005295944992,-9.608486294450138,neutral
pib,169,995,-0.7963422196370846,-9.577005274148064,neutral
fuentes,22,465,-2.071516587421753,-9.513521609833196,neutral
exposicion,35,490,-1.6609441122235822,-9.505872809606393,neutral
estudios senor,68,607,-1.211894079508646,-9.484994715525565,neutral
agradece la,15,477,-2.4779604845347993,-9.478441319177774,neutral
en relacion,105,747,-0.9853414577919946,-9.460700221514369,neutral
el senor claudio soto,5,868,-4.148739488428827,-9.402703943242201,neutral
division estudios senor,67,595,-1.2067480894905938,-9.372536795945056,neutral
fue,229,1192,-0.6733090854543597,-9.336787054622672,neutral
vial,30,459,-1.7494849198862337,-9.297390572353159,neutral
responde,29,454,-1.7723646200079344,-9.267432922688323,neutral
en terminos,213,1128,-0.6905287197663235,-9.247822569994758,neutral
joaquin,30,454,-1.7385624753900846,-9.23607893221971,neutral
joaquin vial,30,454,-1.7385624753900846,-9.23607893221971,neutral
las importaciones,61,562,-1.2434381753658563,-9.232101350849028,neutral
las exportaciones,37,473,-1.5702917949379742,-9.210031698175253,neutral
precisa que,67,582,-1.1846911489700265,-9.190674703494372,neutral
luis,90,670,-1.0306301248971899,-9.186911974186453,neutral
de division estudios senor,67,579,-1.1795310322652988,-9.148158274332273,neutral
de los,2125,7067,-0.22591608006236452,-9.13460327079253,neutral
relacion con,80,625,-1.0788103918061296,-9.092126661817167,neutral
ofrece,7,567,-3.4036486223860845,-9.019300452898188,neutral
exhiben,32,441,-1.6452261474487972,-8.998393430983068,neutral
magendzo,18,416,-2.1604461550291525,-8.993794080425964,neutral
para el,537,2190,-0.4295766089107964,-8.924559041708562,neutral
promedio,105,703,-0.9247030082172625,-8.844092222091405,neutral
de hacienda senor,32,428,-1.6153788689022317,-8.825743113517996,neutral
hacienda senor,32,428,-1.6153788689022317,-8.825743113517996,neutral
las ventas,24,406,-1.8496105328546673,-8.81901377389669,neutral
gerente de division,416,1782,-0.47865917999747953,-8.794286867215336,neutral
que los,911,3355,-0.32770935717668515,-8.77501842838483,neutral
precisa,84,618,-1.0188408536102802,-8.767646149342635,neutral
comenta,345,1536,-0.5171958203021259,-8.684802977162262,neutral
30,30,411,-1.639321557140054,-8.679581554570767,neutral
de estados,83,606,-1.0112169099980797,-8.646077782049392,neutral
de estados unidos,83,606,-1.0112169099980797,-8.646077782049392,neutral
senor joaquin,26,397,-1.7474629502939028,-8.64484047498496,neutral
senor joaquin vial,26,397,-1.7474629502939028,-8.64484047498496,neutral
de ese,64,530,-1.1369737101186637,-8.598729458969327,neutral
que en el caso,19,380,-2.016448785539021,-8.594137548864923,neutral
consejero senor joaquin,26,392,-1.7348239891895005,-8.578795618120743,neutral
consejero senor joaquin vial,26,392,-1.7348239891895005,-8.578795618120743,neutral
agrega que,757,2851,-0.3500641618202227,-8.565018880972357,neutral
hace notar,111,706,-0.8734535664782666,-8.559795993844498,neutral
dolar,138,805,-0.787068172724787,-8.547585132308123,neutral
creditos,39,432,-1.4272939851677595,-8.545575409363686,neutral
en relacion con,49,469,-1.2815062985446932,-8.543630880303908,neutral
indicador,24,384,-1.7940693817541504,-8.539804016059744,neutral
el dia,51,476,-1.2563626044733471,-8.534746370635391,neutral
monedas,59,506,-1.1719187697352034,-8.525813365585217,neutral
produccion industrial,11,387,-2.578354625770526,-8.460842073591154,neutral
el sector,76,567,-1.0327668159770553,-8.460785947586787,neutral
ministro de hacienda senor,28,389,-1.6532586558785738,-8.460714224646479,neutral
rodrigo vergara agradece,24,377,-1.7757259573236244,-8.447642852768622,neutral
vergara agradece,24,377,-1.7757259573236244,-8.447642852768622,neutral
registrado,21,370,-1.8901488155397779,-8.440198395138477,neutral
precio del,323,1441,-0.5192318521284118,-8.438006594134864,neutral
senor rodrigo vergara agradece,24,376,-1.7730776200362506,-8.434339330518425,neutral
los datos,164,890,-0.7149192269195819,-8.417568835164372,neutral
palabra,3,945,-4.718726172942045,-8.402528238206928,neutral
la palabra,3,942,-4.715726057966213,-8.396386536858403,neutral
terminos,276,1277,-0.5556157324312085,-8.374134294933947,neutral
da cuenta,46,446,-1.2943731297206096,-8.366244963083105,neutral
pablo,104,666,-0.8802529133148145,-8.353884265657884,neutral
colocaciones,49,456,-1.2534440488652656,-8.345089561932115,neutral
en la zona,17,357,-2.0650421223189657,-8.335394175232443,neutral
caidas,65,516,-1.0947612821977248,-8.324306277417415,neutral
correspondiente,18,354,-1.9996985033980152,-8.29182734105035,neutral
de consumo,76,555,-1.0114030970313035,-8.275077197482057,neutral
datos de,50,455,-1.231084850965802,-8.270196281740334,neutral
presente ano,35,398,-1.4534705209427514,-8.253044906518403,neutral
dia,162,869,-0.7033191130764269,-8.222825126595021,neutral
servicios,74,544,-1.01804140473803,-8.222382503380118,neutral
gasolina,32,385,-1.5097453562118393,-8.215701272370502,neutral
el margen,152,831,-0.7222981096611125,-8.192128095146753,neutral
industria,29,373,-1.576359322352216,-8.187164906219264,neutral
precio de,148,816,-0.7307405454253075,-8.183464483397863,neutral
explica que,16,343,-2.0855741731853215,-8.171054833067954,neutral
de estados unidos de,54,464,-1.1738088755421128,-8.170532783588692,neutral
indice,26,362,-1.6554193644652084,-8.164223992820551,neutral
notar,125,730,-0.7881980191856677,-8.147389167291289,neutral
presentacion del,15,341,-2.1440168827064774,-8.144647892358966,neutral
en el margen,149,814,-0.7215612295269445,-8.102143595757001,neutral
el dato,20,341,-1.8574197383976738,-8.086485088557769,neutral
sesion de,15,335,-2.126339630643228,-8.074142913572464,neutral
bolsas,23,347,-1.7354764450176514,-8.071912803803182,neutral
16,12,338,-2.357286588957864,-8.04634134259546,neutral
la presentacion del,13,333,-2.2628256198277032,-8.023658666742271,neutral
cobre,248,1154,-0.5612899585989801,-8.023136765070737,neutral
marzo,104,644,-0.8466974609363298,-8.016800413851884,neutral
15,15,329,-2.1083415546414077,-8.002369642757138,neutral
margen,166,862,-0.670869003726347,-7.91904037303207,neutral
sergio,2,1192,-5.307002368752348,-7.915035884422253,neutral
sergio lehmann,2,1192,-5.307002368752348,-7.915035884422253,neutral
empresas,102,630,-0.8441373690973446,-7.91391394581533,neutral
del mes,271,1223,-0.5307028607845474,-7.908072330722456,neutral
gerente senor,11,329,-2.4169749806271987,-7.908065716952031,neutral
pablo garcia,104,637,-0.8357796985972961,-7.907339606900323,neutral
pais,80,547,-0.9456761946091721,-7.905650010568868,neutral
tendido,75,526,-0.9710306189015441,-7.872571314912446,neutral
del gerente,11,325,-2.4048105524230614,-7.866427397941238,neutral
con respecto,92,588,-0.8782823123848136,-7.838525168950505,neutral
con su,51,432,-1.1595252726281515,-7.837736614569915,neutral
del sector,72,511,-0.9829026562229259,-7.813646697121734,neutral
en la zona euro,15,312,-2.0554987223168943,-7.791709974962219,neutral
el gerente senor,11,317,-2.3800234452753397,-7.781594175287943,neutral
caso del,20,317,-1.78466217164919,-7.752599617793144,neutral
del gerente de,11,314,-2.3705657775674975,-7.749229777420041,neutral
macroeconomico senor,5,423,-3.446408003520263,-7.723122905254535,neutral
el caso del,20,314,-1.7751812890256193,-7.709119429817122,neutral
variaciones,29,341,-1.4868666740816288,-7.695553712987001,neutral
alguna,100,607,-0.8267650452545805,-7.6652413130773125,neutral
jose,179,890,-0.6274792945630043,-7.6638493769400835,neutral
gerente de division estudios,194,941,-0.6027558928094923,-7.648024263067111,neutral
da cuenta de,38,371,-1.30128316499699,-7.6471418566642155,neutral
los bancos,84,546,-0.895119084680891,-7.642281733495959,neutral
sebastian,188,918,-0.6094179404879441,-7.616391835232661,neutral
dolares,40,376,-1.263447178171191,-7.603781703718351,neutral
europeo,18,302,-1.8413667814912742,-7.601602855389838,neutral
que el precio,43,387,-1.2200404542693697,-7.596412864637608,neutral
jose de,179,885,-0.6218496820350872,-7.591481477264239,neutral
jose de gregorio,179,885,-0.6218496820350872,-7.591481477264239,neutral
sebastian claro,188,916,-0.6072384930310104,-7.587738195444571,neutral
continuacion el,12,297,-2.2286127584900157,-7.586725761188598,neutral
las colocaciones,34,352,-1.3598214222871992,-7.579378102447627,neutral
importaciones de,35,355,-1.3393612205018943,-7.567274981565599,neutral
de china,23,313,-1.6326289893560446,-7.566986841929027,neutral
respecto al,58,442,-1.0539550856112552,-7.552391642544588,neutral
anade que,164,829,-0.643975115777744,-7.538967351223928,neutral
la sesion de,14,291,-2.0548085882936356,-7.524854053487526,neutral
mientras,351,1455,-0.4458139480242398,-7.5000126804831835,neutral
hace,927,3251,-0.2788062094861212,-7.4907278370787,neutral
alemania,7,323,-2.847462382391715,-7.486267864895108,neutral
mas bien,123,678,-0.7304821083397623,-7.4575693646508086,neutral
caida de,71,485,-0.9447137701038386,-7.439657264246074,neutral
los datos de,37,355,-1.2838959398526057,-7.4388393810375835,neutral
senor magendzo,16,286,-1.904500643803976,-7.426194667408607,neutral
viviendas,11,285,-2.2741563482491003,-7.419446795755901,neutral
senor ministro,81,521,-0.8846264078764374,-7.411341588573935,neutral
deuda,38,357,-1.2628842089461827,-7.4077449865625535,neutral
2012,38,356,-1.26008396949309,-7.390302688050909,neutral
asia,24,305,-1.56434816065231,-7.387931941229231,neutral
analisis macroeconomico senor,4,422,-3.6632506896405737,-7.365380295196556,neutral
manuel,210,975,-0.5590400704331788,-7.351864912555223,neutral
20,26,309,-1.4974933716497585,-7.341862973185067,neutral
la gasolina,30,323,-1.3989203991165677,-7.337012121485794,neutral
de analisis macroeconomico senor,4,415,-3.646850069632272,-7.3306220840999545,neutral
en las economias,101,589,-0.7867533652836052,-7.309402468935702,neutral
prosigue,29,316,-1.4108854681359926,-7.279169481563211,neutral
manuel marfan,210,969,-0.5528713067138042,-7.266735539111629,neutral
las bolsas,20,285,-1.6785474085976944,-7.266358535510603,neutral
siendo las,9,279,-2.4525763184593465,-7.263379207871134,neutral
resto,104,595,-0.7676394705374161,-7.226680955344276,neutral
miguel,3,505,-4.118785900389213,-7.226635202486414,neutral
abril,74,484,-0.9013189674825792,-7.225671114784458,neutral
del presente,19,279,-1.7084787261134835,-7.2159588153863945,neutral
estan,345,1412,-0.4330603112318592,-7.213889953100533,neutral
en general,88,532,-0.8227060716176133,-7.153262387964315,neutral
hace notar que,106,597,-0.7519636667098979,-7.138397466852386,neutral
analisis internacional,2,744,-4.874737828340399,-7.125628705496451,neutral
de analisis internacional,2,724,-4.849269291417487,-7.08180914827382,neutral
se advierte,23,283,-1.5321149318791214,-7.074619509400624,neutral
capitales,12,257,-2.084581742501765,-7.072819862863001,neutral
titulo,30,307,-1.3482142325036577,-7.055106393379169,neutral
gerente de analisis internacional,2,706,-4.825698865853642,-7.041467099344961,neutral
spread,18,265,-1.7110531284383583,-7.034688111814071,neutral
de produccion,11,254,-2.15953037226741,-7.027673718675313,neutral
resalta,59,416,-0.9763392124274031,-7.023048502433344,neutral
en el caso del,17,261,-1.7528803679334732,-7.01319803226493,neutral
banco central europeo,14,254,-1.9193144789316587,-7.003525096847076,neutral
central europeo,14,254,-1.9193144789316587,-7.003525096847076,neutral
del precio,157,769,-0.6124865026391184,-6.9970665658813695,neutral
11,13,252,-1.9852791588115402,-6.9932509551772855,neutral
registraron,13,252,-1.9852791588115402,-6.9932509551772855,neutral
ese,420,1633,-0.3818092671096247,-6.9813894731178125,neutral
al mes,14,252,-1.9114360695124653,-6.973236969041197,neutral
refiere,80,492,-0.8398257232387429,-6.970775720476789,neutral
se refiere,80,492,-0.8398257232387429,-6.970775720476789,neutral
febrero,71,458,-0.8875010704710267,-6.962698423964557,neutral
concerniente,55,397,-0.999759436584208,-6.953585685602135,neutral
refiriendose,19,263,-1.6495780659191759,-6.953156296167859,neutral
de inversion,49,373,-1.0528352798467413,-6.933918036721531,neutral
empleo,300,1243,-0.44531924652891064,-6.925749802952366,neutral
aproximadamente,20,263,-1.5984172737978444,-6.899858831475089,neutral
lo concerniente,54,390,-1.0003170192515682,-6.894161470006281,neutral
de la gasolina,16,250,-1.7703904996356705,-6.875608143683984,neutral
el consejero senor joaquin,25,278,-1.431133029807162,-6.86147626997796,neutral
mexico,12,242,-2.0246779878662284,-6.859278739645496,neutral
senor miguel,3,410,-3.9162421592799195,-6.846397750196714,neutral
vittorio,36,318,-1.2013661757906657,-6.837711529489575,neutral
vittorio corbo,36,318,-1.2013661757906657,-6.837711529489575,neutral
mes anterior,27,284,-1.3756415995748146,-6.837664759822469,neutral
espana,9,242,-2.3110750349733102,-6.8253611876346225,neutral
de capitales,11,239,-2.0989157893950487,-6.8206543775647965,neutral
sectores,109,589,-0.7106047570652105,-6.818730981588467,neutral
el presidente senor jose,137,688,-0.637416955030691,-6.8166042412027075,neutral
presidente senor jose,139,694,-0.6316130538271256,-6.8003538289906675,neutral
presidente senor jose de,139,694,-0.6316130538271256,-6.8003538289906675,neutral
millones,25,274,-1.4166697319869073,-6.787943256731006,neutral
en lo concerniente,54,384,-0.9848328508152875,-6.780934359734272,neutral
13,12,236,-1.999665945587486,-6.7701555303821115,neutral
las economias,344,1373,-0.40796482778378795,-6.769057871553843,neutral
en terminos de,81,484,-0.8110408265735334,-6.759880764269577,neutral
ese pais,16,243,-1.7420729150581398,-6.759497414345927,neutral
de gregorio,224,980,-0.4996617232496572,-6.749803190249112,neutral
gregorio,224,980,-0.4996617232496572,-6.749803190249112,neutral
rodrigo vergara agradece la,4,313,-3.3695399998943767,-6.746500599186956,neutral
vergara agradece la,4,313,-3.3695399998943767,-6.746500599186956,neutral
observa que,7,246,-2.5772092420290935,-6.746322865539501,neutral
nacionales,43,340,-1.0907603537030113,-6.744314460110663,neutral
internacional,427,1634,-0.3658999320399623,-6.734929560435254,neutral
el senor ministro,71,445,-0.8587385055609769,-6.723764316137789,neutral
de empleo,59,399,-0.9346669768662412,-6.705389099725784,neutral
miguel fuentes,3,379,-3.8395401602529446,-6.703851131893069,neutral
ofrece la,2,562,-4.61052560254638,-6.681561516740385,neutral
precio de la,11,229,-2.0563450745484904,-6.675329141129898,neutral
de europa,32,294,-1.2406049369428853,-6.670527622836875,neutral
las 16,8,233,-2.390528669676101,-6.666850194029312,neutral
diferencia,67,427,-0.8754127015137776,-6.666106104252978,neutral
notar que,118,612,-0.6696169713955271,-6.663544209856624,neutral
hubo,16,237,-1.7171418273820613,-6.657320165258895,neutral
parte de,156,744,-0.5858460073983913,-6.656069557143687,neutral
trimestre del,87,500,-0.772150075533748,-6.650792968931777,neutral
se esta,142,694,-0.6102787863196877,-6.629192326441987,neutral
referente,23,258,-1.4398298054290226,-6.623726318274261,neutral
al gerente,3,362,-3.7947020875255255,-6.620837702435635,neutral
gerente que,29,280,-1.2901623659689836,-6.619866969055564,neutral
mineria,34,299,-1.1969203947280622,-6.618946258218358,neutral
componente,100,545,-0.7191273554806283,-6.6139110660266365,neutral
senor miguel fuentes,3,356,-3.778360848291321,-6.590637708521755,neutral
vicepresidente senor manuel,83,481,-0.7804649514315951,-6.570123355829316,neutral
vicepresidente senor manuel marfan,83,481,-0.7804649514315951,-6.570123355829316,neutral
del mes de,177,810,-0.5445869429196257,-6.566545994341939,neutral
agradece la presentacion,4,286,-3.2805939554888326,-6.560329645656479,neutral
tienen,91,509,-0.7450685337623391,-6.549982221827116,neutral
cds,3,348,-3.7561291389275695,-6.54959635455082,neutral
subrogante,16,230,-1.6872429409151621,-6.534845374454165,neutral
la produccion industrial,6,236,-2.6890576073040435,-6.529182001295852,neutral
problema,43,329,-1.057919185734404,-6.528853688172334,neutral
la exposicion,7,227,-2.4973387475485094,-6.528008679400269,neutral
