tipo_actor,actor,n_intervenciones,topico_k6,peso_medio,muestra_apta_radar,percentil_0_100,etiqueta_automatica_top5
consejo_institucional,Consejo del Banco Central de Chile,503,tema_k6_01,0.08223858885070563,False,,crecimiento | trimestre | mes | actividad | demanda
miembro_consejo,Enrique Marshall Rivera,483,tema_k6_04,0.10422148991542693,True,50.0,politica | monetaria | politica monetaria | tasa | tasa politica
miembro_consejo,Joaquín Vial Ruiz-Tagle,231,tema_k6_04,0.04833604789380199,True,0.0,politica | monetaria | politica monetaria | tasa | tasa politica
miembro_consejo,Jorge Desormeaux Jiménez,221,tema_k6_04,0.0972938943186624,True,37.5,politica | monetaria | politica monetaria | tasa | tasa politica
miembro_consejo,José De Gregorio Rebeco,1047,tema_k6_04,0.13998123447301086,True,75.0,politica | monetaria | politica monetaria | tasa | tasa politica
miembro_consejo,Manuel Marfán Lewis,855,tema_k6_04,0.11714521267003504,True,62.5,politica | monetaria | politica monetaria | tasa | tasa politica
miembro_consejo,Mario Marcel Cullell,10,tema_k6_04,0.14050491935222126,False,,politica | monetaria | politica monetaria | tasa | tasa politica
miembro_consejo,María Elena Ovalle Molina,17,tema_k6_04,0.23012236141446007,False,,politica | monetaria | politica monetaria | tasa | tasa politica
miembro_consejo,Pablo García Silva,100,tema_k6_04,0.08347101518174113,True,25.0,politica | monetaria | politica monetaria | tasa | tasa politica
miembro_consejo,Rodrigo Vergara Montes,1026,tema_k6_04,0.1544504878054983,True,87.5,politica | monetaria | politica monetaria | tasa | tasa politica
miembro_consejo,Sebastián Claro Edwards,592,tema_k6_04,0.06883872439133266,True,12.5,politica | monetaria | politica monetaria | tasa | tasa politica
miembro_consejo,Vittorio Corbo Lioi,455,tema_k6_04,0.1832467518731779,True,100.0,politica | monetaria | politica monetaria | tasa | tasa politica
staff_tecnico,Alberto Naudon Dell'Oro,116,tema_k6_04,0.041987597307571706,False,,politica | monetaria | politica monetaria | tasa | tasa politica
staff_tecnico,Alfredo Pistelli,2,tema_k6_04,0.057332290656654405,False,,politica | monetaria | politica monetaria | tasa | tasa politica
staff_tecnico,Ari Aisen,1,tema_k6_04,0.01011635066094665,False,,politica | monetaria | politica monetaria | tasa | tasa politica
staff_tecnico,Beltrán de Ramón Acevedo,183,tema_k6_04,0.07206900913733547,False,,politica | monetaria | politica monetaria | tasa | tasa politica
staff_tecnico,Camilo Carrasco Alfonso,4,tema_k6_04,0.33727573633983404,False,,politica | monetaria | politica monetaria | tasa | tasa politica
staff_tecnico,Claudio Raddatz Kiefer,20,tema_k6_04,0.09438087438062623,False,,politica | monetaria | politica monetaria | tasa | tasa politica
staff_tecnico,Claudio Soto Gamboa,801,tema_k6_04,0.0387083053281764,False,,politica | monetaria | politica monetaria | tasa | tasa politica
staff_tecnico,Diego Gianelli Gómez,62,tema_k6_04,0.07365230244246772,False,,politica | monetaria | politica monetaria | tasa | tasa politica
staff_tecnico,Elías Albagli Iruretagoyena,2,tema_k6_04,0.0,False,,politica | monetaria | politica monetaria | tasa | tasa politica
staff_tecnico,Enrique Orellana Cifuentes,7,tema_k6_04,0.3794229122506937,False,,politica | monetaria | politica monetaria | tasa | tasa politica
staff_tecnico,Esteban Jadresic Marinovic,87,tema_k6_04,0.07890645207412618,False,,politica | monetaria | politica monetaria | tasa | tasa politica
staff_tecnico,Felipe Jaque,20,tema_k6_04,0.036218623468592163,False,,politica | monetaria | politica monetaria | tasa | tasa politica
staff_tecnico,Gloria Peña Tapia,2,tema_k6_04,0.08465101497385287,False,,politica | monetaria | politica monetaria | tasa | tasa politica
staff_tecnico,Igal Magendzo Weinberger,136,tema_k6_04,0.07171112829663083,False,,politica | monetaria | politica monetaria | tasa | tasa politica
staff_tecnico,Jorge Pérez Etchegaray,3,tema_k6_04,0.18347298187304376,False,,politica | monetaria | politica monetaria | tasa | tasa politica
staff_tecnico,Kevin Cowan Logan,116,tema_k6_04,0.12319941270923157,False,,politica | monetaria | politica monetaria | tasa | tasa politica
staff_tecnico,Klaus Schmidt-Hebbel Dunker,40,tema_k6_04,0.1724168306489357,False,,politica | monetaria | politica monetaria | tasa | tasa politica
staff_tecnico,Leonardo Hernández Tagle,3,tema_k6_04,0.3680158139802894,False,,politica | monetaria | politica monetaria | tasa | tasa politica
staff_tecnico,Luis Alberto Álvarez Vallejos,2,tema_k6_04,0.3042042205330513,False,,politica | monetaria | politica monetaria | tasa | tasa politica
staff_tecnico,Luis Felipe Céspedes Cifuentes,22,tema_k6_04,0.13118166645025653,False,,politica | monetaria | politica monetaria | tasa | tasa politica
staff_tecnico,Luis Opazo Roco,11,tema_k6_04,0.07225752959409854,False,,politica | monetaria | politica monetaria | tasa | tasa politica
staff_tecnico,Luis Óscar Herrera Barriga,302,tema_k6_04,0.09337423246556609,False,,politica | monetaria | politica monetaria | tasa | tasa politica
staff_tecnico,María Eugenia Wagner Brizzi,1,tema_k6_04,0.15066646717984208,False,,politica | monetaria | politica monetaria | tasa | tasa politica
staff_tecnico,María Olivia Recart Herrera,10,tema_k6_04,0.09388035780742146,False,,politica | monetaria | politica monetaria | tasa | tasa politica
staff_tecnico,Matías Bernier Bórquez,45,tema_k6_04,0.0810716314995063,False,,politica | monetaria | politica monetaria | tasa | tasa politica
staff_tecnico,Miguel Fuentes Díaz,205,tema_k6_04,0.027968224719150572,False,,politica | monetaria | politica monetaria | tasa | tasa politica
staff_tecnico,Miguel Ricaurte Bermúdez,21,tema_k6_04,0.04342576607715809,False,,politica | monetaria | politica monetaria | tasa | tasa politica
staff_tecnico,Pablo García Silva,465,tema_k6_04,0.09138595207367944,False,,politica | monetaria | politica monetaria | tasa | tasa politica
staff_tecnico,Pablo Pincheira Brown,1,tema_k6_04,0.0009991880014203634,False,,politica | monetaria | politica monetaria | tasa | tasa politica
staff_tecnico,Ricardo Vicuña Poblete,44,tema_k6_04,0.012842885908705848,False,,politica | monetaria | politica monetaria | tasa | tasa politica
staff_tecnico,Rodrigo Alfaro,1,tema_k6_04,0.04232199378280941,False,,politica | monetaria | politica monetaria | tasa | tasa politica
staff_tecnico,Rodrigo Valdés Pulido,200,tema_k6_04,0.07819771143596808,False,,politica | monetaria | politica monetaria | tasa | tasa politica
staff_tecnico,Sergio Lehmann Beresi,791,tema_k6_04,0.05085259905922423,False,,politica | monetaria | politica monetaria | tasa | tasa politica
consejo_institucional,Consejo del Banco Central de Chile,503,tema_k6_05,0.0143087047019252,False,,estados | unidos | estados unidos | america | unidos america
hacienda_gobierno,Alberto Arenas de Mesa,21,tema_k6_05,0.06928352522679418,False,,estados | unidos | estados unidos | america | unidos america
hacienda_gobierno,Alejandro Micco,12,tema_k6_05,0.050951405040919245,False,,estados | unidos | estados unidos | america | unidos america
hacienda_gobierno,Andrés Velasco Brañes,222,tema_k6_05,0.0393614634094415,False,,estados | unidos | estados unidos | america | unidos america
hacienda_gobierno,Claudio Soto Gamboa,7,tema_k6_05,0.0,False,,estados | unidos | estados unidos | america | unidos america
hacienda_gobierno,Felipe Larraín Bascuñán,56,tema_k6_05,0.0945406875123705,False,,estados | unidos | estados unidos | america | unidos america
hacienda_gobierno,Igal Magendzo Weinberger,4,tema_k6_05,0.006522575640187859,False,,estados | unidos | estados unidos | america | unidos america
hacienda_gobierno,Juan Pablo Araya Marco,1,tema_k6_05,0.07927981496978853,False,,estados | unidos | estados unidos | america | unidos america
hacienda_gobierno,Julio Dittborn Cordua,2,tema_k6_05,0.12551273838230426,False,,estados | unidos | estados unidos | america | unidos america
hacienda_gobierno,Luis Felipe Céspedes Cifuentes,2,tema_k6_05,0.0033105527668866558,False,,estados | unidos | estados unidos | america | unidos america
hacienda_gobierno,Mario Marcel Cullell,5,tema_k6_05,0.00843408043874636,False,,estados | unidos | estados unidos | america | unidos america
hacienda_gobierno,María Olivia Recart Herrera,4,tema_k6_05,0.009556418046275704,False,,estados | unidos | estados unidos | america | unidos america
hacienda_gobierno,Miguel Ángel Nacrur Gazali,7,tema_k6_05,0.0911530278886664,False,,estados | unidos | estados unidos | america | unidos america
hacienda_gobierno,Nicolás Eyzaguirre Guzmán,78,tema_k6_05,0.05679040175979617,False,,estados | unidos | estados unidos | america | unidos america
hacienda_gobierno,Pablo Mattar Oyarzún,1,tema_k6_05,0.07007582238855528,False,,estados | unidos | estados unidos | america | unidos america
hacienda_gobierno,Rodrigo Cerda Norambuena,20,tema_k6_05,0.00300777019154131,False,,estados | unidos | estados unidos | america | unidos america
hacienda_gobierno,Rodrigo Valdés Pulido,15,tema_k6_05,0.037213647162619726,False,,estados | unidos | estados unidos | america | unidos america
hacienda_gobierno,Rodrigo Álvarez Zenteno,1,tema_k6_05,0.015786459378217883,False,,estados | unidos | estados unidos | america | unidos america
miembro_consejo,Enrique Marshall Rivera,483,tema_k6_05,0.09331080606907872,True,62.5,estados | unidos | estados unidos | america | unidos america
miembro_consejo,Joaquín Vial Ruiz-Tagle,231,tema_k6_05,0.0936275142971101,True,75.0,estados | unidos | estados unidos | america | unidos america
miembro_consejo,Jorge Desormeaux Jiménez,221,tema_k6_05,0.12938605561627964,True,100.0,estados | unidos | estados unidos | america | unidos america
miembro_consejo,José De Gregorio Rebeco,1047,tema_k6_05,0.048752247636601874,True,12.5,estados | unidos | estados unidos | america | unidos america
miembro_consejo,Manuel Marfán Lewis,855,tema_k6_05,0.08732469914482623,True,50.0,estados | unidos | estados unidos | america | unidos america
miembro_consejo,Mario Marcel Cullell,10,tema_k6_05,0.06650100843134651,False,,estados | unidos | estados unidos | america | unidos america
miembro_consejo,María Elena Ovalle Molina,17,tema_k6_05,0.005955747061657977,False,,estados | unidos | estados unidos | america | unidos america
miembro_consejo,Pablo García Silva,100,tema_k6_05,0.06830874749118193,True,37.5,estados | unidos | estados unidos | america | unidos america
miembro_consejo,Rodrigo Vergara Montes,1026,tema_k6_05,0.04203937509938797,True,0.0,estados | unidos | estados unidos | america | unidos america
miembro_consejo,Sebastián Claro Edwards,592,tema_k6_05,0.10733962640896642,True,87.5,estados | unidos | estados unidos | america | unidos america
miembro_consejo,Vittorio Corbo Lioi,455,tema_k6_05,0.056655668177232624,True,25.0,estados | unidos | estados unidos | america | unidos america
staff_tecnico,Alberto Naudon Dell'Oro,116,tema_k6_05,0.06214109284793726,False,,estados | unidos | estados unidos | america | unidos america
staff_tecnico,Alfredo Pistelli,2,tema_k6_05,0.34347515482274626,False,,estados | unidos | estados unidos | america | unidos america
staff_tecnico,Ari Aisen,1,tema_k6_05,0.10199468569431444,False,,estados | unidos | estados unidos | america | unidos america
staff_tecnico,Beltrán de Ramón Acevedo,183,tema_k6_05,0.07454199203787505,False,,estados | unidos | estados unidos | america | unidos america
staff_tecnico,Camilo Carrasco Alfonso,4,tema_k6_05,0.02203090902346109,False,,estados | unidos | estados unidos | america | unidos america
staff_tecnico,Claudio Raddatz Kiefer,20,tema_k6_05,0.09816911920846622,False,,estados | unidos | estados unidos | america | unidos america
staff_tecnico,Claudio Soto Gamboa,801,tema_k6_05,0.012178830479954753,False,,estados | unidos | estados unidos | america | unidos america
staff_tecnico,Diego Gianelli Gómez,62,tema_k6_05,0.23025497376688114,False,,estados | unidos | estados unidos | america | unidos america
staff_tecnico,Elías Albagli Iruretagoyena,2,tema_k6_05,0.025547771024587503,False,,estados | unidos | estados unidos | america | unidos america
staff_tecnico,Enrique Orellana Cifuentes,7,tema_k6_05,0.008309883103705094,False,,estados | unidos | estados unidos | america | unidos america
staff_tecnico,Esteban Jadresic Marinovic,87,tema_k6_05,0.09264367586494915,False,,estados | unidos | estados unidos | america | unidos america
staff_tecnico,Felipe Jaque,20,tema_k6_05,0.23360732847468837,False,,estados | unidos | estados unidos | america | unidos america
staff_tecnico,Gloria Peña Tapia,2,tema_k6_05,0.0,False,,estados | unidos | estados unidos | america | unidos america
staff_tecnico,Igal Magendzo Weinberger,136,tema_k6_05,0.02086817771234863,False,,estados | unidos | estados unidos | america | unidos america
staff_tecnico,Jorge Pérez Etchegaray,3,tema_k6_05,0.25276424103937384,False,,estados | unidos | estados unidos | america | unidos america
staff_tecnico,Kevin Cowan Logan,116,tema_k6_05,0.08950357587296098,False,,estados | unidos | estados unidos | america | unidos america
staff_tecnico,Klaus Schmidt-Hebbel Dunker,40,tema_k6_05,0.07805363638190622,False,,estados | unidos | estados unidos | america | unidos america
staff_tecnico,Leonardo Hernández Tagle,3,tema_k6_05,0.006733292476893722,False,,estados | unidos | estados unidos | america | unidos america
staff_tecnico,Luis Alberto Álvarez Vallejos,2,tema_k6_05,0.003322509393519348,False,,estados | unidos | estados unidos | america | unidos america
staff_tecnico,Luis Felipe Céspedes Cifuentes,22,tema_k6_05,0.06438765761211834,False,,estados | unidos | estados unidos | america | unidos america
staff_tecnico,Luis Opazo Roco,11,tema_k6_05,0.032063978815670593,False,,estados | unidos | estados unidos | america | unidos america
staff_tecnico,Luis Óscar Herrera Barriga,302,tema_k6_05,0.06717481462779111,False,,estados | unidos | estados unidos | america | unidos america
staff_tecnico,María Eugenia Wagner Brizzi,1,tema_k6_05,0.0,False,,estados | unidos | estados unidos | america | unidos america
staff_tecnico,María Olivia Recart Herrera,10,tema_k6_05,0.05503339313474457,False,,estados | unidos | estados unidos | america | unidos america
staff_tecnico,Matías Bernier Bórquez,45,tema_k6_05,0.05146758210599006,False,,estados | unidos | estados unidos | america | unidos america
staff_tecnico,Miguel Fuentes Díaz,205,tema_k6_05,0.025267716445461223,False,,estados | unidos | estados unidos | america | unidos america
staff_tecnico,Miguel Ricaurte Bermúdez,21,tema_k6_05,0.27172603206566115,False,,estados | unidos | estados unidos | america | unidos america
staff_tecnico,Pablo García Silva,465,tema_k6_05,0.03246222485630909,False,,estados | unidos | estados unidos | america | unidos america
staff_tecnico,Pablo Pincheira Brown,1,tema_k6_05,0.027183346875663806,False,,estados | unidos | estados unidos | america | unidos america
staff_tecnico,Ricardo Vicuña Poblete,44,tema_k6_05,0.007098805560335577,False,,estados | unidos | estados unidos | america | unidos america
staff_tecnico,Rodrigo Alfaro,1,tema_k6_05,0.09667991553774238,False,,estados | unidos | estados unidos | america | unidos america
staff_tecnico,Rodrigo Valdés Pulido,200,tema_k6_05,0.02942572742093903,False,,estados | unidos | estados unidos | america | unidos america
staff_tecnico,Sergio Lehmann Beresi,791,tema_k6_05,0.21109002753235942,False,,estados | unidos | estados unidos | america | unidos america
consejo_institucional,Consejo del Banco Central de Chile,503,tema_k6_06,0.0804147949681274,False,,puntos | base | puntos base | 25 | 25 puntos
hacienda_gobierno,Alberto Arenas de Mesa,21,tema_k6_06,0.04786065469722245,False,,puntos | base | puntos base | 25 | 25 puntos
hacienda_gobierno,Alejandro Micco,12,tema_k6_06,0.028766927148213144,False,,puntos | base | puntos base | 25 | 25 puntos
hacienda_gobierno,Andrés Velasco Brañes,222,tema_k6_06,0.03957692878431636,False,,puntos | base | puntos base | 25 | 25 puntos
hacienda_gobierno,Claudio Soto Gamboa,7,tema_k6_06,0.04832384107684614,False,,puntos | base | puntos base | 25 | 25 puntos
hacienda_gobierno,Felipe Larraín Bascuñán,56,tema_k6_06,0.0668821489734414,False,,puntos | base | puntos base | 25 | 25 puntos
hacienda_gobierno,Igal Magendzo Weinberger,4,tema_k6_06,0.06417733570714125,False,,puntos | base | puntos base | 25 | 25 puntos
hacienda_gobierno,Juan Pablo Araya Marco,1,tema_k6_06,0.0,False,,puntos | base | puntos base | 25 | 25 puntos
hacienda_gobierno,Julio Dittborn Cordua,2,tema_k6_06,0.052290010754833596,False,,puntos | base | puntos base | 25 | 25 puntos
hacienda_gobierno,Luis Felipe Céspedes Cifuentes,2,tema_k6_06,0.01079102847071134,False,,puntos | base | puntos base | 25 | 25 puntos
hacienda_gobierno,Mario Marcel Cullell,5,tema_k6_06,0.0927569058870063,False,,puntos | base | puntos base | 25 | 25 puntos
hacienda_gobierno,María Olivia Recart Herrera,4,tema_k6_06,0.007902639727665018,False,,puntos | base | puntos base | 25 | 25 puntos
hacienda_gobierno,Miguel Ángel Nacrur Gazali,7,tema_k6_06,0.02561093731676469,False,,puntos | base | puntos base | 25 | 25 puntos
hacienda_gobierno,Nicolás Eyzaguirre Guzmán,78,tema_k6_06,0.03870679309995013,False,,puntos | base | puntos base | 25 | 25 puntos
hacienda_gobierno,Pablo Mattar Oyarzún,1,tema_k6_06,0.0,False,,puntos | base | puntos base | 25 | 25 puntos
hacienda_gobierno,Rodrigo Cerda Norambuena,20,tema_k6_06,0.07581991942695683,False,,puntos | base | puntos base | 25 | 25 puntos
hacienda_gobierno,Rodrigo Valdés Pulido,15,tema_k6_06,0.06833286092936469,False,,puntos | base | puntos base | 25 | 25 puntos
hacienda_gobierno,Rodrigo Álvarez Zenteno,1,tema_k6_06,0.030549197842648205,False,,puntos | base | puntos base | 25 | 25 puntos
miembro_consejo,Enrique Marshall Rivera,483,tema_k6_06,0.06886182380705547,True,75.0,puntos | base | puntos base | 25 | 25 puntos
miembro_consejo,Joaquín Vial Ruiz-Tagle,231,tema_k6_06,0.044158919139816934,True,25.0,puntos | base | puntos base | 25 | 25 puntos
miembro_consejo,Jorge Desormeaux Jiménez,221,tema_k6_06,0.0752983126944794,True,87.5,puntos | base | puntos base | 25 | 25 puntos
miembro_consejo,José De Gregorio Rebeco,1047,tema_k6_06,0.05337305779542515,True,37.5,puntos | base | puntos base | 25 | 25 puntos
miembro_consejo,Manuel Marfán Lewis,855,tema_k6_06,0.06684303062114118,True,62.5,puntos | base | puntos base | 25 | 25 puntos
miembro_consejo,Mario Marcel Cullell,10,tema_k6_06,0.01949315322682771,False,,puntos | base | puntos base | 25 | 25 puntos
miembro_consejo,María Elena Ovalle Molina,17,tema_k6_06,0.11732686029930402,False,,puntos | base | puntos base | 25 | 25 puntos
miembro_consejo,Pablo García Silva,100,tema_k6_06,0.08152561753599269,True,100.0,puntos | base | puntos base | 25 | 25 puntos
miembro_consejo,Rodrigo Vergara Montes,1026,tema_k6_06,0.03277646040212758,True,12.5,puntos | base | puntos base | 25 | 25 puntos
miembro_consejo,Sebastián Claro Edwards,592,tema_k6_06,0.053443449846812964,True,50.0,puntos | base | puntos base | 25 | 25 puntos
miembro_consejo,Vittorio Corbo Lioi,455,tema_k6_06,0.02929590127328224,True,0.0,puntos | base | puntos base | 25 | 25 puntos
staff_tecnico,Alberto Naudon Dell'Oro,116,tema_k6_06,0.05555102303382877,False,,puntos | base | puntos base | 25 | 25 puntos
staff_tecnico,Alfredo Pistelli,2,tema_k6_06,0.021769714003921005,False,,puntos | base | puntos base | 25 | 25 puntos
staff_tecnico,Ari Aisen,1,tema_k6_06,0.0,False,,puntos | base | puntos base | 25 | 25 puntos
staff_tecnico,Beltrán de Ramón Acevedo,183,tema_k6_06,0.133138446805929,False,,puntos | base | puntos base | 25 | 25 puntos
staff_tecnico,Camilo Carrasco Alfonso,4,tema_k6_06,0.16559512368550677,False,,puntos | base | puntos base | 25 | 25 puntos
staff_tecnico,Claudio Raddatz Kiefer,20,tema_k6_06,0.04742862144189666,False,,puntos | base | puntos base | 25 | 25 puntos
staff_tecnico,Claudio Soto Gamboa,801,tema_k6_06,0.061516435367691635,False,,puntos | base | puntos base | 25 | 25 puntos
staff_tecnico,Diego Gianelli Gómez,62,tema_k6_06,0.06804971015821429,False,,puntos | base | puntos base | 25 | 25 puntos
staff_tecnico,Elías Albagli Iruretagoyena,2,tema_k6_06,0.25835586474220784,False,,puntos | base | puntos base | 25 | 25 puntos
staff_tecnico,Enrique Orellana Cifuentes,7,tema_k6_06,0.0160604409417039,False,,puntos | base | puntos base | 25 | 25 puntos
staff_tecnico,Esteban Jadresic Marinovic,87,tema_k6_06,0.07373887503537702,False,,puntos | base | puntos base | 25 | 25 puntos
staff_tecnico,Felipe Jaque,20,tema_k6_06,0.074814696931835,False,,puntos | base | puntos base | 25 | 25 puntos
staff_tecnico,Gloria Peña Tapia,2,tema_k6_06,0.02098211851986783,False,,puntos | base | puntos base | 25 | 25 puntos
staff_tecnico,Igal Magendzo Weinberger,136,tema_k6_06,0.06356008757180309,False,,puntos | base | puntos base | 25 | 25 puntos
staff_tecnico,Jorge Pérez Etchegaray,3,tema_k6_06,0.100562992337761,False,,puntos | base | puntos base | 25 | 25 puntos
staff_tecnico,Kevin Cowan Logan,116,tema_k6_06,0.07498298428637615,False,,puntos | base | puntos base | 25 | 25 puntos
staff_tecnico,Klaus Schmidt-Hebbel Dunker,40,tema_k6_06,0.20517975608014877,False,,puntos | base | puntos base | 25 | 25 puntos
staff_tecnico,Leonardo Hernández Tagle,3,tema_k6_06,0.17714323212119676,False,,puntos | base | puntos base | 25 | 25 puntos
staff_tecnico,Luis Alberto Álvarez Vallejos,2,tema_k6_06,0.07127725873482987,False,,puntos | base | puntos base | 25 | 25 puntos
staff_tecnico,Luis Felipe Céspedes Cifuentes,22,tema_k6_06,0.09226268730829204,False,,puntos | base | puntos base | 25 | 25 puntos
staff_tecnico,Luis Opazo Roco,11,tema_k6_06,0.02014223134721575,False,,puntos | base | puntos base | 25 | 25 puntos
staff_tecnico,Luis Óscar Herrera Barriga,302,tema_k6_06,0.048971993628305115,False,,puntos | base | puntos base | 25 | 25 puntos
staff_tecnico,María Eugenia Wagner Brizzi,1,tema_k6_06,0.19823641635767222,False,,puntos | base | puntos base | 25 | 25 puntos
staff_tecnico,María Olivia Recart Herrera,10,tema_k6_06,0.022418841821403763,False,,puntos | base | puntos base | 25 | 25 puntos
staff_tecnico,Matías Bernier Bórquez,45,tema_k6_06,0.10024398431476714,False,,puntos | base | puntos base | 25 | 25 puntos
staff_tecnico,Miguel Fuentes Díaz,205,tema_k6_06,0.08118854881680185,False,,puntos | base | puntos base | 25 | 25 puntos
staff_tecnico,Miguel Ricaurte Bermúdez,21,tema_k6_06,0.046046164658665505,False,,puntos | base | puntos base | 25 | 25 puntos
staff_tecnico,Pablo García Silva,465,tema_k6_06,0.06298520745085523,False,,puntos | base | puntos base | 25 | 25 puntos
staff_tecnico,Pablo Pincheira Brown,1,tema_k6_06,0.0024898274480798575,False,,puntos | base | puntos base | 25 | 25 puntos
staff_tecnico,Ricardo Vicuña Poblete,44,tema_k6_06,0.06173169038613199,False,,puntos | base | puntos base | 25 | 25 puntos
staff_tecnico,Rodrigo Alfaro,1,tema_k6_06,0.021653775238379643,False,,puntos | base | puntos base | 25 | 25 puntos
staff_tecnico,Rodrigo Valdés Pulido,200,tema_k6_06,0.0619480950976088,False,,puntos | base | puntos base | 25 | 25 puntos
staff_tecnico,Sergio Lehmann Beresi,791,tema_k6_06,0.056961900000237264,False,,puntos | base | puntos base | 25 | 25 puntos
