meeting_id,fecha,anio,n_intervenciones,eje_tematico,peso_medio_bruto,proporcion_seis_ejes,proporcion_corpus,indice_vs_corpus_base100,ranking_periodo,media_movil_12_reuniones,cambio_12_reuniones
RPM-2007-04-12,2007-04-12,2007,73,mercados_estructura_tasas,0.03351833406279067,0.0532332903883388,0.0867820376501816,61.34136951580027,6,0.08277905213390137,-0.04380793095789668
RPM-2007-04-12,2007-04-12,2007,73,tipo_cambio,0.04835014893031508,0.07678894522338914,0.1030056339483587,74.54829632123506,5,0.106769174176575,-0.06505913213464831
RPM-2007-05-10,2007-05-10,2007,52,actividad_demanda,0.1019462049255844,0.16028963513273595,0.20378171244669416,78.65751701083825,3,0.18854560521379368,0.032620032196993304
RPM-2007-05-10,2007-05-10,2007,52,entorno_externo_commodities,0.20776668013547475,0.32667077088317814,0.32296667399977397,101.14689755371067,1,0.3244307732456778,0.021124836183252005
RPM-2007-05-10,2007-05-10,2007,52,inflacion_expectativas,0.07174038251616298,0.11279713400015763,0.1114496209181575,101.20907821031503,5,0.11687353616754435,0.016999233577072476
RPM-2007-05-10,2007-05-10,2007,52,mercado_laboral,0.08175948814920633,0.12855013615898372,0.1720143210368341,74.73222891218272,4,0.18275189676554246,-0.04494364952090138
RPM-2007-05-10,2007-05-10,2007,52,mercados_estructura_tasas,0.03363319436624482,0.052881345188366444,0.0867820376501816,60.93581877108158,6,0.07912729838718802,-0.0438210449605604
RPM-2007-05-10,2007-05-10,2007,52,tipo_cambio,0.13916650848683926,0.21881097863657817,0.1030056339483587,212.42622393477802,2,0.10827089022025366,0.01802059252414398
RPM-2007-06-14,2007-06-14,2007,63,actividad_demanda,0.1567682763254314,0.2563134467280656,0.20378171244669416,125.77843401679768,2,0.19209549603700785,0.04259868987856977
RPM-2007-06-14,2007-06-14,2007,63,entorno_externo_commodities,0.21239915499903678,0.3472689805360846,0.32296667399977397,107.52471028522518,1,0.3291683159276114,0.05685051218320314
RPM-2007-06-14,2007-06-14,2007,63,inflacion_expectativas,0.064026696666504,0.10468255242621281,0.1114496209181575,93.92813682433783,5,0.11791833284917187,0.012537560179530463
RPM-2007-06-14,2007-06-14,2007,63,mercado_laboral,0.0650060940847887,0.10628385043038306,0.1720143210368341,61.78779173137805,4,0.17365541370176182,-0.10915779676536792
RPM-2007-06-14,2007-06-14,2007,63,mercados_estructura_tasas,0.06743253206482396,0.11025103496868642,0.0867820376501816,127.04361173576997,3,0.08335551661435348,0.05073861872598543
RPM-2007-06-14,2007-06-14,2007,63,tipo_cambio,0.04599444812537301,0.07520013491056755,0.1030056339483587,73.00584640668173,6,0.10380692487009359,-0.053567584201920856
RPM-2007-07-12,2007-07-12,2007,64,actividad_demanda,0.13775162578502848,0.23629252422220026,0.20378171244669416,115.95374353525976,2,0.19360799719662636,0.01815001391542234
RPM-2007-07-12,2007-07-12,2007,64,entorno_externo_commodities,0.16925374557701892,0.2903297478235828,0.32296667399977397,89.89464585556155,1,0.3258111137943403,-0.04028642559925333
RPM-2007-07-12,2007-07-12,2007,64,inflacion_expectativas,0.07105185739709532,0.12187894436350223,0.1114496209181575,109.35788148889574,4,0.12052744689389529,0.031309368536681065
RPM-2007-07-12,2007-07-12,2007,64,mercado_laboral,0.10246374657772744,0.17576139070691438,0.1720143210368341,102.17834750472775,3,0.17524415456461728,0.019064890354265618
RPM-2007-07-12,2007-07-12,2007,64,mercados_estructura_tasas,0.05591801715802517,0.09591908152423509,0.0867820376501816,110.5287270516566,5,0.0844484741458026,0.013115490377389669
RPM-2007-07-12,2007-07-12,2007,64,tipo_cambio,0.046531739391197854,0.07981831135956531,0.1030056339483587,77.48926762547937,6,0.10036081340471814,-0.041353337584505365
RPM-2007-08-09,2007-08-09,2007,65,actividad_demanda,0.05744428495465955,0.1051117239908156,0.20378171244669416,51.58054799363366,4,0.1867212684633498,-0.08264074479931884
RPM-2007-08-09,2007-08-09,2007,65,entorno_externo_commodities,0.19869555108916911,0.3635737121764565,0.32296667399977397,112.57313569656755,1,0.32810857069856697,0.02756948285072014
RPM-2007-08-09,2007-08-09,2007,65,inflacion_expectativas,0.09280448689085656,0.16981392698821857,0.1114496209181575,152.3683307213047,3,0.12784156830030421,0.08776945687690713
RPM-2007-08-09,2007-08-09,2007,65,mercado_laboral,0.12303754178547968,0.2251344610324853,0.1720143210368341,130.88123109486702,2,0.1782645217134667,0.03624440578619301
RPM-2007-08-09,2007-08-09,2007,65,mercados_estructura_tasas,0.04111701659504742,0.0752360396351986,0.0867820376501816,86.69540572263939,5,0.07939662584817851,-0.060622179571489146
RPM-2007-08-09,2007-08-09,2007,65,tipo_cambio,0.03340804268575724,0.0611301361768254,0.1030056339483587,59.346400612875854,6,0.09966744497613378,-0.008320421143012333
RPM-2007-09-13,2007-09-13,2007,88,actividad_demanda,0.08791956372231555,0.15558552548270935,0.20378171244669416,76.34911082779712,3,0.1872232249320186,0.00602347762402583
RPM-2007-09-13,2007-09-13,2007,88,entorno_externo_commodities,0.13750913152745986,0.2433409537260994,0.32296667399977397,75.34553045750773,1,0.32286582630399824,-0.0629129327348247
RPM-2007-09-13,2007-09-13,2007,88,inflacion_expectativas,0.046963121732353286,0.08310757769583929,0.1114496209181575,74.56963694552982,6,0.12544628670976068,-0.02874337908652251
RPM-2007-09-13,2007-09-13,2007,88,mercado_laboral,0.12373839272059434,0.21897177418469208,0.1720143210368341,127.29857192402184,2,0.17169411595691253,-0.07884486907865004
RPM-2007-09-13,2007-09-13,2007,88,mercados_estructura_tasas,0.08581432171595985,0.1518600158241123,0.0867820376501816,174.99014765735282,4,0.08617398286919536,0.08132828425220226
RPM-2007-09-13,2007-09-13,2007,88,tipo_cambio,0.08314379186551814,0.14713415308654762,0.1030056339483587,142.84087913124492,5,0.10659656322811455,0.08314941902376932
RPM-2007-10-11,2007-10-11,2007,71,actividad_demanda,0.07098414348331178,0.11016873161963812,0.20378171244669416,54.062128685102884,5,0.18062060212629805,-0.07923147366864693
RPM-2007-10-11,2007-10-11,2007,71,entorno_externo_commodities,0.2609916252114543,0.4050639326183274,0.32296667399977397,125.4197306495502,1,0.3262457706759891,0.04055933246388932
RPM-2007-10-11,2007-10-11,2007,71,inflacion_expectativas,0.07132054686506395,0.11069083602298148,0.1114496209181575,99.31916780970191,4,0.1234617998605817,-0.023813842190147913
RPM-2007-10-11,2007-10-11,2007,71,mercado_laboral,0.08789946807394672,0.136421634925048,0.1720143210368341,79.30830067098628,3,0.17513904415226367,0.0413391383442137
RPM-2007-10-11,2007-10-11,2007,71,mercados_estructura_tasas,0.04716158429647329,0.073195669739068,0.0867820376501816,84.344262615865,6,0.08252977777673594,-0.043730461109512994
RPM-2007-10-11,2007-10-11,2007,71,tipo_cambio,0.1059646864289426,0.16445919507493698,0.1030056339483587,159.66038824380004,2,0.11200300540813163,0.06487730616020487
RPM-2007-11-13,2007-11-13,2007,76,actividad_demanda,0.09245339142330383,0.15114644848343226,0.20378171244669416,74.1707617767564,2,0.16873281045511132,-0.14265350005424074
RPM-2007-11-13,2007-11-13,2007,76,entorno_externo_commodities,0.27638517688398107,0.4518453812928406,0.32296667399977397,139.90464579424588,1,0.34413366882524304,0.21465477779104813
RPM-2007-11-13,2007-11-13,2007,76,inflacion_expectativas,0.0775523747009565,0.12678567900053653,0.1114496209181575,113.76052960614464,3,0.11875992400903068,-0.056422510218612
RPM-2007-11-13,2007-11-13,2007,76,mercado_laboral,0.06774987510617374,0.11076016628323622,0.1720143210368341,64.39008427648226,5,0.17236457040515318,-0.03329368496532574
RPM-2007-11-13,2007-11-13,2007,76,mercados_estructura_tasas,0.027191811708584045,0.04445424558591946,0.0867820376501816,51.22516915898487,6,0.08102071740395055,-0.018108724473424744
RPM-2007-11-13,2007-11-13,2007,76,tipo_cambio,0.07034824227792882,0.11500807935403494,0.1030056339483587,111.65222225775882,4,0.11498830890151122,0.035823641920555094
RPM-2007-12-13,2007-12-13,2007,80,actividad_demanda,0.15473077440876046,0.2539696306899258,0.20378171244669416,124.62827387239665,2,0.17748784924572203,0.10506046548732897
RPM-2007-12-13,2007-12-13,2007,80,entorno_externo_commodities,0.20984411637595177,0.34443072454135476,0.32296667399977397,106.64590258671575,1,0.34955221648497564,0.06502257191679173
RPM-2007-12-13,2007-12-13,2007,80,inflacion_expectativas,0.05948663097389863,0.09763925603783168,0.1114496209181575,87.608423638814,4,0.11864314148668258,-0.0014013902681772883
RPM-2007-12-13,2007-12-13,2007,80,mercado_laboral,0.09420165305762292,0.15461926774968998,0.1720143210368341,89.88743891654275,3,0.16250075982404033,-0.11836572697335423
RPM-2007-12-13,2007-12-13,2007,80,mercados_estructura_tasas,0.03516702552899104,0.05772191420994644,0.0867820376501816,66.51366546914176,6,0.08000749190310488,-0.012158706010148006
RPM-2007-12-13,2007-12-13,2007,80,tipo_cambio,0.05581892124629689,0.09161920677125138,0.1030056339483587,88.94582098022343,5,0.11180854105547444,-0.03815721415244111
RPM-2008-01-10,2008-01-10,2008,49,actividad_demanda,0.0863664342684574,0.167376425423225,0.20378171244669416,82.1351550213358,3,0.17417787323347925,-0.039719712146913666
RPM-2008-01-10,2008-01-10,2008,49,entorno_externo_commodities,0.1539906158377477,0.2984307392791895,0.32296667399977397,92.40295154397211,1,0.3523244559657069,0.03326687376877474
RPM-2008-01-10,2008-01-10,2008,49,inflacion_expectativas,0.06349913117959671,0.12306004855179004,0.1114496209181575,110.41764659043443,5,0.11754109690450681,-0.01322453498610926
RPM-2008-01-10,2008-01-10,2008,49,mercado_laboral,0.05047609348525413,0.09782166148748739,0.1720143210368341,56.86832404293853,6,0.1556082403731276,-0.08271023341095277
RPM-2008-01-10,2008-01-10,2008,49,mercados_estructura_tasas,0.06518020393362874,0.1263179339887603,0.0867820376501816,145.55769535851175,4,0.08274062025713481,0.03279754024835917
RPM-2008-01-10,2008-01-10,2008,49,tipo_cambio,0.09648870873896401,0.18699319126954786,0.1030056339483587,181.53685784148067,2,0.11760771326604462,0.06959006652684195
RPM-2008-02-07,2008-02-07,2008,68,actividad_demanda,0.07745563382954213,0.13719071968364363,0.20378171244669416,67.32239023633213,4,0.17434518470584323,0.002007737668367704
RPM-2008-02-07,2008-02-07,2008,68,entorno_externo_commodities,0.18354903844145726,0.32510514001397267,0.32296667399977397,100.66213209793906,1,0.3522091800894311,-0.0013833105153102099
RPM-2008-02-07,2008-02-07,2008,68,inflacion_expectativas,0.05660342734689285,0.10025694130101175,0.1114496209181575,89.9571846678913,6,0.11497794206710299,-0.030757858048845857
RPM-2008-02-07,2008-02-07,2008,68,mercado_laboral,0.0851387634015823,0.1507992078373982,0.1720143210368341,87.66665875750367,3,0.1510713707021005,-0.054442436052325266
RPM-2008-02-07,2008-02-07,2008,68,mercados_estructura_tasas,0.06213919070710663,0.110061978350446,0.0867820376501816,126.82575948966057,5,0.08471052947162026,0.02363891057382539
RPM-2008-02-07,2008-02-07,2008,68,tipo_cambio,0.09969757123108182,0.17658601281352773,0.1030056339483587,171.43335373486283,2,0.12268579296390197,0.06093695637428824
RPM-2008-03-13,2008-03-13,2008,110,actividad_demanda,0.06310582793963113,0.10659466939530174,0.20378171244669416,52.30826069497532,5,0.1653698325613153,-0.10770422573433491
RPM-2008-03-13,2008-03-13,2008,110,entorno_externo_commodities,0.18464061351914193,0.31188411272959937,0.32296667399977397,96.56851243104347,1,0.3500039335864087,-0.02646295803626847
RPM-2008-03-13,2008-03-13,2008,110,inflacion_expectativas,0.08846634340777074,0.14943216713967536,0.1114496209181575,134.08046246241625,3,0.11669121870818445,0.020559319692977557
RPM-2008-03-13,2008-03-13,2008,110,mercado_laboral,0.12245137795049604,0.2068376974963204,0.1720143210368341,120.2444635130289,2,0.1537739945341788,0.032431485984939584
RPM-2008-03-13,2008-03-13,2008,110,mercados_estructura_tasas,0.04892922958987044,0.0826483895732807,0.0867820376501816,95.23674692502193,6,0.08614841158136322,0.017254585316915413
RPM-2008-03-13,2008-03-13,2008,110,tipo_cambio,0.08442334067761087,0.14260296366582242,0.1030056339483587,138.44190671872923,4,0.12801260902854952,0.0639217927757708
RPM-2008-04-10,2008-04-10,2008,43,actividad_demanda,0.15297692805090554,0.28036732510285756,0.20378171244669416,137.58218131383938,2,0.17670056716287927,0.13596881521876714
RPM-2008-04-10,2008-04-10,2008,43,entorno_externo_commodities,0.17158064240067528,0.31446314396703895,0.32296667399977397,97.36705650542106,1,0.33520061163231035,-0.17763986344917965
RPM-2008-04-10,2008-04-10,2008,43,inflacion_expectativas,0.059219783629274485,0.10853461721877869,0.1114496209181575,97.38446512840144,4,0.11738997339554468,0.008385056248322587
RPM-2008-04-10,2008-04-10,2008,43,mercado_laboral,0.09511431737828721,0.17432005650852636,0.1720143210368341,101.34043227203074,3,0.15719010873343042,0.040993370391019496
RPM-2008-04-10,2008-04-10,2008,43,mercados_estructura_tasas,0.02302711483833765,0.04220277315225399,0.0867820376501816,48.63077002452209,6,0.08522920181168948,-0.011030517236084808
RPM-2008-04-10,2008-04-10,2008,43,tipo_cambio,0.043711586267451676,0.0801120840505444,0.1030056339483587,77.77446823026024,5,0.1282895372641458,0.003323138827155264
RPM-2008-05-08,2008-05-08,2008,95,actividad_demanda,0.10180313674384318,0.1517695015195687,0.20378171244669416,74.47650709053151,3,0.17599055602844862,-0.008520133613167252
RPM-2008-05-08,2008-05-08,2008,95,entorno_externo_commodities,0.22042936430317978,0.3286190957430617,0.32296667399977397,101.75015634687178,1,0.33536297203730064,0.0019483248598835545
RPM-2008-05-08,2008-05-08,2008,95,inflacion_expectativas,0.07214347355006609,0.10755247204350903,0.1114496209181575,96.50321926396653,5,0.11695291823249061,-0.005244661956648605
RPM-2008-05-08,2008-05-08,2008,95,mercado_laboral,0.1400264061956125,0.2087532717322682,0.1720143210368341,121.35807674267254,2,0.16387370336453747,0.08020313557328448
RPM-2008-05-08,2008-05-08,2008,95,mercados_estructura_tasas,0.061586952714310556,0.09181466713623093,0.0867820376501816,105.79916031280098,6,0.08847364530734485,0.03893332194786449
RPM-2008-05-08,2008-05-08,2008,95,tipo_cambio,0.07478533284264968,0.11149099182536143,0.1030056339483587,108.23776093767532,4,0.11934620502987775,-0.10731998681121674
RPM-2008-06-10,2008-06-10,2008,107,actividad_demanda,0.10397577975685958,0.15339240529776954,0.20378171244669416,75.27290032852895,4,0.16741380257592395,-0.10292104143029607
RPM-2008-06-10,2008-06-10,2008,107,entorno_externo_commodities,0.267619677713287,0.39481142786762063,0.32296667399977397,122.24525304053412,1,0.339324842648262,0.04754244733153601
RPM-2008-06-10,2008-06-10,2008,107,inflacion_expectativas,0.10960031297369513,0.1616901134835135,0.1114496209181575,145.079105834061,3,0.12170354832059903,0.05700756105730069
RPM-2008-06-10,2008-06-10,2008,107,mercado_laboral,0.13046124535533857,0.19246563257322064,0.1720143210368341,111.88930747923438,2,0.17105551854310727,0.08618178214283757
RPM-2008-06-10,2008-06-10,2008,107,mercados_estructura_tasas,0.021337632467494604,0.03147878068529558,0.0867820376501816,36.2733827617491,6,0.08190929078372895,-0.07877225428339084
RPM-2008-06-10,2008-06-10,2008,107,tipo_cambio,0.044847123332244554,0.06616164009258005,0.1030056339483587,64.23108868564395,5,0.11859299712837879,-0.009038494817987505
RPM-2008-07-10,2008-07-10,2008,97,actividad_demanda,0.08922871948822018,0.1538269903082656,0.20378171244669416,75.48616039258387,3,0.16054167474976275,-0.08246553391393466
RPM-2008-07-10,2008-07-10,2008,97,entorno_externo_commodities,0.2151409874879633,0.37089505247904736,0.32296667399977397,114.84003841192202,1,0.3460386180362174,0.08056530465546458
RPM-2008-07-10,2008-07-10,2008,97,inflacion_expectativas,0.09384938667024671,0.16179284849724423,0.1114496209181575,145.1712865098537,2,0.12502970699841084,0.039913904133742004
RPM-2008-07-10,2008-07-10,2008,97,mercado_laboral,0.08338167737830175,0.14374690740297202,0.1720143210368341,83.56682544599931,4,0.16838764493444539,-0.032014483303942354
RPM-2008-07-10,2008-07-10,2008,97,mercados_estructura_tasas,0.03557719037202649,0.06133375162102981,0.0867820376501816,70.67562975216849,6,0.07902717995846184,-0.03458532990320528
RPM-2008-07-10,2008-07-10,2008,97,tipo_cambio,0.06288096915507763,0.10840444969144108,0.1030056339483587,105.24128199219574,5,0.12097517532270179,0.028586138331875774
RPM-2008-08-14,2008-08-14,2008,99,actividad_demanda,0.1330696724443686,0.1941454872108676,0.20378171244669416,95.2713002947469,2,0.1679611550181004,0.089033763220052
RPM-2008-08-14,2008-08-14,2008,99,entorno_externo_commodities,0.27286091128322926,0.3980975799277675,0.32296667399977397,123.26274256025751,1,0.3489156070154933,0.034523867751311
RPM-2008-08-14,2008-08-14,2008,99,inflacion_expectativas,0.05346488179498467,0.07800399094766101,0.1114496209181575,69.99036004343422,5,0.11737887899503106,-0.09180993604055755
RPM-2008-08-14,2008-08-14,2008,99,mercado_laboral,0.11509765740004493,0.16792474470171356,0.1720143210368341,97.6225372919707,3,0.16362016857354775,-0.05720971633077174
RPM-2008-08-14,2008-08-14,2008,99,mercados_estructura_tasas,0.03752779001682352,0.054752153085890216,0.0867820376501816,63.091573519621825,6,0.07732018941268615,-0.02048388654930839
RPM-2008-08-14,2008-08-14,2008,99,tipo_cambio,0.07339121976614929,0.1070760441261002,0.1030056339483587,103.95163839269429,4,0.12480400098514133,0.04594590794927479
RPM-2008-09-04,2008-09-04,2008,74,actividad_demanda,0.10783228428705185,0.18959433757355978,0.20378171244669416,93.03795482784278,3,0.17079522269233793,0.03400881209085044
RPM-2008-09-04,2008-09-04,2008,74,entorno_externo_commodities,0.22171328976207355,0.38982373953792376,0.32296667399977397,120.70091774800163,1,0.36112250583314537,0.14648278581182436
RPM-2008-09-04,2008-09-04,2008,74,inflacion_expectativas,0.054596552132663116,0.09599348844208361,0.1114496209181575,86.13173167504624,4,0.11845270489055139,0.012885910746244317
RPM-2008-09-04,2008-09-04,2008,74,mercado_laboral,0.11046061998354556,0.19421556551649322,0.1720143210368341,112.90662564944525,2,0.16155715118453118,-0.02475620866819886
RPM-2008-09-04,2008-09-04,2008,74,mercados_estructura_tasas,0.04216418184050991,0.07413447816891419,0.0867820376501816,85.42606301519479,5,0.07084306127475297,-0.0777255376551981
RPM-2008-09-04,2008-09-04,2008,74,tipo_cambio,0.03198573447920796,0.05623839076102543,0.1030056339483587,54.59739298262097,6,0.11722935412468116,-0.09089576232552218
RPM-2008-10-09,2008-10-09,2008,45,actividad_demanda,0.0479424182121005,0.08760257844517487,0.20378171244669416,42.98843963640271,5,0.16891470992779933,-0.022566153174463255
RPM-2008-10-09,2008-10-09,2008,45,entorno_externo_commodities,0.25748152300716165,0.4704820106826591,0.32296667399977397,145.6750954691345,1,0.36657401233850634,0.0654180780643317
RPM-2008-10-09,2008-10-09,2008,45,inflacion_expectativas,0.03686486344439045,0.06736116391690002,0.1114496209181575,60.44090896133812,6,0.11484189888171127,-0.04332967210608146
RPM-2008-10-09,2008-10-09,2008,45,mercado_laboral,0.07734938556133462,0.14133633364811482,0.1720143210368341,82.1654457583505,2,0.1619667094114534,0.004914698723066824
RPM-2008-10-09,2008-10-09,2008,45,mercados_estructura_tasas,0.064637759854781,0.11810906999200238,0.0867820376501816,136.09852129550134,3,0.07458584462916416,0.044913400252934374
RPM-2008-10-09,2008-10-09,2008,45,tipo_cambio,0.06299582048923105,0.11510884331514891,0.1030056339483587,111.75004599540458,4,0.11311682481136548,-0.049350351759788066
RPM-2008-11-13,2008-11-13,2008,60,actividad_demanda,0.08100184578525817,0.1430295316125678,0.20378171244669416,70.18761884729076,4,0.16823830018856065,-0.008116916870864466
RPM-2008-11-13,2008-11-13,2008,60,entorno_externo_commodities,0.19678984379672543,0.34748293587006823,0.32296667399977397,107.59095716182512,1,0.35787714188660863,-0.10436244542277234
RPM-2008-11-13,2008-11-13,2008,60,inflacion_expectativas,0.03570415873579587,0.06304484855987134,0.1114496209181575,56.56802422519501,6,0.10953016301165586,-0.06374083044066518
RPM-2008-11-13,2008-11-13,2008,60,mercado_laboral,0.09178663139988207,0.1620728363675114,0.1720143210368341,94.22054826051728,2,0.16624276525180967,0.05131267008427519
RPM-2008-11-13,2008-11-13,2008,60,mercados_estructura_tasas,0.08216185981620151,0.14507783386915699,0.0867820376501816,167.1749567047109,3,0.0829711436527673,0.10062358828323753
RPM-2008-11-13,2008-11-13,2008,60,tipo_cambio,0.07888517907682821,0.13929201372082428,0.1030056339483587,135.22756802861633,5,0.11514048600859794,0.024283934366789342
RPM-2008-12-11,2008-12-11,2008,110,actividad_demanda,0.14411341763779129,0.2105764407001241,0.20378171244669416,103.33431698647018,2,0.16462220102274383,-0.043393189989801684
RPM-2008-12-11,2008-12-11,2008,110,entorno_externo_commodities,0.24182283912380514,0.35334803363469836,0.32296667399977397,109.40696427240219,1,0.3586202509777206,0.008917309093343595
RPM-2008-12-11,2008-12-11,2008,110,inflacion_expectativas,0.03623314637117577,0.05294334922640829,0.1114496209181575,47.504288296581095,6,0.10580550411070393,-0.04469590681142339
RPM-2008-12-11,2008-12-11,2008,110,mercado_laboral,0.0841470687058177,0.1229544792834979,0.1720143210368341,71.47921088335963,4,0.163604032879627,-0.031664788466192084
RPM-2008-12-11,2008-12-11,2008,110,mercados_estructura_tasas,0.05435663309265128,0.07942512579822066,0.0867820376501816,91.52254078013627,5,0.08477974461845682,0.021703211588274214
RPM-2008-12-11,2008-12-11,2008,110,tipo_cambio,0.1237026835408372,0.18075257135705072,0.1030056339483587,175.4783349497854,3,0.12256826639074787,0.08913336458579935
RPM-2009-01-08,2009-01-08,2009,67,actividad_demanda,0.15076823853427307,0.2554227937725017,0.20378171244669416,125.3413717579373,1,0.17195939838518357,0.0880463683492767
RPM-2009-01-08,2009-01-08,2009,67,entorno_externo_commodities,0.1349621860941056,0.22864509767396643,0.32296667399977397,70.79526034135846,2,0.352804780843952,-0.06978564160522308
RPM-2009-01-08,2009-01-08,2009,67,inflacion_expectativas,0.09391505565667244,0.15910543312260184,0.1114496209181575,142.7599589947822,4,0.10880928615827157,0.0360453845708118
RPM-2009-01-08,2009-01-08,2009,67,mercado_laboral,0.10429009787745583,0.17668222711650225,0.1720143210368341,102.71367293812042,3,0.17017574668204494,0.07886056562901486
RPM-2009-01-08,2009-01-08,2009,67,mercados_estructura_tasas,0.05848787340194436,0.0990867584006496,0.0867820376501816,114.17887973553735,5,0.08251047998611424,-0.027231175588110695
RPM-2009-01-08,2009-01-08,2009,67,tipo_cambio,0.04784586742419898,0.08105768991377808,0.1030056339483587,78.69248196114778,6,0.11374030794443372,-0.10593550135576978
RPM-2009-02-12,2009-02-12,2009,102,actividad_demanda,0.1822848258857658,0.30292862227604633,0.20378171244669416,148.65348741992113,2,0.18577089026788376,0.1657379025924027
RPM-2009-02-12,2009-02-12,2009,102,entorno_externo_commodities,0.19804829036921953,0.32912501330895955,0.32296667399977397,101.90680333451058,1,0.3531397702852009,0.004019873294986875
RPM-2009-02-12,2009-02-12,2009,102,inflacion_expectativas,0.04235602238063716,0.07038902685679735,0.1114496209181575,63.15770863723906,5,0.10632029328792036,-0.029867914444214397
RPM-2009-02-12,2009-02-12,2009,102,mercado_laboral,0.0695033279131162,0.11550356573023264,0.1720143210368341,67.14764505305311,4,0.16723444317311445,-0.035295642107165556
RPM-2009-02-12,2009-02-12,2009,102,mercados_estructura_tasas,0.03833392186495961,0.06370493035041273,0.0867820376501816,73.40796791060302,6,0.07864739265277815,-0.04635704800003326
RPM-2009-02-12,2009-02-12,2009,102,tipo_cambio,0.07121544937031009,0.11834884147755145,0.1030056339483587,114.89550322741083,3,0.10888721033310238,-0.05823717133597628
RPM-2009-03-12,2009-03-12,2009,81,actividad_demanda,0.14180675925930905,0.2636029760365905,0.20378171244669416,129.3555603550758,2,0.1988549158213245,0.15700830664128876
RPM-2009-03-12,2009-03-12,2009,81,entorno_externo_commodities,0.17057523393673327,0.31708036724567346,0.32296667399977397,98.17742596126044,1,0.3535727914948737,0.005196254516074084
RPM-2009-03-12,2009-03-12,2009,81,inflacion_expectativas,0.060968049805672934,0.11333281612150965,0.1114496209181575,101.68972777819951,4,0.10331201403640655,-0.03609935101816571
RPM-2009-03-12,2009-03-12,2009,81,mercado_laboral,0.09462144619668196,0.17589073288616258,0.1720143210368341,102.25354018547004,3,0.1646555294556013,-0.030946964610157807
RPM-2009-03-12,2009-03-12,2009,81,mercados_estructura_tasas,0.029005119640422364,0.053917287846141776,0.0867820376501816,62.129548125480035,6,0.07625313417551656,-0.028731101727138927
RPM-2009-03-12,2009-03-12,2009,81,tipo_cambio,0.04097922683287244,0.07617581986392201,0.1030056339483587,73.95306154041276,5,0.10335161501627733,-0.06642714380190042
RPM-2009-04-09,2009-04-09,2009,147,actividad_demanda,0.14826680291374222,0.24644020681138287,0.20378171244669416,120.93342619046223,2,0.1960276559637016,-0.033927118291474684
RPM-2009-04-09,2009-04-09,2009,147,entorno_externo_commodities,0.2114287369816839,0.3514241937080732,0.32296667399977397,108.81128673614143,1,0.35665287897329323,0.03696104974103426
RPM-2009-04-09,2009-04-09,2009,147,inflacion_expectativas,0.0588266653228307,0.09777816263170205,0.1114496209181575,87.7330598580546,4,0.10241564282081683,-0.010756454587076636
RPM-2009-04-09,2009-04-09,2009,147,mercado_laboral,0.10535238084550443,0.1751104226530218,0.1720143210368341,101.79990921542209,3,0.16472139330097593,0.0007903661444954302
RPM-2009-04-09,2009-04-09,2009,147,mercados_estructura_tasas,0.027831577788550475,0.04625998302592221,0.0867820376501816,53.3059424260078,6,0.07659123499832225,0.00405720987366822
RPM-2009-04-09,2009-04-09,2009,147,tipo_cambio,0.04992781800528628,0.0829870311698979,0.1030056339483587,80.56552635897857,5,0.10359119394289013,0.002874947119353502
RPM-2009-05-07,2009-05-07,2009,91,actividad_demanda,0.14426077830678927,0.26083422764424524,0.20378171244669416,127.9968769093915,2,0.205116383140758,0.10906472612467655
RPM-2009-05-07,2009-05-07,2009,91,entorno_externo_commodities,0.16152279126708766,0.2920452322633191,0.32296667399977397,90.42581039290867,1,0.353605057016648,-0.03657386347974262
RPM-2009-05-07,2009-05-07,2009,91,inflacion_expectativas,0.06596081741662066,0.11926206878670104,0.1114496209181575,107.00984696419971,4,0.10339144254941617,0.01170959674319201
RPM-2009-05-07,2009-05-07,2009,91,mercado_laboral,0.09114281145126041,0.16479298884453444,0.1720143210368341,95.8019005924784,3,0.16105803639366476,-0.043960282887733765
RPM-2009-05-07,2009-05-07,2009,91,mercados_estructura_tasas,0.05286201199845025,0.09557845336182891,0.0867820376501816,110.13621706729872,5,0.07690488385045542,0.003763786225597976
RPM-2009-05-07,2009-05-07,2009,91,tipo_cambio,0.03732535960260136,0.0674870290993713,0.1030056339483587,65.51780374771107,6,0.09992419704905763,-0.04400396272599012
RPM-2009-06-16,2009-06-16,2009,99,actividad_demanda,0.15719873051684763,0.25357990662975033,0.20378171244669416,124.43702802629188,2,0.21346534158508976,0.10018750133198079
RPM-2009-06-16,2009-06-16,2009,99,entorno_externo_commodities,0.162534222833804,0.26218667870169493,0.32296667399977397,81.18072228773623,1,0.3425529945861543,-0.1326247491659257
RPM-2009-06-16,2009-06-16,2009,99,inflacion_expectativas,0.0568852106018685,0.09176248653922506,0.1114496209181575,82.33539583468877,6,0.09756414030405879,-0.06992762694428845
RPM-2009-06-16,2009-06-16,2009,99,mercado_laboral,0.09590560228218084,0.15470693428646323,0.1720143210368341,89.9384035898588,3,0.15791147820310167,-0.0377586982867574
RPM-2009-06-16,2009-06-16,2009,99,mercados_estructura_tasas,0.07896079141711264,0.127372975908458,0.0867820376501816,146.77343302527476,4,0.08489606678571897,0.09589419522316242
RPM-2009-06-16,2009-06-16,2009,99,tipo_cambio,0.068433371201958,0.11039101793440838,0.1030056339483587,107.16988353253794,5,0.10360997853587665,0.04422937784182833
