intervencion_id,meeting_id,fecha,anio,actor,tipo_actor,topico_modelo_1,peso_topico_1,topico_modelo_2,peso_topico_2,entropia_topicos,peso_tema_nmf_01,peso_tema_nmf_02,peso_tema_nmf_03,peso_tema_nmf_04,peso_tema_nmf_05,peso_tema_nmf_06,peso_tema_nmf_07,peso_tema_nmf_08,peso_tema_nmf_09,peso_tema_nmf_10,peso_tema_nmf_11,peso_tema_nmf_12,peso_tema_nmf_13,peso_tema_nmf_14
RPM-2008-05-08:1803:1,RPM-2008-05-08,2008-05-08,2008,Pablo García Silva,staff_tecnico,tema_nmf_13,0.48222981299459156,tema_nmf_04,0.37876130723693185,0.3765441676030374,0.0,0.0,0.0,0.37876130723693185,0.0,0.0,0.0,0.0,0.0,0.1390088797684766,0.0,0.0,0.48222981299459156,0.0
RPM-2008-05-08:1804:1,RPM-2008-05-08,2008-05-08,2008,Enrique Marshall Rivera,miembro_consejo,tema_nmf_02,0.24111124893243732,tema_nmf_14,0.1794764047438685,0.7896386720079713,0.1394258755408297,0.24111124893243732,0.04798206636260612,0.12617959676326201,0.04808363387723532,0.03715706898623876,0.0,0.005534383169078085,0.032310690845521836,0.11838632461946122,0.0,0.024352706159461137,0.0,0.1794764047438685
RPM-2008-05-08:1804:2,RPM-2008-05-08,2008-05-08,2008,Sergio Lehmann Beresi,staff_tecnico,tema_nmf_10,0.5828752396235982,tema_nmf_08,0.30916663646985426,0.40434465267712927,0.0,0.0,0.028893934671003197,0.0,0.0,0.0,0.023108629501636713,0.30916663646985426,0.0,0.5828752396235982,0.029071850130902254,0.0,0.026883709603005467,0.0
RPM-2008-05-08:1805:1,RPM-2008-05-08,2008-05-08,2008,Jorge Desormeaux Jiménez,miembro_consejo,tema_nmf_09,0.2587813534416571,tema_nmf_03,0.24797059059087734,0.7467094140155875,0.10614468070637942,0.05443642144178585,0.24797059059087734,0.032992612121798805,0.0006575644988831811,0.025216713606005452,0.008042550423207116,0.13524140986283256,0.2587813534416571,0.10304344836064658,0.0,0.0027428457811733012,0.011616532749020431,0.013113276415732877
RPM-2008-05-08:1805:2,RPM-2008-05-08,2008-05-08,2008,Sergio Lehmann Beresi,staff_tecnico,tema_nmf_07,0.5702613711718361,tema_nmf_08,0.18835378355151655,0.47130862042065796,0.0,0.06400885930084606,0.04108397243204064,0.0,0.0,0.0,0.5702613711718361,0.18835378355151655,0.0,0.12832195041745317,0.0,0.0,0.007970063126307641,0.0
RPM-2008-05-08:1806:1,RPM-2008-05-08,2008-05-08,2008,Manuel Marfán Lewis,miembro_consejo,tema_nmf_10,0.8611810567394079,tema_nmf_08,0.07370604244200717,0.19782799459706843,0.0,0.0,0.002600496552636589,0.0,0.0,0.003118035977019248,0.059394368288929085,0.07370604244200717,0.0,0.8611810567394079,0.0,0.0,0.0,0.0
RPM-2008-05-08:1807:1,RPM-2008-05-08,2008-05-08,2008,Beltrán de Ramón Acevedo,staff_tecnico,tema_nmf_10,0.5772549415118418,tema_nmf_04,0.2723920489279072,0.44206481202199616,0.0,0.0,0.0,0.2723920489279072,0.0,0.034893812350679954,0.010477188650630492,0.03071379535739813,0.0,0.5772549415118418,0.0,0.0030210690614226416,0.00482265598111219,0.0664244881590075
RPM-2008-05-08:1807:2,RPM-2008-05-08,2008-05-08,2008,Sergio Lehmann Beresi,staff_tecnico,tema_nmf_08,0.35612575034797456,tema_nmf_03,0.32398503170576615,0.4887172572744631,0.0,0.0002681350344652596,0.32398503170576615,0.0,0.0,0.0,0.2565527264585898,0.35612575034797456,0.002221128229228219,0.0,0.0,0.0,0.05381547945212836,0.007031748771847598
RPM-2008-05-08:1808:1,RPM-2008-05-08,2008-05-08,2008,Sebastián Claro Edwards,miembro_consejo,tema_nmf_13,0.401417668503271,tema_nmf_07,0.28813591532371174,0.4929199898576401,0.0,0.0,0.22909735304513035,0.0,0.0,0.0,0.28813591532371174,0.012100514633280062,0.06924854849460689,0.0,0.0,0.0,0.401417668503271,0.0
RPM-2008-05-08:1809:1,RPM-2008-05-08,2008-05-08,2008,José De Gregorio Rebeco,miembro_consejo,tema_nmf_13,0.3733525128938979,tema_nmf_10,0.22717225709743777,0.6573960571176835,0.018782318294088756,0.03410980833163297,0.1725828819103937,0.0075705921022480825,0.0,0.014609830902946682,0.05871227310481326,0.07095235749396937,0.022155167868571392,0.22717225709743777,0.0,0.0,0.3733525128938979,0.0
RPM-2008-05-08:1809:2,RPM-2008-05-08,2008-05-08,2008,Pablo García Silva,staff_tecnico,tema_nmf_04,0.38496091852235437,tema_nmf_14,0.15659449846814028,0.7350114030481919,0.09099811835829512,0.03240024339592585,0.1270253989561011,0.38496091852235437,0.0,0.0064125912487776335,0.020614411619181816,0.06983542863265475,0.04181417137195847,0.02399542161296449,0.02876688695886649,0.0,0.01658191085477985,0.15659449846814028
RPM-2008-05-08:1809:3,RPM-2008-05-08,2008-05-08,2008,José De Gregorio Rebeco,miembro_consejo,tema_nmf_03,0.4660230811670869,tema_nmf_12,0.21540666755196491,0.6191389043754056,0.008682699410485557,0.10795038466697263,0.4660230811670869,0.01826174205387292,0.0,0.024212997674092025,0.033066842591819016,0.004516232802854768,0.04602981815767597,0.06712683637586672,0.0,0.21540666755196491,0.000271790272518239,0.008450907274790182
RPM-2008-05-08:1810:1,RPM-2008-05-08,2008-05-08,2008,Manuel Marfán Lewis,miembro_consejo,tema_nmf_13,0.2185152674974178,tema_nmf_08,0.20410676493137866,0.7607861786294442,0.04621471652896514,0.10244445041950692,0.20201712792311508,0.011679280024658368,0.0669992586969397,0.01920296207234912,0.0,0.20410676493137866,0.02110499483771783,0.10210480127760933,0.005610375790342155,0.0,0.2185152674974178,0.0
RPM-2008-05-08:1811:1,RPM-2008-05-08,2008-05-08,2008,Sebastián Claro Edwards,miembro_consejo,tema_nmf_03,0.3554865292598732,tema_nmf_12,0.20414925803453798,0.6889207965599694,0.14996864831300222,0.008653290703144375,0.3554865292598732,0.008558304556692951,0.01021011142694095,0.013481720691572198,0.0,0.028146293443426222,0.03390151832474278,0.11343110018650786,0.0,0.20414925803453798,0.0,0.07401322505955922
RPM-2008-05-08:1812:1,RPM-2008-05-08,2008-05-08,2008,Manuel Marfán Lewis,miembro_consejo,tema_nmf_03,0.25958082933527143,tema_nmf_10,0.22113509664065187,0.7251340635228175,0.07721341686375077,0.1422815592725908,0.25958082933527143,0.02297505226358001,0.0,0.019175672080771738,0.007906268026107416,0.17612786053926394,0.049821663195542466,0.22113509664065187,0.0,0.0033697061852997817,0.020412875597169814,0.0
RPM-2008-05-08:1813:1,RPM-2008-05-08,2008-05-08,2008,Jorge Desormeaux Jiménez,miembro_consejo,tema_nmf_03,0.5371033673571434,tema_nmf_12,0.18493313684403345,0.5954795239605913,0.02109652262294384,0.06039057870602658,0.5371033673571434,0.009906758727875596,0.018592498921871436,0.01868631740129378,0.006768768620493948,0.023581827427872012,0.08522090117664917,0.017839627685333835,0.0,0.18493313684403345,0.006640304676196922,0.00923938983226628
RPM-2008-05-08:1814:1,RPM-2008-05-08,2008-05-08,2008,María Olivia Recart Herrera,hacienda_gobierno,tema_nmf_03,0.2621070894279496,tema_nmf_06,0.22105146328746078,0.7579083701993709,0.10559019934645765,0.16731297417156019,0.2621070894279496,0.024481780813656696,0.0,0.22105146328746078,0.00647275436030367,0.03582352692689935,0.017897459249331726,0.045270301371965894,0.0,0.0891924133765886,0.014138672513369727,0.010661365154456249
RPM-2008-05-08:1815:1,RPM-2008-05-08,2008-05-08,2008,Jorge Desormeaux Jiménez,miembro_consejo,tema_nmf_01,0.5141409593439008,tema_nmf_08,0.16304319463207362,0.5941703706365508,0.5141409593439008,0.026516915504485716,0.14460823736688777,0.020842832702235848,0.007942567414383452,0.045301174665577044,0.0,0.16304319463207362,0.0,0.03932489869295151,0.007104146521608444,0.022328742250419337,0.0037587027353978386,0.00508762817007855
RPM-2008-05-08:1815:2,RPM-2008-05-08,2008-05-08,2008,Sergio Lehmann Beresi,staff_tecnico,tema_nmf_03,0.7447776593527442,tema_nmf_07,0.13574193617715608,0.33918072579848024,0.0,0.05518873225664305,0.7447776593527442,0.0,0.00021448184451751414,0.0034078466429617745,0.13574193617715608,0.01218336847767865,0.0,0.04211259450558378,0.0,0.0,0.0023818566468596864,0.003991524095855231
RPM-2008-05-08:1815:3,RPM-2008-05-08,2008-05-08,2008,José De Gregorio Rebeco,miembro_consejo,tema_nmf_11,0.397487971809546,tema_nmf_06,0.19692527023101383,0.6423798778689437,0.04033215908534786,0.1385129956078507,0.0,0.10339683968721791,0.0,0.19692527023101383,0.08161479364137572,0.0,0.0,0.023367639698332162,0.397487971809546,0.016960183492619494,0.00140214674669629,0.0
RPM-2008-05-08:1816:1,RPM-2008-05-08,2008-05-08,2008,Claudio Soto Gamboa,staff_tecnico,tema_nmf_01,0.16186626449670666,tema_nmf_09,0.1455504909573771,0.8823479362628821,0.16186626449670666,0.11660528241556561,0.07625119422509544,0.0026723701272136063,0.04062575267364138,0.00467346523335209,0.061232747275878456,0.12335714686750884,0.1455504909573771,0.05870207311251661,0.005832642300876483,0.08399677692613537,0.10157286705015199,0.017060926337980325
RPM-2008-05-08:1817:1,RPM-2008-05-08,2008-05-08,2008,Claudio Soto Gamboa,staff_tecnico,tema_nmf_09,0.36921054139347415,tema_nmf_12,0.19181162607078034,0.6994627632866657,0.1305547468022241,0.0046308643667959505,0.03240328230137021,0.0,0.11827816081999981,0.005536268300376246,0.027594579090349902,0.023459059064524793,0.36921054139347415,0.07340312546741924,0.005210289476060698,0.19181162607078034,0.0,0.017907456846624613
RPM-2008-05-08:1818:1,RPM-2008-05-08,2008-05-08,2008,José De Gregorio Rebeco,miembro_consejo,tema_nmf_14,0.0,tema_nmf_13,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPM-2008-05-08:1818:2,RPM-2008-05-08,2008-05-08,2008,Jorge Desormeaux Jiménez,miembro_consejo,tema_nmf_02,0.41772491759261793,tema_nmf_07,0.19340785717262987,0.6110194334636667,0.05484513608163671,0.41772491759261793,0.18107400767864226,0.013981633821118875,0.0,0.0191845365861312,0.19340785717262987,0.0,0.08550058972245105,0.0,0.0,0.0,0.034281321344772034,0.0
RPM-2008-05-08:1818:3,RPM-2008-05-08,2008-05-08,2008,Claudio Soto Gamboa,staff_tecnico,tema_nmf_01,0.24918589442140518,tema_nmf_02,0.19066038060281246,0.8277389434392824,0.24918589442140518,0.19066038060281246,0.1000438058513658,0.03670899678644507,0.02401848408725407,0.028996047717780613,0.013980464969970205,0.05354679231161904,0.12819174991272927,0.08418391685274747,0.0,0.03981520612804223,0.0027873907605874644,0.04788086959724122
RPM-2008-05-08:1818:4,RPM-2008-05-08,2008-05-08,2008,Enrique Marshall Rivera,miembro_consejo,tema_nmf_02,0.6015392245729717,tema_nmf_01,0.22314287538724062,0.44003509764176685,0.22314287538724062,0.6015392245729717,0.0037289325597108245,0.014344619202882544,0.003335137178090889,0.02183160564007276,0.0,0.0,0.0,0.11074869725322278,0.016957017388421713,0.0,0.0043718908173860736,0.0
RPM-2008-05-08:1818:5,RPM-2008-05-08,2008-05-08,2008,Manuel Marfán Lewis,miembro_consejo,tema_nmf_02,0.8854810748879666,tema_nmf_10,0.03754852785423244,0.21164115972623385,0.003916587633206468,0.8854810748879666,0.013411834370905446,0.014916024073714786,0.0,0.02246593378610104,0.0,0.0,0.0,0.03754852785423244,0.011986344829457,0.0,0.010273672564416131,0.0
RPM-2008-05-08:1819:1,RPM-2008-05-08,2008-05-08,2008,Pablo García Silva,staff_tecnico,tema_nmf_04,0.3872191188630475,tema_nmf_02,0.2383006140407218,0.6958244971716558,0.07759537740703376,0.2383006140407218,0.06743477688470402,0.3872191188630475,0.0,0.02221119160637483,0.04262643446269131,0.03370355025917621,0.04624044434343135,0.06268710098938861,0.0,0.014676978399130371,0.007304412744300347,0.0
RPM-2008-05-08:1820:1,RPM-2008-05-08,2008-05-08,2008,Manuel Marfán Lewis,miembro_consejo,tema_nmf_02,0.32470191345152005,tema_nmf_09,0.2876405213906977,0.7117516641981804,0.13449610814183863,0.32470191345152005,0.044411840876326436,0.020450126754167006,0.014639886624054231,0.025770215893816107,0.0014935025121389966,0.024867615345913415,0.2876405213906977,0.06313436959182973,0.012709000655215009,0.02821114771671185,0.01445100354470305,0.0030227475010679737
RPM-2008-05-08:1821:1,RPM-2008-05-08,2008-05-08,2008,Pablo García Silva,staff_tecnico,tema_nmf_04,0.5389196362237407,tema_nmf_09,0.3294401815177665,0.4526279906774482,0.020145252547580383,0.03888035429622649,0.007690566090402612,0.5389196362237407,0.0,0.02376723155733358,0.0,0.0,0.3294401815177665,0.02452173674476014,0.0,0.0,0.0015957143867881263,0.015039326635401487
RPM-2008-05-08:1822:1,RPM-2008-05-08,2008-05-08,2008,Sebastián Claro Edwards,miembro_consejo,tema_nmf_09,0.18242541497192438,tema_nmf_14,0.1642207222800793,0.8506698606967518,0.14263539024023913,0.15773636680211386,0.06423758685370763,0.011703603835804098,0.009097024735699963,0.016603776041620947,0.0669630688997569,0.09311988934332054,0.18242541497192438,0.04869079124499208,0.0161745918011745,0.01049836858542123,0.015893404364145346,0.1642207222800793
RPM-2008-05-08:1822:2,RPM-2008-05-08,2008-05-08,2008,Enrique Marshall Rivera,miembro_consejo,tema_nmf_01,0.31418644159615167,tema_nmf_08,0.22997088669838575,0.7108388147197027,0.31418644159615167,0.20259386051230918,0.03608249030812636,0.025546963418632135,0.0,0.026629187161560375,0.0024735336071986937,0.22997088669838575,0.0060935248717441885,0.02004123350026027,0.06274670395252765,0.05687923634826855,0.0061886232217629724,0.010567314803072355
RPM-2008-05-08:1823:1,RPM-2008-05-08,2008-05-08,2008,José De Gregorio Rebeco,miembro_consejo,tema_nmf_05,0.4009445305132256,tema_nmf_14,0.20785442428110656,0.6569384944780078,0.040212113563775104,0.12034639834588146,0.02175946724779975,0.017225365858365174,0.4009445305132256,0.01712363878332806,0.0,0.13684048786031294,0.0,0.01914102904972467,0.0,0.012169756111241768,0.006382788385238739,0.20785442428110656
RPM-2008-05-08:1824:1,RPM-2008-05-08,2008-05-08,2008,Enrique Marshall Rivera,miembro_consejo,tema_nmf_01,0.3805349872222641,tema_nmf_02,0.33982677705939895,0.6144504601234071,0.3805349872222641,0.33982677705939895,0.032720128332992066,0.016171285033857383,0.009452925093798222,0.0615984012749008,0.0,0.07480515782244385,0.0,0.0403722451042506,0.024065825935754463,0.0,0.020452267120339446,0.0
RPM-2008-05-08:1825:1,RPM-2008-05-08,2008-05-08,2008,Manuel Marfán Lewis,miembro_consejo,tema_nmf_05,0.6669627099461762,tema_nmf_01,0.1124631826426511,0.41107244184969577,0.1124631826426511,0.06284042977068349,0.0,0.0,0.6669627099461762,0.0,0.0,0.058034099614888875,0.0,0.0,0.0,0.09969957802560028,0.0,0.0
RPM-2008-05-08:1826:1,RPM-2008-05-08,2008-05-08,2008,Enrique Marshall Rivera,miembro_consejo,tema_nmf_01,0.3095790668331463,tema_nmf_10,0.21990013166410663,0.6916122438798773,0.3095790668331463,0.14252105584194455,0.06703871674610504,0.012943946874689876,0.0,0.016079797193350363,0.0,0.1670532123504937,0.02248055604520721,0.21990013166410663,0.0,0.020462046689279124,0.021941469761677324,0.0
RPM-2008-05-08:1827:1,RPM-2008-05-08,2008-05-08,2008,Sebastián Claro Edwards,miembro_consejo,tema_nmf_12,0.37404084788367764,tema_nmf_02,0.28774735523215705,0.6523215506676723,0.10327933084370537,0.28774735523215705,0.0037791834617247094,0.010641851895215602,0.08280900696814042,0.028102981454471928,0.0,0.028702766604347223,0.009974395603811631,0.03426079322647057,0.0,0.37404084788367764,0.0,0.03666148682627778
RPM-2008-05-08:1828:1,RPM-2008-05-08,2008-05-08,2008,Enrique Marshall Rivera,miembro_consejo,tema_nmf_02,0.2617913760078523,tema_nmf_01,0.174181214649904,0.8217902774366725,0.174181214649904,0.2617913760078523,0.05291521553180398,0.044359736446091945,0.021484372803810815,0.06209263410180273,0.0,0.13990383724506109,0.03925018141121277,0.03861906455774271,0.0,0.1122280752638484,0.03301141044445107,0.020162881536418188
RPM-2008-05-08:1828:2,RPM-2008-05-08,2008-05-08,2008,María Olivia Recart Herrera,hacienda_gobierno,tema_nmf_06,0.5693878318520654,tema_nmf_12,0.3219740447717399,0.39870907382803544,0.05762667955499764,0.006198480839423025,0.0012081870839102495,0.0,0.0,0.5693878318520654,0.0,0.012338152335376476,0.031266623562487224,0.0,0.0,0.3219740447717399,0.0,0.0
RPM-2008-05-08:1829:1,RPM-2008-05-08,2008-05-08,2008,Claudio Soto Gamboa,staff_tecnico,tema_nmf_01,0.20628534326343595,tema_nmf_12,0.2061704960070737,0.797568825103109,0.20628534326343595,0.19454702906752178,0.10302843118449852,0.023505322355864305,0.0,0.03863129359982554,0.0,0.08835392840356658,0.01705126589007972,0.04673390343597754,0.049609227067075386,0.2061704960070737,0.007991517484633271,0.01809224224044768
RPM-2008-05-08:1830:1,RPM-2008-05-08,2008-05-08,2008,Pablo García Silva,staff_tecnico,tema_nmf_04,0.6093897231511476,tema_nmf_12,0.18428259381355258,0.49179089259396,0.05479009933659446,0.04756493343150707,0.04847498267316436,0.6093897231511476,0.0,0.0,0.01630443374518206,0.021058945209418083,0.0,0.008412401103218909,0.0,0.18428259381355258,0.009721887536214916,0.0
RPM-2008-05-08:1831:1,RPM-2008-05-08,2008-05-08,2008,Manuel Marfán Lewis,miembro_consejo,tema_nmf_12,0.3400850069566334,tema_nmf_02,0.2257830854415223,0.7182129530670762,0.0336768044736392,0.2257830854415223,0.08473490458163556,0.02980696959718971,0.001841411428848991,0.013825008692604274,0.0,0.15101636858810447,0.015738482762903804,0.04691224245651022,0.0,0.3400850069566334,0.020268947634811366,0.03631076738559673
RPM-2008-05-08:1831:2,RPM-2008-05-08,2008-05-08,2008,Claudio Soto Gamboa,staff_tecnico,tema_nmf_09,0.6389751535498698,tema_nmf_05,0.17332918573118425,0.4510635469310498,0.07464959739551318,0.0,0.0,0.0,0.17332918573118425,0.0026759381434022047,0.026086676649867635,0.04507628068176559,0.6389751535498698,0.0033265133631521933,0.028918831179047914,0.0,0.006961823306197304,0.0
RPM-2008-05-08:1832:1,RPM-2008-05-08,2008-05-08,2008,José De Gregorio Rebeco,miembro_consejo,tema_nmf_09,0.40219177117421606,tema_nmf_12,0.2205994528830504,0.61729148965188,0.1030443666022637,0.17694805851653492,0.00716275283512093,0.0,0.0,0.017088025115836205,0.0,0.013686154782482867,0.40219177117421606,0.034384531867454764,0.0,0.2205994528830504,0.013066268339457952,0.01182861788358219
RPM-2008-05-08:1832:2,RPM-2008-05-08,2008-05-08,2008,Sebastián Claro Edwards,miembro_consejo,tema_nmf_05,0.3698388243768575,tema_nmf_03,0.15341050211835824,0.7055371850558195,0.01734220942757184,0.05368889530485472,0.15341050211835824,0.023782027244999105,0.3698388243768575,0.04306250677949101,0.005379706701533452,0.0,0.14829931080667413,0.01785179603285961,0.010974415795643407,0.14817858349516405,0.008191221915993002,0.0
RPM-2008-05-08:1833:1,RPM-2008-05-08,2008-05-08,2008,Pablo García Silva,staff_tecnico,tema_nmf_04,0.20839843864107602,tema_nmf_14,0.18784187402915892,0.8090814023303267,0.06413365663578972,0.07420503103752762,0.05837662719039483,0.20839843864107602,0.027842236066011678,0.010064749399321142,0.0,0.054083696647297785,0.16932954226975927,0.026423789029903413,0.0,0.11843199844010038,0.0008683606136590341,0.18784187402915892
RPM-2008-05-08:1833:2,RPM-2008-05-08,2008-05-08,2008,Sebastián Claro Edwards,miembro_consejo,tema_nmf_04,0.6700350949550037,tema_nmf_03,0.25365343977075633,0.33218204207464225,0.0,0.02300483818091919,0.25365343977075633,0.6700350949550037,0.0479728000219366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053338270713842876
RPM-2008-05-08:1833:3,RPM-2008-05-08,2008-05-08,2008,Pablo García Silva,staff_tecnico,tema_nmf_02,0.2855410571105692,tema_nmf_05,0.22248546234563116,0.7464221514611896,0.02630324679793238,0.2855410571105692,0.07792579358902049,0.03528310553669998,0.22248546234563116,0.024547283805569916,0.12900503268270525,0.0,0.0,0.08842604232106335,0.0,0.005061248328372693,0.009286441882342601,0.09613528560009285
RPM-2008-05-08:1834:1,RPM-2008-05-08,2008-05-08,2008,Enrique Marshall Rivera,miembro_consejo,tema_nmf_05,0.30323182531214143,tema_nmf_02,0.26928916927225527,0.6530934978569244,0.0057857971508098235,0.26928916927225527,0.00996157893227475,0.01924536705952721,0.30323182531214143,0.001797051903563665,0.0,0.0725948070294222,0.1858697866783518,0.006907635454009073,0.0,0.10950754449423919,0.015809436713405522,0.0
RPM-2008-05-08:1835:1,RPM-2008-05-08,2008-05-08,2008,Manuel Marfán Lewis,miembro_consejo,tema_nmf_02,0.22625880001133894,tema_nmf_10,0.17351124544197236,0.7964237074145197,0.009229408786610327,0.22625880001133894,0.09096252157069465,0.027324210367127722,0.030238517205006827,0.01759850269337118,0.0,0.06927130848841426,0.16214706336257034,0.17351124544197236,0.0,0.1472242366937888,0.007809971269204825,0.03842421410989972
RPM-2008-05-08:1836:1,RPM-2008-05-08,2008-05-08,2008,Jorge Desormeaux Jiménez,miembro_consejo,tema_nmf_01,0.28247604574896557,tema_nmf_07,0.1984932477448913,0.7276900860261151,0.28247604574896557,0.14964550289100412,0.015174010177891271,0.0017232189245704015,0.002265619458824108,0.019715744716778907,0.1984932477448913,0.04915025601745424,0.09335964230188384,0.15734987757647612,0.007113024791748021,0.0,0.0207695849760074,0.0027642246735048465
RPM-2008-05-08:1837:1,RPM-2008-05-08,2008-05-08,2008,Manuel Marfán Lewis,miembro_consejo,tema_nmf_12,0.2860560835873037,tema_nmf_10,0.27415792465779276,0.6412575984455595,0.0,0.07387265987220908,0.0,0.011744302875048303,0.14176099552008428,0.020930533763312515,0.00605942271016244,0.003866524160772549,0.17867025799153943,0.27415792465779276,0.0,0.2860560835873037,0.002881294861775006,0.0
RPM-2008-05-08:1838:1,RPM-2008-05-08,2008-05-08,2008,José De Gregorio Rebeco,miembro_consejo,tema_nmf_06,0.5074673153929514,tema_nmf_07,0.21912872874651845,0.5473284818456092,0.0,0.0012434033162495388,0.03346849516028029,0.0,0.10723545848683516,0.5074673153929514,0.21912872874651845,0.0148250379347358,0.0,0.0,0.08122423571228618,0.0,0.010426903820883902,0.024980421429259277
RPM-2008-05-08:1838:2,RPM-2008-05-08,2008-05-08,2008,Consejo del Banco Central de Chile,consejo_institucional,tema_nmf_05,0.7380336196687742,tema_nmf_06,0.25655170686092815,0.2279094336530044,0.0,0.0,0.0,0.0,0.7380336196687742,0.25655170686092815,0.0,0.0,0.0,0.0,0.00541467347029761,0.0,0.0,0.0
RPM-2008-05-08:1838:3,RPM-2008-05-08,2008-05-08,2008,José De Gregorio Rebeco,miembro_consejo,tema_nmf_04,0.42640200196927014,tema_nmf_05,0.31515033455640074,0.4081211019667725,0.0,0.0,0.0,0.42640200196927014,0.31515033455640074,0.0,0.2584476634743292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPM-2008-05-08:1839:1,RPM-2008-05-08,2008-05-08,2008,Pablo García Silva,staff_tecnico,tema_nmf_05,0.12847581818987575,tema_nmf_09,0.1256485088924215,0.9187137675002447,0.08803972654113876,0.07093997029778294,0.09342673347332854,0.05157190342305311,0.12847581818987575,0.0007411901956186187,0.0687052383936454,0.055147809968583775,0.1256485088924215,0.09368699571455179,0.001651779690649945,0.02577968334642771,0.07186637300373208,0.12431826886919
RPM-2008-05-08:1840:1,RPM-2008-05-08,2008-05-08,2008,José De Gregorio Rebeco,miembro_consejo,tema_nmf_04,0.571462777468189,tema_nmf_11,0.428537222531811,0.25876598214968893,0.0,0.0,0.0,0.571462777468189,0.0,0.0,0.0,0.0,0.0,0.0,0.428537222531811,0.0,0.0,0.0
RPM-2008-05-08:1841:1,RPM-2008-05-08,2008-05-08,2008,José De Gregorio Rebeco,miembro_consejo,tema_nmf_06,0.9866653053272292,tema_nmf_04,0.011720929383879475,0.028698233026666582,0.0,0.0,0.0,0.011720929383879475,0.0,0.9866653053272292,0.0,0.0,0.0,0.0,0.001613765288891341,0.0,0.0,0.0
RPM-2008-05-08:1842:1,RPM-2008-05-08,2008-05-08,2008,María Olivia Recart Herrera,hacienda_gobierno,tema_nmf_05,0.26691622735090054,tema_nmf_07,0.2274523545748372,0.7001962294824887,0.08561048211803751,0.05365378214590408,0.033347934509118334,0.0,0.26691622735090054,0.18762741777314523,0.2274523545748372,0.009176427102252615,0.12377216338830165,0.009876790902200222,0.00045117887373394267,0.0,0.0021152412615688264,0.0
RPM-2008-05-08:1843:1,RPM-2008-05-08,2008-05-08,2008,José De Gregorio Rebeco,miembro_consejo,tema_nmf_06,0.6437551781925686,tema_nmf_05,0.26800651132125525,0.32232979671563916,0.0,0.0,0.0,0.0,0.26800651132125525,0.6437551781925686,0.0,0.0,0.0,0.0,0.08823831048617624,0.0,0.0,0.0
RPM-2008-05-08:1844:1,RPM-2008-05-08,2008-05-08,2008,Sebastián Claro Edwards,miembro_consejo,tema_nmf_05,0.2089660344630943,tema_nmf_09,0.16899670527098698,0.8140720579565386,0.08991379275893582,0.07655450376751748,0.15621428591845923,0.0033507007434700428,0.2089660344630943,0.006641778911893406,0.11399470479876304,0.012817222130843298,0.16899670527098698,0.048933182298394155,0.0,0.08230663569886859,0.0,0.031310453238773725
RPM-2008-05-08:1845:1,RPM-2008-05-08,2008-05-08,2008,Enrique Marshall Rivera,miembro_consejo,tema_nmf_01,0.1710341844959504,tema_nmf_02,0.17060288466987564,0.8208827659853725,0.1710341844959504,0.17060288466987564,0.049248400781980284,0.01183229839787792,0.14772975078211978,0.0006120593941157619,0.12014125597121073,0.06929434067861986,0.16575398645970865,0.037103409596012035,0.0,0.02773754341681776,0.004953878418357353,0.02395600693735364
RPM-2008-05-08:1846:1,RPM-2008-05-08,2008-05-08,2008,Manuel Marfán Lewis,miembro_consejo,tema_nmf_05,0.20928030641137746,tema_nmf_09,0.16993139173825736,0.8260389089015434,0.05448213795365333,0.09361775519893452,0.03356613705574362,0.037070820876159566,0.20928030641137746,0.014451047981033523,0.06682108959206631,0.022421689341348035,0.16993139173825736,0.14767266130509688,0.0,0.01135668991170734,0.0,0.1393282726346221
RPM-2008-05-08:1847:1,RPM-2008-05-08,2008-05-08,2008,Jorge Desormeaux Jiménez,miembro_consejo,tema_nmf_09,0.16110055073986704,tema_nmf_03,0.1157065037979587,0.8853519294424028,0.0700935992904273,0.058568075374964196,0.1157065037979587,0.09041835014023922,0.11179351283389806,0.0007443006057903551,0.0012064811997740804,0.10006601392726733,0.16110055073986704,0.09744477619875201,0.0047281635908179055,0.06139663750265742,0.11027227205973276,0.01646076273785366
RPM-2008-05-08:1848:1,RPM-2008-05-08,2008-05-08,2008,José De Gregorio Rebeco,miembro_consejo,tema_nmf_09,0.15839161113871797,tema_nmf_03,0.1418707059933371,0.8842103667824291,0.08767793994363922,0.03256242422203134,0.1418707059933371,0.015030550315310259,0.11518159074588862,0.0001282945797013258,0.10551453300693,0.07806471965731954,0.15839161113871797,0.1047143583727823,0.00022093079808704379,0.07804513716417448,0.061527757262834146,0.02106944679924659
RPM-2008-05-08:1849:1,RPM-2008-05-08,2008-05-08,2008,Consejo del Banco Central de Chile,consejo_institucional,tema_nmf_05,0.27836485055134136,tema_nmf_09,0.26019301871112516,0.7323281000255852,0.10011111711233833,0.047023794204383115,0.07409384186759126,0.0,0.27836485055134136,0.0,0.011509265259486779,0.07623360543813477,0.26019301871112516,0.0032760292554443104,0.007144399875077481,0.10595470529541208,0.0,0.03609537242966534
