fecha,id_original,intervencion_id,actor,cargo,topico,keywords,texto,detalle_cotejo,meeting_id,orden_habla,subindice,regex_ok,anio,largo_caracteres,largo_palabras,flag_cotejo,flag_texto_danado,tanda,pool,fase
2010-06-15,4759,RPM-2010-06-15:3194:1,Pablo García Silva,Gerente de División Estudios,acuerdo_comunicado,acuerdo_comunicado,"El señor Pablo García explica que en esta trayectoria confluyen básicamente tres aspectos: por un lado, el escenario mundial que, aunque afectado por las turbulencias financieras, sigue siendo positivo para Chile en términos de crecimiento global, de condiciones financieras y precios de commodities; por otro lado, el dinamismo de la actividad y la demanda, que estaría presentando un abultamiento relevante en el curso de mediados de este año y que tenderá a normalizarse hacia el año 2011; y, finalmente, tendencias acotadas para las presiones inflacionarias que se observan en la coyuntura. En su opinión, todos estos aspectos permiten considerar un proceso de normalización gradual hacia niveles más neutrales para la política monetaria para fines del año 2011 y principios del 2012. No obstante, pone énfasis en que se debe tener presente que eventos futuros que alteren estas consideraciones tendrán, indudablemente, efectos en la conducción de la política monetaria, afectando principalmente el ritmo y la velocidad de normalización de la TPM hacia un nivel más neutral. El Gerente de División Estudios destaca, a continuación, que escoger la velocidad a la cual se inicia este proceso de normalización no es una elección evidente, puesto que requiere balancear diversas consideraciones. Al respecto, indica que existe el trade off de iniciar este proceso de manera gradual, pero con el riesgo de que sea necesario acelerarlo en el futuro si el entorno inflacionario se torna más desafiante, versus un inicio más agresivo, con el riesgo de que se deba moderar su ritmo si el entorno así lo requiere, por ejemplo, por perspectivas de crecimiento más debilitadas que sugieran menores presiones inflacionarias. A juicio del señor Pablo García, este tipo de consideraciones plantea el costo de reversiones de política, ya que, como se ha señalado, este riesgo existe en la actualidad, pero principalmente en lo que dice relación con la velocidad y gradualidad del ritmo de normalización en el corto plazo y no con su materialización. En este sentido, manifiesta que no es obvio que el costo de reversiones de política sea mayor o menor en caso de iniciarse el proceso de alzas con un aumento de 25 puntos base o de 50 puntos base, o que la información que se gane en los próximos meses sea más útil en una u otra dirección. Al respecto, señala que se puede tomar en cuenta que, frente a escenarios financieros complejos que tensionen los mercados monetarios, tal como se vio a fines del año 2008, el principal instrumento no son las acciones de política monetaria, sino que las medidas que enfrenten directamente la iliquidez y la turbulencia en los mercados. Destaca, asimismo, que sigue siendo evidente que la política monetaria es altamente expansiva y que el logro de la meta de inflación requiere comenzar a reducir su expansividad en el corto plazo. A diferencia del mes pasado, informa que las expectativas privadas respecto de esta Reunión consideran de forma prácticamente unánime que se producirá un incremento de la TPM, detallando que una mayoría relativa de observadores se inclina por un incremento de 25 puntos base, que entre un 10 y un 20% de ellos anticipan un incremento de 50 puntos base, mientras que los precios de activos contemplan para las reuniones de junio, julio y agosto un aumento de 50 puntos base y dos aumentos de 25 puntos base. En ese sentido, plantea que una decisión en una u otra dirección no deberla ser muy sorpresiva. En términos comunicacionales, en tanto, recalca que ha quedado claro que la decisión sobre la TPM debe enmarcarse en el mensaje global de política monetaria del IPoM, y que el hecho de que este Informe se divulgue un día después de la RPM permite poner el peso de la racionalidad para el accionar de política en él y no solo en el comunicado o en la minuta de política monetaria.",,RPM-2010-06-15,3194,1,True,2010,3842,638,False,False,11,B_opciones,2010_alza_emergencia
2010-05-13,4648,RPM-2010-05-13:3111:1,José De Gregorio Rebeco,Presidente del Banco Central,acuerdo_comunicado,acuerdo_comunicado,"el señor Presidente ofrece la palabra al Gerente de División Estudios, señor Pablo García, para que presente las Opciones de Política Monetaria para la presente Reunión.",,RPM-2010-05-13,3111,1,True,2010,169,26,False,False,11,A_consejo,2010_alza_emergencia
2010-10-14,5183,RPM-2010-10-14:3488:1,Sebastián Claro Edwards,Consejero,decision_tpm,decision_tpm,"El Consejero señor Sebastián Claro indica que la visión de una situación macro global dual ha tendido a agudizarse, que las perspectivas de mediano plazo para los países desarrollados siguen débiles y que, aun cuando las proyecciones de consenso no reflejan plenamente aquel escenario y los precios de muchos activos han aumentado marginalmente, las declaraciones de la Reserva Federal y la inminente profundización de la expansividad monetaria apuntan en esa dirección. Al mismo tiempo, menciona que el dinamismo en los países en desarrollo continúa siendo importante, en línea con lo que ha señalado el señor Gerente de División Estudios, aunque ciertas señales de normalización en la recuperación han aparecido luego de un rebote en actividad y demanda muy importante en la primera mitad del año. Sostiene, asimismo, que los precios de los commodities continúan en niveles altos, con un desempeño para el cobre muy destacable, y con apreciaciones generalizadas de sus monedas, reflejando un mayor atractivo de sus activos y mayores perspectivas de crecimiento. El Consejero señor Claro plantea que este diferencial de crecimiento parece justificable en el corto plazo, pero que no se puede descartar que una lenta recuperación en Estados Unidos y Europa y una profundización de sus problemas fiscales terminen afectando la proyección de crecimiento a mediano plazo, aún en países con una posición favorable actual, como es el caso de Chile. A su juicio, ello sugiere que el comportamiento del gasto y de la inversión, que no considere esta posibilidad dentro de sus escenarios posibles, puede dificultar el logro de una trayectoria macro estable en adelante. En el plano interno, manifiesta que la actividad ha sido dinámica en el más corto plazo y que se observa en el margen una desaceleración de ciertos componentes de la demanda que estuvieron más dinámicos en los últimos meses, así como algunas señales de una incipiente mejora en otros sectores que habían estado menos dinámicos, en particular, el sector construcción. Enfatiza que este cambio de composición es positivo y esperado. En materia de inflación, destaca que los registros fueron similares a los esperados por el mercado, pero menores que las proyecciones del Banco, estimándose que la tasa de inflación será más cercana al 3% hacia fines de año que el 4% esperado anteriormente. En su opinión, este es un fenómeno positivo, no tanto porque evidencia la ausencia de presiones inflacionarias, sino porque otorga mayores grados de libertad para graduar la velocidad de retiro del impulso monetario. El Consejero señor Sebastián Claro señala que uno de los fenómenos centrales en las últimas semanas ha sido, sin duda, la significativa apreciación del tipo de cambio nominal y, en menor medida, del tipo de cambio real. Indica que esta trayectoria no es muy distante de la observada en otros países en condiciones cíclicas y estructurales similares y que obedece, en parte, a las condiciones macroeconómicas favorables mencionadas, que han motivado también un debilitamiento generalizado del dólar. Agrega que las positivas perspectivas hacia mediano plazo en la economía chilena y en otras economías desarrolladas también podrían estar influyendo en las expectativas del tipo de cambio, promoviendo una apreciación de las monedas aún mayor. A su juicio, la comunicación del Banco Central, debe recalcar la incertidumbre externa que se observa, la que no debe ser obviada, por cuanto, más allá de las objetivas dificultades que ello representa para algunos sectores del país, resulta difícil argumentar a favor de un desalineamiento cambiario evidente en las condiciones macro actuales. A juicio del Consejero señor Sebastián Claro, la trayectoria del tipo de cambio tiene implicancias de corto plazo sobre la inflación, por lo que no se puede descartar que parte de los menores registros de inflación que se han observado -y que también se han observado en otros países en condiciones similares- estén reflejando el impacto cambiario. Hace presente que los menores registros de inflación y las perspectivas algo más benignas para la inflación, así como los datos de actividad en coherencia con una transición hacia tasas de crecimiento más moderado y un tipo de cambio real algo más apreciado que lo anticipado, entregan espacio para la moderación del alza en la tasa de interés. Sostiene que la apreciación real deriva parte de la demanda hacia componentes importados, lo que constituye una natural fuente de menores presiones inflacionarias e introduce, además, un natural desincentivo al endeudamiento externo, al aumentar el costo real efectivo de financiamiento. Por de pronto, estima que un aumento más acotado en la TPM en esta ocasión es plenamente coherente con la trayectoria central delineada en el IPoM, manifestando que, en ese sentido, discrepa con la Minuta de Opciones. Sobre el particular, indica que es posible que se esté ante un incipiente cambio en las condiciones externas, con implicancias sobre las tasas de interés de largo plazo y con presiones apreciativas sobre el tipo de cambio real en el mediano o largo plazo, que sugieran un escenario distinto para la política monetaria en adelante. En su opinión, ello deberá ser evaluado cuidadosamente. En mérito de lo expuesto, el Consejero señor Sebastián Claro manifiesta que vota por un alza de 25 puntos base en la TPM.",,RPM-2010-10-14,3488,1,True,2010,5363,850,False,False,11,A_consejo,2010_alza_emergencia
2010-03-18,4500,RPM-2010-03-18:3017:1,Sebastián Claro Edwards,Consejero,decision_tpm,decision_tpm,"El Consejero señor Sebastián Claro señala que el último mes ha estado marcado por tres eventos, pero que, sin duda, la noticia más importante ha sido el terremoto. En su opinión, las consecuencias macroeconómicas de esta catástrofe tienen tres grandes dimensiones: los efectos sobre la capacidad productiva; el impacto transitorio sobre la actividad y precios provocados por interrupciones en los canales de distribución y comunicaciones, que no necesariamente están asociados a la disminución de la capacidad productiva; y las implicancias de esta coyuntura sobre las decisiones de gasto e inversión, tanto públicas como privadas, en el corto y mediano plazo. El señor Sebastián Claro indica que, cualitativamente, este evento y la combinación de respuestas más esperada sugiere alguna mayor presión inflacionaria a mediano plazo, más allá de los elementos de corto plazo que mencionó el Ministro de Hacienda, que comparte que son transitorios. Estima que, aunque hay que efectuar un análisis muy detallado, conceptualmente puede esperarse alguna mayor presión inflacionaria en el mediano plazo, salvo que la mayor incertidumbre o el efecto de las pérdidas patrimoniales sobre las decisiones de gasto e inversión de hogares y empresas sean significativos, lo que no puede descartarse. Sostiene que pasar del argumento cualitativo a una cuantificación seria es la tarea más compleja hoy día, por lo que a estas alturas resulta prematuro dimensionar la magnitud de estos efectos. En consecuencia, sostiene que la decisión más prudente para el Banco debe ser esperar hasta recabar mayor información y hacer una evaluación más completa del impacto macroeconómico que pueda tener el terremoto. El señor Claro menciona que una segunda noticia, que en muchas dimensiones se eclipsa por el terremoto, pero que también es de primer orden, es la confirmación de que la recuperación de la economía chilena venía mostrando un fuerte impulso desde fines del año pasado y comienzos de este, superior al que se estaba considerando en los escenarios originales. Plantea que la corrección de las cifras de actividad, así como las perspectivas de inflación, sugieren que la política monetaria debería comenzar a moverse en una dirección menos expansiva en los próximos meses. Agrega que han comenzado a aparecer indicios de presiones inflacionarias tanto internas como externas y que se observa una nueva mejora en los volúmenes de crédito, lo que representa un tremendo desafío para la política monetaria en los próximos meses. Por otra parte, hace notar que las noticias en el exterior confirman que la recuperación se ha ido acentuando y que las perspectivas inflacionarias han ido aumentando en coherencia con ello y con un menor apetito por la liquidez, en un contexto en el que los bancos centrales siguen manteniendo políticas monetarias altamente expansivas. Destaca que es llamativo que con perspectivas de crecimiento e Inflación mayores se observe un retraso marginal en la trayectoria esperada de normalización de la política monetaria en estos países, lo que podría ser interpretado como una muestra de debilidad del sistema financiero en países desarrollados y una necesidad de mantener estímulos monetarios muy significativos para sostener la recuperación. En opinión del señor Claro, más temprano que tarde esta situación debiera ser resuelta, de manera que la salida de la crisis financiera internacional sea con estabilidad macroeconómica y que no se terminen acentuando los ciclos de actividad y precios, como lo demuestra el caso de China. Agrega que aunque muchos economistas ven con preocupación un ajuste monetario en dicho país, ello le parece lo más saludable, toda vez que continuar con una expansión crediticia a niveles históricos pone en serio riesgo su estabilidad macroeconómica. Subraya que un eventual retraso en la normalización de la política monetaria en algunos países del mundo representa un riesgo importante a seguir con cuidado. Con todo, el Consejero señor Sebastián Claro manifiesta que su voto es por mantener la TPM y seguir con el calendario de eliminación de la FLAP. Especial mención hace a que la coyuntura actual requiere de mucha cautela y que, por ahora, resulta conveniente acumular más información para determinar el momento y la velocidad con que se dé inicio al proceso de normalización de la política monetaria.",,RPM-2010-03-18,3017,1,True,2010,4351,679,False,False,12,A_consejo,2010_alza_emergencia
2010-04-15,4538,RPM-2010-04-15:3044:2,Rodrigo Vergara Montes,Consejero,debate,debate,"replicando el señor Vergara que el año pasado hubo una política específica de postergación de pagos, esto es, la baja de los PPM transitoria.",,RPM-2010-04-15,3044,2,True,2010,141,24,False,False,12,A_consejo,2010_alza_emergencia
2010-04-15,4582,RPM-2010-04-15:3067:4,Pablo García Silva,Gerente de División Estudios,acuerdo_comunicado,acuerdo_comunicado,"El Gerente de División Estudios recuerda que en su Reunión de Política Monetaria de marzo, el Consejo del Banco Central de Chile acordó mantener la tasa de interés de política monetaria en 0,50% anual y consideró, además, que en las circunstancias de ese momento, marcadas especialmente por la incertidumbre asociada a los efectos de la catástrofe, mantener la TPM en su nivel mínimo de 0,50% hasta al menos el segundo trimestre de este año era coherente con que la inflación proyectada se ubicara en 3% en el horizonte de política.",,RPM-2010-04-15,3067,4,True,2010,532,90,False,False,12,B_opciones,2010_alza_emergencia
2010-01-14,4274,RPM-2010-01-14:2877:1,José De Gregorio Rebeco,Presidente del Banco Central,opciones_tpm,opciones_tpm,"el señor Presidente ofrece la palabra al Gerente de División Estudios, señor Pablo García, para que presente las Opciones de Política Monetaria para esta Reunión.",,RPM-2010-01-14,2877,1,True,2010,162,25,False,False,12,A_consejo,2010_alza_emergencia
2010-02-11,4408,RPM-2010-02-11:2959:1,Pablo García Silva,Gerente de División Estudios,acuerdo_comunicado,acuerdo_comunicado,"El señor Pablo García comienza su intervención, recordando que en la última Reunión de Política Monetaria, el Consejo del Banco Central de Chile acordó mantener la tasa de interés de política monetaria en 0,50% anual y que consideró, además, que el entorno macroeconómico y sus implicancias de política monetaria eran congruentes con una TPM que se mantendría en el nivel mínimo de 0,50%, al menos hasta el segundo trimestre del presente año. A continuación, el señor García da cuenta de las principales noticias desde la última Reunión. En primer término, menciona que en el ámbito externo se ha observado un importante rebrote de la volatilidad financiera, debido a la incertidumbre sobre el desenvolvimiento fiscal de algunas economías específicas en Europa y su eventual propagación a otras. Indica que la mayor aversión al riesgo ha impactado las valoraciones bursátiles, las tasas de interés de largo plazo, los precios de las materias primas y también el valor del dólar en el mundo. En todo caso, señala que las perspectivas de crecimiento se han mantenido estables, pero que es temprano para evaluar si el ruido financiero reciente tendrá un impacto relevante en ellas. A nivel local, hace presente que este entorno de turbulencia financiera ha incidido principalmente en una depreciación del peso, la que se ha visto acentuada por factores idiosincrásicos, principalmente por un ajuste en el grado de cobertura cambiaria de las AFP. Sostiene que, en todo caso, no es evidente que se produzcan movimientos de portafolio adicionales o que, de producirse, se generen mayores efectos cambiarios, puesto que el tipo de cambio real se ha mantenido dentro de rangos coherentes con sus fundamentos de largo plazo. El Gerente de División Estudios reporta que en el ámbito real, la actividad y la demanda siguen repuntando, y a una velocidad algo mayor que la prevista en la Reunión anterior. En todo caso, plantea que esto no ha llevado a modificar el perfil de expansión trimestre a trimestre durante el primer semestre de este año, y se enmarca dentro de un escenario de crecimiento para el año 2010 compatible con el del Informe de Política Monetaria de diciembre. Por el lado de la inflación, el señor Pablo García destaca que la divulgación del nuevo IPC nacional no produjo cambios de primer orden en el diagnóstico respecto de la dinámica de precios prevaleciente durante el año 2009. Indica que más allá de fenómenos vinculados a los cambios en el impuesto de timbres y estampillas en un contexto de cambio de base de referencia, tanto la estacionalidad mensual como las cifras de inflación más subyacentes a nivel nacional resultaron ser similares a las conocidas para el Gran Santiago. En términos de perspectivas de inflación, el señor García subraya que sí se produce una modificación al alza, pero de nuevo vinculada, por un lado, al nivel del ítem de gasto financiero en el nuevo índice y, por otro, a un mayor precio de los combustibles en pesos. Afirma que estos factores más que compensan una trayectoria esperada para el IPCX1, la que es entre una y dos décimas menor que la prevista el mes pasado. En el mercado del crédito, el Gerente de División aludido destaca un aumento en los volúmenes, así como en algunas tasas. Menciona que aunque lo último podría sugerir algún grado de restricción, lo primero sugiere que podría estar ocurriendo lo contrario, lo que es congruente con los resultados de la ECC conocida hace un mes. Siguiendo las noticias de actividad y precios, plantea que las expectativas privadas para la TPM se ubican entre 25 y 50 puntos base por sobre las de la RPM pasada, pero a plazos medianos, y agrega que el mercado, en general, no anticipa un cambio en la oportunidad en que se iniciará el proceso de alza de tasas. El señor Pablo García indica a continuación que sigue siendo natural que la principal consideración para las opciones sea el contraste entre las proyecciones de dicho Informe y la evaluación de la coyuntura reciente, a fin de deducir cambios en la trayectoria implícita de la TPM coherente con la convergencia de la inflación a la meta. Destaca luego que las perspectivas de crecimiento de corto plazo exceden las del Informe de diciembre, pero se concentran principalmente en el dinamismo del cuarto trimestre del año pasado. Hace presente que este mayor dinamismo de la actividad ha estado vinculado este mes a sectores distintos de recursos naturales, y que la demanda interna también muestra un mayor crecimiento, tanto en el consumo como en la inversión y las existencias. Por otro lado, menciona que en el mercado laboral se ha seguido atenuando el repunte reciente del empleo. En todo caso, precisa que no se han revisado de manera relevante las proyecciones del primer semestre, lo que refleja que, desde el punto de vista de las holguras, las proyecciones no sugieren un cierre de brechas radicalmente distinto al previsto. Desde el punto de vista de la inflación, el señor García expresa que, aunque las proyecciones para el IPC se han corregido al alza y ahora se espera que en los próximos trimestres la inflación anual sea casi un punto mayor que la proyectada, ello refleja el impacto de fenómenos que se estiman de una sola vez y que la inflación del IPCX1 sigue siendo muy reducida. Con todo, indica que de concretarse los aumentos impositivos previstos, la variación anual del IPC se acercaría a la parte inferior del rango meta a fines del primer semestre del año. Las expectativas de inflación privadas, añade, siguen en todo caso siendo similares a las proyecciones del Banco al horizonte habitual de política. De esta forma, el Gerente de División Estudios hace presente que se estima que las noticias de actividad e inflación permiten reducir de forma relevante los riesgos que se consideraban en Reuniones pasadas, en términos que las presiones inflacionarias podrían ser indeseablemente bajas por un tiempo más prolongado. Indica que no parece haber suficiente información en la coyuntura para, por otro lado, validar un entorno que requiera un retiro del estímulo monetario más acelerado que el previsto, sobre todo en presencia de la mayor volatilidad global, aclarando que esto no significa que en los meses venideros no se pueda evaluar dicha posibilidad. Así, desde el punto de vista del mensaje respecto de la TPM, manifiesta que la opción más plausible parece ser la de mantener el lenguaje y los contenidos de la RPM pasada, en particular en lo que se refiere a que la TPM se mantendrá en el nivel mínimo de 0,50%, al menos hasta el segundo trimestre de este año. El señor Pablo García plantea que, en esta ocasión, se puede considerar alterar algunas otras dimensiones del comunicado: la primera se refiere, evidentemente, al contexto global y la mayor volatilidad que se ha observado; la segunda, a la mención a que las condiciones crediticias se han vuelto menos estrechas, con una referencia hacia una mayor normalización o relajamiento relativo; la tercera, a la dinámica salarial, que parece algo redundante en estas circunstancias. Agrega que debido a que el tipo de cambio real está en torno a los valores considerados razonables para sus fundamentos, puede ser conveniente no hacer mención sobre este tema. Con relación a aspectos comunicacionales y tácticos, el señor García estima que, al igual que en la Reunión pasada, no existen expectativas privadas de cambios en la instancia monetaria y que el foco de la atención estará puesto en la referencia a aspectos específicos del comunicado respecto del de enero, como los mencionados con anterioridad.",,RPM-2010-02-11,2959,1,True,2010,7553,1255,False,False,12,B_opciones,2010_alza_emergencia
2010-12-16,5369,RPM-2010-12-16:3642:1,Consejo del Banco Central de Chile,Consejo,acuerdo_comunicado,apertura_cierre,El Consejo aprueba el texto del Comunicado. Se levanta la Sesión a las 17:05 horas.,,RPM-2010-12-16,3642,1,True,2010,83,15,False,False,12,A_consejo,2010_alza_emergencia
2010-09-16,5093,RPM-2010-09-16:3428:1,Sebastián Claro Edwards,Consejero,decision_tpm,decision_tpm,"El Consejero señor Sebastián Claro señala que, en su opinión, hay tres o cuatro fenómenos que vale la pena tener en cuenta a la hora de evaluar el curso futuro de la política monetaria, que estima que no son determinantes para la decisión de hoy, pero sí son claves o pueden serio para establecer su curso futuro. Plantea que en el sector externo, las débiles perspectivas para la recuperación económica en los países desarrollados han continuado desde la última Reunión y que se percibe con mayor nitidez que el proceso de desendeudamiento en hogares y gobiernos tomará tiempo. Por otro lado, menciona que las señales en países en desarrollo han seguido siendo positivas, aunque en algunas economías ya se comienza a notar cierta desaceleración en el crecimiento en el margen. Hace presente que el escenario base con el cual se ha venido trabajando es, por ahora, uno donde los países en desarrollo siguen siendo capaces de mantener un dinamismo importante en los próximos trimestres. Agrega que este desacople es factible porque en muchos países la contracción en la inversión y el consumo fue muy significativa durante la crisis, por lo que hay espacio importante para su recuperación. Sin embargo, se abre, a su juicio, un escenario de incertidumbre importante hacia mediano plazo que, eventualmente, hay que considerar y monitorear. En este contexto, manifiesta que la recuperación de los países en desarrollo ha estado acompañada de bajos registros de inflación, que es probable que reflejen el impacto del fortalecimiento de sus monedas. Destaca que este fenómeno también se está haciendo más evidente y es coherente con las señales de que los procesos de normalización de la política monetaria en varios países están en un gradual proceso de finalización, junto con perspectivas de menores tasas en los países desarrollados. El Consejero señor Sebastián Claro señala que, internamente, la actividad sigue mostrando un dinamismo importante. Sobre el particular, indica que el consumo de durables y la inversión en maquinarias y equipos siguen muy dinámicas, aunque la construcción permanece débil, y que las perspectivas de crecimiento en los próximos trimestres son auspiciosas. Enfatiza que sí es clave en esta dinámica que se materialice el cambio en la composición de la demanda hacia la inversión en construcción y con un mayor impulso externo, subrayando que la rapidez de esta transición es central para las perspectivas futuras de demanda, inflación y política monetaria. Advierte que la mantención de un alto dinamismo del consumo durable representa un riesgo a monitorear, pero que dada su mayor respuesta a variaciones en la parte corta de la estructura de tasas que la inversión, resulta clave para mantener una demanda vigorosa hacia el mediano plazo que este último componente retome un ritmo de crecimiento importante, lo que todavía no se observa. El señor Sebastián Claro continúa, manifestando que si bien el crédito ha seguido normalizándose, todavía se observa constreñido, tanto por mayores restricciones de los oferentes en algunos segmentos como por sectores donde la demanda se mantiene baja. Menciona que la tasa de crecimiento del M1 ha ido disminuyendo de manera importante, estando ya cerca del 20% nominal en doce meses, y que el crecimiento del M2 y M3 en doce meses se mantiene acotado, en torno al 6 y 7%. A su juicio, estas cifras muestran que el crédito ha comenzado a recuperar un ritmo de normalidad, sin dar muestras de un dinamismo excesivo que pudiera señalizar la necesidad de apurar la normalización de la política monetaria, ya que las condiciones actuales parecen descartar esa opción. Agrega que en el mercado laboral continúa un dinamismo importante en la creación de empleo, con remuneraciones nominales creciendo en torno al 4% en doce meses, lo que parece coherente con expectativas de inflación bien comportadas, un crecimiento de la productividad acotada y una tasa de desempleo todavía alta. En materia de inflación, indica que, en el corto plazo, los registros de inflación siguen sorprendiendo a la baja, citando que el dato de agosto fue menor al esperado. Al respecto, expresa que su interpretación de este fenómeno tiene tres partes. En primer lugar, plantea que los fundamentos sugieren que la inflación, especialmente su componente subyacente, debiera aumentar en los próximos meses, por lo que aun cuando los registros de inflación han sido bajos, la política monetaria debe considerar las perspectivas futuras de inflación, las que son más altas que las actuales. En segundo lugar, hace presente que, al mismo tiempo, muchos países en procesos de recuperación importante han mostrado registros de inflación bajos, lo que sugiere que el impacto de menores presiones inflacionarias externas, ya sea por baja inflación en dólares o por apreciaciones de sus monedas, es importante. Finalmente, indica que en la medida que estas condiciones continúen y que el peso siga en niveles similares a los actuales, la convergencia de la inflación podría ser algo más lenta que lo pronosticado, precisando que las últimas correcciones en las proyecciones de corto plazo son coherentes con aquello. En opinión del señor Sebastián Claro, estas consideraciones no afectan la decisión de hoy, ya que todavía existe el espacio para llevar la tasa de política monetaria hacia un nivel con tasas reales ex-ante cercanas a cero, pero que sí muestran que la posibilidad de graduar el ritmo de normalización de la política monetaria en el corto plazo es alta. En razón de lo expuesto, el Consejero señor Sebastián Claro vota por subir la tasa en 50 puntos base.",,RPM-2010-09-16,3428,1,True,2010,5604,903,False,False,12,A_consejo,2010_alza_emergencia
2010-08-12,4953,RPM-2010-08-12:3328:2,José De Gregorio Rebeco,Presidente del Banco Central,acuerdo_comunicado,acuerdo_comunicado,"Siendo las 16:00 horas, el Presidente señor José De Gregorio da inicio a la sesión de la tarde y ofrece la palabra al Gerente de División Estudios señor Pablo García, para que presente las Opciones de Política Monetaria para la presente Reunión.",,RPM-2010-08-12,3328,2,True,2010,245,42,False,False,12,A_consejo,2010_alza_emergencia
2010-10-14,5168,RPM-2010-10-14:3476:6,José De Gregorio Rebeco,Presidente del Banco Central,opciones_tpm,opciones_tpm,El Presidente señor José De Gregorio da la bienvenida al Ministro de Hacienda señor Felipe Larraín y concede la palabra al Gerente de División Estudios señor Luis Óscar Herrera para que presente las Opciones de Política Monetaria para la presente Reunión.,,RPM-2010-10-14,3476,6,True,2010,255,41,False,False,12,A_consejo,2010_alza_emergencia
