intervencion_id,meeting_id,fold,etiqueta_v3,pred_mrbert,logit_hawkish,logit_dovish,logit_neutral
RPM-2008-09-04:2100:1,RPM-2008-09-04,2,neutral,neutral,-4.4726562,-2.5839844,8.046875
RPM-2009-07-09:2608:4,RPM-2009-07-09,2,neutral,neutral,-3.46875,-3.0859375,6.5234375
RPM-2009-07-09:2629:3,RPM-2009-07-09,2,neutral,neutral,-4.0273438,-0.49438477,5.6835938
RPM-2009-07-09:2637:2,RPM-2009-07-09,2,neutral,neutral,-5.1367188,0.9536133,5.46875
RPM-2009-07-09:2644:2,RPM-2009-07-09,2,dovish,dovish,0.4951172,1.6474609,-0.48461914
RPM-2009-10-13:2714:1,RPM-2009-10-13,2,neutral,neutral,-4.6445312,-1.4833984,7.390625
RPM-2009-10-13:2715:1,RPM-2009-10-13,2,neutral,neutral,-5.0898438,-2.8320312,7.7148438
RPM-2009-10-13:2718:1,RPM-2009-10-13,2,neutral,neutral,-5.3789062,-2.0527344,9.7734375
RPM-2009-10-13:2725:5,RPM-2009-10-13,2,neutral,neutral,-5.734375,-1.3457031,8.515625
RPM-2009-10-13:2726:2,RPM-2009-10-13,2,neutral,neutral,-3.9121094,-2.2480469,8.7421875
RPM-2009-10-13:2728:1,RPM-2009-10-13,2,neutral,neutral,-4.6523438,-2.7167969,8.078125
RPM-2009-10-13:2729:1,RPM-2009-10-13,2,neutral,neutral,-4.5703125,-2.1757812,9.03125
RPM-2009-10-13:2734:2,RPM-2009-10-13,2,neutral,neutral,-5.3828125,-3.1972656,9.2109375
RPM-2009-10-13:2742:1,RPM-2009-10-13,2,neutral,neutral,-4.5507812,-1.5273438,6.3984375
RPM-2009-10-13:2747:1,RPM-2009-10-13,2,neutral,neutral,-4.4804688,-1.4472656,6.5078125
RPM-2009-10-13:2757:2,RPM-2009-10-13,2,dovish,hawkish,1.4707031,-0.4987793,0.8261719
RPM-2009-10-13:2758:1,RPM-2009-10-13,2,dovish,dovish,0.6513672,0.7832031,0.3503418
RPM-2009-12-15:2809:1,RPM-2009-12-15,2,neutral,neutral,-3.9179688,-1.4453125,6.5546875
RPM-2009-12-15:2821:1,RPM-2009-12-15,2,neutral,neutral,-5.109375,-1.4785156,8.453125
RPM-2009-12-15:2823:2,RPM-2009-12-15,2,neutral,neutral,-6.3671875,-1.2509766,10.421875
RPM-2009-12-15:2828:1,RPM-2009-12-15,2,neutral,neutral,-1.5722656,-0.033447266,4.3632812
RPM-2009-12-15:2829:1,RPM-2009-12-15,2,neutral,neutral,-2.6015625,-1.9628906,6.0625
RPM-2010-09-16:3345:1,RPM-2010-09-16,2,neutral,neutral,-3.9824219,-0.9379883,6.4335938
RPM-2010-09-16:3346:1,RPM-2010-09-16,2,neutral,neutral,-6.4179688,-1.7851562,9.8203125
RPM-2010-09-16:3354:3,RPM-2010-09-16,2,neutral,neutral,-5.3007812,-2.0742188,5.7890625
RPM-2010-09-16:3372:1,RPM-2010-09-16,2,neutral,neutral,-2.3808594,-1.2636719,5.0625
RPM-2010-09-16:3374:1,RPM-2010-09-16,2,neutral,neutral,-3.0,-1.1914062,5.4375
RPM-2010-09-16:3388:2,RPM-2010-09-16,2,neutral,neutral,-6.5195312,-2.3105469,10.5078125
RPM-2010-09-16:3389:1,RPM-2010-09-16,2,neutral,neutral,-5.3710938,-1.984375,8.2890625
RPM-2010-09-16:3395:4,RPM-2010-09-16,2,neutral,neutral,-5.6132812,-2.828125,8.7734375
RPM-2010-09-16:3409:2,RPM-2010-09-16,2,neutral,neutral,-5.640625,-2.6445312,8.640625
RPM-2010-09-16:3422:1,RPM-2010-09-16,2,neutral,neutral,-5.21875,-1.7470703,8.7734375
RPM-2011-01-13:3651:1,RPM-2011-01-13,2,neutral,neutral,-3.1074219,-1.2158203,5.6523438
RPM-2011-01-13:3656:3,RPM-2011-01-13,2,neutral,neutral,-4.4140625,-2.8027344,7.2421875
RPM-2011-01-13:3659:1,RPM-2011-01-13,2,neutral,neutral,-5.9335938,-1.4677734,7.7265625
RPM-2011-01-13:3672:1,RPM-2011-01-13,2,neutral,neutral,-3.5742188,-2.0566406,5.703125
RPM-2011-01-13:3695:1,RPM-2011-01-13,2,neutral,neutral,-3.9863281,-1.3232422,5.9375
RPM-2011-01-13:3698:1,RPM-2011-01-13,2,neutral,neutral,-4.359375,-0.80371094,4.1132812
RPM-2011-01-13:3717:1,RPM-2011-01-13,2,neutral,neutral,-4.15625,-2.6445312,7.9882812
RPM-2012-03-15:4681:1,RPM-2012-03-15,2,neutral,neutral,-4.390625,-1.0546875,6.4296875
RPM-2012-03-15:4689:2,RPM-2012-03-15,2,neutral,neutral,-2.3027344,-2.4277344,4.4492188
RPM-2012-03-15:4697:1,RPM-2012-03-15,2,neutral,neutral,-3.5976562,-1.4501953,6.2617188
RPM-2012-03-15:4701:1,RPM-2012-03-15,2,neutral,neutral,-3.7109375,-1.6972656,6.5546875
RPM-2012-03-15:4706:2,RPM-2012-03-15,2,neutral,neutral,-3.7109375,-1.9570312,7.1601562
RPM-2012-03-15:4713:1,RPM-2012-03-15,2,neutral,neutral,-4.9453125,-3.3144531,8.53125
RPM-2012-03-15:4719:6,RPM-2012-03-15,2,neutral,neutral,-1.6113281,-0.9711914,2.9980469
RPM-2012-03-15:4720:1,RPM-2012-03-15,2,neutral,neutral,-5.6015625,-2.7285156,10.015625
RPM-2012-03-15:4721:1,RPM-2012-03-15,2,neutral,neutral,-1.3007812,0.33081055,2.2402344
RPM-2013-11-19:5861:1,RPM-2013-11-19,2,neutral,neutral,-3.7441406,0.031585693,4.7929688
RPM-2013-11-19:5864:1,RPM-2013-11-19,2,neutral,neutral,-1.7128906,0.1171875,3.5175781
RPM-2013-11-19:5866:1,RPM-2013-11-19,2,neutral,neutral,-3.0722656,-0.6225586,5.3242188
RPM-2013-11-19:5872:1,RPM-2013-11-19,2,neutral,neutral,-5.0,-2.09375,8.765625
RPM-2013-11-19:5873:1,RPM-2013-11-19,2,neutral,neutral,-5.7539062,-0.69384766,7.0273438
RPM-2013-11-19:5884:3,RPM-2013-11-19,2,neutral,neutral,-4.4257812,-3.203125,9.671875
RPM-2013-11-19:5900:1,RPM-2013-11-19,2,dovish,neutral,-2.1210938,1.515625,1.8837891
RPM-2013-11-19:5901:1,RPM-2013-11-19,2,dovish,dovish,-1.4541016,3.3027344,0.36669922
RPM-2014-09-11:6397:1,RPM-2014-09-11,2,neutral,neutral,-5.2148438,-0.4074707,7.7070312
RPM-2014-09-11:6405:1,RPM-2014-09-11,2,neutral,neutral,-5.4921875,0.75683594,5.3984375
RPM-2014-09-11:6406:1,RPM-2014-09-11,2,neutral,neutral,-4.421875,-1.9013672,7.2890625
RPM-2014-09-11:6414:1,RPM-2014-09-11,2,neutral,neutral,-3.796875,-3.2382812,5.6992188
RPM-2014-09-11:6415:3,RPM-2014-09-11,2,neutral,dovish,-4.6132812,2.40625,1.0253906
RPM-2014-09-11:6423:1,RPM-2014-09-11,2,neutral,neutral,-4.8632812,-1.7890625,7.7539062
RPM-2014-09-11:6437:1,RPM-2014-09-11,2,dovish,dovish,-1.1611328,1.8613281,0.10217285
RPM-2015-01-15:6550:1,RPM-2015-01-15,2,neutral,neutral,-5.9921875,-1.34375,9.5
RPM-2015-01-15:6562:1,RPM-2015-01-15,2,neutral,neutral,-4.5820312,-0.87841797,7.0078125
RPM-2015-01-15:6584:1,RPM-2015-01-15,2,neutral,neutral,-4.7148438,-1.7412109,7.7851562
RPM-2015-01-15:6585:1,RPM-2015-01-15,2,neutral,neutral,-1.8955078,1.0244141,1.578125
RPM-2015-01-15:6586:3,RPM-2015-01-15,2,neutral,neutral,-3.8632812,-1.0390625,6.6367188
RPM-2015-01-15:6592:1,RPM-2015-01-15,2,neutral,neutral,-5.9335938,-2.6015625,9.5078125
RPM-2005-01-11:10:1,RPM-2005-01-11,3,neutral,neutral,-2.8476562,-3.6074219,3.4140625
RPM-2005-01-11:11:1,RPM-2005-01-11,3,neutral,neutral,-5.1054688,-2.1171875,5.984375
RPM-2005-01-11:12:1,RPM-2005-01-11,3,neutral,neutral,-3.7792969,-1.9101562,4.3085938
RPM-2005-01-11:13:1,RPM-2005-01-11,3,neutral,neutral,-2.9355469,-1.3876953,5.28125
RPM-2005-01-11:14:1,RPM-2005-01-11,3,neutral,neutral,-2.5507812,-2.9375,2.8730469
RPM-2005-01-11:15:1,RPM-2005-01-11,3,neutral,neutral,-5.2890625,-3.4785156,7.171875
RPM-2005-01-11:16:1,RPM-2005-01-11,3,neutral,neutral,-4.7226562,-4.3203125,7.078125
RPM-2005-01-11:17:1,RPM-2005-01-11,3,neutral,neutral,-4.9492188,-4.1015625,6.1640625
RPM-2005-01-11:18:1,RPM-2005-01-11,3,neutral,neutral,-5.5546875,-3.6269531,6.4882812
RPM-2005-01-11:19:1,RPM-2005-01-11,3,neutral,neutral,-6.5,-3.8320312,7.71875
RPM-2005-01-11:1:1,RPM-2005-01-11,3,neutral,neutral,-2.2304688,-2.6113281,4.6328125
RPM-2005-01-11:20:1,RPM-2005-01-11,3,neutral,neutral,-4.6054688,-2.59375,6.3476562
RPM-2005-01-11:21:1,RPM-2005-01-11,3,neutral,neutral,-3.75,-4.5820312,5.1367188
RPM-2005-01-11:22:1,RPM-2005-01-11,3,neutral,neutral,-4.5507812,-3.2285156,6.1171875
RPM-2005-01-11:23:1,RPM-2005-01-11,3,neutral,neutral,-5.265625,-3.2226562,6.5625
RPM-2005-01-11:24:1,RPM-2005-01-11,3,neutral,neutral,-3.234375,-2.4765625,6.84375
RPM-2005-01-11:25:1,RPM-2005-01-11,3,neutral,neutral,-3.9765625,-3.7050781,5.4960938
RPM-2005-01-11:26:1,RPM-2005-01-11,3,neutral,neutral,-2.5527344,-1.1943359,3.5351562
RPM-2005-01-11:27:1,RPM-2005-01-11,3,neutral,neutral,-4.4179688,-3.1660156,8.546875
RPM-2005-01-11:28:1,RPM-2005-01-11,3,neutral,neutral,-5.9570312,-3.6933594,7.609375
RPM-2005-01-11:28:2,RPM-2005-01-11,3,neutral,neutral,-2.8027344,-3.5195312,6.484375
RPM-2005-01-11:29:1,RPM-2005-01-11,3,neutral,neutral,-0.87646484,-2.4082031,3.1035156
RPM-2005-01-11:2:1,RPM-2005-01-11,3,neutral,neutral,-4.4570312,-2.9550781,6.25
RPM-2005-01-11:30:1,RPM-2005-01-11,3,hawkish,hawkish,0.26489258,-1.5712891,-0.6430664
RPM-2005-01-11:31:1,RPM-2005-01-11,3,neutral,neutral,-3.2089844,-2.0566406,5.3085938
RPM-2005-01-11:32:1,RPM-2005-01-11,3,neutral,neutral,-1.1894531,-2.4121094,2.1621094
RPM-2005-01-11:33:1,RPM-2005-01-11,3,neutral,neutral,-1.9042969,-3.4003906,3.2714844
RPM-2005-01-11:34:1,RPM-2005-01-11,3,neutral,neutral,-2.3007812,-2.5566406,3.9804688
RPM-2005-01-11:35:1,RPM-2005-01-11,3,neutral,neutral,-1.9716797,-2.2363281,2.0332031
RPM-2005-01-11:36:1,RPM-2005-01-11,3,neutral,neutral,-1.2558594,-2.0019531,1.7011719
RPM-2005-01-11:37:1,RPM-2005-01-11,3,neutral,neutral,-2.421875,-1.4482422,4.9726562
RPM-2005-01-11:38:1,RPM-2005-01-11,3,hawkish,hawkish,2.2871094,0.0496521,-3.7460938
RPM-2005-01-11:39:1,RPM-2005-01-11,3,hawkish,hawkish,1.4492188,-1.6328125,-2.2851562
RPM-2005-01-11:3:1,RPM-2005-01-11,3,neutral,neutral,-1.8984375,-1.1484375,1.3349609
RPM-2005-01-11:40:1,RPM-2005-01-11,3,neutral,neutral,-2.9375,-2.3046875,6.6835938
RPM-2005-01-11:41:1,RPM-2005-01-11,3,hawkish,hawkish,5.0429688,-0.56933594,-4.4023438
RPM-2005-01-11:42:1,RPM-2005-01-11,3,neutral,neutral,-1.1542969,-1.7138672,0.9638672
RPM-2005-01-11:43:1,RPM-2005-01-11,3,neutral,neutral,-3.1484375,-2.0742188,3.7675781
RPM-2005-01-11:44:1,RPM-2005-01-11,3,neutral,neutral,-1.8525391,-1.1845703,1.4228516
RPM-2005-01-11:45:1,RPM-2005-01-11,3,neutral,neutral,-4.59375,-2.7382812,6.796875
RPM-2005-01-11:46:1,RPM-2005-01-11,3,hawkish,neutral,-0.18530273,-2.8515625,2.171875
RPM-2005-01-11:47:1,RPM-2005-01-11,3,neutral,neutral,-4.2421875,-2.1894531,5.7539062
RPM-2005-01-11:48:1,RPM-2005-01-11,3,neutral,neutral,-4.0,-1.515625,5.0898438
RPM-2005-01-11:49:1,RPM-2005-01-11,3,neutral,neutral,-4.3867188,-1.9072266,8.0078125
RPM-2005-01-11:4:1,RPM-2005-01-11,3,neutral,neutral,-1.4189453,-1.65625,0.98046875
RPM-2005-01-11:50:1,RPM-2005-01-11,3,hawkish,hawkish,3.6542969,0.52685547,-5.203125
RPM-2005-01-11:51:1,RPM-2005-01-11,3,hawkish,hawkish,3.4179688,-0.1361084,-4.1796875
RPM-2005-01-11:52:1,RPM-2005-01-11,3,hawkish,hawkish,1.6933594,-0.8828125,-2.4199219
RPM-2005-01-11:53:1,RPM-2005-01-11,3,hawkish,hawkish,-0.31567383,-0.6796875,-0.99853516
RPM-2005-01-11:54:1,RPM-2005-01-11,3,hawkish,hawkish,3.7460938,0.0056610107,-4.3515625
RPM-2005-01-11:55:1,RPM-2005-01-11,3,neutral,neutral,-1.6328125,-0.15075684,3.3164062
RPM-2005-01-11:56:1,RPM-2005-01-11,3,hawkish,neutral,0.3618164,0.2322998,1.0634766
RPM-2005-01-11:57:1,RPM-2005-01-11,3,hawkish,hawkish,2.1308594,-1.1552734,-1.9453125
RPM-2005-01-11:5:1,RPM-2005-01-11,3,hawkish,neutral,-0.5126953,-0.85253906,-0.2775879
RPM-2005-01-11:6:1,RPM-2005-01-11,3,neutral,neutral,-3.9140625,-3.8066406,9.375
RPM-2005-01-11:7:1,RPM-2005-01-11,3,neutral,neutral,-3.5703125,-3.2402344,6.9179688
RPM-2005-01-11:8:1,RPM-2005-01-11,3,neutral,neutral,-6.5039062,-4.3671875,8.0390625
RPM-2005-01-11:9:1,RPM-2005-01-11,3,neutral,neutral,-6.2148438,-4.2578125,6.8046875
RPM-2005-10-11:405:1,RPM-2005-10-11,3,neutral,neutral,-2.5410156,-1.8623047,6.171875
RPM-2005-10-11:436:1,RPM-2005-10-11,3,neutral,neutral,-6.1054688,-4.03125,7.6445312
RPM-2005-10-11:437:1,RPM-2005-10-11,3,neutral,neutral,-3.6074219,-3.0996094,6.2070312
RPM-2006-09-07:835:1,RPM-2006-09-07,3,neutral,neutral,-4.890625,-3.8808594,8.109375
RPM-2006-09-07:838:1,RPM-2006-09-07,3,neutral,neutral,-4.4882812,-2.3515625,2.4824219
RPM-2006-09-07:857:1,RPM-2006-09-07,3,neutral,neutral,-6.6445312,-4.5351562,7.0859375
RPM-2006-09-07:866:1,RPM-2006-09-07,3,neutral,neutral,-3.1308594,-1.7988281,6.8828125
RPM-2006-09-07:867:1,RPM-2006-09-07,3,neutral,neutral,-1.3730469,-2.1308594,1.5908203
RPM-2006-09-07:873:1,RPM-2006-09-07,3,hawkish,neutral,-2.4121094,-1.7617188,1.5166016
RPM-2006-12-14:1001:1,RPM-2006-12-14,3,neutral,neutral,-4.2109375,-2.8242188,5.5195312
RPM-2006-12-14:1003:4,RPM-2006-12-14,3,neutral,neutral,-4.484375,-2.2617188,6.9804688
RPM-2006-12-14:1010:5,RPM-2006-12-14,3,neutral,neutral,-4.4414062,-2.8183594,5.6171875
RPM-2006-12-14:1014:3,RPM-2006-12-14,3,neutral,neutral,-2.2851562,-3.3203125,4.5195312
RPM-2006-12-14:1017:1,RPM-2006-12-14,3,neutral,neutral,-1.09375,-0.8383789,-0.14050293
RPM-2006-12-14:1019:1,RPM-2006-12-14,3,hawkish,hawkish,0.34448242,-0.03390503,-1.6816406
RPM-2006-12-14:1021:1,RPM-2006-12-14,3,neutral,neutral,-3.0507812,-0.9819336,6.5195312
RPM-2006-12-14:989:1,RPM-2006-12-14,3,neutral,neutral,-6.1367188,-2.3769531,7.7382812
RPM-2007-01-11:1023:1,RPM-2007-01-11,3,neutral,neutral,-6.0390625,-2.3066406,7.8164062
RPM-2007-01-11:1030:1,RPM-2007-01-11,3,neutral,neutral,-3.7910156,-2.8261719,5.2265625
RPM-2007-01-11:1043:1,RPM-2007-01-11,3,neutral,neutral,-2.4003906,-2.3027344,2.4804688
RPM-2007-01-11:1045:1,RPM-2007-01-11,3,neutral,neutral,-2.9003906,-2.6777344,4.2421875
RPM-2007-01-11:1047:3,RPM-2007-01-11,3,neutral,neutral,-2.5371094,-2.0722656,7.3828125
RPM-2007-01-11:1047:5,RPM-2007-01-11,3,neutral,neutral,-3.3203125,-2.3789062,7.5429688
RPM-2007-01-11:1049:3,RPM-2007-01-11,3,dovish,neutral,-0.7495117,-0.8808594,-0.21386719
RPM-2007-01-11:1050:1,RPM-2007-01-11,3,dovish,hawkish,0.52197266,-0.47436523,-1.4736328
RPM-2007-01-11:1054:1,RPM-2007-01-11,3,dovish,hawkish,-0.12243652,-0.7055664,-1.2587891
RPM-2007-01-11:1057:1,RPM-2007-01-11,3,dovish,dovish,-1.3388672,0.11987305,-1.5351562
RPM-2007-01-11:1058:1,RPM-2007-01-11,3,neutral,neutral,-2.9589844,-0.8149414,6.4570312
RPM-2008-01-10:1618:1,RPM-2008-01-10,3,neutral,neutral,-4.234375,-2.5664062,4.5703125
RPM-2008-01-10:1619:2,RPM-2008-01-10,3,neutral,neutral,-5.2265625,-1.6308594,6.9179688
RPM-2008-01-10:1628:1,RPM-2008-01-10,3,neutral,neutral,-5.1796875,-4.0820312,7.2617188
RPM-2008-01-10:1628:2,RPM-2008-01-10,3,neutral,neutral,-3.8359375,-3.2070312,6.8007812
RPM-2008-01-10:1629:1,RPM-2008-01-10,3,hawkish,hawkish,0.75439453,-0.042022705,-1.7128906
RPM-2008-01-10:1636:1,RPM-2008-01-10,3,hawkish,hawkish,0.38330078,-0.58496094,-0.97216797
RPM-2008-01-10:1637:1,RPM-2008-01-10,3,hawkish,hawkish,1.46875,-0.54296875,-2.3125
RPM-2009-08-13:2656:1,RPM-2009-08-13,3,neutral,neutral,-1.8798828,-2.2636719,3.8925781
RPM-2009-08-13:2659:1,RPM-2009-08-13,3,neutral,neutral,-5.9570312,-3.8515625,5.9414062
RPM-2009-08-13:2660:1,RPM-2009-08-13,3,neutral,neutral,-3.9160156,-1.9160156,2.1835938
RPM-2009-08-13:2665:1,RPM-2009-08-13,3,neutral,neutral,-4.4257812,-2.4921875,3.9902344
RPM-2009-08-13:2668:1,RPM-2009-08-13,3,neutral,neutral,-6.3203125,-3.0703125,7.3164062
RPM-2009-08-13:2674:3,RPM-2009-08-13,3,neutral,neutral,-6.7890625,-2.9316406,7.1328125
RPM-2009-08-13:2674:5,RPM-2009-08-13,3,neutral,neutral,-4.6054688,-2.140625,7.0507812
RPM-2009-08-13:2677:1,RPM-2009-08-13,3,neutral,neutral,-3.5664062,-2.2773438,2.8457031
RPM-2009-08-13:2679:1,RPM-2009-08-13,3,neutral,neutral,-5.2070312,-3.7988281,6.25
RPM-2009-08-13:2680:3,RPM-2009-08-13,3,neutral,neutral,-2.4375,-1.6835938,6.5820312
RPM-2009-08-13:2681:1,RPM-2009-08-13,3,neutral,dovish,-0.085632324,0.4658203,-1.2080078
RPM-2009-08-13:2688:1,RPM-2009-08-13,3,dovish,dovish,-0.86083984,0.6381836,-1.3212891
RPM-2010-06-15:3132:2,RPM-2010-06-15,3,neutral,neutral,-7.5585938,-4.8984375,6.4570312
RPM-2010-06-15:3134:1,RPM-2010-06-15,3,neutral,neutral,-6.6445312,-3.4902344,8.1953125
RPM-2010-06-15:3135:1,RPM-2010-06-15,3,neutral,neutral,-4.7578125,-3.2929688,5.6210938
RPM-2010-06-15:3137:1,RPM-2010-06-15,3,neutral,neutral,-2.7558594,-2.0996094,2.2324219
RPM-2010-06-15:3147:1,RPM-2010-06-15,3,neutral,neutral,-5.0625,-2.65625,7.8125
RPM-2010-06-15:3151:1,RPM-2010-06-15,3,neutral,neutral,-5.7109375,-3.3847656,6.0273438
RPM-2010-06-15:3166:1,RPM-2010-06-15,3,neutral,neutral,-4.5820312,-4.7460938,4.796875
RPM-2010-06-15:3188:1,RPM-2010-06-15,3,neutral,neutral,-4.3789062,-2.6289062,5.09375
RPM-2010-06-15:3192:1,RPM-2010-06-15,3,neutral,neutral,-2.3105469,-4.7539062,2.7949219
RPM-2010-06-15:3199:1,RPM-2010-06-15,3,hawkish,dovish,-0.7006836,0.24475098,-1.8496094
RPM-2011-08-18:4216:1,RPM-2011-08-18,3,neutral,neutral,-4.59375,-1.7617188,6.2265625
RPM-2011-08-18:4224:2,RPM-2011-08-18,3,neutral,neutral,-6.1132812,-2.5722656,6.3007812
RPM-2011-08-18:4234:2,RPM-2011-08-18,3,neutral,neutral,-6.59375,-3.1582031,4.921875
RPM-2011-08-18:4252:2,RPM-2011-08-18,3,neutral,neutral,-4.5625,-3.1289062,8.90625
RPM-2011-08-18:4263:1,RPM-2011-08-18,3,neutral,neutral,-2.9511719,-3.0,6.140625
RPM-2011-08-18:4267:2,RPM-2011-08-18,3,neutral,neutral,-5.109375,-2.7304688,6.7539062
RPM-2011-08-18:4267:3,RPM-2011-08-18,3,neutral,neutral,-2.6621094,-1.1660156,8.171875
RPM-2011-08-18:4272:1,RPM-2011-08-18,3,neutral,dovish,-2.0058594,0.35327148,-0.38354492
RPM-2011-08-18:4280:1,RPM-2011-08-18,3,neutral,neutral,-1.1015625,0.14416504,0.16174316
RPM-2012-04-17:4743:1,RPM-2012-04-17,3,neutral,neutral,-4.8515625,-2.5292969,5.09375
RPM-2012-04-17:4749:1,RPM-2012-04-17,3,neutral,neutral,-6.9804688,-4.140625,11.15625
RPM-2012-04-17:4770:1,RPM-2012-04-17,3,neutral,neutral,-3.9667969,-3.0800781,7.515625
RPM-2012-04-17:4771:1,RPM-2012-04-17,3,neutral,neutral,-5.640625,-0.7089844,6.0390625
RPM-2012-04-17:4778:3,RPM-2012-04-17,3,neutral,neutral,-3.8515625,-2.8203125,6.7617188
RPM-2012-04-17:4779:1,RPM-2012-04-17,3,neutral,neutral,-3.3378906,-1.1601562,8.375
RPM-2012-04-17:4788:2,RPM-2012-04-17,3,neutral,neutral,-3.4863281,0.26391602,3.8769531
RPM-2012-04-17:4790:2,RPM-2012-04-17,3,neutral,neutral,-2.0117188,0.03363037,0.58984375
RPM-2013-01-17:5279:2,RPM-2013-01-17,3,neutral,neutral,-6.3398438,-3.625,6.4609375
RPM-2013-01-17:5283:1,RPM-2013-01-17,3,neutral,neutral,-4.9257812,-1.2177734,4.265625
RPM-2013-01-17:5302:1,RPM-2013-01-17,3,neutral,neutral,-2.796875,-1.3544922,2.1113281
RPM-2013-01-17:5306:1,RPM-2013-01-17,3,neutral,neutral,-6.5859375,-2.4921875,5.1367188
RPM-2013-01-17:5322:1,RPM-2013-01-17,3,neutral,neutral,-3.2167969,-0.9301758,2.5625
RPM-2014-03-13:6057:1,RPM-2014-03-13,3,neutral,neutral,-2.0585938,-2.1933594,4.09375
RPM-2014-03-13:6063:1,RPM-2014-03-13,3,neutral,neutral,-7.328125,-2.8046875,8.6328125
RPM-2014-03-13:6075:1,RPM-2014-03-13,3,neutral,neutral,-5.71875,-3.1835938,10.734375
RPM-2014-03-13:6087:1,RPM-2014-03-13,3,neutral,neutral,-3.8144531,-1.5908203,3.6640625
RPM-2014-03-13:6093:2,RPM-2014-03-13,3,neutral,neutral,-5.8320312,-2.9296875,6.9453125
RPM-2014-03-13:6103:2,RPM-2014-03-13,3,neutral,neutral,-4.5,-1.4013672,6.2460938
RPM-2014-03-13:6112:1,RPM-2014-03-13,3,neutral,neutral,-6.890625,-3.1152344,6.6796875
RPM-2014-07-15:6319:3,RPM-2014-07-15,3,neutral,neutral,-3.7773438,-2.9355469,3.6445312
RPM-2014-07-15:6325:1,RPM-2014-07-15,3,dovish,neutral,-4.03125,-1.9902344,4.2695312
RPM-2014-07-15:6337:1,RPM-2014-07-15,3,neutral,neutral,-6.2382812,-2.796875,10.296875
RPM-2014-07-15:6340:1,RPM-2014-07-15,3,dovish,dovish,0.14318848,0.42504883,-2.5644531
RPM-2014-07-15:6340:3,RPM-2014-07-15,3,dovish,dovish,-0.5136719,1.4794922,-2.4882812
RPM-2014-07-15:6341:1,RPM-2014-07-15,3,neutral,neutral,-2.9863281,-1.2753906,6.3242188
RPM-2014-08-14:6368:3,RPM-2014-08-14,3,neutral,neutral,-4.953125,-3.8730469,6.8867188
RPM-2014-08-14:6369:1,RPM-2014-08-14,3,neutral,neutral,-7.1210938,-2.9824219,8.6953125
RPM-2014-08-14:6386:1,RPM-2014-08-14,3,dovish,dovish,-1.2529297,1.2138672,-1.4765625
RPM-2014-08-14:6389:3,RPM-2014-08-14,3,dovish,hawkish,1.8925781,0.7294922,-3.7890625
RPM-2015-03-19:6664:1,RPM-2015-03-19,3,neutral,neutral,-4.0195312,-1.875,4.1015625
RPM-2015-03-19:6671:1,RPM-2015-03-19,3,neutral,neutral,-5.7578125,-2.7148438,7.0585938
RPM-2015-03-19:6680:1,RPM-2015-03-19,3,neutral,neutral,-5.1796875,-3.4453125,10.53125
RPM-2015-03-19:6681:1,RPM-2015-03-19,3,dovish,neutral,-1.9902344,-0.6923828,0.43041992
RPM-2015-03-19:6682:1,RPM-2015-03-19,3,neutral,neutral,-3.9199219,-2.1523438,7.28125
RPM-2005-07-12:296:1,RPM-2005-07-12,4,neutral,neutral,-3.2988281,-2.0078125,7.125
RPM-2005-07-12:297:1,RPM-2005-07-12,4,neutral,neutral,-1.03125,-1.2451172,9.171875
RPM-2005-07-12:308:1,RPM-2005-07-12,4,hawkish,hawkish,1.9472656,0.37817383,-1.3037109
RPM-2005-11-10:474:1,RPM-2005-11-10,4,neutral,neutral,-1.2539062,-2.03125,5.40625
RPM-2005-11-10:479:1,RPM-2005-11-10,4,neutral,neutral,-4.4375,-4.0273438,9.8828125
RPM-2005-11-10:482:1,RPM-2005-11-10,4,neutral,neutral,-5.8710938,-3.1035156,10.0546875
RPM-2005-11-10:491:1,RPM-2005-11-10,4,neutral,neutral,-2.8125,-1.4052734,11.2578125
RPM-2005-11-10:492:1,RPM-2005-11-10,4,hawkish,hawkish,3.8730469,0.9868164,-3.6308594
RPM-2005-11-10:499:1,RPM-2005-11-10,4,hawkish,hawkish,3.1367188,0.60253906,-1.96875
RPM-2005-11-10:500:1,RPM-2005-11-10,4,hawkish,hawkish,4.3789062,1.3759766,-4.5664062
RPM-2005-11-10:503:1,RPM-2005-11-10,4,hawkish,hawkish,4.5820312,-0.049926758,-4.0117188
RPM-2005-11-10:503:2,RPM-2005-11-10,4,neutral,neutral,-0.010910034,-0.33447266,5.0625
RPM-2006-03-16:601:2,RPM-2006-03-16,4,neutral,neutral,-1.8242188,-1.5439453,6.390625
RPM-2006-03-16:614:1,RPM-2006-03-16,4,neutral,neutral,-2.5292969,-1.6357422,10.40625
RPM-2006-03-16:614:3,RPM-2006-03-16,4,neutral,neutral,-3.8710938,-1.9707031,9.125
RPM-2006-03-16:619:1,RPM-2006-03-16,4,neutral,neutral,-2.3945312,-0.8852539,10.359375
RPM-2006-03-16:621:1,RPM-2006-03-16,4,hawkish,neutral,1.2060547,-0.4777832,1.3535156
RPM-2006-03-16:625:1,RPM-2006-03-16,4,hawkish,hawkish,2.6796875,-0.47192383,0.5263672
RPM-2007-05-10:1223:1,RPM-2007-05-10,4,neutral,neutral,-3.4199219,-1.2138672,10.890625
RPM-2007-05-10:1226:1,RPM-2007-05-10,4,neutral,neutral,-3.2128906,-3.9335938,8.0390625
