ngrama,n_palabras,intervenciones,reuniones,apariciones,tfidf_medio,df_hawkish,tasa_hawkish,df_dovish,tasa_dovish,df_neutral,tasa_neutral,asociacion_hawkish,asociacion_dovish
la percepcion,2,39,31,43,0.001370444725207754,7,0.0641025641025641,3,0.03888888888888889,29,0.02569686411149826,1.286787847973029,0.42945801502501507
la produccion,2,39,29,56,0.0015935267892535309,1,0.01282051282051282,2,0.027777777777777776,36,0.031794425087108016,-1.27955897458078,-0.09496294376109032
las importaciones de,3,39,30,46,0.0011140761386661624,4,0.038461538461538464,3,0.03888888888888889,32,0.028310104529616725,0.4224429473305955,0.42945801502501507
lo que ha,3,39,29,41,0.001303625071726316,10,0.08974358974358974,5,0.06111111111111111,24,0.021341463414634148,1.911939438809884,1.1628348137065565
los sectores,2,39,26,56,0.0011617692282272695,3,0.029914529914529916,4,0.05,32,0.028310104529616725,0.01979542857055225,0.8321055337850586
monetaria en su,3,39,34,40,0.0011370663328468533,14,0.12393162393162394,10,0.11666666666666667,15,0.013501742160278746,2.587820718549042,2.3216020252643474
nuevas,1,39,30,43,0.0008718566944135429,12,0.10683760683760683,7,0.08333333333333333,20,0.017857142857142856,2.26476154164303,1.696450434427492
por ello,2,39,29,46,0.0010681236403117615,14,0.12393162393162394,12,0.1388888888888889,13,0.011759581881533102,2.587820718549042,2.674424128097493
que existe,2,39,27,41,0.0013916772802541656,5,0.04700854700854701,9,0.10555555555555556,25,0.02221254355400697,0.7531722272520934,2.1291178277281273
que hace,2,39,33,41,0.0011404113052407533,9,0.0811965811965812,8,0.09444444444444444,22,0.0195993031358885,1.7194552412736646,1.922110569597851
referencia,1,39,31,43,0.001440461562957921,9,0.0811965811965812,3,0.03888888888888889,27,0.023954703832752614,1.7194552412736646,0.42945801502501507
registrado,1,39,33,42,0.0013285060480644198,2,0.021367521367521368,3,0.03888888888888889,34,0.03005226480836237,-0.5046255302155533,0.42945801502501507
rpm,1,39,27,53,0.001169808962797414,7,0.0641025641025641,5,0.06111111111111111,27,0.023954703832752614,1.286787847973029,1.1628348137065565
se estima que,3,39,27,56,0.0008500105451602344,5,0.04700854700854701,3,0.03888888888888889,31,0.027439024390243903,0.7531722272520934,0.42945801502501507
se observan,2,39,35,52,0.001267683712440379,6,0.05555555555555555,6,0.07222222222222222,27,0.023954703832752614,1.0366155930762848,1.4462781795307478
se ve,2,39,31,39,0.001194715438611796,12,0.10683760683760683,1,0.016666666666666666,26,0.023083623693379792,2.26476154164303,-0.8698963881263169
sobre el particular,3,39,31,39,0.0015870095006924323,3,0.029914529914529916,5,0.06111111111111111,31,0.027439024390243903,0.01979542857055225,1.1628348137065565
tarifas,1,39,23,61,0.0012818522491595235,5,0.04700854700854701,3,0.03888888888888889,31,0.027439024390243903,0.7531722272520934,0.42945801502501507
tendencias,1,39,27,48,0.0010556050168238989,11,0.09829059829059829,10,0.11666666666666667,18,0.016114982578397212,2.0929370072852365,2.3216020252643474
un punto,2,39,25,43,0.0015406635221452702,6,0.05555555555555555,4,0.05,29,0.02569686411149826,1.0366155930762848,0.8321055337850586
unitarios,1,39,17,45,0.0009879798124139234,13,0.11538461538461539,4,0.05,22,0.0195993031358885,2.4292321129932346,0.8321055337850586
2008,1,38,26,50,0.0013672221876146497,11,0.09829059829059829,4,0.05,23,0.020470383275261322,2.1444673079253183,0.8733281965115716
5 y,2,38,26,47,0.0009514210437086461,2,0.021367521367521368,6,0.07222222222222222,30,0.02656794425087108,-0.46563139859968977,1.4899995569600655
actividad en,2,38,32,42,0.0008506364413270248,10,0.08974358974358974,6,0.07222222222222222,22,0.0195993031358885,1.9616924740069839,1.4899995569600655
agrega que las,3,38,32,40,0.0010593143697513827,5,0.04700854700854701,4,0.05,29,0.02569686411149826,0.7956074935724899,0.8733281965115716
agregada,1,38,29,45,0.0014597424720996692,9,0.0811965811965812,7,0.08333333333333333,22,0.0195993031358885,1.7675495294747094,1.7415383239560303
aumentos de,2,38,30,47,0.0010302797923851374,14,0.12393162393162394,3,0.03888888888888889,21,0.018728222996515678,2.645536216405329,0.4695354544003502
bajar,1,38,33,44,0.00150888494198558,3,0.029914529914529916,16,0.18333333333333332,19,0.016986062717770034,0.05987286794588728,3.364468674876207
caso del,2,38,31,50,0.0012894406710945898,1,0.01282051282051282,3,0.03888888888888889,34,0.03005226480836237,-1.2415911243817597,0.4695354544003502
centro,1,38,20,48,0.0011178725088340925,18,0.1581196581196581,11,0.12777777777777777,9,0.008275261324041812,3.2541664264038315,2.554129894379781
como en,2,38,33,41,0.0009553340734889935,4,0.038461538461538464,7,0.08333333333333333,27,0.023954703832752614,0.46366561005710855,1.7415383239560303
concluir,1,38,32,39,0.0011563381962856867,6,0.05555555555555555,11,0.12777777777777777,21,0.018728222996515678,1.080336970505603,2.554129894379781
cuando se,2,38,27,42,0.0015281981026159471,3,0.029914529914529916,4,0.05,31,0.027439024390243903,0.05987286794588728,0.8733281965115716
de activos,2,38,30,50,0.0010943598746945321,5,0.04700854700854701,7,0.08333333333333333,26,0.023083623693379792,0.7956074935724899,1.7415383239560303
de division estudios don,4,38,29,38,0.002040452921418887,0,0.004273504273504274,0,0.005555555555555556,38,0.03353658536585366,-2.864521475301936,-2.454858888847473
de division politica,3,38,29,44,0.0017106157648178544,2,0.021367521367521368,3,0.03888888888888889,33,0.029181184668989547,-0.46563139859968977,0.4695354544003502
de division politica financiera,4,38,29,44,0.0017106157648178544,2,0.021367521367521368,3,0.03888888888888889,33,0.029181184668989547,-0.46563139859968977,0.4695354544003502
de opciones,2,38,30,50,0.0010275303205846905,12,0.10683760683760683,13,0.15,13,0.011759581881533102,2.3182008006044907,2.894389812039401
de politica monetaria que,4,38,32,38,0.0013339110516490716,12,0.10683760683760683,3,0.03888888888888889,23,0.020470383275261322,2.3182008006044907,0.4695354544003502
diagnostico,1,38,29,45,0.0013370756349965953,8,0.07264957264957266,5,0.06111111111111111,25,0.02221254355400697,1.5589905690804184,1.2052700800269531
disminuido,1,38,30,52,0.0010559820042661044,5,0.04700854700854701,6,0.07222222222222222,27,0.023954703832752614,0.7956074935724899,1.4899995569600655
division estudios don,3,38,29,38,0.002040452921418887,0,0.004273504273504274,0,0.005555555555555556,38,0.03353658536585366,-2.864521475301936,-2.454858888847473
division politica,2,38,29,44,0.0017106157648178544,2,0.021367521367521368,3,0.03888888888888889,33,0.029181184668989547,-0.46563139859968977,0.4695354544003502
division politica financiera,3,38,29,44,0.0017106157648178544,2,0.021367521367521368,3,0.03888888888888889,33,0.029181184668989547,-0.46563139859968977,0.4695354544003502
dolares,1,38,26,56,0.0015804161104367343,4,0.038461538461538464,1,0.016666666666666666,33,0.029181184668989547,0.46366561005710855,-0.8319285379272964
el siguiente,2,38,36,38,0.0011696546122275714,18,0.1581196581196581,9,0.10555555555555556,11,0.010017421602787456,3.2541664264038315,2.1772121159291724
ella,1,38,34,41,0.0018989024923387395,3,0.029914529914529916,2,0.027777777777777776,33,0.029181184668989547,0.05987286794588728,-0.05596881214522675
en el escenario base,4,38,27,51,0.0008654319599031925,11,0.09829059829059829,3,0.03888888888888889,24,0.021341463414634148,2.1444673079253183,0.4695354544003502
en su nivel,3,38,35,40,0.0009915958109612366,11,0.09829059829059829,6,0.07222222222222222,21,0.018728222996515678,2.1444673079253183,1.4899995569600655
encuentran,1,38,32,40,0.0011114197542546405,4,0.038461538461538464,7,0.08333333333333333,27,0.023954703832752614,0.46366561005710855,1.7415383239560303
estable,1,38,33,50,0.0010568266681884174,7,0.0641025641025641,3,0.03888888888888889,28,0.024825783972125436,1.331875737501567,0.4695354544003502
estudios don,2,38,29,38,0.002040452921418887,0,0.004273504273504274,0,0.005555555555555556,38,0.03353658536585366,-2.864521475301936,-2.454858888847473
exhiben,1,38,29,54,0.0015071421859551644,5,0.04700854700854701,2,0.027777777777777776,31,0.027439024390243903,0.7956074935724899,-0.05596881214522675
fondo,1,38,26,46,0.0017931184649251203,2,0.021367521367521368,6,0.07222222222222222,30,0.02656794425087108,-0.46563139859968977,1.4899995569600655
futuros,1,38,30,50,0.0011083962659185138,9,0.0811965811965812,7,0.08333333333333333,22,0.0195993031358885,1.7675495294747094,1.7415383239560303
joaquin,1,38,28,44,0.0021106728123970017,0,0.004273504273504274,3,0.03888888888888889,35,0.03092334494773519,-2.864521475301936,0.4695354544003502
joaquin vial,2,38,28,44,0.0021106728123970017,0,0.004273504273504274,3,0.03888888888888889,35,0.03092334494773519,-2.864521475301936,0.4695354544003502
la encuesta de expectativas,4,38,32,48,0.0009076745179089177,9,0.0811965811965812,2,0.027777777777777776,27,0.023954703832752614,1.7675495294747094,-0.05596881214522675
la inflacion se,3,38,33,41,0.0009031450419762163,11,0.09829059829059829,11,0.12777777777777777,16,0.014372822299651568,2.1444673079253183,2.554129894379781
la medida que,3,38,31,41,0.0010122844164477804,6,0.05555555555555555,6,0.07222222222222222,26,0.023083623693379792,1.080336970505603,1.4899995569600655
los senores,2,38,34,38,0.0021357973032470616,3,0.029914529914529916,7,0.08333333333333333,28,0.024825783972125436,0.05987286794588728,1.7415383239560303
mayor que la,3,38,28,45,0.0009520727798908816,8,0.07264957264957266,3,0.03888888888888889,27,0.023954703832752614,1.5589905690804184,0.4695354544003502
mes y,2,38,31,43,0.0014514733509169403,6,0.05555555555555555,2,0.027777777777777776,30,0.02656794425087108,1.080336970505603,-0.05596881214522675
no solo,2,38,33,41,0.0012317209775461204,4,0.038461538461538464,8,0.09444444444444444,26,0.023083623693379792,0.46366561005710855,1.9686531555348814
pasada,1,38,33,48,0.0010092618032933247,9,0.0811965811965812,4,0.05,25,0.02221254355400697,1.7675495294747094,0.8733281965115716
percepcion de,2,38,31,41,0.0013159109604165846,2,0.021367521367521368,3,0.03888888888888889,33,0.029181184668989547,-0.46563139859968977,0.4695354544003502
persistencia,1,38,26,51,0.0009137129785631939,10,0.08974358974358974,7,0.08333333333333333,21,0.018728222996515678,1.9616924740069839,1.7415383239560303
podria ser,2,38,30,41,0.0012164088579815564,11,0.09829059829059829,8,0.09444444444444444,19,0.016986062717770034,2.1444673079253183,1.9686531555348814
politica monetaria en su,4,38,34,39,0.0011209784667754162,14,0.12393162393162394,10,0.11666666666666667,14,0.012630662020905924,2.645536216405329,2.371355060461447
positiva,1,38,30,42,0.0009816243781779258,7,0.0641025641025641,5,0.06111111111111111,26,0.023083623693379792,1.331875737501567,1.2052700800269531
publico,1,38,30,50,0.0012856513562225554,3,0.029914529914529916,5,0.06111111111111111,30,0.02656794425087108,0.05987286794588728,1.2052700800269531
que el banco central,4,38,29,46,0.0012210648169893453,15,0.13247863247863248,8,0.09444444444444444,15,0.013501742160278746,2.801872524102203,1.9686531555348814
que si se,3,38,29,39,0.0017049917657535908,1,0.01282051282051282,5,0.06111111111111111,32,0.028310104529616725,-1.2415911243817597,1.2052700800269531
que su voto,3,38,33,41,0.0009853754543575652,11,0.09829059829059829,14,0.16111111111111112,13,0.011759581881533102,2.1444673079253183,3.0551988028597923
que ver,2,38,23,41,0.0018934885737537882,5,0.04700854700854701,5,0.06111111111111111,28,0.024825783972125436,0.7956074935724899,1.2052700800269531
respecto de las,3,38,32,43,0.001085983710200029,6,0.05555555555555555,2,0.027777777777777776,30,0.02656794425087108,1.080336970505603,-0.05596881214522675
respecto de lo,3,38,34,40,0.0009907175344855566,6,0.05555555555555555,2,0.027777777777777776,30,0.02656794425087108,1.080336970505603,-0.05596881214522675
se encuentran,2,38,32,40,0.0011114197542546405,4,0.038461538461538464,7,0.08333333333333333,27,0.023954703832752614,0.46366561005710855,1.7415383239560303
segunda vuelta,2,38,25,50,0.0011893262878911787,17,0.14957264957264957,9,0.10555555555555556,12,0.01088850174216028,3.1052833276358336,2.1772121159291724
significa,1,38,27,40,0.0019321580247564029,6,0.05555555555555555,1,0.016666666666666666,31,0.027439024390243903,1.080336970505603,-0.8319285379272964
siguen siendo,2,38,31,44,0.0010647804462626405,9,0.0811965811965812,4,0.05,25,0.02221254355400697,1.7675495294747094,0.8733281965115716
similares,1,38,35,46,0.0010301543799692942,5,0.04700854700854701,2,0.027777777777777776,31,0.027439024390243903,0.7956074935724899,-0.05596881214522675
solicita,1,38,34,39,0.003054268824089049,2,0.021367521367521368,1,0.016666666666666666,35,0.03092334494773519,-0.46563139859968977,-0.8319285379272964
tampoco,1,38,32,39,0.0011520999999799684,8,0.07264957264957266,6,0.07222222222222222,24,0.021341463414634148,1.5589905690804184,1.4899995569600655
todas las,2,38,26,40,0.0012920137619628594,8,0.07264957264957266,5,0.06111111111111111,25,0.02221254355400697,1.5589905690804184,1.2052700800269531
variables,1,38,29,51,0.001359248327287,8,0.07264957264957266,7,0.08333333333333333,23,0.020470383275261322,1.5589905690804184,1.7415383239560303
variaciones,1,38,26,49,0.0011877416169884377,3,0.029914529914529916,3,0.03888888888888889,32,0.028310104529616725,0.05987286794588728,0.4695354544003502
vial,1,38,28,44,0.0021106728123970017,0,0.004273504273504274,3,0.03888888888888889,35,0.03092334494773519,-2.864521475301936,0.4695354544003502
votacion,1,38,32,38,0.0023623961042783604,4,0.038461538461538464,11,0.12777777777777777,23,0.020470383275261322,0.46366561005710855,2.554129894379781
y que se,3,38,31,42,0.0012857739278157197,6,0.05555555555555555,4,0.05,28,0.024825783972125436,1.080336970505603,0.8733281965115716
24,1,37,25,39,0.000986860165110174,15,0.13247863247863248,6,0.07222222222222222,16,0.014372822299651568,2.8646082794501657,1.5350874464886037
3 anual,2,37,29,47,0.0009625310079271872,14,0.12393162393162394,9,0.10555555555555556,14,0.012630662020905924,2.7056572088429,2.2269651511262722
a 4,2,37,30,45,0.0010673913916957457,7,0.0641025641025641,8,0.09444444444444444,22,0.0195993031358885,1.3784183234385974,2.0167474437359263
a la baja en,4,37,28,40,0.0010216464639548708,4,0.038461538461538464,8,0.09444444444444444,25,0.02221254355400697,0.5061008763775052,2.0167474437359263
ademas que,2,37,25,44,0.0010775328261955102,9,0.0811965811965812,6,0.07222222222222222,22,0.0195993031358885,1.817302564671809,1.5350874464886037
al alza en,3,37,29,45,0.0008848907997306819,8,0.07264957264957266,3,0.03888888888888889,26,0.023083623693379792,1.6070848572814633,0.5107581171268633
al mismo tiempo,3,37,29,40,0.0007930418455052793,7,0.0641025641025641,8,0.09444444444444444,22,0.0195993031358885,1.3784183234385974,2.0167474437359263
alza de la,3,37,28,41,0.0010765662824989298,14,0.12393162393162394,7,0.08333333333333333,16,0.014372822299651568,2.7056572088429,1.7880809098930603
ambos,1,37,29,39,0.001171329835578485,6,0.05555555555555555,1,0.016666666666666666,30,0.02656794425087108,1.1254248600341406,-0.792934406311433
apuntan,1,37,34,45,0.0009119447486286041,7,0.0641025641025641,9,0.10555555555555556,21,0.018728222996515678,1.3784183234385974,2.2269651511262722
caido,1,37,30,38,0.0012762778708439114,5,0.04700854700854701,0,0.005555555555555556,32,0.028310104529616725,0.839328871001808,-2.4168910386484526
corriente,1,37,21,46,0.0012928648685556323,3,0.029914529914529916,2,0.027777777777777776,32,0.028310104529616725,0.10109553067240036,-0.015891372769891568
crecimiento anual,2,37,22,76,0.0009867782511032799,5,0.04700854700854701,2,0.027777777777777776,30,0.02656794425087108,0.839328871001808,-0.015891372769891568
cuanto al,2,37,28,38,0.0012499083331284685,2,0.021367521367521368,2,0.027777777777777776,33,0.029181184668989547,-0.4255539592243546,-0.015891372769891568
cuenta corriente,2,37,21,46,0.0012928648685556323,3,0.029914529914529916,2,0.027777777777777776,32,0.028310104529616725,0.10109553067240036,-0.015891372769891568
de 1,2,37,30,45,0.0014357934058745227,4,0.038461538461538464,3,0.03888888888888889,30,0.02656794425087108,0.5061008763775052,0.5107581171268633
de bienes de,3,37,26,55,0.0010841372501541001,5,0.04700854700854701,3,0.03888888888888889,29,0.02569686411149826,0.839328871001808,0.5107581171268633
de brechas,2,37,25,38,0.0009923849934827754,16,0.14102564102564102,5,0.06111111111111111,16,0.014372822299651568,3.0203944300493206,1.2489914574562708
de estas,2,37,30,38,0.0009599078708576244,10,0.08974358974358974,4,0.05,23,0.020470383275261322,2.013222774647066,0.9157634628319683
de gregorio senala que,4,37,29,39,0.002167336249119922,6,0.05555555555555555,7,0.08333333333333333,24,0.021341463414634148,1.1254248600341406,1.7880809098930603
de inventarios,2,37,25,47,0.0019793507522780835,3,0.029914529914529916,1,0.016666666666666666,33,0.029181184668989547,0.10109553067240036,-0.792934406311433
de lo anterior,3,37,31,38,0.0010597733472293151,20,0.1752136752136752,7,0.08333333333333333,10,0.009146341463414634,3.630534053066082,1.7880809098930603
de los alimentos,3,37,28,44,0.0012878105167766238,6,0.05555555555555555,3,0.03888888888888889,28,0.024825783972125436,1.1254248600341406,0.5107581171268633
de segunda vuelta,3,37,24,48,0.0011553055767485872,17,0.14957264957264957,9,0.10555555555555556,11,0.010017421602787456,3.1739960777198477,2.2269651511262722
del informe de,3,37,17,57,0.0012632404374656283,8,0.07264957264957266,3,0.03888888888888889,26,0.023083623693379792,1.6070848572814633,0.5107581171268633
detras,1,37,26,40,0.0012316842067952053,8,0.07264957264957266,5,0.06111111111111111,24,0.021341463414634148,1.6070848572814633,1.2489914574562708
don rodrigo,2,37,28,43,0.00211933285837035,1,0.01282051282051282,0,0.005555555555555556,36,0.031794425087108016,-1.202596992765896,-2.4168910386484526
ejemplo,1,37,29,44,0.0014827193576322777,6,0.05555555555555555,3,0.03888888888888889,28,0.024825783972125436,1.1254248600341406,0.5107581171268633
el caso del,3,37,30,49,0.0012213741721642057,1,0.01282051282051282,3,0.03888888888888889,33,0.029181184668989547,-1.202596992765896,0.5107581171268633
el senor consejero,3,37,29,86,0.0014782166614595998,19,0.16666666666666666,8,0.09444444444444444,10,0.009146341463414634,3.4782139186262637,2.0167474437359263
el vicepresidente senor manuel,4,37,25,43,0.0026951808265246713,2,0.021367521367521368,2,0.027777777777777776,33,0.029181184668989547,-0.4255539592243546,-0.015891372769891568
en cuanto al,3,37,28,38,0.0012499083331284685,2,0.021367521367521368,2,0.027777777777777776,33,0.029181184668989547,-0.4255539592243546,-0.015891372769891568
en los mercados financieros,4,37,29,49,0.0008728086524327714,10,0.08974358974358974,2,0.027777777777777776,25,0.02221254355400697,2.013222774647066,-0.015891372769891568
en razon,2,37,28,37,0.0011589450647093297,4,0.038461538461538464,8,0.09444444444444444,25,0.02221254355400697,0.5061008763775052,2.0167474437359263
estaba,1,37,26,42,0.001825535794108648,3,0.029914529914529916,4,0.05,30,0.02656794425087108,0.10109553067240036,0.9157634628319683
estimaciones,1,37,28,38,0.0009741966210183843,9,0.0811965811965812,4,0.05,24,0.021341463414634148,1.817302564671809,0.9157634628319683
estructura,1,37,20,48,0.0012498108710822006,10,0.08974358974358974,5,0.06111111111111111,22,0.0195993031358885,2.013222774647066,1.2489914574562708
evaluar,1,37,33,41,0.0010143228032014646,10,0.08974358974358974,12,0.1388888888888889,15,0.013501742160278746,2.013222774647066,2.7833584996506575
expresado,1,37,27,38,0.0016513897466740308,3,0.029914529914529916,4,0.05,30,0.02656794425087108,0.10109553067240036,0.9157634628319683
fin,1,37,31,38,0.0014983120013626653,5,0.04700854700854701,3,0.03888888888888889,29,0.02569686411149826,0.839328871001808,0.5107581171268633
fueron,1,37,27,46,0.001189461829114043,8,0.07264957264957266,5,0.06111111111111111,24,0.021341463414634148,1.6070848572814633,1.2489914574562708
gregorio senala que,3,37,29,39,0.002167336249119922,6,0.05555555555555555,7,0.08333333333333333,24,0.021341463414634148,1.1254248600341406,1.7880809098930603
ha aumentado,2,37,31,46,0.0010911086007958427,7,0.0641025641025641,5,0.06111111111111111,25,0.02221254355400697,1.3784183234385974,1.2489914574562708
ha continuado,2,37,31,44,0.0009022844598098402,10,0.08974358974358974,6,0.07222222222222222,21,0.018728222996515678,2.013222774647066,1.5350874464886037
hay una,2,37,28,38,0.001673351866984744,4,0.038461538461538464,6,0.07222222222222222,27,0.023954703832752614,0.5061008763775052,1.5350874464886037
hecho que,2,37,32,40,0.0011482968004268622,11,0.09829059829059829,7,0.08333333333333333,19,0.016986062717770034,2.197906566886779,1.7880809098930603
intercambio,1,37,23,44,0.001513684009550294,9,0.0811965811965812,4,0.05,24,0.021341463414634148,1.817302564671809,0.9157634628319683
la fuerza,2,37,21,45,0.0014810385711183619,7,0.0641025641025641,5,0.06111111111111111,25,0.02221254355400697,1.3784183234385974,1.2489914574562708
la palabra al gerente,4,37,32,37,0.002529973245072484,0,0.004273504273504274,0,0.005555555555555556,37,0.03266550522648084,-2.8265536251029157,-2.4168910386484526
la reduccion,2,37,25,39,0.0010761281781758011,7,0.0641025641025641,8,0.09444444444444444,22,0.0195993031358885,1.3784183234385974,2.0167474437359263
la tasa de desempleo,4,37,33,45,0.0012095407457849445,3,0.029914529914529916,6,0.07222222222222222,28,0.024825783972125436,0.10109553067240036,1.5350874464886037
las encuestas,2,37,32,40,0.0008960789746596696,12,0.10683760683760683,3,0.03888888888888889,22,0.0195993031358885,2.3736959131961943,0.5107581171268633
lo expuesto,2,37,31,41,0.0014166359820107382,3,0.029914529914529916,10,0.11666666666666667,24,0.021341463414634148,0.10109553067240036,2.422885361101529
local,1,37,32,44,0.0011349171821451066,2,0.021367521367521368,6,0.07222222222222222,29,0.02569686411149826,-0.4255539592243546,1.5350874464886037
los movimientos,2,37,30,40,0.0010586665003508454,1,0.01282051282051282,7,0.08333333333333333,29,0.02569686411149826,-1.202596992765896,1.7880809098930603
materias primas,2,37,32,41,0.0009670515225109083,7,0.0641025641025641,9,0.10555555555555556,21,0.018728222996515678,1.3784183234385974,2.2269651511262722
mientras que la,3,37,30,39,0.0010428837285713906,3,0.029914529914529916,6,0.07222222222222222,28,0.024825783972125436,0.10109553067240036,1.5350874464886037
mismo tiempo,2,37,29,40,0.0007930418455052793,7,0.0641025641025641,8,0.09444444444444444,22,0.0195993031358885,1.3784183234385974,2.0167474437359263
octubre,1,37,27,70,0.001119723058077431,6,0.05555555555555555,5,0.06111111111111111,26,0.023083623693379792,1.1254248600341406,1.2489914574562708
palabra al gerente,3,37,32,37,0.002529973245072484,0,0.004273504273504274,0,0.005555555555555556,37,0.03266550522648084,-2.8265536251029157,-2.4168910386484526
palabra al gerente de,4,37,32,37,0.002529973245072484,0,0.004273504273504274,0,0.005555555555555556,37,0.03266550522648084,-2.8265536251029157,-2.4168910386484526
parte la,2,37,28,41,0.0008629085720757328,5,0.04700854700854701,6,0.07222222222222222,26,0.023083623693379792,0.839328871001808,1.5350874464886037
particularmente en,2,37,30,46,0.001195413734006256,7,0.0641025641025641,3,0.03888888888888889,27,0.023954703832752614,1.3784183234385974,0.5107581171268633
pero en,2,37,30,44,0.001180778259880045,5,0.04700854700854701,3,0.03888888888888889,29,0.02569686411149826,0.839328871001808,0.5107581171268633
presente ano,2,37,28,40,0.0011773851833375257,5,0.04700854700854701,5,0.06111111111111111,27,0.023954703832752614,0.839328871001808,1.2489914574562708
que en su,3,37,28,40,0.0014968223917607537,7,0.0641025641025641,8,0.09444444444444444,22,0.0195993031358885,1.3784183234385974,2.0167474437359263
que las tasas de,4,37,30,42,0.0009986162921091612,6,0.05555555555555555,5,0.06111111111111111,26,0.023083623693379792,1.1254248600341406,1.2489914574562708
rapido,1,37,21,49,0.0012828060650810142,8,0.07264957264957266,4,0.05,25,0.02221254355400697,1.6070848572814633,0.9157634628319683
recursos,1,37,31,46,0.0010252176274018533,4,0.038461538461538464,3,0.03888888888888889,30,0.02656794425087108,0.5061008763775052,0.5107581171268633
reflejado,1,37,31,43,0.0009754765389504051,10,0.08974358974358974,3,0.03888888888888889,24,0.021341463414634148,2.013222774647066,0.5107581171268633
respectivamente,1,37,25,79,0.0010269485059360172,4,0.038461538461538464,3,0.03888888888888889,30,0.02656794425087108,0.5061008763775052,0.5107581171268633
riesgos de,2,37,32,46,0.0008934140407480168,9,0.0811965811965812,11,0.12777777777777777,17,0.01524390243902439,1.817302564671809,2.6075691533412417
segundo semestre,2,37,23,44,0.0010358081386182207,11,0.09829059829059829,4,0.05,22,0.0195993031358885,2.197906566886779,0.9157634628319683
significativas,1,37,29,38,0.0010392263403697412,7,0.0641025641025641,3,0.03888888888888889,27,0.023954703832752614,1.3784183234385974,0.5107581171268633
similar a,2,37,32,41,0.0011309009363550174,11,0.09829059829059829,3,0.03888888888888889,23,0.020470383275261322,2.197906566886779,0.5107581171268633
texto,1,37,34,37,0.0025778673937588027,8,0.07264957264957266,5,0.06111111111111111,24,0.021341463414634148,1.6070848572814633,1.2489914574562708
3 5,2,36,29,43,0.0010657652280986244,12,0.10683760683760683,5,0.06111111111111111,19,0.016986062717770034,2.4314114110524816,1.2940793469848089
a 2,2,36,25,41,0.0010059678990901682,4,0.038461538461538464,4,0.05,28,0.024825783972125436,0.5498222538068231,0.9594848402612861
agentes,1,36,24,41,0.0011539087383601915,10,0.08974358974358974,1,0.016666666666666666,25,0.02221254355400697,2.0666620336085266,-0.7528569669360978
agradece la,2,36,29,36,0.0029180948682942013,0,0.004273504273504274,1,0.016666666666666666,35,0.03092334494773519,-2.7875594934870516,-0.7528569669360978
apreciacion del,2,36,29,44,0.0012713928319148622,4,0.038461538461538464,5,0.06111111111111111,27,0.023954703832752614,0.5498222538068231,1.2940793469848089
asia,1,36,32,43,0.0013962123650258635,2,0.021367521367521368,1,0.016666666666666666,33,0.029181184668989547,-0.3843312964978415,-0.7528569669360978
bienes de capital,3,36,24,45,0.0009827748828669565,4,0.038461538461538464,3,0.03888888888888889,29,0.02569686411149826,0.5498222538068231,0.5531933834472599
circunstancias,1,36,33,38,0.0009524898387310743,11,0.09829059829059829,6,0.07222222222222222,19,0.016986062717770034,2.253401679478482,1.581630032425634
como las,2,36,30,38,0.0011440815770097283,8,0.07264957264957266,2,0.027777777777777776,26,0.023083623693379792,1.656837892478563,0.025331289956621303
como una,2,36,26,37,0.0010249318210386778,14,0.12393162393162394,7,0.08333333333333333,15,0.013501742160278746,2.7683929641908627,1.8361751980941055
comunicado en,2,36,35,36,0.0009308374260589716,20,0.1752136752136752,11,0.12777777777777777,5,0.004790940766550522,3.715422950652595,2.6630642659329453
contexto de,2,36,31,42,0.001047410144890455,2,0.021367521367521368,9,0.10555555555555556,25,0.02221254355400697,-0.3843312964978415,2.278495451766354
costos laborales unitarios,3,36,17,42,0.0009392269988472724,11,0.09829059829059829,4,0.05,21,0.018728222996515678,2.253401679478482,0.9594848402612861
de actividad y,3,36,31,38,0.0009426429545498973,7,0.0641025641025641,6,0.07222222222222222,23,0.020470383275261322,1.4265126116396423,1.581630032425634
de los mercados,3,36,33,44,0.0009833217038100683,5,0.04700854700854701,5,0.06111111111111111,26,0.023083623693379792,0.884416760530346,1.2940793469848089
distinto,1,36,25,40,0.0012363179101280944,5,0.04700854700854701,6,0.07222222222222222,25,0.02221254355400697,0.884416760530346,1.581630032425634
duda,1,36,24,44,0.001172342409516736,17,0.14957264957264957,8,0.09444444444444444,11,0.010017421602787456,3.2461458634756832,2.066500478933026
el escenario mas,3,36,28,39,0.000827278185105486,24,0.2094017094017094,7,0.08333333333333333,5,0.004790940766550522,4.373118719733449,1.8361751980941055
el riesgo de,3,36,22,43,0.0010672689694450827,14,0.12393162393162394,6,0.07222222222222222,16,0.014372822299651568,2.7683929641908627,1.581630032425634
en enero,2,36,17,50,0.0010532527673575173,5,0.04700854700854701,5,0.06111111111111111,26,0.023083623693379792,0.884416760530346,1.2940793469848089
en la ultima,3,36,31,44,0.0008692931234048702,8,0.07264957264957266,7,0.08333333333333333,21,0.018728222996515678,1.656837892478563,1.8361751980941055
en las tasas,3,36,28,44,0.001011770175810436,7,0.0641025641025641,7,0.08333333333333333,22,0.0195993031358885,1.4265126116396423,1.8361751980941055
en razon de,3,36,27,36,0.0011373610865047356,4,0.038461538461538464,8,0.09444444444444444,24,0.021341463414634148,0.5498222538068231,2.066500478933026
