frag_id,fecha,anio,etiqueta_origen,es_relevante_origen,etiqueta_v3,es_relevante_v3,confianza_revision_v3,cita_literal,fundamento_revision_v3,estado_revision_v3,resultado_revision,tipo_accion,instrumento,texto_original,sha256_texto
33499,1999-12-14,1999,neutral,1,neutral,1,alta,Inicia la Sesión el Presidente señalando que ésta ha sido convocada para tratar la instancia monetaria mensual correspondiente al mes de diciembre de 1999.,"Apertura de la sesión que convoca a la instancia monetaria mensual de diciembre de 1999, da bienvenida a nuevas autoridades y describe la agenda metodológica: diagnóstico económico, comentarios y revisión de opciones. No formula aún postura de dirección de tasa ni sesgo; es relevante por enmarcar la discusión monetaria, pero de contenido procedimental/agenda.",cerrado,ratificado_v3,anuncio_agenda,instancia monetaria mensual (diciembre 1999),"Inicia la Sesión el Presidente señalando que ésta ha sido convocada para tratar la instancia monetaria mensual correspondiente al mes de diciembre de 1999. El señor Massad da la bienvenida al señor Ministro de Hacienda don Manuel Marfán, quien asiste por primera vez a esta reunión, señalando que con él ha tenido una buena y larga relación durante años en materia de política económica y que está seguro que su participación será de una gran contribución para el análisis de los temas de política monetaria. También da la bienvenida al nuevo Consejero don Jorge Desormeaux quien participa por primera vez en una reunión de esta naturaleza, manifestando que está cierto de que su contribución, como ya lo está haciendo en las reuniones de Pre-Consejo y de Consejo, será extremadamente valiosa para el Banco Central y para el país. A continuación, el Presidente cede la palabra al Gerente de la División de Estudios quien comunica que se hará una presentación de diagnóstico de la situación económica actual y su comparación con la información de hace un mes atrás, para luego escuchar los comentarios y finalmente ver las opciones. El Gerente de Programación Macroeconómica, don Luis Oscar Herrera, presenta el siguiente Informe:",223c8699f3eea3f345e9f89a87dff1ad54fabd726cfab90d36ba10896bee3e91
30995,1999-01-22,1999,pendiente,1,,1,media,"El Consejo acordó instruir al Gerente General para que a partir del 27 de enero de 1999, fije las siguientes tasas de interés (equivalente anual sobre U.F.): Línea de Crédito de Liquidez 1º Tramo 7,25% 2º Tramo 9,25% 3º Tramo 11,25%","El Consejo instruye fijar las tasas de la Línea de Crédito de Liquidez a contar del 27 de enero de 1999 (7,25%, 9,25% y 11,25% anual sobre UF). Es un anuncio sustantivo de medidas de política monetaria, pero el texto no permite identificar la dirección (alza, baja o mantención) sin cotejar los niveles previos o la resolución posterior. [unidad_trunca: cierre de sesión]",pendiente,pendiente_preservado,decision,"Línea de Crédito de Liquidez (tramos 1º, 2º y 3º)","El Consejo acordó instruir al Gerente General para que a partir del 27 de enero de 1999, fije las siguientes tasas de interés (equivalente anual sobre U.F.): Línea de Crédito de Liquidez 1º Tramo 7,25% 2º Tramo 9,25% 3º Tramo 11,25% No habiendo más temas que tratar, se levanta la Sesión a las 12,30 horas.",02d7fac725836cef74cad7a56d1d9e90e041f717ce32d5cd5816e582eb4982ec
31991,1999-05-27,1999,pendiente,1,,1,media,"El Consejo acordó instruir al Gerente General para que a partir del 2 de junio de 1999, fije las siguientes tasas de interés (equivalente anual sobre U.F.): - Depósito de Liquidez 4,75% - Línea de Crédito de Liquidez 1º Tramo 5,75% 2º Tramo 7,75% 3º Tramo 9,75%","El Consejo instruye fijar tasas de facilidades de liquidez (Depósito de Liquidez 4,75%; Línea de Crédito de Liquidez 5,75%, 7,75% y 9,75% anual sobre UF) a contar del 2 de junio de 1999. Es un anuncio sustantivo de medidas de política monetaria, pero el texto no permite identificar la dirección (alza, baja o mantención) sin cotejar los niveles previos o la resolución posterior.",pendiente,pendiente_preservado,decision,"Depósito de Liquidez y Línea de Crédito de Liquidez (1º, 2º y 3º tramo)","El Consejo acordó instruir al Gerente General para que a partir del 2 de junio de 1999, fije las siguientes tasas de interés (equivalente anual sobre U.F.): - Depósito de Liquidez 4,75% - Línea de Crédito de Liquidez 1º Tramo 5,75% 2º Tramo 7,75% 3º Tramo 9,75%",0cc414e23df49819b6bb3561f36e3238a8b60e32b7cba3ba905bf07db3a2d94f
32308,1999-06-30,1999,neutral,0,neutral,0,alta,"Autorizar a la Gerencia de Investigación Económica de la División Estudios del Banco Central de Chile, para organizar la Conferencia Anual del Banco titulada","Acuerdo administrativo que autoriza a la Gerencia de Investigación Económica organizar la Conferencia Anual del Banco y detalla su financiamiento con cargo al presupuesto. Aunque la conferencia verse sobre política monetaria y mecanismos de transmisión, el contenido del párrafo es puramente organizativo y presupuestario, sin debate, decisión ni postura de orientación monetaria doméstica.",cerrado,ratificado_v3,anuncio_agenda,organización y financiamiento de conferencia,"1. Autorizar a la Gerencia de Investigación Económica de la División Estudios del Banco Central de Chile, para organizar la Conferencia Anual del Banco titulada ""Política Monetaria: Funciones de Reacción y Mecanismos de Transmisión"", a realizarse los días 20 y 21 de septiembre de 1999 en los salones de conferencias del Hotel Carrera de Santiago. El financiamiento de los gastos que ocasiona esta Conferencia, tanto en moneda nacional ($ 20.941.041) como en moneda extranjera (US$ 62.660), será efectuado con cargo a la actividad correspondiente incorporada en el presupuesto de gastos, inversiones e ingresos varios de administración del Banco Central aprobado para 1998.",068f30db01e45cab994ae2b94be2ffa24f9681490a9cbd07038137b4b8398363
33312,1999-11-04,1999,dovish,1,dovish,1,alta,permiten proyectar un comportamiento de la inflación en línea con las metas del Banco Central y coherente con la mantención de la actual instancia expansiva de la política monetaria,"El texto respalda explícitamente la mantención de la actual instancia expansiva de la política monetaria, sustentándola en la evolución favorable de la inflación, las cuentas externas y la capacidad productiva disponible, coherentes con las metas del Banco Central. Constituye una defensa sustantiva de preservar la orientación expansiva, por lo que corresponde clasificar como dovish, aun cuando el sesgo hacia adelante se exprese como vigilancia condicional.",cerrado,ratificado_v3,decision,instancia expansiva de la política monetaria,"La evolución favorable de la inflación y las cuentas externas, en conjunto con una significativa capacidad de producción disponible a nivel agregado, permiten proyectar un comportamiento de la inflación en línea con las metas del Banco Central y coherente con la mantención de la actual instancia expansiva de la política monetaria. No obstante, el Banco Central se mantendrá atento a los eventos internos y externos que pudieran alterar estas proyecciones.",bad75f97e50d06999d7e2adf40fdb8a90afad9ebb18868b1819ef5ed27baa067
33552,1999-12-14,1999,hawkish,1,hawkish,1,alta,"todavía es posible recomendar la mantención de la actual tasa de instancia, pero con una perspectiva cada vez más clara de aumento de la misma en el corto plazo hacia una posición menos expansiva","Aunque recomienda mantener la tasa de instancia, introduce un sesgo futuro explícito hacia el alza en el corto plazo, apuntando a una posición menos expansiva sustentada en las proyecciones de inflación subyacente. Corresponde hawkish por introducir sesgo futuro al alza y respaldar el retiro gradual del estímulo.",cerrado,ratificado_v3,propuesta,tasa de instancia,"Con todo, todavía es posible recomendar la mantención de la actual tasa de instancia, pero con una perspectiva cada vez más clara de aumento de la misma en el corto plazo hacia una posición menos expansiva, sobre la base de las proyecciones de la inflación subyacente o de tendencia (descontado el efecto de los combustibles).",dd8d404f30fbb6c192dddcb4d86a78d957be252c4548fb96cbac50e44df69e80
33555,1999-12-14,1999,neutral,1,neutral,1,media,"El Consejo del Banco Central de Chile realizó, en el día de hoy, su reunión mensual de Política Monetaria.","Unidad trunca que solo enuncia la realización de la reunión mensual de Política Monetaria del Consejo, sin contenido sobre decisión, opciones, sesgo ni argumentos. Es relevante por tratarse de la instancia monetaria, pero no permite identificar dirección alguna de la orientación monetaria. [unidad_trunca]",cerrado,ratificado_v3,anuncio_agenda,reunión mensual de Política Monetaria,"""El Consejo del Banco Central de Chile realizó, en el día de hoy, su reunión mensual de Política Monetaria.",596fd14e92a4ac4fb2f235bde5e46930cfd5c75f8039f0705f22cbb95c46d95e
33591,1999-12-16,1999,neutral,0,neutral,0,alta,"Inversiones financieras constituidas por títulos emitidos por el Banco Central de Chile, correspondientes a: Pagarés Descontables del Banco Central de Chile (PDBC) Pagarés Reajustables del Banco Central de Chile (PRBC)","Enumeración de instrumentos financieros emitidos por el Banco Central (PDBC, PRBC, PTF, PRC, PRD y CERO en UF y dólares) dentro de una lista de inversiones. No formula debate, decisión, recomendación ni sesgo de orientación monetaria doméstica: es una descripción clasificatoria de títulos, sin contenido de conducción monetaria actual.",cerrado,ratificado_v3,presentacion_menu,"PDBC, PRBC, PTF, PRC, PRD, CERO","Inversiones financieras constituidas por títulos emitidos por el Banco Central de Chile, correspondientes a: Pagarés Descontables del Banco Central de Chile (PDBC) Pagarés Reajustables del Banco Central de Chile (PRBC) Pagarés Reajustables del Banco Central de Chile con Tasa de Interés Flotante (PTF) Pagarés Reajustables del Banco Central de Chile con Pago en Cupones (PRC) Pagarés Reajustables en Dólares del Banco Central de Chile (PRD) Cupones de Emisión Reajustables Opcionales (CERO) en Unidades de Fomento. Cupones de Emisión Reajustables Opcionales (CERO) en Dólares.",750a0d88795e93acee2b170ab023c727e6ac32e0d589ad90d6e823232cd6af99
21604,1995-05-18,1995,neutral,0,neutral,0,alta,"El Consejo acordó reemplazar el texto del párrafo introductorio del N° 3 del Acuerdo N° 359-11-940623, por el siguiente:","El Consejo reemplaza un párrafo del Acuerdo N° 359-11-940623 para corregir una omisión de edición y precisar los actos permitidos sobre saldos no utilizados en cuentas externas (transferencias, trust, inversiones, coberturas). Es una enmienda contractual/administrativa de operaciones de crédito externo, sin contenido de orientación monetaria doméstica (tasas, estímulo o sesgo).",cerrado,ratificado_v3,decision,Acuerdo N° 359-11-940623 (cuentas externas de créditos asociados),"Informa el señor Foxley que sobre la base de la carta de fecha 18 de abril de 1995, en que los representantes del inversionista exponen que faltaría incluir en el texto del citado Acuerdo, los actos de que pueden ser objeto los saldos no utilizados que puedan existir en la cuenta de tales créditos en el exterior, se procedió a confrontar los textos del acuerdo de Cyprus El Abra Corporation, con el de otro acuerdo similar anterior, habiéndose determinado que efectivamente, y con toda seguridad por problemas derivados de edición computacional, se omitió en el texto final del Proyecto de Acuerdo, una porción tal del texto que no comprometía la hilación de las ideas por lo que no fue detectado en las revisiones. En atención a lo anterior, el Gerente de División Internacional propone complementar el Acuerdo N° 359-11-940623. El Consejo acordó reemplazar el texto del párrafo introductorio del N° 3 del Acuerdo N° 359-11-940623, por el siguiente: ""3. El Exportador tendrá derecho a recibir el todo o parte de los desembolsos de Créditos Asociados, directamente en el exterior y a depositar y mantener tales desembolsos en una o más cuentas bancarias que pueda tener, en el exterior. 3.1 Los saldos que existan en estas cuentas, por desembolsos no utilizados, podrán ser objeto de los siguientes actos, sin necesidad de aviso o de aprobación previa del Banco Central de Chile u otra autoridad Gubernamental: a) Ser transferidos entre las cuentas y/o sus subcuentas, b) Sujetarse a un Convenio Fiduciario (Trust), en función del Proyecto y sólo para beneficio directo de los Acreedores o de las instituciones que aseguren o garanticen a tales acreedores, de los inversionistas extranjeros y del Exportador, y c) Ser invertidos en los instrumentos financieros que se describen a continuación: i) Depósitos a la vista, depósitos a plazo, efectos de comercio, pagarés, certificados de depósito u otras obligaciones (incluyendo aceptaciones), con vencimiento a plazos no superiores a un año, siempre que sean de fácil liquidación en el mercado secundario, incluyendo especialmente overnight; ii) Operaciones de cobertura (hedging), incluyendo contratos de compra a futuro y opciones de compra, y los convenios de intercambios (swap agreements) de tasas de interés y/o monedas, en la medida que tales operaciones se convengan en términos y condiciones de mercado libre, similares a los que son usuales en el mercado financiero internacional para operaciones similares; iii) Cualquier otra operación que el Banco Central de Chile autorice. Los intereses y otras cantidades que generen las inversiones que se efectúen con los saldos de las Cuentas, se deberán acreditar en dichas cuentas y de ellos se podrá girar para los mismos propósitos que el principal. Las inversiones realizadas se acreditarán, mensualmente, ante el Banco Central de Chile, mediante un informe financiero que emitirá el Trustee o la empresa receptora sobre el movimiento habido en el mes calendario anterior. En adición a lo anterior, la Empresa Receptora se obliga a proporcionar al solo requerimiento del Banco Central de Chile, cualquier información adicional sobre todos y cada uno de los movimientos que originen las inversiones efectuadas con cargo a los fondos depositados y mantenidos en la o las cuentas externas de los",42b8a0caccc3fc7906827e67c515ac143d6e428ca882ef7ccd09b8e82c1fae7e
21647,1995-05-26,1995,neutral,1,neutral,1,media,"Pagarés Descontables del Banco Central de Chile (PDBC) 40 puntos bases menos que la tasa de corte de los PRBC-90 licitados los días martes. 2. Lícite dos veces a la semana Pagarés Reajustables del Banco Central, a un plazo de tres meses.","El texto fija parámetros operativos de licitación: PDBC a 40 puntos base bajo la tasa de corte de PRBC-90 y licitación de PRBC a tres meses dos veces por semana. Son definiciones técnicas de instrumentos de conducción monetaria, sin adoptar ni recomendar dirección de tasa, estímulo o sesgo de orientación. Unidad truncada al inicio y con cierre de sesión. [unidad_trunca]",cerrado,ratificado_v3,decision,PDBC y PRBC-90,"Pagarés Descontables del Banco Central de Chile (PDBC) 40 puntos bases menos que la tasa de corte de los PRBC-90 licitados los días martes. 2. Lícite dos veces a la semana Pagarés Reajustables del Banco Central, a un plazo de tres meses. No habiendo más temas que tratar, se levanta la Sesión a las 16,30 horas.",829580cbd7759ec97b0fc11dbb5356920831f8b88f898185ac69004eaa50f827
21911,1995-09-14,1995,neutral,1,neutral,1,alta,"Así, estas tasas han descendido desde 5.9% en enero a 5.4% en agosto, respondiendo a las medidas de política adoptadas por el Banco Central.","Descripción retrospectiva de la evolución de las tasas de captaciones reajustables, colocaciones y spread bancario durante los primeros ocho meses de 1995, atribuyendo el descenso a medidas de política ya adoptadas. No formula nueva postura, recomendación ni sesgo de orientación monetaria actual; es análisis de transmisión y mercado.",cerrado,ratificado_v3,analisis_transmision,tasas de captaciones reajustables (PRBC 90-365 días) y colocaciones,"Las tasas de interes para captaciones reajustables según la variación de la UF de 90 a 365 días, en tanto, se han mantenido en torno a 20 puntos base por debajo de la tasa de los PRBC durante los meses corridos de 1995 (Gráfico 3). Así, estas tasas han descendido desde 5.9% en enero a 5.4% en agosto, respondiendo a las medidas de política adoptadas por el Banco Central. El promedio para los primeros ocho meses del año para estas tasas fue de 5.7%, valor que es inferior al promedio anual registrado en 1990, 1993 y 1994, pero superior al de 1991 y 1992. Las tasas de interés para colocaciones, por su parte, registraron un comportamiento similar al de las captaciones, cayendo desde un nivel promedio de 8.8% en enero hasta 8.0% en agosto y, promediando 8.5% en lo que va de 1995. También el valor medio de tasas de colocación para lo que va corrido de 1995 es inferior al de 1990 y los dos últimos años, pero equivalente al promedio de 1991 y superior a lo registrado en 1991 y 1992. El diferencial entre las tasas de interés para captaciones y colocaciones del sistema financiero durante los primeros ocho meses de 1995 fue en promedio de 2.8 puntos porcentuales, el menor desde 1990. Un factor que posiblemente ha influido en la disminución del spread de tasas ha sido el hecho de que al reducirse el diferencial de tasas de interés entre nuestro país y el extranjero, las principales empresas del sector privado no financiero estarían volviendo a recurrir con mayor intensidad al financiamiento interno, disminuyendo el peso relativo de clientes más riesgosos y, por lo tanto, reduciendo la compensación que se",62e2e4670c60c0c640858b6807a4e0090cbe43443a3fc88c4f9052f9cc724beb
21912,1995-09-14,1995,neutral,1,neutral,1,alta,"el Banco Central puede, a través de los PDBC, neutralizar movimientos no deseados en las tasas de interés de mercado mediante licitaciones de estos documentos, guardándose el derecho de fijar discrecionalmente las fechas y cupos de las ventas.","El párrafo describe retrospectivamente la operativa de licitación y cupos de PRC de largo plazo, PRBC a 90 días y PDBC a 30 días durante 1995, incluyendo la modalidad de venta y el rol de los PDBC para neutralizar movimientos no deseados de tasas de mercado. Es contenido monetario relevante por referirse a instrumentos de conducción, pero se limita a describir operativa y transmisión sin formular nueva postura de dirección ni sesgo de orientación.",cerrado,ratificado_v3,analisis_transmision,"PRC, PRBC a 90 días y PDBC a 30 días (licitaciones y cupos)","requería a través del diferencial entre la tasa de captación y de colocación. Por otro lado, una mayor eficiencia del sistema financiero lleva a la posibilidad de operar con diferenciales de tasas menores. (Cuadro 8 y Gráfico 4) Respecto al mecanismo de licitación de los Pagaráes Reajustables con Cupones (PRC) de largo plazo, durante 1995 se han mantenido los cupos fijados de 300.000 UF por licitación para los pagaráes a ocho y diez años y 200.000 UF por licitación para los restantes, las que se efectúan los martes y jueves, con excepción del primero y último jueves de cada mes. A estas licitaciones se han sumado, a partir de junio del presente año, las licitaciones de PRBC a 90 días, los cuales anteriormente se vendían a diario por ventanilla abierta. Los cupos para las licitaciones de PRBC son variables y fijados por el Banco Central con periodicidad de un mes, efectuándose las ventas todos los martes y jueves. Igualmente, a partir de junio de 1995, se modificó la modalidad de venta de los Pagaráes Descontables del Banco Central a 30 días (PDBC). En efecto, dichos papeles se venden actualmente los días miércoles a quienes se han adjudicado PRBC en la licitación del martes precedente, pudiendo adquirir cada uno de ellos hasta un 10% del monto adjudicado en pagarés reajustables, a una tasa nominal alineada a la tasa de estos últimos. Adicionalmente, el Banco Central puede, a través de los PDBC, neutralizar movimientos no deseados en las tasas de interés de mercado mediante licitaciones de estos documentos, guardándose el derecho de fijar discrecionalmente las fechas y cupos de las ventas.",a2115335da217e27e4079931e13b3cc3e6737fa317ad428a260aa90dbfb49147
21950,1995-09-14,1995,neutral,1,neutral,1,alta,Cuadro 7 TASAS DE INTERÉS DE LOS INSTRUMENTOS DEL BANCO CENTRAL (Tasas promedio de corte anual sobre UF),"Cuadro estadístico retrospectivo con tasas promedio de corte anual sobre UF de instrumentos del Banco Central para 1994-1995 (PRBC 90 días y PRC de mayor plazo), incluyendo nota sobre suspensión de licitación de PRC a 4 años. Describe la evolución de tasas de colocación sin formular postura, recomendación ni sesgo de orientación monetaria actual; es relevante como insumo de mercado/transmisión, no como pronunciamiento de política.",cerrado,ratificado_v3,analisis_mercado,"PRBC 90 días y PRC a 4, 8, 10, 12, 14 y 20 años","Cuadro 7 TASAS DE INTERÉS DE LOS INSTRUMENTOS DEL BANCO CENTRAL (Tasas promedio de corte anual sobre UF) Fecha PRBC 90 días 4 años (1) 8 años 10 años 12 años 14 años 20 años 1994 Enero 6,5 6,5 6,3 6,3 6,2 6,2 6,1 Febrero 6,5 (-) 6,1 6,1 6,0 6,0 5,9 Marzo 6,5 (-) 6,1 6,1 6,0 6,0 5,9 Abril 6,5 (-) 6,1 6,1 6,1 6,0 5,9 Mayo 6,5 (-) 6,1 6,0 5,9 5,9 5,8 Junio 6,5 (-) 6,1 6,0 5,9 5,9 5,8 Julio 6,5 (-) 6,1 6,1 6,0 6,0 5,9 Agosto 6,5 (-) 6,1 6,1 6,0 6,0 5,9 Septiembre 6,5 (-) 6,1 6,0 6,0 6,0 5,9 Octubre 6,4 (-) 6,0 6,0 6,0 6,0 5,9 Noviembre 6,1 (-) 5,9 6,0 6,0 5,9 5,9 Diciembre 6,1 (-) 5,8 5,9 5,9 5,9 5,8 Promedio 6,4 6,5 6,1 6,0 6,0 6,0 5,9 1995 Enero 6,1 (-) 6,0 6,0 5,9 5,9 5,9 Febrero 6,1 (-) 6,1 6,2 6,1 6,1 6,0 Marzo 6,1 (-) 6,2 6,2 6,2 6,2 6,2 Abril 6,1 (-) 6,3 6,3 6,3 6,3 6,3 Mayo 6,0 (-) 6,2 6,2 6,2 6,2 6,2 Junio 5,9 (-) 6,0 6,0 6,0 6,0 5,9 Julio 5,7 (-) 5,7 5,7 5,7 5,7 5,6 Agosto 5,7 (-) 5,9 6,0 5,9 5,9 5,8 Promedio (2) 6,0 (-) 6,1 6,1 6,1 6,1 6,0 (1) A contar del 1 de febrero de 1994, el Banco Central suspendió la licitación de PRC a cuatro años. (2) Promedio de los primeros ocho meses. Fuente: Banco Central de Chile.",05b84954b5b99c8850f36281486cf2f0e15a523532de9db6c6b7b60f0f7cd707
22062,1995-11-23,1995,neutral,0,neutral,0,alta,El Consejo analizó las referidas peticiones y acordó autorizar las solicitudes de adquisición de divisas en el Mercado Cambiario Formal no afectas a la obligacion de liquidacion,"El Consejo autoriza solicitudes de acceso especial al Mercado Cambiario Formal para el servicio de créditos externos (Merrill Lynch y sindicato de bancos, con prepago de créditos BID), eximiéndolas de la obligación de liquidar divisas. Es una decisión de regulación cambiaria y administrativa de operaciones de deuda externa, sin contenido de orientación monetaria doméstica (tasas, estímulo o sesgo).",cerrado,ratificado_v3,decision,Acceso especial al Mercado Cambiario Formal (divisas),"libere de la obligacion de liquidar las divisas que adquieren en el Mercado Cambiario Formal, por los motivos que en cada caso se indican, peticiones que han sido analizadas por la Gerencia de Division de Comercio Exterior y Cambios Internacionales y cuentan con su conformidad. El Consejo analizó las referidas peticiones y acordó autorizar las solicitudes de adquisición de divisas en el Mercado Cambiario Formal no afectas a la obligacion de liquidacion, que se detallan en Anexo que se acompaña a la presente Acta y forma parte integrante de este Acuerdo. 465-07-951123 - Acceso especial al Mercado Cambiario Formal de divisas - Memorandum N° 88 de la Gerencia de Division Internacional. El Gerente de Division Internacional Subrogante informa que por cartas de fechas 25 de septiembre y 7 de noviembre de 1995, el Gerente de Administracion y Finanzas de la solicita al Banco Central de Chile, se le otorgue acceso especial al Mercado Cambiario Formal, para atender el servicio de un credito externo que, por un monto de hasta US$ 180 millones, obtendria de Merrill Lynch Bank & Trust Company (Cayman) Limited, el cual condiciona su otorgamiento a la obligacion de destinar su producto, directamente en el exterior, al pago de otro credito debidamente registrado en el Banco Central de Chile (credito del proveedor por Yenes 16.900.000.000.-) por la importacion amparada en el Informe de Importacion N° 308550 del 30 de abril de 1993, y a la obtencion de acceso al Mercado Cambiario Formal, para el respectivo servicio. El nuevo credito, en dolares de los Estados Unidos de America, seria tomado a un plazo promedio de 5,9 años levemente mayor que el que se prepa, que esta a un plazo promedio ponderado de 5 años, con los beneficios adicionales derivados del cambio de moneda y tasa respectivos. Por otra parte y por medio de carta de fecha 7 de noviembre de 1995, el Gerente de Finanzas de solicita al Banco Central de Chile, se le otorgue acceso especial al Mercado Cambiario Formal, para atender al servicio de un credito externo que obtendrian de un sindicato de Bancos, con el unico objeto de prepagar, directamente en el exterior, dos creditos externos vigentes, debidamente registrados ante el Banco Central de Chile, con los numeros 300084 del 24 de septiembre de 1984, con un saldo vigente de aproximadamente US$ 109 millones y 300116 del 4 de junio de 1986, con un saldo vigente de aproximadamente US$ 45 millones. Agrega el Gerente de Division Internacional Subrogante que los creditos que se prepagarian fueron otorgados por el Banco Interamericano de Desarrollo, en Unidades de Cuenta, el 27 de septiembre de 1984, el BID-487-OC CH y el 23 de marzo de 1986 el BID-193 IC/CH cuyas condiciones, fijadas en esa epoca, resultan tremendamente onerosas. Ambos creditos cuentan, ademas, con la Garantia de la Republica, sin costo para . Por otra parte, el credito que se contrataria por hasta US$ 155 millones, contempla un plazo promedio ponderado al vencimiento, de cinco años, levemente superior al promedio de ambos creditos en Unidades de Cuenta, del BID, que se prepagarian (4,9 años aprox.) Ambas solicitudes se formulan en atencion a que los nuevos creditos no tendrian acceso al Mercado Cambiario Formal, por no encontrarse, su destino, normado por el Capitulo XIV, Titulo I del Compendio de Normas de Cambios Internacionales, lo que hace que puedan contratar libremente adquiriendo las divisas necesarias para su servicio, en un mercado distinto al formal, bajo la condicion que la remesa correspondiente se efectue a traves del Mercado Cambiario Formal.",15ba05c0fffcd6e0c224adffb759a680b75d4bfb796ddbef422baab1109b565f
22400,1996-05-31,1996,neutral,0,neutral,0,alta,"El Banco Central de Chile se reserva la facultad para instruir al en cualquier momento y a su juicio exclusivo, que paralice, suspenda o ponga término anticipado al proceso de licitación que es objeto de este Acuerdo.","Contenido societario-contractual y administrativo: cláusulas de mora para operaciones reajustables, facultad del Banco Central para paralizar o suspender una licitación de acciones, celebración de contrato de mandato, liberación de responsabilidad frente a underwriters y corredoras, y discusión sobre número máximo de acciones y mecanismo de book building/pricing/closing. No hay referencia a tasa de instancia, tasa objetivo, depósitos o líneas de liquidez, PRBC ni a orientación monetaria doméstica. Formalismo administrativo sin contenido monetario.",cerrado,ratificado_v3,decision,"licitación y venta de acciones del Banco Central de Chile (ADR, contrato de mandato, underwriters)","convencional para operaciones reajustables, de acuerdo a las diferentes tasas que se encuentren vigentes durante la época de la mora o simple retardo. El Banco Central de Chile se reserva la facultad para instruir al en cualquier momento y a su juicio exclusivo, que paralice, suspenda o ponga término anticipado al proceso de licitación que es objeto de este Acuerdo. El ejercicio de esta facultad o derecho por parte del Banco Central de Chile deberá materializarse, por escrito, en todo caso con anterioridad a la fecha en que se suscriban los documentos a que se refiere el número cinco de este Acuerdo. En el evento de que el Banco Central de Chile hiciere uso de este derecho o facultad, el Instituto Emisor dispondrá, dentro del plazo que acuerde su Consejo y en las condiciones y modalidades que en su oportunidad determine, una nueva licitación de las referidas acciones. En todo caso, el plazo para la o las nuevas licitaciones no podrá exceder del término de 10 años contados desde el 29 de mayo de 1996. Celebrar con el un contrato de mandato en la forma y condiciones que se indican en el texto que se acompaña y que forma parte integrante de este Acuerdo. Dicho mandato tiene por objeto encomendar y regular las gestiones y actos necesarios o que se requieran para el debido cumplimiento de las condiciones y modalidades establecidas para la licitación referida en este Acuerdo. Se faculta al Gerente General del Banco Central de Chile para suscribir, en representación del Instituto Emisor, el aludido mandato. Teniendo presente que el realizará las gestiones y actos necesarios o que se requieran para el debido cumplimiento de las condiciones y modalidades previstas en este Acuerdo y que las operaciones de que da cuenta el mismo ceden también en beneficio del el Consejo acuerda dejar constancia que el Banco Central de Chile no asumirá responsabilidad alguna ante este último Banco, Underwriters, Corredoras de Bolsa, Accionistas, Inversionistas y demás entidades o personas, nacionales o extranjeras, con motivo de las normas contenidas en el presente Acuerdo, de los contratos que puedan suscribirse y de las demás disposiciones que puedan complementar lo dispuesto en el mismo. El Abogado Jefe al terminar de leer el Proyecto de Acuerdo señala que a continuación, viene el modelo de contrato. El Presidente ofrece la palabra proponiendo que quienes tengan dudas o comentarios, consultas o sugerencias las vayan mencionando punto por punto. El señor Zahler efectúa consultas sobre el Nº 2 del Acuerdo y desea saber el significado de la frase: ""Como quiera que estas intenciones pueden traducirse en una compra definitiva de las acciones que exceda al número previsto para licitar, es necesario que el Underwriter tenga disponible una cantidad de acciones superior al citado número"". Aquí, dice el señor Zahler, no se hace referencia al precio. Contesta el abogado externo, don José Antonio Rodríguez, señalando que lo primero que se debe indicar es, por ejemplo, que tenemos 30 millones de acciones para vender, sin embargo, como se sabe a través del proceso de Book Building que es una oferta pública y abierta, pueden venir demandantes por acciones que excedan esos 30 millones. En el momento que se fije el Pricing y después del Closing, que es cuando se determina cuánto se va a vender y a qué precio, puede ocurrir que existan posibilidades de vender más acciones que las previstas y ahí se completa el número de acciones que, en definitiva, se venden al precio establecido con ocasión del Closing. El señor Zahler insiste en que su duda es el número máximo total de casi 90 millones de acciones suponiendo que todas fueran en ADR.",1c5ee7e68fdc05da56247f519b2d43536933d2d5d2e7c8099f958149a17d3ace
22520,1996-06-18,1996,neutral,0,neutral,0,alta,2 Riesgo Soberano y Supranacional (Acuerdos N°s 365-01-940728 y 469-07-951207). Depósitos a Plazo en BIS y Banco de Inglaterra,"Enumeración de categorías de instrumentos elegibles de riesgo soberano y supranacional para la gestión de reservas o cartera del Banco, citando acuerdos administrativos. No contiene referencia a tasa de instancia, tasa objetivo, depósitos o líneas de liquidez vinculadas a conducción monetaria doméstica, ni formula postura, recomendación o sesgo de orientación. Formalismo de regulación de inversiones sin contenido monetario.",cerrado,ratificado_v3,analisis_mercado,"depósitos a plazo en BIS y Banco de Inglaterra, notas de tasa flotante, letras del Tesoro, bonos y notas soberanas/supranacionales","2 Riesgo Soberano y Supranacional (Acuerdos N°s 365-01-940728 y 469-07-951207). Depósitos a Plazo en BIS y Banco de Inglaterra (se incluye en este último depósitos en oro y/o swaps de oro). Notas de Tasa Flotante, Papeles Oficiales de corto plazo con garantía estatal (Letras del Tesoro de países elegibles, Euro notas, Papeles Comerciales y Euro papeles Comerciales), Bonos y Notas de mediano y largo plazo.",12400e2350589245a598c7cc0a404338e674b3bc84bcc59ff71102a93e1a6e54
