frag_id,tipo,detalle
SYNTH_00394,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00395,texto_duplicado_normalizado,"SYNTH_00395,SYNTH_00481"
SYNTH_00395,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00396,oracion_larga_reutilizada,max_frecuencia=4
SYNTH_00397,oracion_larga_reutilizada,max_frecuencia=44
SYNTH_00398,texto_duplicado_normalizado,"SYNTH_00313,SYNTH_00398,SYNTH_00472"
SYNTH_00398,oracion_larga_reutilizada,max_frecuencia=3
SYNTH_00399,texto_duplicado_normalizado,"SYNTH_00315,SYNTH_00399,SYNTH_00400"
SYNTH_00399,oracion_larga_reutilizada,max_frecuencia=4
SYNTH_00400,texto_duplicado_normalizado,"SYNTH_00315,SYNTH_00399,SYNTH_00400"
SYNTH_00400,oracion_larga_reutilizada,max_frecuencia=4
SYNTH_00401,texto_duplicado_normalizado,"SYNTH_00401,SYNTH_00447"
SYNTH_00401,oracion_larga_reutilizada,max_frecuencia=44
SYNTH_00402,oracion_larga_reutilizada,max_frecuencia=2
SYNTH_00403,texto_duplicado_normalizado,"SYNTH_00403,SYNTH_00483"
SYNTH_00403,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00404,oracion_larga_reutilizada,max_frecuencia=2
SYNTH_00405,oracion_larga_reutilizada,max_frecuencia=3
SYNTH_00406,oracion_larga_reutilizada,max_frecuencia=44
SYNTH_00407,texto_duplicado_normalizado,"SYNTH_00407,SYNTH_00506"
SYNTH_00407,oracion_larga_reutilizada,max_frecuencia=2
SYNTH_00408,oracion_larga_reutilizada,max_frecuencia=42
SYNTH_00409,oracion_larga_reutilizada,max_frecuencia=42
SYNTH_00410,oracion_larga_reutilizada,max_frecuencia=42
SYNTH_00411,oracion_larga_reutilizada,max_frecuencia=44
SYNTH_00412,oracion_larga_reutilizada,max_frecuencia=44
SYNTH_00413,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00414,oracion_larga_reutilizada,max_frecuencia=44
SYNTH_00415,oracion_larga_reutilizada,max_frecuencia=44
SYNTH_00416,texto_duplicado_normalizado,"SYNTH_00416,SYNTH_00489"
SYNTH_00416,oracion_larga_reutilizada,max_frecuencia=42
SYNTH_00418,oracion_larga_reutilizada,max_frecuencia=47
SYNTH_00419,oracion_larga_reutilizada,max_frecuencia=4
SYNTH_00420,oracion_larga_reutilizada,max_frecuencia=5
SYNTH_00421,oracion_larga_reutilizada,max_frecuencia=42
SYNTH_00422,texto_duplicado_normalizado,"SYNTH_00362,SYNTH_00422"
SYNTH_00422,oracion_larga_reutilizada,max_frecuencia=42
SYNTH_00423,oracion_larga_reutilizada,max_frecuencia=47
SYNTH_00424,oracion_larga_reutilizada,max_frecuencia=44
SYNTH_00425,oracion_larga_reutilizada,max_frecuencia=42
SYNTH_00426,oracion_larga_reutilizada,max_frecuencia=2
SYNTH_00427,oracion_larga_reutilizada,max_frecuencia=3
SYNTH_00429,oracion_larga_reutilizada,max_frecuencia=42
SYNTH_00430,oracion_larga_reutilizada,max_frecuencia=4
SYNTH_00431,oracion_larga_reutilizada,max_frecuencia=47
SYNTH_00432,texto_duplicado_normalizado,"SYNTH_00432,SYNTH_00509"
SYNTH_00432,oracion_larga_reutilizada,max_frecuencia=44
SYNTH_00433,oracion_larga_reutilizada,max_frecuencia=5
SYNTH_00434,oracion_larga_reutilizada,max_frecuencia=47
SYNTH_00435,texto_duplicado_normalizado,"SYNTH_00435,SYNTH_00455"
SYNTH_00435,oracion_larga_reutilizada,max_frecuencia=2
SYNTH_00436,oracion_larga_reutilizada,max_frecuencia=44
SYNTH_00437,oracion_larga_reutilizada,max_frecuencia=47
SYNTH_00438,oracion_larga_reutilizada,max_frecuencia=44
SYNTH_00439,oracion_larga_reutilizada,max_frecuencia=9
SYNTH_00440,oracion_larga_reutilizada,max_frecuencia=4
SYNTH_00441,oracion_larga_reutilizada,max_frecuencia=42
SYNTH_00442,oracion_larga_reutilizada,max_frecuencia=2
SYNTH_00443,texto_duplicado_normalizado,"SYNTH_00323,SYNTH_00359,SYNTH_00443"
SYNTH_00443,oracion_larga_reutilizada,max_frecuencia=47
SYNTH_00444,texto_duplicado_normalizado,"SYNTH_00444,SYNTH_00462"
SYNTH_00444,oracion_larga_reutilizada,max_frecuencia=47
SYNTH_00445,oracion_larga_reutilizada,max_frecuencia=44
SYNTH_00446,oracion_larga_reutilizada,max_frecuencia=44
SYNTH_00447,texto_duplicado_normalizado,"SYNTH_00401,SYNTH_00447"
SYNTH_00447,oracion_larga_reutilizada,max_frecuencia=44
SYNTH_00448,texto_duplicado_normalizado,"SYNTH_00448,SYNTH_00463"
SYNTH_00448,oracion_larga_reutilizada,max_frecuencia=42
SYNTH_00449,oracion_larga_reutilizada,max_frecuencia=5
SYNTH_00450,texto_duplicado_normalizado,"SYNTH_00450,SYNTH_00478"
SYNTH_00450,oracion_larga_reutilizada,max_frecuencia=42
SYNTH_00451,texto_duplicado_normalizado,"SYNTH_00365,SYNTH_00451"
SYNTH_00451,oracion_larga_reutilizada,max_frecuencia=47
SYNTH_00452,oracion_larga_reutilizada,max_frecuencia=44
SYNTH_00453,oracion_larga_reutilizada,max_frecuencia=47
SYNTH_00454,texto_duplicado_normalizado,"SYNTH_00360,SYNTH_00454"
SYNTH_00454,oracion_larga_reutilizada,max_frecuencia=9
SYNTH_00455,texto_duplicado_normalizado,"SYNTH_00435,SYNTH_00455"
SYNTH_00455,oracion_larga_reutilizada,max_frecuencia=2
SYNTH_00456,oracion_larga_reutilizada,max_frecuencia=42
SYNTH_00457,oracion_larga_reutilizada,max_frecuencia=44
SYNTH_00458,oracion_larga_reutilizada,max_frecuencia=47
SYNTH_00459,oracion_larga_reutilizada,max_frecuencia=42
SYNTH_00460,oracion_larga_reutilizada,max_frecuencia=44
SYNTH_00461,oracion_larga_reutilizada,max_frecuencia=47
SYNTH_00462,texto_duplicado_normalizado,"SYNTH_00444,SYNTH_00462"
SYNTH_00462,oracion_larga_reutilizada,max_frecuencia=47
SYNTH_00463,texto_duplicado_normalizado,"SYNTH_00448,SYNTH_00463"
SYNTH_00463,oracion_larga_reutilizada,max_frecuencia=42
SYNTH_00464,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00465,oracion_larga_reutilizada,max_frecuencia=47
SYNTH_00467,oracion_larga_reutilizada,max_frecuencia=42
SYNTH_00468,oracion_larga_reutilizada,max_frecuencia=4
SYNTH_00469,oracion_larga_reutilizada,max_frecuencia=47
SYNTH_00470,oracion_larga_reutilizada,max_frecuencia=47
SYNTH_00471,texto_duplicado_normalizado,"SYNTH_00355,SYNTH_00471"
SYNTH_00471,oracion_larga_reutilizada,max_frecuencia=44
SYNTH_00472,texto_duplicado_normalizado,"SYNTH_00313,SYNTH_00398,SYNTH_00472"
SYNTH_00472,oracion_larga_reutilizada,max_frecuencia=3
SYNTH_00474,oracion_larga_reutilizada,max_frecuencia=44
SYNTH_00475,oracion_larga_reutilizada,max_frecuencia=42
SYNTH_00476,oracion_larga_reutilizada,max_frecuencia=47
SYNTH_00477,oracion_larga_reutilizada,max_frecuencia=44
SYNTH_00478,texto_duplicado_normalizado,"SYNTH_00450,SYNTH_00478"
SYNTH_00478,oracion_larga_reutilizada,max_frecuencia=42
SYNTH_00479,oracion_larga_reutilizada,max_frecuencia=4
SYNTH_00480,oracion_larga_reutilizada,max_frecuencia=5
SYNTH_00481,texto_duplicado_normalizado,"SYNTH_00395,SYNTH_00481"
SYNTH_00481,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00482,oracion_larga_reutilizada,max_frecuencia=2
SYNTH_00483,texto_duplicado_normalizado,"SYNTH_00403,SYNTH_00483"
SYNTH_00483,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00484,oracion_larga_reutilizada,max_frecuencia=47
SYNTH_00485,oracion_larga_reutilizada,max_frecuencia=47
SYNTH_00486,oracion_larga_reutilizada,max_frecuencia=42
SYNTH_00487,oracion_larga_reutilizada,max_frecuencia=9
SYNTH_00488,oracion_larga_reutilizada,max_frecuencia=9
SYNTH_00489,texto_duplicado_normalizado,"SYNTH_00416,SYNTH_00489"
SYNTH_00489,oracion_larga_reutilizada,max_frecuencia=42
SYNTH_00490,texto_duplicado_normalizado,"SYNTH_00326,SYNTH_00490,SYNTH_00502"
SYNTH_00490,oracion_larga_reutilizada,max_frecuencia=42
SYNTH_00491,oracion_larga_reutilizada,max_frecuencia=47
SYNTH_00492,oracion_larga_reutilizada,max_frecuencia=2
SYNTH_00493,oracion_larga_reutilizada,max_frecuencia=2
SYNTH_00494,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00495,oracion_larga_reutilizada,max_frecuencia=4
SYNTH_00496,texto_duplicado_normalizado,"SYNTH_00496,SYNTH_00507"
SYNTH_00496,oracion_larga_reutilizada,max_frecuencia=44
SYNTH_00497,oracion_larga_reutilizada,max_frecuencia=42
SYNTH_00498,texto_duplicado_normalizado,"SYNTH_00375,SYNTH_00498"
SYNTH_00498,oracion_larga_reutilizada,max_frecuencia=4
SYNTH_00499,oracion_larga_reutilizada,max_frecuencia=2
SYNTH_00500,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00501,texto_duplicado_normalizado,"SYNTH_00372,SYNTH_00501"
SYNTH_00501,oracion_larga_reutilizada,max_frecuencia=47
SYNTH_00502,texto_duplicado_normalizado,"SYNTH_00326,SYNTH_00490,SYNTH_00502"
SYNTH_00502,oracion_larga_reutilizada,max_frecuencia=42
SYNTH_00503,oracion_larga_reutilizada,max_frecuencia=47
SYNTH_00504,oracion_larga_reutilizada,max_frecuencia=3
SYNTH_00505,oracion_larga_reutilizada,max_frecuencia=42
SYNTH_00506,texto_duplicado_normalizado,"SYNTH_00407,SYNTH_00506"
SYNTH_00506,oracion_larga_reutilizada,max_frecuencia=2
SYNTH_00507,texto_duplicado_normalizado,"SYNTH_00496,SYNTH_00507"
SYNTH_00507,oracion_larga_reutilizada,max_frecuencia=44
SYNTH_00508,oracion_larga_reutilizada,max_frecuencia=44
SYNTH_00509,texto_duplicado_normalizado,"SYNTH_00432,SYNTH_00509"
SYNTH_00509,oracion_larga_reutilizada,max_frecuencia=44
SYNTH_00510,oracion_larga_reutilizada,max_frecuencia=42
SYNTH_00511,oracion_larga_reutilizada,max_frecuencia=42
SYNTH_00512,oracion_larga_reutilizada,max_frecuencia=47
SYNTH_00513,oracion_larga_reutilizada,max_frecuencia=42
SYNTH_00514,oracion_larga_reutilizada,max_frecuencia=47
SYNTH_00516,oracion_larga_reutilizada,max_frecuencia=28
SYNTH_00517,oracion_larga_reutilizada,max_frecuencia=12
SYNTH_00518,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00518,oracion_larga_reutilizada,max_frecuencia=13
SYNTH_00519,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00520,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00520,oracion_larga_reutilizada,max_frecuencia=8
SYNTH_00521,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00521,oracion_larga_reutilizada,max_frecuencia=9
SYNTH_00522,texto_duplicado_normalizado,"SYNTH_00522,SYNTH_00526"
SYNTH_00522,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00522,oracion_larga_reutilizada,max_frecuencia=3
SYNTH_00523,texto_duplicado_normalizado,"SYNTH_00523,SYNTH_00869"
SYNTH_00523,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00523,oracion_larga_reutilizada,max_frecuencia=13
SYNTH_00524,texto_duplicado_normalizado,"SYNTH_00524,SYNTH_00661,SYNTH_00759,SYNTH_00925"
SYNTH_00524,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00524,oracion_larga_reutilizada,max_frecuencia=11
SYNTH_00525,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00525,oracion_larga_reutilizada,max_frecuencia=18
SYNTH_00526,texto_duplicado_normalizado,"SYNTH_00522,SYNTH_00526"
SYNTH_00526,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00526,oracion_larga_reutilizada,max_frecuencia=3
SYNTH_00527,texto_duplicado_normalizado,"SYNTH_00527,SYNTH_00792"
SYNTH_00527,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00527,oracion_larga_reutilizada,max_frecuencia=25
SYNTH_00528,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00529,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00529,oracion_larga_reutilizada,max_frecuencia=2
SYNTH_00530,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00530,oracion_larga_reutilizada,max_frecuencia=8
SYNTH_00531,texto_duplicado_normalizado,"SYNTH_00531,SYNTH_00594"
SYNTH_00531,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00531,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00532,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00533,oracion_larga_reutilizada,max_frecuencia=21
SYNTH_00534,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00535,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00536,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00537,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00537,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00538,texto_duplicado_normalizado,"SYNTH_00538,SYNTH_00597"
SYNTH_00538,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00538,oracion_larga_reutilizada,max_frecuencia=11
SYNTH_00539,texto_duplicado_normalizado,"SYNTH_00539,SYNTH_00612"
SYNTH_00539,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00539,oracion_larga_reutilizada,max_frecuencia=11
SYNTH_00540,texto_duplicado_normalizado,"SYNTH_00540,SYNTH_00763,SYNTH_00935"
SYNTH_00540,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00540,oracion_larga_reutilizada,max_frecuencia=13
SYNTH_00541,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00541,oracion_larga_reutilizada,max_frecuencia=5
SYNTH_00542,texto_duplicado_normalizado,"SYNTH_00542,SYNTH_00552,SYNTH_00678"
SYNTH_00542,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00542,oracion_larga_reutilizada,max_frecuencia=25
SYNTH_00543,texto_duplicado_normalizado,"SYNTH_00543,SYNTH_00589,SYNTH_00835,SYNTH_00994"
SYNTH_00543,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00543,oracion_larga_reutilizada,max_frecuencia=28
SYNTH_00544,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00544,oracion_larga_reutilizada,max_frecuencia=18
SYNTH_00545,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00546,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00546,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00547,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00547,oracion_larga_reutilizada,max_frecuencia=4
SYNTH_00548,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00549,oracion_larga_reutilizada,max_frecuencia=5
SYNTH_00550,texto_duplicado_normalizado,"SYNTH_00550,SYNTH_00645,SYNTH_00728"
SYNTH_00550,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00550,oracion_larga_reutilizada,max_frecuencia=24
SYNTH_00551,texto_duplicado_normalizado,"SYNTH_00551,SYNTH_00848"
SYNTH_00551,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00551,oracion_larga_reutilizada,max_frecuencia=4
SYNTH_00552,texto_duplicado_normalizado,"SYNTH_00542,SYNTH_00552,SYNTH_00678"
SYNTH_00552,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00552,oracion_larga_reutilizada,max_frecuencia=25
SYNTH_00553,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00553,oracion_larga_reutilizada,max_frecuencia=5
SYNTH_00554,texto_duplicado_normalizado,"SYNTH_00554,SYNTH_00690,SYNTH_00708,SYNTH_00727"
SYNTH_00554,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00554,oracion_larga_reutilizada,max_frecuencia=8
SYNTH_00555,oracion_larga_reutilizada,max_frecuencia=12
SYNTH_00556,texto_duplicado_normalizado,"SYNTH_00556,SYNTH_00577"
SYNTH_00556,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00556,oracion_larga_reutilizada,max_frecuencia=12
SYNTH_00557,texto_duplicado_normalizado,"SYNTH_00557,SYNTH_00901"
SYNTH_00557,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00557,oracion_larga_reutilizada,max_frecuencia=8
SYNTH_00558,texto_duplicado_normalizado,"SYNTH_00558,SYNTH_00669,SYNTH_00698"
SYNTH_00558,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00558,oracion_larga_reutilizada,max_frecuencia=4
SYNTH_00559,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00559,oracion_larga_reutilizada,max_frecuencia=21
SYNTH_00560,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00561,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00561,oracion_larga_reutilizada,max_frecuencia=17
SYNTH_00562,oracion_larga_reutilizada,max_frecuencia=5
SYNTH_00563,oracion_larga_reutilizada,max_frecuencia=28
SYNTH_00564,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00564,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00565,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00565,oracion_larga_reutilizada,max_frecuencia=25
SYNTH_00566,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00566,oracion_larga_reutilizada,max_frecuencia=13
SYNTH_00567,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00567,oracion_larga_reutilizada,max_frecuencia=19
SYNTH_00568,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00568,oracion_larga_reutilizada,max_frecuencia=13
SYNTH_00569,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00569,oracion_larga_reutilizada,max_frecuencia=9
SYNTH_00570,texto_duplicado_normalizado,"SYNTH_00570,SYNTH_00660"
SYNTH_00570,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00570,oracion_larga_reutilizada,max_frecuencia=24
SYNTH_00571,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00571,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00572,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00572,oracion_larga_reutilizada,max_frecuencia=17
SYNTH_00573,texto_duplicado_normalizado,"SYNTH_00573,SYNTH_00663"
SYNTH_00573,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00573,oracion_larga_reutilizada,max_frecuencia=4
SYNTH_00574,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00574,oracion_larga_reutilizada,max_frecuencia=25
SYNTH_00575,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00575,oracion_larga_reutilizada,max_frecuencia=18
SYNTH_00576,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00576,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00577,texto_duplicado_normalizado,"SYNTH_00556,SYNTH_00577"
SYNTH_00577,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00577,oracion_larga_reutilizada,max_frecuencia=12
SYNTH_00578,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00578,oracion_larga_reutilizada,max_frecuencia=13
SYNTH_00579,oracion_larga_reutilizada,max_frecuencia=12
SYNTH_00580,texto_duplicado_normalizado,"SYNTH_00580,SYNTH_00614,SYNTH_00656,SYNTH_00670"
SYNTH_00580,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00580,oracion_larga_reutilizada,max_frecuencia=28
SYNTH_00581,texto_duplicado_normalizado,"SYNTH_00581,SYNTH_00839"
SYNTH_00581,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00581,oracion_larga_reutilizada,max_frecuencia=8
SYNTH_00582,oracion_larga_reutilizada,max_frecuencia=28
SYNTH_00583,texto_duplicado_normalizado,"SYNTH_00583,SYNTH_00692"
SYNTH_00583,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00583,oracion_larga_reutilizada,max_frecuencia=4
SYNTH_00584,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00584,oracion_larga_reutilizada,max_frecuencia=21
SYNTH_00585,texto_duplicado_normalizado,"SYNTH_00585,SYNTH_00767,SYNTH_00816"
SYNTH_00585,oracion_larga_reutilizada,max_frecuencia=12
SYNTH_00586,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00586,oracion_larga_reutilizada,max_frecuencia=17
SYNTH_00587,texto_duplicado_normalizado,"SYNTH_00587,SYNTH_00890"
SYNTH_00587,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00587,oracion_larga_reutilizada,max_frecuencia=5
SYNTH_00588,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00588,oracion_larga_reutilizada,max_frecuencia=13
SYNTH_00589,texto_duplicado_normalizado,"SYNTH_00543,SYNTH_00589,SYNTH_00835,SYNTH_00994"
SYNTH_00589,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00589,oracion_larga_reutilizada,max_frecuencia=28
SYNTH_00590,texto_duplicado_normalizado,"SYNTH_00590,SYNTH_00641,SYNTH_00913"
SYNTH_00590,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00590,oracion_larga_reutilizada,max_frecuencia=16
SYNTH_00591,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00591,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00592,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00592,oracion_larga_reutilizada,max_frecuencia=21
SYNTH_00593,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00593,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00594,texto_duplicado_normalizado,"SYNTH_00531,SYNTH_00594"
SYNTH_00594,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00594,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00595,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00595,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00596,texto_duplicado_normalizado,"SYNTH_00596,SYNTH_00984"
SYNTH_00596,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00596,oracion_larga_reutilizada,max_frecuencia=13
SYNTH_00597,texto_duplicado_normalizado,"SYNTH_00538,SYNTH_00597"
SYNTH_00597,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00597,oracion_larga_reutilizada,max_frecuencia=11
SYNTH_00598,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00598,oracion_larga_reutilizada,max_frecuencia=25
SYNTH_00599,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00599,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00600,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00600,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00601,texto_duplicado_normalizado,"SYNTH_00601,SYNTH_00676"
SYNTH_00601,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00601,oracion_larga_reutilizada,max_frecuencia=16
SYNTH_00602,texto_duplicado_normalizado,"SYNTH_00602,SYNTH_00752,SYNTH_00905"
SYNTH_00602,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00602,oracion_larga_reutilizada,max_frecuencia=9
SYNTH_00603,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00603,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00604,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00604,oracion_larga_reutilizada,max_frecuencia=4
SYNTH_00605,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00605,oracion_larga_reutilizada,max_frecuencia=3
SYNTH_00606,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00606,oracion_larga_reutilizada,max_frecuencia=10
SYNTH_00607,texto_duplicado_normalizado,"SYNTH_00607,SYNTH_00904"
SYNTH_00607,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00607,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00608,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00608,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00609,texto_duplicado_normalizado,"SYNTH_00609,SYNTH_01005"
SYNTH_00609,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00609,oracion_larga_reutilizada,max_frecuencia=24
SYNTH_00610,texto_duplicado_normalizado,"SYNTH_00610,SYNTH_00705"
SYNTH_00610,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00610,oracion_larga_reutilizada,max_frecuencia=4
SYNTH_00611,texto_duplicado_normalizado,"SYNTH_00611,SYNTH_00673"
SYNTH_00611,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00611,oracion_larga_reutilizada,max_frecuencia=5
SYNTH_00612,texto_duplicado_normalizado,"SYNTH_00539,SYNTH_00612"
SYNTH_00612,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00612,oracion_larga_reutilizada,max_frecuencia=11
SYNTH_00613,texto_duplicado_normalizado,"SYNTH_00613,SYNTH_00804,SYNTH_00971"
SYNTH_00613,oracion_larga_reutilizada,max_frecuencia=28
SYNTH_00614,texto_duplicado_normalizado,"SYNTH_00580,SYNTH_00614,SYNTH_00656,SYNTH_00670"
SYNTH_00614,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00614,oracion_larga_reutilizada,max_frecuencia=28
SYNTH_00615,texto_duplicado_normalizado,"SYNTH_00615,SYNTH_00639,SYNTH_00830"
SYNTH_00615,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00615,oracion_larga_reutilizada,max_frecuencia=12
SYNTH_00616,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00616,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00617,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00617,oracion_larga_reutilizada,max_frecuencia=19
SYNTH_00618,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00618,oracion_larga_reutilizada,max_frecuencia=5
SYNTH_00619,texto_duplicado_normalizado,"SYNTH_00619,SYNTH_00883"
SYNTH_00619,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00619,oracion_larga_reutilizada,max_frecuencia=21
SYNTH_00620,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00620,oracion_larga_reutilizada,max_frecuencia=12
SYNTH_00621,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00621,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00622,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00622,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00623,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00623,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00624,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00624,oracion_larga_reutilizada,max_frecuencia=12
SYNTH_00625,oracion_larga_reutilizada,max_frecuencia=28
SYNTH_00626,texto_duplicado_normalizado,"SYNTH_00626,SYNTH_00814,SYNTH_00952"
SYNTH_00626,oracion_larga_reutilizada,max_frecuencia=12
SYNTH_00627,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00627,oracion_larga_reutilizada,max_frecuencia=10
SYNTH_00628,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00628,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00629,texto_duplicado_normalizado,"SYNTH_00629,SYNTH_00726"
SYNTH_00629,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00629,oracion_larga_reutilizada,max_frecuencia=9
