intervencion_id,meeting_id,fold_validacion,texto_identico_en_train
RPM-2005-03-10:164:1,RPM-2005-03-10,1,False
RPM-2005-03-10:166:1,RPM-2005-03-10,1,False
RPM-2005-03-10:167:1,RPM-2005-03-10,1,False
RPM-2005-03-10:168:1,RPM-2005-03-10,1,False
RPM-2005-03-10:169:1,RPM-2005-03-10,1,False
RPM-2005-03-10:170:1,RPM-2005-03-10,1,False
RPM-2005-03-10:171:1,RPM-2005-03-10,1,False
RPM-2005-03-10:172:1,RPM-2005-03-10,1,False
RPM-2005-03-10:173:1,RPM-2005-03-10,1,False
RPM-2005-03-10:174:1,RPM-2005-03-10,1,False
RPM-2005-03-10:175:1,RPM-2005-03-10,1,False
RPM-2005-03-10:176:1,RPM-2005-03-10,1,False
RPM-2005-03-10:177:1,RPM-2005-03-10,1,True
RPM-2005-03-10:178:1,RPM-2005-03-10,1,False
RPM-2005-03-10:178:2,RPM-2005-03-10,1,True
RPM-2005-03-10:179:1,RPM-2005-03-10,1,False
RPM-2005-03-10:181:1,RPM-2005-03-10,1,False
RPM-2005-03-10:182:1,RPM-2005-03-10,1,False
RPM-2005-03-10:183:1,RPM-2005-03-10,1,False
RPM-2005-03-10:184:1,RPM-2005-03-10,1,False
RPM-2005-03-10:185:1,RPM-2005-03-10,1,False
RPM-2005-03-10:186:1,RPM-2005-03-10,1,False
RPM-2005-03-10:187:1,RPM-2005-03-10,1,False
RPM-2005-03-10:188:1,RPM-2005-03-10,1,False
RPM-2005-03-10:189:1,RPM-2005-03-10,1,False
RPM-2005-03-10:190:1,RPM-2005-03-10,1,False
RPM-2005-03-10:191:1,RPM-2005-03-10,1,False
RPM-2005-03-10:192:1,RPM-2005-03-10,1,False
RPM-2005-03-10:193:1,RPM-2005-03-10,1,False
RPM-2005-03-10:194:1,RPM-2005-03-10,1,False
RPM-2005-03-10:195:1,RPM-2005-03-10,1,False
RPM-2005-03-10:196:1,RPM-2005-03-10,1,False
RPM-2005-03-10:197:1,RPM-2005-03-10,1,False
RPM-2005-03-10:198:1,RPM-2005-03-10,1,False
RPM-2005-03-10:199:1,RPM-2005-03-10,1,False
RPM-2005-03-10:200:1,RPM-2005-03-10,1,False
RPM-2005-04-07:201:1,RPM-2005-04-07,2,False
RPM-2005-04-07:202:2,RPM-2005-04-07,2,False
RPM-2005-04-07:202:3,RPM-2005-04-07,2,False
RPM-2005-04-07:203:1,RPM-2005-04-07,2,False
RPM-2005-04-07:203:2,RPM-2005-04-07,2,False
RPM-2005-04-07:203:3,RPM-2005-04-07,2,False
RPM-2005-04-07:203:4,RPM-2005-04-07,2,False
RPM-2005-04-07:204:1,RPM-2005-04-07,2,False
RPM-2005-04-07:204:2,RPM-2005-04-07,2,False
RPM-2005-04-07:204:3,RPM-2005-04-07,2,False
RPM-2005-04-07:205:1,RPM-2005-04-07,2,False
RPM-2005-04-07:205:3,RPM-2005-04-07,2,False
RPM-2005-04-07:205:4,RPM-2005-04-07,2,False
RPM-2005-04-07:205:5,RPM-2005-04-07,2,False
RPM-2005-04-07:206:1,RPM-2005-04-07,2,False
RPM-2005-04-07:206:2,RPM-2005-04-07,2,False
RPM-2005-04-07:206:3,RPM-2005-04-07,2,False
RPM-2005-04-07:206:4,RPM-2005-04-07,2,False
RPM-2005-04-07:206:5,RPM-2005-04-07,2,False
RPM-2005-04-07:207:1,RPM-2005-04-07,2,False
RPM-2005-04-07:207:11,RPM-2005-04-07,2,False
RPM-2005-04-07:207:12,RPM-2005-04-07,2,False
RPM-2005-04-07:207:2,RPM-2005-04-07,2,False
RPM-2005-04-07:207:3,RPM-2005-04-07,2,False
RPM-2005-04-07:207:4,RPM-2005-04-07,2,False
RPM-2005-04-07:207:5,RPM-2005-04-07,2,False
RPM-2005-04-07:207:6,RPM-2005-04-07,2,False
RPM-2005-04-07:207:7,RPM-2005-04-07,2,False
RPM-2005-04-07:207:8,RPM-2005-04-07,2,False
RPM-2005-04-07:207:9,RPM-2005-04-07,2,False
RPM-2005-04-07:208:1,RPM-2005-04-07,2,False
RPM-2005-04-07:209:1,RPM-2005-04-07,2,False
RPM-2005-04-07:210:1,RPM-2005-04-07,2,False
RPM-2005-04-07:210:2,RPM-2005-04-07,2,False
RPM-2005-04-07:210:3,RPM-2005-04-07,2,False
RPM-2005-04-07:211:1,RPM-2005-04-07,2,False
RPM-2005-04-07:212:1,RPM-2005-04-07,2,False
RPM-2005-04-07:212:2,RPM-2005-04-07,2,False
RPM-2005-04-07:212:3,RPM-2005-04-07,2,False
RPM-2005-04-07:212:4,RPM-2005-04-07,2,False
RPM-2005-04-07:212:5,RPM-2005-04-07,2,False
RPM-2005-04-07:213:1,RPM-2005-04-07,2,False
RPM-2005-04-07:213:2,RPM-2005-04-07,2,False
RPM-2005-04-07:213:3,RPM-2005-04-07,2,False
RPM-2005-04-07:214:1,RPM-2005-04-07,2,False
RPM-2005-04-07:214:2,RPM-2005-04-07,2,False
RPM-2005-04-07:214:3,RPM-2005-04-07,2,True
RPM-2005-04-07:214:4,RPM-2005-04-07,2,False
RPM-2005-04-07:214:5,RPM-2005-04-07,2,True
RPM-2005-04-07:215:1,RPM-2005-04-07,2,False
RPM-2005-04-07:216:1,RPM-2005-04-07,2,False
RPM-2005-04-07:217:1,RPM-2005-04-07,2,False
RPM-2005-04-07:217:2,RPM-2005-04-07,2,False
RPM-2005-04-07:218:1,RPM-2005-04-07,2,False
RPM-2005-04-07:219:1,RPM-2005-04-07,2,False
RPM-2005-04-07:219:2,RPM-2005-04-07,2,False
RPM-2005-04-07:220:1,RPM-2005-04-07,2,True
RPM-2005-05-12:221:1,RPM-2005-05-12,0,False
RPM-2005-05-12:222:1,RPM-2005-05-12,0,False
RPM-2005-05-12:223:1,RPM-2005-05-12,0,False
RPM-2005-05-12:224:1,RPM-2005-05-12,0,False
RPM-2005-05-12:225:1,RPM-2005-05-12,0,False
RPM-2005-05-12:226:1,RPM-2005-05-12,0,False
RPM-2005-05-12:227:1,RPM-2005-05-12,0,False
RPM-2005-05-12:228:1,RPM-2005-05-12,0,False
RPM-2005-05-12:229:1,RPM-2005-05-12,0,False
RPM-2005-05-12:230:1,RPM-2005-05-12,0,False
RPM-2005-05-12:231:1,RPM-2005-05-12,0,False
RPM-2005-05-12:232:1,RPM-2005-05-12,0,False
RPM-2005-05-12:233:1,RPM-2005-05-12,0,False
RPM-2005-05-12:234:1,RPM-2005-05-12,0,False
RPM-2005-05-12:235:1,RPM-2005-05-12,0,False
RPM-2005-05-12:236:1,RPM-2005-05-12,0,False
RPM-2005-05-12:237:1,RPM-2005-05-12,0,False
RPM-2005-05-12:238:1,RPM-2005-05-12,0,False
RPM-2005-05-12:239:1,RPM-2005-05-12,0,False
RPM-2005-05-12:241:1,RPM-2005-05-12,0,False
RPM-2005-05-12:242:1,RPM-2005-05-12,0,False
RPM-2005-05-12:243:1,RPM-2005-05-12,0,False
RPM-2005-05-12:244:1,RPM-2005-05-12,0,False
RPM-2005-05-12:245:1,RPM-2005-05-12,0,False
RPM-2005-05-12:246:1,RPM-2005-05-12,0,False
RPM-2005-05-12:247:1,RPM-2005-05-12,0,False
RPM-2005-05-12:248:1,RPM-2005-05-12,0,False
RPM-2005-05-12:249:1,RPM-2005-05-12,0,False
RPM-2005-05-12:250:1,RPM-2005-05-12,0,False
RPM-2005-05-12:251:1,RPM-2005-05-12,0,False
RPM-2005-05-12:252:1,RPM-2005-05-12,0,False
RPM-2005-05-12:253:1,RPM-2005-05-12,0,False
RPM-2005-05-12:254:1,RPM-2005-05-12,0,False
RPM-2005-05-12:255:1,RPM-2005-05-12,0,False
RPM-2005-05-12:256:1,RPM-2005-05-12,0,False
RPM-2005-05-12:257:1,RPM-2005-05-12,0,False
RPM-2005-05-12:258:1,RPM-2005-05-12,0,False
RPM-2005-05-12:259:1,RPM-2005-05-12,0,False
RPM-2005-05-12:260:1,RPM-2005-05-12,0,False
RPM-2005-05-12:261:1,RPM-2005-05-12,0,False
RPM-2005-05-12:262:1,RPM-2005-05-12,0,False
RPM-2005-05-12:263:1,RPM-2005-05-12,0,False
RPM-2005-05-12:263:2,RPM-2005-05-12,0,False
RPM-2005-05-12:263:3,RPM-2005-05-12,0,False
RPM-2005-05-12:264:1,RPM-2005-05-12,0,False
RPM-2005-05-12:265:1,RPM-2005-05-12,0,False
RPM-2005-05-12:266:1,RPM-2005-05-12,0,False
RPM-2005-05-12:267:1,RPM-2005-05-12,0,False
RPM-2005-05-12:268:1,RPM-2005-05-12,0,False
RPM-2005-05-12:269:1,RPM-2005-05-12,0,False
RPM-2005-05-12:270:1,RPM-2005-05-12,0,False
RPM-2005-05-12:271:1,RPM-2005-05-12,0,False
RPM-2005-05-12:272:1,RPM-2005-05-12,0,False
RPM-2005-05-12:273:1,RPM-2005-05-12,0,False
RPM-2005-05-12:274:1,RPM-2005-05-12,0,False
RPM-2005-05-12:275:1,RPM-2005-05-12,0,False
RPM-2005-05-12:276:1,RPM-2005-05-12,0,False
RPM-2005-05-12:277:1,RPM-2005-05-12,0,False
RPM-2005-05-12:278:1,RPM-2005-05-12,0,False
RPM-2005-06-09:279:1,RPM-2005-06-09,0,False
RPM-2005-06-09:280:1,RPM-2005-06-09,0,False
RPM-2005-06-09:280:2,RPM-2005-06-09,0,False
RPM-2005-06-09:280:3,RPM-2005-06-09,0,False
RPM-2005-06-09:280:4,RPM-2005-06-09,0,False
RPM-2005-06-09:280:5,RPM-2005-06-09,0,False
RPM-2005-06-09:280:6,RPM-2005-06-09,0,False
RPM-2005-06-09:280:7,RPM-2005-06-09,0,False
RPM-2005-06-09:280:8,RPM-2005-06-09,0,False
RPM-2005-06-09:281:1,RPM-2005-06-09,0,False
RPM-2005-06-09:281:2,RPM-2005-06-09,0,False
RPM-2005-06-09:281:3,RPM-2005-06-09,0,False
RPM-2005-06-09:281:4,RPM-2005-06-09,0,False
RPM-2005-06-09:282:1,RPM-2005-06-09,0,False
RPM-2005-06-09:283:1,RPM-2005-06-09,0,False
RPM-2005-06-09:283:2,RPM-2005-06-09,0,False
RPM-2005-06-09:284:1,RPM-2005-06-09,0,False
RPM-2005-06-09:285:1,RPM-2005-06-09,0,False
RPM-2005-06-09:285:2,RPM-2005-06-09,0,False
RPM-2005-06-09:286:1,RPM-2005-06-09,0,False
RPM-2005-06-09:286:2,RPM-2005-06-09,0,False
RPM-2005-06-09:287:1,RPM-2005-06-09,0,False
RPM-2005-06-09:288:1,RPM-2005-06-09,0,False
RPM-2005-06-09:288:2,RPM-2005-06-09,0,False
RPM-2005-06-09:288:3,RPM-2005-06-09,0,False
RPM-2005-06-09:288:4,RPM-2005-06-09,0,False
RPM-2005-06-09:288:5,RPM-2005-06-09,0,False
RPM-2005-06-09:288:6,RPM-2005-06-09,0,False
RPM-2005-06-09:288:7,RPM-2005-06-09,0,False
RPM-2005-06-09:289:1,RPM-2005-06-09,0,False
RPM-2005-06-09:290:1,RPM-2005-06-09,0,False
RPM-2005-06-09:291:1,RPM-2005-06-09,0,False
RPM-2005-06-09:292:1,RPM-2005-06-09,0,False
RPM-2005-06-09:292:2,RPM-2005-06-09,0,False
RPM-2005-06-09:293:1,RPM-2005-06-09,0,False
RPM-2005-06-09:294:1,RPM-2005-06-09,0,False
RPM-2005-06-09:294:2,RPM-2005-06-09,0,False
RPM-2005-06-09:295:1,RPM-2005-06-09,0,False
RPM-2005-07-12:296:1,RPM-2005-07-12,4,False
RPM-2005-07-12:297:1,RPM-2005-07-12,4,False
RPM-2005-07-12:308:1,RPM-2005-07-12,4,False
RPM-2005-08-11:338:1,RPM-2005-08-11,0,False
RPM-2005-08-11:360:1,RPM-2005-08-11,0,False
RPM-2005-09-08:390:1,RPM-2005-09-08,2,False
RPM-2005-09-08:391:1,RPM-2005-09-08,2,False
RPM-2005-10-11:437:1,RPM-2005-10-11,3,False
RPM-2005-11-10:474:1,RPM-2005-11-10,4,False
RPM-2005-11-10:482:1,RPM-2005-11-10,4,False
RPM-2005-11-10:491:1,RPM-2005-11-10,4,False
RPM-2005-11-10:492:1,RPM-2005-11-10,4,False
RPM-2005-11-10:499:1,RPM-2005-11-10,4,False
RPM-2005-11-10:503:1,RPM-2005-11-10,4,False
RPM-2005-12-13:507:1,RPM-2005-12-13,0,False
RPM-2005-12-13:507:2,RPM-2005-12-13,0,False
RPM-2005-12-13:510:1,RPM-2005-12-13,0,False
RPM-2005-12-13:516:3,RPM-2005-12-13,0,False
RPM-2005-12-13:516:8,RPM-2005-12-13,0,False
RPM-2005-12-13:525:1,RPM-2005-12-13,0,False
RPM-2006-01-12:533:1,RPM-2006-01-12,2,False
RPM-2006-01-12:553:1,RPM-2006-01-12,2,False
RPM-2006-01-12:564:1,RPM-2006-01-12,2,False
RPM-2006-01-12:567:1,RPM-2006-01-12,2,False
RPM-2006-02-09:581:2,RPM-2006-02-09,5,False
RPM-2006-02-09:582:1,RPM-2006-02-09,5,False
RPM-2006-02-09:583:1,RPM-2006-02-09,5,False
RPM-2006-02-09:587:10,RPM-2006-02-09,5,False
RPM-2006-02-09:595:1,RPM-2006-02-09,5,False
RPM-2006-03-16:614:1,RPM-2006-03-16,4,False
RPM-2006-03-16:614:3,RPM-2006-03-16,4,False
RPM-2006-03-16:619:1,RPM-2006-03-16,4,False
RPM-2006-03-16:621:1,RPM-2006-03-16,4,False
RPM-2006-03-16:625:1,RPM-2006-03-16,4,False
RPM-2006-04-13:630:1,RPM-2006-04-13,0,False
RPM-2006-04-13:633:3,RPM-2006-04-13,0,False
RPM-2006-04-13:649:2,RPM-2006-04-13,0,False
RPM-2006-04-13:649:3,RPM-2006-04-13,0,False
RPM-2006-04-13:650:1,RPM-2006-04-13,0,False
RPM-2006-05-11:657:2,RPM-2006-05-11,1,False
RPM-2006-05-11:661:1,RPM-2006-05-11,1,False
RPM-2006-05-11:671:1,RPM-2006-05-11,1,False
RPM-2006-05-11:672:1,RPM-2006-05-11,1,False
RPM-2006-05-11:673:1,RPM-2006-05-11,1,False
RPM-2006-05-11:674:1,RPM-2006-05-11,1,False
RPM-2006-06-15:682:1,RPM-2006-06-15,0,False
RPM-2006-06-15:708:1,RPM-2006-06-15,0,False
RPM-2006-06-15:711:1,RPM-2006-06-15,0,False
RPM-2006-06-15:716:1,RPM-2006-06-15,0,False
RPM-2006-06-15:721:1,RPM-2006-06-15,0,False
RPM-2006-06-15:722:1,RPM-2006-06-15,0,False
RPM-2006-06-15:724:1,RPM-2006-06-15,0,False
RPM-2006-06-15:737:1,RPM-2006-06-15,0,False
RPM-2006-07-13:745:4,RPM-2006-07-13,5,False
RPM-2006-07-13:752:1,RPM-2006-07-13,5,False
RPM-2006-07-13:758:1,RPM-2006-07-13,5,False
RPM-2006-07-13:762:2,RPM-2006-07-13,5,False
RPM-2006-07-13:769:2,RPM-2006-07-13,5,False
RPM-2006-07-13:770:1,RPM-2006-07-13,5,True
RPM-2006-07-13:770:3,RPM-2006-07-13,5,True
RPM-2006-07-13:772:1,RPM-2006-07-13,5,False
RPM-2006-07-13:774:1,RPM-2006-07-13,5,False
RPM-2006-07-13:775:1,RPM-2006-07-13,5,False
RPM-2006-07-13:779:1,RPM-2006-07-13,5,False
RPM-2006-07-13:780:3,RPM-2006-07-13,5,False
RPM-2006-07-13:780:4,RPM-2006-07-13,5,False
RPM-2006-08-10:789:1,RPM-2006-08-10,1,False
RPM-2006-08-10:807:1,RPM-2006-08-10,1,False
RPM-2006-08-10:816:1,RPM-2006-08-10,1,False
RPM-2006-08-10:818:1,RPM-2006-08-10,1,True
RPM-2006-08-10:820:1,RPM-2006-08-10,1,False
RPM-2006-08-10:826:1,RPM-2006-08-10,1,False
RPM-2006-09-07:838:1,RPM-2006-09-07,3,False
RPM-2006-09-07:866:1,RPM-2006-09-07,3,True
RPM-2006-09-07:867:1,RPM-2006-09-07,3,False
RPM-2006-10-12:897:1,RPM-2006-10-12,2,True
RPM-2006-10-12:906:1,RPM-2006-10-12,2,False
RPM-2006-10-12:919:1,RPM-2006-10-12,2,False
RPM-2006-10-12:922:1,RPM-2006-10-12,2,False
RPM-2006-10-12:936:1,RPM-2006-10-12,2,False
RPM-2006-11-16:957:1,RPM-2006-11-16,0,False
RPM-2006-11-16:975:2,RPM-2006-11-16,0,False
RPM-2006-11-16:976:1,RPM-2006-11-16,0,False
RPM-2006-11-16:979:1,RPM-2006-11-16,0,False
RPM-2006-11-16:984:1,RPM-2006-11-16,0,False
RPM-2006-12-14:1001:1,RPM-2006-12-14,3,False
RPM-2006-12-14:1003:4,RPM-2006-12-14,3,False
RPM-2006-12-14:1010:5,RPM-2006-12-14,3,False
RPM-2006-12-14:1014:3,RPM-2006-12-14,3,False
RPM-2006-12-14:1019:1,RPM-2006-12-14,3,False
RPM-2006-12-14:1021:1,RPM-2006-12-14,3,False
RPM-2006-12-14:989:1,RPM-2006-12-14,3,False
RPM-2007-01-11:1023:1,RPM-2007-01-11,3,False
RPM-2007-01-11:1043:1,RPM-2007-01-11,3,False
RPM-2007-01-11:1045:1,RPM-2007-01-11,3,False
RPM-2007-01-11:1047:3,RPM-2007-01-11,3,True
RPM-2007-01-11:1050:1,RPM-2007-01-11,3,False
RPM-2007-01-11:1054:1,RPM-2007-01-11,3,False
RPM-2007-01-11:1057:1,RPM-2007-01-11,3,False
RPM-2007-01-11:1058:1,RPM-2007-01-11,3,False
RPM-2007-02-08:1066:1,RPM-2007-02-08,5,False
RPM-2007-02-08:1074:1,RPM-2007-02-08,5,False
RPM-2007-02-08:1083:1,RPM-2007-02-08,5,False
RPM-2007-02-08:1090:4,RPM-2007-02-08,5,False
RPM-2007-02-08:1102:1,RPM-2007-02-08,5,False
RPM-2007-03-15:1105:1,RPM-2007-03-15,5,False
RPM-2007-03-15:1117:1,RPM-2007-03-15,5,False
RPM-2007-03-15:1123:1,RPM-2007-03-15,5,False
RPM-2007-03-15:1133:1,RPM-2007-03-15,5,False
RPM-2007-03-15:1134:1,RPM-2007-03-15,5,False
RPM-2007-03-15:1149:1,RPM-2007-03-15,5,False
RPM-2007-03-15:1156:1,RPM-2007-03-15,5,True
RPM-2007-03-15:1161:1,RPM-2007-03-15,5,False
RPM-2007-03-15:1165:1,RPM-2007-03-15,5,False
RPM-2007-03-15:1167:1,RPM-2007-03-15,5,False
RPM-2007-04-12:1192:1,RPM-2007-04-12,0,False
RPM-2007-04-12:1201:1,RPM-2007-04-12,0,False
RPM-2007-04-12:1209:4,RPM-2007-04-12,0,False
RPM-2007-04-12:1214:1,RPM-2007-04-12,0,False
RPM-2007-04-12:1215:1,RPM-2007-04-12,0,False
RPM-2007-04-12:1218:1,RPM-2007-04-12,0,False
RPM-2007-04-12:1220:1,RPM-2007-04-12,0,False
RPM-2007-05-10:1223:1,RPM-2007-05-10,4,False
RPM-2007-05-10:1226:1,RPM-2007-05-10,4,False
RPM-2007-05-10:1227:1,RPM-2007-05-10,4,False
RPM-2007-05-10:1227:2,RPM-2007-05-10,4,False
RPM-2007-05-10:1246:1,RPM-2007-05-10,4,False
RPM-2007-05-10:1251:2,RPM-2007-05-10,4,False
RPM-2007-05-10:1251:3,RPM-2007-05-10,4,True
RPM-2007-05-10:1251:5,RPM-2007-05-10,4,False
RPM-2007-05-10:1254:1,RPM-2007-05-10,4,False
RPM-2007-05-10:1260:1,RPM-2007-05-10,4,False
RPM-2007-05-10:1261:1,RPM-2007-05-10,4,False
RPM-2007-06-14:1278:1,RPM-2007-06-14,1,False
RPM-2007-06-14:1305:1,RPM-2007-06-14,1,False
RPM-2007-07-12:1314:2,RPM-2007-07-12,1,False
RPM-2007-07-12:1324:1,RPM-2007-07-12,1,False
RPM-2007-07-12:1325:3,RPM-2007-07-12,1,False
RPM-2007-07-12:1329:1,RPM-2007-07-12,1,False
RPM-2007-07-12:1332:1,RPM-2007-07-12,1,False
RPM-2007-07-12:1335:2,RPM-2007-07-12,1,False
RPM-2007-08-09:1360:2,RPM-2007-08-09,0,False
RPM-2007-08-09:1361:2,RPM-2007-08-09,0,False
RPM-2007-08-09:1367:2,RPM-2007-08-09,0,False
RPM-2007-08-09:1379:2,RPM-2007-08-09,0,False
RPM-2007-08-09:1387:1,RPM-2007-08-09,0,False
RPM-2007-08-09:1394:1,RPM-2007-08-09,0,False
RPM-2007-08-09:1398:1,RPM-2007-08-09,0,False
RPM-2007-08-09:1402:1,RPM-2007-08-09,0,False
RPM-2007-09-13:1404:1,RPM-2007-09-13,0,False
RPM-2007-09-13:1415:1,RPM-2007-09-13,0,False
RPM-2007-09-13:1429:1,RPM-2007-09-13,0,False
RPM-2007-09-13:1434:1,RPM-2007-09-13,0,False
RPM-2007-09-13:1438:1,RPM-2007-09-13,0,False
RPM-2007-09-13:1442:1,RPM-2007-09-13,0,False
RPM-2007-09-13:1449:2,RPM-2007-09-13,0,False
RPM-2007-09-13:1452:2,RPM-2007-09-13,0,False
RPM-2007-09-13:1456:1,RPM-2007-09-13,0,False
RPM-2007-09-13:1456:3,RPM-2007-09-13,0,False
RPM-2007-09-13:1459:1,RPM-2007-09-13,0,False
RPM-2007-09-13:1459:2,RPM-2007-09-13,0,False
RPM-2007-09-13:1465:1,RPM-2007-09-13,0,False
RPM-2007-09-13:1468:1,RPM-2007-09-13,0,False
RPM-2007-09-13:1469:1,RPM-2007-09-13,0,False
RPM-2007-10-11:1497:1,RPM-2007-10-11,2,False
RPM-2007-10-11:1502:1,RPM-2007-10-11,2,False
RPM-2007-10-11:1503:3,RPM-2007-10-11,2,False
RPM-2007-10-11:1504:2,RPM-2007-10-11,2,False
RPM-2007-10-11:1507:1,RPM-2007-10-11,2,False
RPM-2007-10-11:1508:3,RPM-2007-10-11,2,False
RPM-2007-10-11:1519:1,RPM-2007-10-11,2,False
RPM-2007-11-13:1525:1,RPM-2007-11-13,0,False
RPM-2007-11-13:1526:4,RPM-2007-11-13,0,False
RPM-2007-11-13:1536:1,RPM-2007-11-13,0,False
RPM-2007-11-13:1545:1,RPM-2007-11-13,0,False
RPM-2007-11-13:1548:1,RPM-2007-11-13,0,False
RPM-2007-11-13:1556:1,RPM-2007-11-13,0,False
RPM-2007-11-13:1566:1,RPM-2007-11-13,0,False
RPM-2007-12-13:1596:2,RPM-2007-12-13,5,False
RPM-2007-12-13:1602:1,RPM-2007-12-13,5,False
RPM-2007-12-13:1607:2,RPM-2007-12-13,5,False
RPM-2007-12-13:1611:1,RPM-2007-12-13,5,False
RPM-2007-12-13:1613:1,RPM-2007-12-13,5,False
RPM-2007-12-13:1614:1,RPM-2007-12-13,5,False
RPM-2008-01-10:1618:1,RPM-2008-01-10,3,False
RPM-2008-01-10:1628:1,RPM-2008-01-10,3,False
RPM-2008-01-10:1629:1,RPM-2008-01-10,3,False
RPM-2008-01-10:1636:1,RPM-2008-01-10,3,False
RPM-2008-01-10:1637:1,RPM-2008-01-10,3,False
RPM-2008-02-07:1644:1,RPM-2008-02-07,4,False
RPM-2008-02-07:1648:1,RPM-2008-02-07,4,False
RPM-2008-02-07:1648:2,RPM-2008-02-07,4,False
RPM-2008-02-07:1652:4,RPM-2008-02-07,4,False
RPM-2008-02-07:1674:1,RPM-2008-02-07,4,False
RPM-2008-02-07:1684:1,RPM-2008-02-07,4,False
RPM-2008-03-13:1694:1,RPM-2008-03-13,4,False
RPM-2008-03-13:1703:1,RPM-2008-03-13,4,False
RPM-2008-03-13:1709:1,RPM-2008-03-13,4,False
RPM-2008-03-13:1711:1,RPM-2008-03-13,4,False
RPM-2008-03-13:1719:1,RPM-2008-03-13,4,False
RPM-2008-03-13:1721:1,RPM-2008-03-13,4,False
RPM-2008-03-13:1731:1,RPM-2008-03-13,4,False
RPM-2008-03-13:1731:2,RPM-2008-03-13,4,False
RPM-2008-03-13:1737:2,RPM-2008-03-13,4,False
RPM-2008-03-13:1739:1,RPM-2008-03-13,4,False
RPM-2008-04-10:1761:1,RPM-2008-04-10,0,False
RPM-2008-04-10:1774:1,RPM-2008-04-10,0,False
RPM-2008-04-10:1778:1,RPM-2008-04-10,0,False
RPM-2008-04-10:1782:1,RPM-2008-04-10,0,False
RPM-2008-05-08:1786:1,RPM-2008-05-08,5,False
RPM-2008-05-08:1789:1,RPM-2008-05-08,5,False
RPM-2008-05-08:1818:4,RPM-2008-05-08,5,False
RPM-2008-05-08:1828:2,RPM-2008-05-08,5,False
RPM-2008-05-08:1837:1,RPM-2008-05-08,5,False
RPM-2008-05-08:1848:1,RPM-2008-05-08,5,False
RPM-2008-06-10:1869:7,RPM-2008-06-10,1,False
RPM-2008-06-10:1873:4,RPM-2008-06-10,1,False
RPM-2008-06-10:1874:1,RPM-2008-06-10,1,False
RPM-2008-06-10:1879:1,RPM-2008-06-10,1,False
RPM-2008-06-10:1889:3,RPM-2008-06-10,1,False
RPM-2008-06-10:1902:1,RPM-2008-06-10,1,False
RPM-2008-07-10:1916:2,RPM-2008-07-10,1,False
RPM-2008-07-10:1917:3,RPM-2008-07-10,1,False
RPM-2008-07-10:1923:7,RPM-2008-07-10,1,False
RPM-2008-07-10:1945:1,RPM-2008-07-10,1,False
RPM-2008-07-10:1948:2,RPM-2008-07-10,1,False
RPM-2008-07-10:1953:1,RPM-2008-07-10,1,False
RPM-2008-07-10:1975:1,RPM-2008-07-10,1,False
RPM-2008-08-14:1980:1,RPM-2008-08-14,4,False
RPM-2008-08-14:1994:1,RPM-2008-08-14,4,False
RPM-2008-08-14:1994:4,RPM-2008-08-14,4,False
RPM-2008-08-14:2016:2,RPM-2008-08-14,4,False
RPM-2008-08-14:2026:1,RPM-2008-08-14,4,False
RPM-2008-08-14:2027:1,RPM-2008-08-14,4,False
RPM-2008-08-14:2041:1,RPM-2008-08-14,4,False
RPM-2008-08-14:2042:1,RPM-2008-08-14,4,False
RPM-2008-08-14:2044:1,RPM-2008-08-14,4,False
RPM-2008-09-04:2050:3,RPM-2008-09-04,2,False
RPM-2008-09-04:2067:1,RPM-2008-09-04,2,False
RPM-2008-09-04:2073:1,RPM-2008-09-04,2,False
RPM-2008-09-04:2086:1,RPM-2008-09-04,2,False
RPM-2008-09-04:2094:1,RPM-2008-09-04,2,False
RPM-2008-09-04:2095:1,RPM-2008-09-04,2,False
RPM-2008-09-04:2099:1,RPM-2008-09-04,2,False
RPM-2008-09-04:2100:1,RPM-2008-09-04,2,False
RPM-2008-10-09:2101:1,RPM-2008-10-09,0,False
RPM-2008-10-09:2105:2,RPM-2008-10-09,0,False
RPM-2008-11-13:2138:1,RPM-2008-11-13,0,False
RPM-2008-11-13:2140:1,RPM-2008-11-13,0,False
RPM-2008-11-13:2144:1,RPM-2008-11-13,0,False
RPM-2008-11-13:2146:1,RPM-2008-11-13,0,False
RPM-2008-11-13:2147:1,RPM-2008-11-13,0,False
RPM-2008-11-13:2147:3,RPM-2008-11-13,0,False
RPM-2008-11-13:2155:1,RPM-2008-11-13,0,False
RPM-2008-11-13:2158:1,RPM-2008-11-13,0,False
RPM-2008-11-13:2159:1,RPM-2008-11-13,0,False
RPM-2008-11-13:2162:3,RPM-2008-11-13,0,False
RPM-2008-11-13:2164:1,RPM-2008-11-13,0,False
RPM-2008-11-13:2169:1,RPM-2008-11-13,0,False
RPM-2008-11-13:2171:1,RPM-2008-11-13,0,False
RPM-2008-12-11:2177:2,RPM-2008-12-11,1,False
RPM-2008-12-11:2206:3,RPM-2008-12-11,1,False
RPM-2008-12-11:2217:1,RPM-2008-12-11,1,False
RPM-2008-12-11:2221:2,RPM-2008-12-11,1,False
RPM-2008-12-11:2229:1,RPM-2008-12-11,1,False
RPM-2008-12-11:2232:1,RPM-2008-12-11,1,False
RPM-2008-12-11:2237:4,RPM-2008-12-11,1,False
RPM-2008-12-11:2238:1,RPM-2008-12-11,1,False
RPM-2008-12-11:2249:1,RPM-2008-12-11,1,False
